instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
10601,2012-03-22,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0,117,469,586,0
5631,2011-08-27,3,0,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76,0
944,2011-01-01,0,0,3,20,2,4,1,0,0.57,0.59,1.12,0.09,395,544,81,1
16639,2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0,5,64,69,0
4164,2011-06-27,3,0,6,9,0,1,1,2,0.72,0.6667,0.54,0,37,150,187,0
16204,2012-11-12,4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,10,145,155,0
6228,2011-09-22,3,0,9,1,0,4,1,2,0.6,0.5152,0.94,0.0896,5,6,11,0
4602,2011-07-15,3,0,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642,74,163,237,0
11799,2012-05-11,2,1,5,19,0,5,1,1,0.64,0.6061,0.23,0.2537,73,430,503,0
8285,2011-12-16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6,146,152,0
7685,2011-01-01,3,2,13,15,0,5,0,0,0.65,0.1,0.57,0.89,318,1033,817,1
2810,2011-05-01,2,0,5,23,0,0,0,1,0.46,0.4545,0.77,0.194,64,82,146,0
8845,2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420,0
8931,2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7,60,67,0
10228,2012-03-07,1,1,3,5,0,3,1,1,0.28,0.2576,0.56,0.2985,0,18,18,0
15128,2012-09-27,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,63,272,335,0
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514,0
12453,2012-06-08,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642,4,25,29,0
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278,0
14310,2012-08-24,3,1,8,10,0,5,1,2,0.76,0.6818,0.48,0,78,184,262,0
723,2011-02-02,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194,5,47,52,0
12865,2011-01-01,0,2,2,14,1,5,2,2,0.29,0.32,0.78,0.76,416,465,489,1
9601,2012-02-09,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0,9,75,84,0
2245,2011-04-08,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,17,168,185,0
6818,2011-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,0
19425,2011-01-01,1,1,7,27,1,8,1,3,0.6,0.45,1.07,0.97,78,808,76,1
3242,2011-05-19,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0,9,63,72,0
17940,2011-01-01,0,2,11,23,2,4,1,4,0.31,0.69,1.11,0.28,294,1059,1003,1
6563,2011-01-01,0,1,14,16,1,2,2,5,0.51,0.35,0.27,0.37,114,2,392,1
5551,2011-08-24,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7,0
10343,2012-03-12,1,1,3,1,0,1,1,1,0.38,0.3939,0.5,0.1343,1,9,10,0
4610,2011-07-15,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,41,126,167,0
4353,2011-07-05,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94,0
9309,2012-01-28,1,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,0
6921,2011-10-20,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90,0
1322,2011-02-28,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,0
7635,2011-11-19,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232,0
15418,2012-10-09,4,1,10,14,0,2,1,2,0.54,0.5152,0.64,0.194,43,201,244,0
13223,2012-07-10,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0,0,3,3,0
1587,2011-03-11,1,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89,0
1242,2011-01-01,4,0,2,24,2,0,2,3,1.14,0.07,0.85,0.16,74,246,1153,1
1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50,0
2120,2011-04-03,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3,0,3,0
13574,2011-01-01,4,2,14,17,2,6,1,1,0.68,0.41,0.9,0.99,194,176,398,1
16847,2011-01-01,2,1,3,27,1,3,2,4,0.9,0.83,0.47,0.4,374,1034,999,1
3623,2011-06-04,2,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,90,149,239,0
8859,2011-01-01,5,0,14,25,0,5,0,1,0.45,1.09,0.08,0.34,157,575,1001,1
9632,2011-01-01,4,2,11,28,2,2,2,1,0.55,0.98,0.84,0.8,203,727,1128,1
4084,2011-06-24,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28,0
2581,2011-04-22,2,0,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,32,104,136,0
2159,2011-01-01,5,2,0,27,0,6,0,4,1.0,0.88,0.7,0.44,232,70,36,1
8745,2011-01-01,2,0,13,14,0,6,2,4,0.46,1.04,0.35,0.13,53,763,872,1
12799,2011-01-01,0,1,0,18,1,1,1,4,0.84,0.3,0.85,0.14,191,516,231,1
4923,2011-01-01,3,0,15,17,1,4,0,5,0.94,0.64,0.38,0.88,288,832,675,1
2936,2011-05-07,2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7,0
11171,2012-04-15,2,1,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,266,351,617,0
7660,2011-01-01,3,1,2,24,2,3,0,0,0.52,0.92,0.69,0.18,330,134,725,1
16380,2012-11-20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34,0
7353,2011-11-07,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,0
8282,2011-01-01,4,1,1,5,0,5,2,0,1.03,0.97,0.17,0.39,18,1015,249,1
16306,2011-01-01,2,2,8,10,0,8,0,5,0.91,1.03,0.73,0.97,177,1062,547,1
3394,2011-05-26,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,16,270,286,0
7750,2011-11-24,4,0,11,12,1,4,0,1,0.46,0.4545,0.36,0.2239,62,88,150,0
366,2011-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,0
7136,2011-10-29,4,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,10,44,54,0
19464,2011-01-01,5,2,14,26,2,2,1,3,0.56,0.26,0.62,0.29,362,648,900,1
11327,2012-04-22,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40,0
4947,2011-07-30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,0
4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,316,0
16153,2012-11-10,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,103,256,359,0
6799,2011-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,0
14991,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588,0
6414,2011-09-29,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,36,348,384,0
6527,2011-10-04,4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,39,160,199,0
17860,2011-01-01,2,1,8,7,2,2,1,5,1.09,1.04,0.36,0.66,301,638,606,1
689,2011-02-01,1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,2,6,8,0
665,2011-01-31,1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,1,6,7,0
11928,2012-05-17,2,1,5,4,0,4,1,1,0.6,0.6061,0.64,0.3284,3,13,16,0
2932,2011-01-01,4,0,13,27,1,7,1,4,0.69,0.51,0.34,0.32,255,630,662,1
10910,2012-04-04,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,99,645,744,0
6319,2011-09-25,4,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,51,135,186,0
6218,2011-09-21,3,0,9,15,0,3,1,2,0.66,0.6212,0.74,0.1045,43,142,185,0
11018,2012-04-09,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,2,30,32,0
9241,2011-01-01,5,2,7,13,0,6,1,2,0.91,1.2,0.84,0.72,31,156,458,1
3782,2011-06-11,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325,0
13612,2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,0
12915,2012-06-27,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,29,498,527,0
1212,2011-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87,0
2831,2011-05-02,2,0,5,20,0,1,1,2,0.62,0.6061,0.69,0.1343,44,174,218,0
1801,2011-01-01,0,0,15,4,0,3,1,5,0.39,0.04,0.41,0.01,202,309,869,1
7369,2011-01-01,5,0,6,16,2,2,0,2,0.71,0.05,1.13,0.65,398,992,35,1
2589,2011-04-22,2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2239,4,47,51,0
12376,2011-01-01,1,1,10,14,2,0,1,0,0.45,0.24,0.29,0.9,57,450,655,1
14588,2012-09-05,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10,27,37,0
3446,2011-05-28,2,0,5,11,0,6,0,1,0.7,0.6515,0.65,0.2239,171,178,349,0
20482,2011-01-01,0,1,0,0,0,7,2,2,0.94,0.0,0.28,0.39,141,631,313,1
9150,2012-01-22,1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,1,20,21,0
6260,2011-09-23,4,0,9,9,0,5,1,3,0.62,0.5152,1,0.1343,3,108,111,0
9492,2012-02-05,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92,0
13412,2011-01-01,3,1,11,28,0,8,1,5,0.89,0.48,0.99,0.82,247,474,1095,1
14735,2012-09-11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8,0
3749,2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13,0
11285,2012-04-20,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,30,329,359,0
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759,0
7402,2011-11-10,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0,0,24,24,0
9211,2012-01-24,1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278,0
14981,2012-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,0
9049,2012-01-17,1,1,1,22,0,2,1,1,0.46,0.4545,0.72,0.3881,5,85,90,0
13793,2012-08-02,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342,0
11345,2012-04-22,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,0,11,11,0
17128,2012-12-21,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154,0
58,2011-01-01,2,1,11,16,2,8,0,1,0.88,0.78,0.42,0.89,319,108,27,1
5966,2011-09-11,3,0,9,2,0,0,0,2,0.62,0.5909,0.78,0.194,16,60,76,0
5842,2011-09-05,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82,0
14183,2012-08-19,3,1,8,3,0,0,0,2,0.62,0.6061,0.61,0.1642,21,34,55,0
9734,2012-02-15,1,1,2,12,0,3,1,1,0.38,0.3939,0.46,0.3881,11,152,163,0
9761,2012-02-16,1,1,2,15,0,4,1,3,0.34,0.3636,0.76,0,3,50,53,0
10815,2012-03-31,2,1,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,238,305,543,0
15892,2011-01-01,3,2,13,5,2,0,0,0,0.05,0.83,0.15,0.32,413,45,750,1
9214,2012-01-24,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331,0
4557,2011-01-01,4,1,2,18,2,6,0,2,1.03,0.59,1.05,0.57,373,811,22,1
1639,2011-03-13,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28,73,101,0
13427,2012-07-18,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,0
11759,2012-05-10,2,1,5,3,0,4,1,1,0.46,0.4545,0.88,0.2239,0,3,3,0
10291,2012-03-09,1,1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,3,156,159,0
430,2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,0
4113,2011-06-25,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,29,0
6599,2011-10-07,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0,61,174,235,0
10688,2012-03-26,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153,0
5518,2011-08-22,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416,0
7307,2011-11-06,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0,11,104,115,0
9140,2012-01-21,1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106,0
7729,2011-11-23,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478,13,194,207,0
11064,2012-04-11,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,0,2,2,0
15947,2012-11-02,4,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,0,3,3,0
4334,2011-07-04,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177,172,349,0
19230,2011-01-01,4,2,4,17,1,2,2,1,0.9,0.5,0.42,0.58,380,1000,945,1
14355,2012-08-26,3,1,8,7,0,0,0,1,0.64,0.5758,0.89,0.194,11,23,34,0
16313,2011-01-01,4,2,3,25,1,0,2,4,0.57,0.54,0.49,0.63,176,355,814,1
11263,2011-01-01,0,1,4,26,2,3,1,2,0.67,1.04,0.57,0.27,49,317,104,1
9172,2011-01-01,5,1,14,9,2,6,1,2,0.93,0.55,0.87,0.1,114,1049,707,1
937,2011-02-11,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,12,62,74,0
13180,2012-07-08,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,35,95,130,0
3890,2011-06-15,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0,17,90,107,0
6885,2011-10-19,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,33,116,149,0
5962,2011-09-10,3,0,9,22,0,6,0,1,0.64,0.5909,0.78,0,49,126,175,0
15956,2011-01-01,4,2,4,23,2,6,2,2,0.69,0.1,0.01,0.68,337,1040,456,1
13693,2011-01-01,1,0,14,0,1,0,0,2,0.58,1.04,0.26,0.01,43,820,1156,1
6016,2011-09-13,3,0,9,5,0,2,1,1,0.56,0.5303,0.88,0,1,19,20,0
9483,2012-02-05,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,3,58,61,0
14546,2011-01-01,1,2,15,22,2,8,2,1,0.12,0.83,0.95,0.6,332,684,908,1
15014,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598,0
4973,2011-07-31,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,67,0
76,2011-01-01,4,2,8,1,0,5,0,1,0.39,1.07,0.48,0.21,370,22,389,1
11446,2012-04-27,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22,0
12130,2012-05-25,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367,0
12789,2012-06-22,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,3,28,31,0
13983,2012-08-10,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492,0
5193,2011-01-01,5,0,7,12,2,6,0,2,0.33,0.5,0.18,0.12,221,711,379,1
15501,2012-10-13,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146,0
17218,2012-12-25,1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7,0
9495,2012-02-05,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,25,223,248,0
7891,2011-11-30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110,0
17261,2012-12-27,1,1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,0,5,5,0
15635,2012-10-18,4,1,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,69,284,353,0
12247,2012-05-30,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,53,155,208,0
7044,2011-01-01,3,2,6,25,1,5,1,5,0.03,0.44,0.3,0.13,38,32,1155,1
1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87,0
13929,2012-08-08,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0,101,212,313,0
9979,2012-02-25,1,1,2,19,0,6,0,1,0.26,0.2121,0.33,0.4478,12,137,149,0
7435,2011-11-11,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,15,186,201,0
3108,2011-05-14,2,0,5,9,0,6,0,2,0.52,0.5,0.94,0.0896,14,86,100,0
5955,2011-01-01,4,2,7,27,0,0,0,5,0.46,0.27,0.63,0.36,164,417,482,1
15182,2012-09-29,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,174,420,594,0
8829,2012-01-08,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58,256,314,0
11910,2012-05-16,2,1,5,10,0,3,1,1,0.66,0.6212,0.61,0,43,149,192,0
578,2011-01-26,1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69,72,0
14040,2011-01-01,4,2,4,14,1,6,0,3,0.11,0.94,0.88,0.34,388,894,389,1
2889,2011-01-01,2,1,7,28,1,3,0,0,0.55,0.81,0.91,0.1,66,406,438,1
16,2011-01-01,2,2,14,8,2,0,1,0,0.67,1.1,0.89,0.82,398,512,366,1
5219,2011-01-01,2,0,14,13,2,8,2,0,0.33,1.2,0.82,0.09,404,444,297,1
2579,2011-04-22,2,0,4,8,0,5,1,2,0.34,0.3182,0.53,0.2537,15,331,346,0
11094,2012-04-12,2,1,4,10,0,4,1,1,0.4,0.4091,0.5,0.2985,38,103,141,0
1559,2011-03-10,1,0,3,9,0,4,1,3,0.4,0.4091,0,0.2239,1,23,24,0
17046,2012-12-18,4,1,12,0,0,2,1,2,0.44,0.4394,0.94,0.1343,0,18,18,0
6254,2011-09-23,4,0,9,3,0,5,1,2,0.6,0.5,1,0,3,5,8,0
2630,2011-01-01,4,2,4,7,0,3,0,0,1.04,0.5,0.4,0.4,301,674,410,1
16457,2012-11-23,4,1,11,10,0,5,1,1,0.34,0.3333,0.61,0.1642,87,114,201,0
14541,2012-09-03,3,1,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,18,37,55,0
4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,269,0
12375,2011-01-01,3,2,11,11,2,0,0,2,0.42,0.94,1.08,0.67,39,871,313,1
3251,2011-05-20,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0,41,476,517,0
9582,2011-01-01,5,1,3,2,1,4,2,2,0.17,0.57,0.8,0.61,108,617,703,1
2377,2011-04-13,2,0,4,22,0,3,1,1,0.42,0.4242,0.67,0.194,10,89,99,0
6171,2011-01-01,3,1,3,16,0,3,0,5,0.63,0.91,0.22,0.57,153,176,270,1
16032,2012-11-05,4,1,11,16,0,1,1,1,0.36,0.3333,0.43,0.2836,35,325,360,0
14843,2012-09-15,3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,0
4692,2011-07-19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199,0
716,2011-02-02,1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,0,1,1,0
12535,2012-06-11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239,59,143,202,0
16828,2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160,0
14365,2012-08-26,3,1,8,17,0,0,0,1,0.64,0.5758,0.89,0.2239,61,172,233,0
5408,2011-08-18,3,0,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,0,27,27,0
3767,2011-06-10,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250,0
1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8,0
8051,2011-12-07,4,0,12,2,0,3,1,3,0.46,0.4545,1,0.2239,2,4,6,0
16001,2012-11-04,4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0,56,161,217,0
19440,2011-01-01,3,1,3,8,2,3,0,1,1.16,0.26,0.71,0.64,318,306,268,1
10586,2011-01-01,1,2,10,21,0,1,1,0,1.05,0.51,0.37,0.86,333,330,681,1
8880,2012-01-10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200,0
15131,2011-01-01,5,1,15,10,0,6,2,2,1.0,0.71,0.0,0.61,77,202,569,1
9998,2011-01-01,3,2,2,17,1,1,1,2,0.79,1.05,0.68,1.0,145,16,729,1
15960,2012-11-02,4,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421,0
2419,2011-01-01,3,2,13,13,2,8,1,2,0.1,0.32,0.93,0.33,398,633,375,1
13724,2011-01-01,0,2,11,28,0,1,0,2,0.17,0.86,0.72,0.52,100,258,768,1
294,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,0
2875,2011-01-01,3,1,12,5,2,2,1,3,0.75,0.62,1.03,0.02,303,84,150,1
11365,2012-04-23,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232,0
5472,2011-08-20,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,225,0
14103,2012-08-15,3,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,124,525,649,0
7219,2011-01-01,4,1,0,2,1,1,0,5,0.76,0.27,0.34,0.65,305,1011,611,1
3531,2011-06-01,2,0,6,0,0,3,1,1,0.7,0.6667,0.79,0.1642,9,25,34,0
15309,2011-01-01,0,2,2,4,0,8,0,5,0.74,0.63,0.71,0.71,81,1060,342,1
16014,2012-11-04,4,1,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,15,64,79,0
4529,2011-07-12,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985,33,91,124,0
1844,2011-03-22,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239,21,85,106,0
17275,2012-12-27,1,1,12,15,0,4,1,2,0.26,0.2121,0.56,0.4478,31,89,120,0
6368,2011-01-01,2,1,11,2,1,8,0,0,0.06,0.37,0.15,0.65,395,592,126,1
6225,2011-01-01,4,2,12,4,2,4,2,0,0.61,0.14,0.16,0.97,68,516,1015,1
15440,2012-10-10,4,1,10,12,0,3,1,1,0.54,0.5152,0.56,0.2239,78,312,390,0
10421,2011-01-01,4,1,3,11,1,4,1,0,0.36,1.01,0.82,0.22,412,152,610,1
16791,2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,10,291,301,0
15479,2012-10-12,4,1,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6,0
8956,2012-01-14,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2,42,44,0
10927,2012-04-05,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,246,0
17308,2012-12-29,1,1,12,0,0,6,0,2,0.24,0.2424,0.7,0,1,25,26,0
9246,2012-01-26,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6,0
14372,2012-08-27,3,1,8,0,0,1,1,1,0.62,0.5758,0.83,0,4,28,32,0
16668,2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,0
4305,2011-07-03,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,0,3,3,0
12394,2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276,0
11252,2012-04-19,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0,5,20,25,0
1860,2011-03-23,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,1,43,44,0
3319,2011-01-01,3,1,8,14,1,6,1,4,0.1,0.46,0.02,0.8,125,886,874,1
2967,2011-05-08,2,0,5,12,0,0,0,1,0.6,0.6212,0.46,0.0896,139,243,382,0
6605,2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,94,371,465,0
6197,2011-01-01,2,1,14,21,0,4,1,0,1.0,0.33,0.53,0.12,115,460,518,1
13126,2012-07-06,3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,4,13,17,0
17133,2012-12-21,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,29,234,263,0
9698,2011-01-01,3,0,6,10,2,4,2,0,0.29,1.01,0.54,0.1,318,873,493,1
14425,2012-08-29,3,1,8,5,0,3,1,1,0.6,0.5909,0.73,0.194,3,37,40,0
6604,2011-10-07,4,0,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,101,462,563,0
4872,2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,0
15112,2011-01-01,4,1,0,26,1,6,0,3,0.23,1.05,0.71,0.51,135,6,655,1
2506,2011-04-19,2,0,4,7,0,2,1,2,0.52,0.5,0.55,0,22,166,188,0
10894,2012-04-04,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0,0,11,11,0
8335,2011-12-18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2,47,49,0
6792,2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,0
13563,2012-07-24,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,24,492,516,0
2314,2011-01-01,1,0,7,26,2,1,2,5,0.59,0.31,0.82,0.32,104,512,576,1
5493,2011-01-01,3,2,12,24,1,5,0,1,0.83,0.87,0.23,0.01,186,112,39,1
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,0
15016,2012-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325,0
11904,2012-05-16,2,1,5,4,0,3,1,1,0.54,0.5152,0.94,0.1343,1,3,4,0
9034,2011-01-01,2,1,15,3,2,6,1,5,0.73,0.61,0.5,0.32,84,933,1005,1
1563,2011-03-10,1,0,3,13,0,4,1,3,0.42,0.4242,0,0.2239,1,11,12,0
9135,2011-01-01,4,1,1,3,0,1,2,4,1.04,0.3,0.48,0.88,324,302,842,1
3478,2011-01-01,3,2,6,14,0,8,0,0,0.12,0.84,0.79,0.31,179,7,29,1
14703,2012-09-09,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134,362,496,0
16511,2012-11-25,4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,25,203,228,0
16587,2012-11-28,4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,5,258,263,0
6500,2011-10-03,4,0,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,12,141,153,0
