instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Noise
768,2011-02-04,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,5,46,51,0
24535,2011-01-01,4,0,16,30,1,1,2,2,1.39,1.06,1.13,0.39,320,1302,1135,1
4381,2011-07-06,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30,43,0
5433,2011-08-19,3,0,8,6,0,5,1,1,0.64,0.5758,0.83,0,2,91,93,0
9046,2012-01-17,1,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,11,297,308,0
6733,2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0,0,4,4,0
17089,2012-12-19,4,1,12,19,0,3,1,1,0.38,0.3939,0.5,0.3881,7,329,336,0
15609,2012-10-17,4,1,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310,0
11242,2012-04-18,2,1,4,14,0,3,1,3,0.44,0.4394,0.72,0.1045,8,43,51,0
5772,2011-09-02,3,0,9,22,0,5,1,2,0.64,0.6061,0.73,0.1642,33,114,147,0
2313,2011-04-11,2,0,4,6,0,1,1,2,0.46,0.4545,1,0.2239,2,59,61,0
7359,2011-01-01,0,0,13,29,2,6,0,5,0.51,0.97,1.14,0.96,436,1195,854,1
1476,2011-03-06,1,0,3,19,0,0,0,3,0.3,0.2576,1,0.4925,0,11,11,0
4746,2011-07-21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133,0
14137,2012-08-17,3,1,8,5,0,5,1,1,0.64,0.2424,0.73,0.1045,2,34,36,0
2757,2011-04-29,2,0,4,18,0,5,1,1,0.52,0.5,0.48,0.3582,55,384,439,0
4255,2011-01-01,3,2,0,23,1,3,0,5,1.43,0.67,1.06,0.81,474,764,76,1
13054,2011-01-01,3,0,17,7,2,9,2,0,0.41,1.44,0.11,1.0,126,464,574,1
6098,2011-09-16,3,0,9,15,0,5,1,2,0.54,0.5152,0.45,0.2239,38,165,203,0
9298,2012-01-28,1,1,1,7,0,6,0,1,0.22,0.2727,0.75,0,3,28,31,0
256,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,0
10993,2012-04-08,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0,0,7,7,0
18633,2011-01-01,0,2,14,34,2,5,2,0,1.27,0.82,0.48,0.05,52,952,1357,1
9688,2012-02-13,1,1,2,14,0,1,1,1,0.34,0.3485,0.23,0.1045,10,125,135,0
8157,2011-01-01,1,2,9,10,1,2,2,6,1.18,0.35,0.36,1.08,257,1050,731,1
5943,2011-01-01,4,1,3,3,0,3,2,4,1.46,0.84,0.37,0.12,204,459,371,1
1733,2011-03-17,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,25,112,137,0
13954,2011-01-01,5,2,1,30,1,8,0,2,0.96,0.32,0.29,1.01,155,557,487,1
4610,2011-07-15,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642,41,126,167,0
2308,2011-04-11,2,0,4,0,0,1,1,1,0.48,0.4697,0.88,0.3284,7,16,23,0
15729,2012-10-22,4,1,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,88,227,315,0
13380,2012-07-16,3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,77,309,386,0
3507,2011-05-31,2,0,5,0,0,2,1,1,0.7,0.6667,0.79,0.0896,9,20,29,0
9567,2011-01-01,0,0,16,13,1,4,1,6,0.3,1.33,0.73,1.21,252,512,374,1
6270,2011-09-23,4,0,9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,16,232,248,0
2241,2011-04-08,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,1,8,9,0
9173,2012-01-23,1,1,1,2,0,1,1,2,0.18,0.2121,0.86,0.1045,0,2,2,0
2846,2011-01-01,6,1,13,31,0,0,2,0,0.93,0.07,1.21,0.5,79,821,643,1
2190,2011-04-06,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,0,5,5,0
12091,2012-05-23,2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,23,83,106,0
13119,2012-07-05,3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,128,375,503,0
1345,2011-01-01,1,1,7,21,1,2,0,3,1.23,0.29,0.01,0.63,24,978,616,1
15178,2012-09-29,4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,302,448,750,0
16288,2012-11-16,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351,0
2271,2011-01-01,1,2,9,7,1,3,1,0,1.41,1.25,0.15,0.39,161,64,366,1
8383,2011-12-20,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0,3,104,107,0
4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,431,0
13174,2012-07-08,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70,0
3127,2011-05-15,2,0,5,4,0,0,0,2,0.52,0.5,1,0,5,8,13,0
7806,2011-11-26,4,0,11,20,0,6,0,2,0.42,0.4242,0.58,0,55,86,141,0
11266,2012-04-19,2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0,54,183,237,0
6952,2011-10-22,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0,1,17,18,0
11181,2011-01-01,2,2,9,28,1,4,2,0,0.65,0.51,1.22,0.45,37,51,1111,1
1675,2011-03-15,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0,10,147,157,0
9589,2012-02-09,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,4,95,99,0
15608,2011-01-01,1,1,18,3,0,4,0,2,0.2,0.97,1.27,1.18,6,342,299,1
13558,2012-07-24,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,6,10,16,0
3207,2011-05-18,2,0,5,12,0,3,1,1,0.56,0.5303,0.94,0.2985,12,42,54,0
8616,2011-12-30,1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,19,163,182,0
8389,2011-01-01,0,2,12,28,2,0,2,3,0.43,0.12,1.49,0.59,49,546,416,1
6954,2011-01-01,6,2,14,25,1,3,2,3,0.34,1.22,0.51,0.73,429,1302,1086,1
25567,2011-01-01,3,0,17,29,0,3,2,2,1.01,0.87,1.25,1.17,398,229,263,1
22202,2011-01-01,1,1,4,11,2,6,2,3,0.11,1.43,0.66,0.06,336,1231,839,1
9101,2012-01-20,1,1,1,2,0,5,1,1,0.26,0.2727,0.48,0.1343,0,11,11,0
1005,2011-01-01,5,2,12,13,1,3,0,1,0.68,0.51,0.4,0.6,274,1112,714,1
1430,2011-01-01,5,1,7,20,1,1,1,2,1.4,0.7,0.53,0.67,526,1123,345,1
9045,2011-01-01,1,1,18,14,1,9,0,1,0.5,0.89,0.72,0.02,319,1312,1245,1
6172,2011-09-19,3,0,9,17,0,1,1,2,0.58,0.5455,0.64,0.1343,85,483,568,0
10330,2012-03-11,1,1,3,12,0,0,0,1,0.4,0.4091,0.37,0.2985,146,264,410,0
16247,2012-11-14,4,1,11,16,0,3,1,1,0.34,0.3485,0.46,0.1045,31,290,321,0
11123,2011-01-01,1,2,6,31,2,0,0,3,0.44,1.5,1.26,1.08,227,1113,222,1
4679,2011-01-01,6,0,11,31,2,9,2,1,0.8,0.92,1.25,0.85,305,346,666,1
9026,2012-01-16,1,1,1,22,1,1,0,2,0.3,0.2727,0.49,0.3582,4,39,43,0
10138,2011-01-01,6,0,14,27,0,8,0,4,1.18,0.8,0.89,0.96,9,613,126,1
14783,2011-01-01,5,2,0,24,1,9,0,3,0.12,0.31,0.17,0.33,13,424,1271,1
12471,2012-06-08,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239,95,460,555,0
959,2011-02-12,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,32,103,135,0
6341,2011-09-26,4,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,63,490,553,0
5907,2011-09-08,3,0,9,15,0,4,1,3,0.66,0.5909,0.89,0.2985,24,115,139,0
12377,2012-06-04,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537,40,225,265,0
5557,2011-08-24,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146,0
15466,2012-10-11,4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,78,270,348,0
3900,2011-06-16,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,29,232,261,0
16270,2012-11-15,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217,0
297,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,0
16029,2012-11-05,4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,39,183,222,0
10954,2011-01-01,0,0,16,6,0,2,2,6,0.99,0.07,0.98,0.22,374,153,225,1
8154,2011-01-01,3,2,15,16,2,4,2,1,0.96,0.91,1.44,0.43,188,1110,902,1
5625,2011-08-27,3,0,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18,0
7078,2011-10-27,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,8,45,53,0
14281,2011-01-01,5,0,1,13,0,2,2,3,0.67,0.11,1.46,0.25,8,545,12,1
479,2011-01-21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,0
8301,2011-12-17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,244,0
7598,2011-11-18,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5,0
5703,2011-08-31,3,0,8,1,0,3,1,1,0.6,0.5909,0.69,0,2,13,15,0
24,2011-01-01,0,2,13,21,0,9,2,2,0.97,0.94,0.4,1.12,207,14,1034,1
15118,2012-09-27,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,3,13,16,0
13980,2011-01-01,2,0,8,3,0,1,1,1,0.5,0.65,0.9,0.63,328,825,862,1
16502,2012-11-25,4,1,11,7,0,0,0,2,0.22,0.2424,0.51,0.1045,2,19,21,0
421,2011-01-19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,0
11669,2012-05-06,2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,63,128,191,0
15112,2011-01-01,6,1,1,10,2,6,2,1,0.9,1.31,0.61,0.19,185,455,58,1
18045,2011-01-01,4,2,1,19,1,4,1,3,1.4,0.21,0.49,1.14,144,655,1284,1
17215,2011-01-01,1,2,15,22,2,5,1,2,1.46,0.5,1.38,0.42,549,519,66,1
13287,2012-07-12,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629,0
822,2011-02-06,1,0,2,16,0,0,0,1,0.34,0.3485,0.49,0.1045,42,115,157,0
23386,2011-01-01,2,1,16,26,1,0,1,1,1.32,0.61,0.61,0.07,300,970,361,1
12099,2012-05-24,2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,22,393,415,0
11070,2012-04-11,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,26,127,153,0
12798,2012-06-22,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,52,133,185,0
8663,2012-01-01,1,1,1,17,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111,0
19390,2011-01-01,3,1,13,9,2,0,2,2,0.23,0.32,0.79,0.35,79,209,492,1
13697,2012-07-29,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,0
24314,2011-01-01,6,0,15,20,1,7,1,6,1.39,0.96,0.59,0.7,297,988,947,1
14297,2012-08-23,3,1,8,21,0,4,1,1,0.7,0.6515,0.61,0.1343,53,276,329,0
3423,2011-05-27,2,0,5,12,0,5,1,2,0.76,0.697,0.55,0.2985,53,190,243,0
11274,2011-01-01,3,2,13,10,0,1,2,3,0.29,0.44,0.34,0.77,417,914,349,1
11246,2011-01-01,4,1,9,5,1,8,1,4,1.38,0.27,0.46,0.2,287,1042,991,1
10458,2012-03-16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0,31,204,235,0
20338,2011-01-01,1,2,12,24,2,2,2,1,0.13,0.64,1.34,0.54,105,585,271,1
7411,2011-11-10,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,0
7249,2011-01-01,3,2,2,30,0,9,2,4,1.14,1.04,0.7,0.47,21,446,975,1
13921,2012-08-08,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43,0
1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55,0
10872,2012-04-03,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0,0,3,3,0
1158,2011-01-01,1,2,11,0,0,3,1,1,0.64,1.28,1.09,0.49,286,59,264,1
23481,2011-01-01,6,2,3,21,2,5,0,2,0.72,0.49,1.18,0.31,41,1068,486,1
23949,2011-01-01,3,1,1,13,1,1,1,2,0.54,0.63,0.41,1.21,422,1156,823,1
11357,2012-04-23,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,17,255,272,0
4254,2011-07-01,3,0,7,3,0,5,1,1,0.64,0.6212,0.53,0,5,6,11,0
15841,2012-10-27,4,1,10,5,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,0
2794,2011-05-01,2,0,5,7,0,0,0,2,0.42,0.4242,0.77,0.0896,7,26,33,0
17534,2011-01-01,5,1,11,25,2,6,0,3,0.72,1.34,1.35,0.31,10,880,1226,1
14612,2011-01-01,1,0,3,28,0,1,2,5,0.29,0.99,1.17,0.17,439,689,1452,1
10575,2012-03-21,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729,0
7591,2011-01-01,6,0,5,26,0,6,2,4,0.08,0.49,0.54,0.65,546,1181,448,1
23547,2011-01-01,5,0,11,8,1,2,1,5,0.12,0.01,0.85,0.09,376,1249,1165,1
12630,2012-06-15,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642,56,160,216,0
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,0
7789,2011-11-26,4,0,11,3,0,6,0,1,0.3,0.3333,0.81,0,8,9,17,0
6941,2011-01-01,4,2,9,33,0,6,1,2,1.46,0.26,0.16,0.98,534,257,1203,1
8021,2011-12-05,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205,0
13595,2012-07-25,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,94,223,317,0
5095,2011-08-05,3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,1,6,7,0
14281,2012-08-23,3,1,8,5,0,4,1,1,0.62,0.5758,0.83,0,1,36,37,0
10990,2012-04-08,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64,0
11460,2012-04-27,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440,0
3996,2011-06-20,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,19,200,219,0
4788,2011-07-23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132,0
23777,2011-01-01,6,0,3,13,1,0,1,4,0.57,0.77,0.36,0.83,366,607,423,1
3590,2011-06-03,2,0,6,11,0,5,1,1,0.64,0.6212,0.31,0.3284,57,135,192,0
1754,2011-01-01,1,1,1,14,0,9,1,3,1.29,0.16,0.17,1.14,39,664,1424,1
9846,2011-01-01,2,1,8,14,1,3,0,4,0.63,1.06,0.3,0.3,472,87,21,1
6191,2011-09-20,3,0,9,12,0,2,1,2,0.56,0.5303,0.94,0.1642,13,47,60,0
17216,2012-12-25,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1,0
8538,2011-12-27,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30,0
811,2011-02-06,1,0,2,5,0,0,0,1,0.26,0.2576,0.6,0.2239,0,1,1,0
23008,2011-01-01,5,0,14,15,1,1,0,0,1.38,0.01,1.12,0.85,343,440,1438,1
5477,2011-08-21,3,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,13,51,64,0
15301,2012-10-04,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901,0
1336,2011-02-28,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,0
5751,2011-09-02,3,0,9,1,0,5,1,3,0.62,0.5909,0.73,0.1045,4,28,32,0
4595,2011-01-01,1,2,10,21,2,6,2,3,0.72,1.28,0.9,0.08,254,174,1267,1
5379,2011-08-17,3,0,8,0,0,3,1,1,0.66,0.6212,0.69,0.0896,8,16,24,0
12345,2011-01-01,0,1,16,5,2,2,2,6,0.99,0.45,0.19,1.01,171,573,438,1
403,2011-01-18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,0
14246,2012-08-21,3,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,93,532,625,0
8327,2011-01-01,3,1,7,22,2,5,1,2,1.14,0.02,0.9,0.9,527,766,239,1
4928,2011-01-01,1,1,11,4,1,0,1,6,0.55,0.29,0.75,0.92,536,236,33,1
2716,2011-04-28,2,0,4,1,0,4,1,2,0.62,0.5758,0.83,0.3881,8,12,20,0
8280,2011-12-16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153,0
1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0,6,6,0
10084,2012-03-01,1,1,3,5,0,4,1,1,0.48,0.4697,0.88,0.1642,0,18,18,0
14141,2012-08-17,3,1,8,9,0,5,1,1,0.7,0.2424,0.58,0.1045,58,320,378,0
1465,2011-03-06,1,0,3,8,0,0,0,2,0.4,0.4091,1,0.2985,1,8,9,0
5742,2011-01-01,1,2,12,1,2,9,1,2,0.78,0.34,1.35,0.92,66,870,256,1
7947,2011-01-01,0,0,12,5,2,9,1,6,1.43,0.34,0.04,0.49,437,934,1168,1
5236,2011-08-11,3,0,8,1,0,4,1,1,0.7,0.6364,0.45,0.1343,9,17,26,0
4096,2011-06-24,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,221,0
14666,2012-09-08,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8,26,34,0
3641,2011-06-05,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,161,224,385,0
5316,2011-08-14,3,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,27,76,103,0
14944,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,0
12525,2012-06-11,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642,9,15,24,0
16146,2011-01-01,3,2,7,26,0,1,0,5,0.1,0.33,0.45,0.85,373,916,149,1
13570,2012-07-24,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,48,196,244,0
22660,2011-01-01,4,0,13,15,0,1,0,1,1.2,0.19,0.81,0.33,69,615,876,1
8057,2011-12-07,4,0,12,8,0,3,1,3,0.44,0.4394,1,0,6,80,86,0
2297,2011-04-10,2,0,4,13,0,0,0,1,0.46,0.4545,0.82,0.1045,121,142,263,0
9471,2012-02-04,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300,0
10416,2012-03-15,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0,14,5,19,0
4235,2011-01-01,5,2,16,12,0,5,0,5,1.34,1.47,0.54,0.7,514,59,947,1
14331,2012-08-25,3,1,8,7,0,6,0,2,0.64,0.5909,0.78,0.194,14,88,102,0
3683,2011-06-07,2,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,45,432,477,0
755,2011-02-03,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,1,108,109,0
6708,2011-10-12,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10,0
17245,2012-12-26,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284,1,22,23,0
12294,2012-06-01,2,1,6,10,0,5,1,2,0.66,0.6061,0.78,0.2836,49,155,204,0
7527,2011-11-15,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836,2,26,28,0
5935,2011-09-09,3,0,9,19,0,5,1,1,0.66,0.5909,0.89,0.1642,33,316,349,0
3882,2011-06-15,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0,33,131,164,0
21914,2011-01-01,2,0,12,0,0,0,2,1,0.72,1.25,1.25,0.35,231,204,307,1
6223,2011-09-21,3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0,11,149,160,0
10941,2012-04-06,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0,12,49,61,0
10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,0
15744,2012-10-23,4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7,0
9582,2012-02-09,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,0,1,1,0
23536,2011-01-01,0,0,13,3,1,0,1,6,0.5,0.08,0.49,0.26,519,125,253,1
7138,2011-10-30,4,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,7,47,54,0
12077,2011-01-01,2,2,8,34,2,3,1,3,1.26,0.13,1.01,0.14,24,368,496,1
16945,2012-12-13,4,1,12,19,0,4,1,1,0.3,0.303,0.45,0.1642,20,328,348,0
3033,2011-05-11,2,0,5,6,0,3,1,1,0.46,0.4545,0.82,0.1343,6,93,99,0
9789,2012-02-17,1,1,2,19,0,5,1,1,0.38,0.3939,0.37,0.2239,16,266,282,0
941,2011-02-11,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0,7,94,101,0
8265,2011-12-16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,72,0
13299,2011-01-01,4,1,12,6,0,6,0,0,0.07,1.08,0.02,0.48,473,985,1022,1
5655,2011-08-29,3,0,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20,0
8642,2011-01-01,1,0,7,23,0,2,2,1,0.49,1.46,0.22,0.4,539,721,112,1
10732,2012-03-28,2,1,3,6,0,3,1,1,0.36,0.3333,0.46,0.3582,4,111,115,0
16061,2012-11-06,4,1,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,14,137,151,0
1062,2011-01-01,1,2,9,19,0,0,2,3,0.19,0.73,0.61,0.63,359,27,346,1
12967,2012-06-29,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,0
16598,2011-01-01,3,1,5,34,2,8,2,1,0.02,0.57,1.01,1.23,131,65,1286,1
2224,2011-04-07,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0,39,114,153,0
14164,2012-08-18,3,1,8,8,0,6,0,1,0.64,0.6061,0.69,0.2537,28,161,189,0
2986,2011-01-01,6,1,5,13,1,5,0,1,1.22,0.71,0.08,0.4,458,883,36,1
1525,2011-01-01,5,1,15,25,0,2,2,3,0.82,0.58,0.09,1.27,549,1239,654,1
668,2011-01-31,1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194,0,2,2,0
14829,2012-09-15,3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,8,101,109,0
11758,2012-05-10,2,1,5,2,0,4,1,2,0.48,0.4697,0.88,0.1045,0,3,3,0
1957,2011-03-27,2,0,3,8,0,0,0,1,0.2,0.197,0.69,0.2239,6,8,14,0
3208,2011-05-18,2,0,5,13,0,3,1,2,0.56,0.5303,0.83,0.3284,30,92,122,0
4452,2011-07-09,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77,170,247,0
2198,2011-01-01,5,2,17,2,0,9,2,2,0.97,1.45,0.01,0.51,505,1105,90,1
2976,2011-05-08,2,0,5,21,0,0,0,1,0.52,0.5,0.77,0.0896,32,95,127,0
5281,2011-01-01,1,2,2,26,2,6,1,0,1.04,1.33,1.25,0.68,433,467,73,1
9176,2012-01-23,1,1,1,5,0,1,1,2,0.2,0.2576,0.86,0,0,19,19,0
6822,2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,0
9243,2012-01-26,1,1,1,0,0,4,1,2,0.28,0.2879,0.75,0.1045,3,22,25,0
12498,2012-06-09,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642,63,151,214,0
6774,2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,0
12721,2011-01-01,5,0,9,15,0,3,0,0,1.08,0.33,1.37,0.74,350,838,348,1
9016,2012-01-16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20,165,185,0
13548,2012-07-23,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,111,346,457,0
2899,2011-05-05,2,0,5,16,0,4,1,1,0.58,0.5455,0.24,0.4179,36,233,269,0
9450,2011-01-01,0,2,2,21,0,1,0,3,0.57,0.73,0.65,0.85,2,910,788,1
17070,2012-12-19,4,1,12,0,0,3,1,1,0.3,0.3182,0.61,0,6,35,41,0
10421,2011-01-01,6,2,1,35,0,1,2,1,0.97,0.48,0.94,0.42,294,801,1319,1
15389,2012-10-08,4,1,10,9,1,1,0,2,0.38,0.3939,0.66,0.1642,59,273,332,0
18372,2011-01-01,6,0,13,23,1,2,0,2,0.89,0.03,1.45,0.89,327,991,205,1
18071,2011-01-01,0,0,4,15,0,9,1,2,0.61,0.73,0.9,0.79,432,888,471,1
19008,2011-01-01,1,0,12,23,1,8,1,0,1.28,0.66,0.08,1.24,262,185,381,1
13028,2012-07-02,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,0
7166,2011-10-31,4,0,10,4,0,1,1,1,0.24,0.2879,0.87,0,1,5,6,0
13972,2012-08-10,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119,0
7194,2011-11-01,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,17,402,419,0
21663,2011-01-01,2,1,9,24,1,0,1,6,0.87,0.28,1.27,0.0,182,135,343,1
7546,2011-11-16,4,0,11,0,0,3,1,2,0.46,0.4545,0.94,0,5,26,31,0
353,2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,0
5879,2011-01-01,4,2,18,7,0,6,2,4,1.46,1.07,0.62,0.47,226,1054,34,1
16143,2012-11-10,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0,16,130,146,0
5547,2011-08-24,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38,0
4906,2011-07-28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305,0
8482,2011-12-25,1,0,12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4,0
10521,2012-03-19,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201,0
2442,2011-01-01,2,1,5,5,0,7,2,3,1.09,0.32,0.5,1.25,11,565,16,1
5169,2011-08-08,3,0,8,6,0,1,1,1,0.7,0.6515,0.65,0.2836,8,87,95,0
15476,2011-01-01,1,2,17,5,1,4,0,6,1.33,1.28,0.5,0.85,44,884,518,1
8516,2011-12-26,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140,0
15833,2012-10-26,4,1,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,0
7440,2011-11-11,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,64,183,247,0
9630,2011-01-01,4,1,4,23,1,6,0,6,0.99,0.82,0.42,1.02,168,1250,519,1
11228,2012-04-18,2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,3,35,38,0
