fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature0,feature1,feature2,feature3
7.1,0.38,0.29,13.6,0.041,30,137,0.99461,3.02,0.96,12.1,6,3862,162,489,363,133
5.6,0.12,0.26,4.3,0.038,18,97,0.99477,3.36,0.46,9.2,5,3863,80,97,42,37
7.3,0.26,0.36,5.2,0.04,31,141,0.9931,3.16,0.59,11,6,3864,244,343,318,488
6.1,0.37,0.46,12,0.042,61,210,0.997,3.17,0.59,9.7,6,3865,89,368,393,328
6.4,0.22,0.32,12,0.066,57,158,0.9992,3.6,0.43,9,6,3866,140,473,475,176
9.2,0.23,0.35,10.7,0.037,34,145,0.9981,3.09,0.32,9.7,5,3867,134,270,382,331
5.8,0.3,0.27,1.7,0.014,45,104,0.98914,3.4,0.56,12.6,7,3868,54,297,288,81
6,0.36,0.06,1.4,0.066,27,128,0.9934,3.26,0.55,9.3,5,3869,199,166,407,79
7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,6,3870,64,209,378,213
6.4,0.24,0.25,20.2,0.083,35,157,0.99976,3.17,0.5,9.1,5,3871,13,38,316,479
6.4,0.25,0.33,1.4,0.04,42,115,0.9906,3.19,0.48,11.3,7,3872,234,316,16,54
7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,6,3873,468,10,63,200
7.3,0.15,0.4,2,0.05,24,92,0.9932,3.14,0.45,10.5,5,3874,416,75,227,71
5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2,6,3875,485,172,422,109
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,3876,158,98,31,23
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,3877,64,444,465,494
6.7,0.18,0.37,1.3,0.027,42,125,0.98939,3.24,0.37,12.8,7,3878,257,379,324,12
6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6,6,3879,137,269,463,299
6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8,3880,425,12,410,244
5.9,0.27,0.27,9,0.051,43,136,0.9941,3.25,0.53,10.7,6,3881,32,352,38,267
5.9,0.54,0,0.8,0.032,12,82,0.99286,3.25,0.36,8.8,5,3882,317,455,217,183
6.8,0.23,0.4,1.6,0.047,5,133,0.993,3.23,0.7,11.4,6,3883,225,474,71,380
6,0.43,0.34,7.6,0.045,25,118,0.99222,3.03,0.37,11,6,3884,87,88,90,254
7.7,0.3,0.42,14.3,0.045,45,213,0.9991,3.18,0.63,9.2,5,3885,316,74,45,410
8.3,0.2,0.49,1.7,0.04,34,169,0.9938,3.05,0.37,10.1,5,3886,190,297,250,195
6.4,0.27,0.29,10.8,0.028,17,118,0.99356,3.18,0.37,11.2,6,3887,360,139,481,197
6.6,0.34,0.27,6.2,0.059,23,136,0.9957,3.3,0.49,10.1,6,3888,207,37,80,445
7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5,3889,317,245,292,68
8.9,0.33,0.32,1.5,0.047,11,200,0.9954,3.19,0.46,9.4,5,3890,302,391,487,0
6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,4,3891,71,469,25,85
8,0.74,0.21,4,0.05,24,133,0.99418,3.06,0.38,9.7,5,3892,116,245,130,489
6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7,3893,333,173,338,348
7.1,0.2,0.36,11.6,0.042,45,124,0.997,2.92,0.59,9.5,7,3894,274,154,130,322
5.1,0.42,0.01,1.5,0.017,25,102,0.9894,3.38,0.36,12.3,7,3895,362,62,124,192
6.7,0.23,0.39,2.5,0.172,63,158,0.9937,3.11,0.36,9.4,6,3896,458,206,381,500
8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7,5,3897,189,368,97,83
6.8,0.11,0.42,1.1,0.042,51,132,0.99059,3.18,0.74,11.3,7,3898,476,204,19,68
7.2,0.29,0.53,18.15,0.047,59,182,0.9992,3.09,0.52,9.6,5,3899,91,52,452,343
6.5,0.28,0.35,15.4,0.042,55,195,0.9978,3.23,0.5,9.6,6,3900,142,464,135,426
7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7,3901,477,192,339,151
6.4,0.16,0.32,8.75,0.038,38,118,0.99449,3.19,0.41,10.7,5,3902,201,386,13,275
7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,3903,14,344,404,112
6.4,0.33,0.24,1.6,0.054,25,117,0.9943,3.36,0.5,9.3,5,3904,125,388,21,172
7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7,3905,234,91,384,439
7.5,0.42,0.34,4.3,0.04,34,108,0.99155,3.14,0.45,12.8,8,3906,258,180,91,83
6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,5,3907,320,135,84,205
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,3908,407,75,400,275
8.2,0.38,0.49,13.6,0.042,58,166,0.99855,3.1,0.54,9.4,5,3909,311,125,75,305
7.4,0.29,0.5,1.8,0.042,35,127,0.9937,3.45,0.5,10.2,7,3910,295,439,113,208
7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,5,3911,276,263,491,480
7.7,0.43,0.37,10,0.169,22,210,0.99776,3.02,0.64,9.5,5,3912,141,295,50,157
6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,5,3913,283,325,356,389
7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,3914,113,226,220,348
7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,6,3915,198,75,397,491
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,3916,494,454,80,156
7.6,0.3,0.27,10.6,0.039,31,119,0.99815,3.27,0.3,9.3,6,3917,169,414,106,210
7.2,0.19,0.31,1.4,0.046,37,135,0.9939,3.34,0.57,10.2,7,3918,343,344,366,133
5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,6,3919,465,323,325,439
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,3920,115,336,118,445
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,3921,337,334,26,258
5.9,0.37,0.3,1.5,0.033,35,95,0.98986,3.36,0.56,12,7,3922,67,441,467,425
6.4,0.28,0.28,3,0.04,19,98,0.99216,3.25,0.47,11.1,6,3923,280,392,451,381
5.9,0.19,0.37,0.8,0.027,3,21,0.9897,3.09,0.31,10.8,5,3924,309,462,450,458
7.8,0.28,0.32,9,0.036,34,115,0.9952,3.17,0.39,10.3,7,3925,93,388,267,456
7.2,0.17,0.37,6.9,0.059,47,128,0.99322,3.08,0.46,11,7,3926,317,226,245,427
7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6,3927,86,196,57,385
6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,7,3928,64,448,27,424
7.7,0.16,0.36,5.9,0.054,25,148,0.99578,3.25,0.54,10.2,6,3929,0,396,357,321
6.5,0.25,0.2,1.4,0.024,29,101,0.9916,3.24,0.54,10.8,6,3930,105,396,212,457
6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.55,6,3931,375,57,420,268
7,0.17,0.36,6.4,0.055,42,123,0.99318,3.11,0.5,11,8,3932,83,313,500,183
6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6,3933,199,462,259,233
7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,7,3934,392,343,187,210
8,0.19,0.36,1.8,0.05,16,84,0.9936,3.15,0.45,9.8,7,3935,499,265,86,451
7.6,0.3,0.27,10.6,0.039,31,119,0.99815,3.27,0.3,9.3,6,3936,318,336,163,209
7.3,0.31,0.69,10.2,0.041,58,160,0.9977,3.06,0.45,8.6,5,3937,77,271,57,115
6.1,0.41,0.24,1.6,0.049,16,137,0.993,3.32,0.5,10.4,6,3938,161,383,152,449
7.2,0.26,0.24,7,0.023,19,130,0.99176,3.14,0.49,12.8,7,3939,229,449,321,93
6.6,0.3,0.3,4.8,0.17,60,166,0.9946,3.18,0.47,9.4,5,3940,41,462,297,78
8.9,0.3,0.35,4.6,0.032,32,148,0.99458,3.15,0.45,11.5,7,3941,51,283,110,288
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,3942,13,267,12,439
6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,5,3943,264,313,362,125
7.5,0.17,0.44,11.3,0.046,65,146,0.997,3.17,0.45,10,6,3944,414,361,13,412
6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4,6,3945,479,245,500,250
7.4,0.28,0.49,1.5,0.034,20,126,0.9918,2.98,0.39,10.6,6,3946,289,176,411,426
7.8,0.28,0.49,1.3,0.046,27,142,0.9936,3.09,0.59,10.2,5,3947,203,113,469,133
6.6,0.905,0.19,0.8,0.048,17,204,0.9934,3.34,0.56,10,5,3948,376,156,360,36
7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,3949,330,125,193,353
6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,3950,436,444,163,101
7,0.32,0.27,7.1,0.027,37,122,0.99165,3.15,0.6,12.6,7,3951,110,181,107,412
6.7,0.31,0.44,6.7,0.054,29,160,0.9952,3.04,0.44,9.6,5,3952,111,394,293,376
6.3,0.27,0.23,2.9,0.047,13,100,0.9936,3.28,0.43,9.8,5,3953,235,267,296,97
5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,6,3954,460,484,481,208
5.8,0.19,0.24,1.3,0.044,38,128,0.99362,3.77,0.6,10.6,5,3955,31,249,322,460
6.5,0.41,0.24,14,0.048,24,113,0.9982,3.44,0.53,9.8,6,3956,141,331,20,54
7.3,0.22,0.5,13.7,0.049,56,189,0.9994,3.24,0.66,9,6,3957,116,72,145,411
4.9,0.47,0.17,1.9,0.035,60,148,0.98964,3.27,0.35,11.5,6,3958,376,327,298,209
6.6,0.25,0.35,14,0.069,42,163,0.999,3.56,0.47,9.8,5,3959,147,406,165,110
5.9,0.2,0.23,1.5,0.037,38,93,0.99021,3.36,0.49,12,6,3960,365,469,183,171
6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6,3961,355,428,480,297
9,0.55,0.3,8.1,0.026,14,71,0.993,2.94,0.36,11.8,5,3962,78,283,189,93
7.9,0.33,0.26,1.2,0.044,23,103,0.9932,3.19,0.54,10.5,6,3963,6,111,346,36
7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,7,3964,262,180,333,211
6.8,0.27,0.26,16.1,0.049,55,196,0.9984,3.15,0.5,9.3,5,3965,102,189,22,341
8,0.3,0.36,11,0.034,8,70,0.99354,3.05,0.41,12.2,6,3966,385,182,432,359
5.7,0.335,0.34,1,0.04,13,174,0.992,3.27,0.66,10,5,3967,186,367,376,256
6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,6,3968,172,177,419,349
7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,0.55,11,6,3969,98,320,484,126
6.3,0.27,0.51,7.6,0.049,35,200,0.99548,3.16,0.54,9.4,4,3970,427,138,36,307
7.2,0.24,0.34,1.1,0.045,3,64,0.9913,3.23,0.51,11.4,5,3971,380,238,33,166
7.5,0.305,0.4,18.9,0.059,44,170,1,2.99,0.46,9,5,3972,124,216,205,234
6.7,0.25,0.36,8.6,0.037,63,206,0.99553,3.18,0.5,9.6,5,3973,145,11,491,489
6.1,0.44,0.28,4.25,0.032,43,132,0.9916,3.26,0.47,11.3,7,3974,267,191,371,56
6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,6,3975,423,106,282,96
6.6,0.41,0.24,4.9,0.158,47,144,0.99471,3.17,0.49,9.4,5,3976,234,380,33,82
6.8,0.26,0.22,4.8,0.041,110,198,0.99437,3.29,0.67,10.6,5,3977,23,60,63,331
6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6,6,3978,306,348,197,138
5.7,0.45,0.42,1.1,0.051,61,197,0.9932,3.02,0.4,9,5,3979,39,320,95,242
9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,5,3980,18,97,280,459
5.5,0.32,0.13,1.3,0.037,45,156,0.99184,3.26,0.38,10.7,5,3981,249,366,490,187
6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6,3982,113,378,45,327
6.9,0.44,0.27,5,0.038,33,166,0.99124,3.2,0.42,12.2,6,3983,303,335,144,446
5.8,0.17,0.34,1.8,0.045,96,170,0.99035,3.38,0.9,11.8,8,3984,450,301,274,267
7,0.12,0.19,4.9,0.055,27,127,0.9953,3.29,0.41,9.4,5,3985,128,58,29,244
6.3,0.23,0.33,1.5,0.036,15,105,0.991,3.32,0.42,11.2,6,3986,476,161,379,86
5.4,0.265,0.28,7.8,0.052,27,91,0.99432,3.19,0.38,10.4,6,3987,366,236,374,204
7,0.2,0.34,5.7,0.035,32,83,0.9928,3.19,0.46,11.5,6,3988,359,129,292,443
8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,7,3989,96,261,394,211
7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7,3990,265,407,337,182
8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1,5,3991,208,409,222,404
7.9,0.29,0.31,7.35,0.034,37,154,0.9938,3.06,0.31,10.8,5,3992,491,223,174,407
6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4,6,3993,402,491,363,104
6.9,0.3,0.21,15.7,0.056,49,159,0.99827,3.11,0.48,9,5,3994,185,451,340,0
6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6,3995,2,60,223,14
7.3,0.23,0.34,9.3,0.052,19,86,0.99574,3.04,0.56,10,5,3996,276,76,329,116
6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9,6,3997,254,81,314,236
4.2,0.215,0.23,5.1,0.041,64,157,0.99688,3.42,0.44,8,3,3998,189,332,457,414
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6,3999,43,296,4,90
7.5,0.18,0.31,11.7,0.051,24,94,0.997,3.19,0.44,9.5,7,4000,175,463,273,396
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,4001,305,471,352,288
7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4,6,4002,160,152,60,6
6.2,0.345,0.27,10.1,0.056,38,187,0.99486,3.31,0.56,10.6,5,4003,331,97,151,304
8.3,0.21,0.58,17.1,0.049,62,213,1.0006,3.01,0.51,9.3,6,4004,481,64,14,269
7.2,0.2,0.31,10,0.054,49,165,0.997,3.4,0.42,9.9,6,4005,453,432,415,270
5.3,0.4,0.25,3.9,0.031,45,130,0.99072,3.31,0.58,11.75,7,4006,333,292,147,478
7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6,4007,435,44,349,433
6.7,0.34,0.54,16.3,0.047,44,181,0.9987,3.04,0.56,8.8,5,4008,369,458,246,234
6,0.26,0.5,2.2,0.048,59,153,0.9928,3.08,0.61,9.8,5,4009,272,492,197,298
8.3,0.23,0.43,3.2,0.035,14,101,0.9928,3.15,0.36,11.5,5,4010,76,59,465,95
6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9,4,4011,275,121,396,153
7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2,6,4012,19,221,163,416
5.9,0.29,0.28,3.2,0.035,16,117,0.98959,3.26,0.42,12.6,6,4013,428,156,483,235
7.1,0.28,0.26,2.8,0.039,50,118,0.9908,3.06,0.59,11.2,6,4014,361,286,45,418
5.7,0.36,0.34,4.2,0.026,21,77,0.9907,3.41,0.45,11.9,6,4015,499,476,162,18
6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,4016,334,53,253,257
6.3,0.4,0.32,10.6,0.049,38,209,0.9981,3.47,0.59,9.3,6,4017,332,345,218,13
6.5,0.18,0.33,1.4,0.029,35,138,0.99114,3.36,0.6,11.5,7,4018,179,449,217,204
6.5,0.46,0.41,16.8,0.084,59,222,0.9993,3.18,0.58,9,5,4019,265,157,357,79
6.1,0.46,0.32,6.2,0.053,10,94,0.99537,3.35,0.47,10.1,5,4020,264,399,368,293
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5,4021,182,188,163,188
6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2,6,4022,450,121,177,146
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5,4023,64,449,308,72
6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,7,4024,146,267,279,23
7.5,0.24,0.31,13,0.049,46,217,0.9985,3.08,0.53,8.8,5,4025,363,199,91,166
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4026,304,2,140,337
6.1,0.32,0.33,10.7,0.036,27,98,0.99521,3.34,0.52,10.2,6,4027,146,386,387,228
6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,6,4028,138,427,487,52
7.3,0.26,0.49,5,0.028,32,107,0.9936,3.24,0.54,10.8,6,4029,384,222,131,347
7.4,0.36,0.23,1.9,0.017,31,69,0.9892,2.93,0.36,12.5,6,4030,83,378,399,82
6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3,7,4031,174,311,401,14
5.7,0.21,0.37,4.5,0.04,58,140,0.99332,3.29,0.62,10.6,6,4032,422,235,421,262
6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9,6,4033,4,434,480,55
5,0.61,0.12,1.3,0.009,65,100,0.9874,3.26,0.37,13.5,5,4034,313,159,345,388
4.7,0.145,0.29,1,0.042,35,90,0.9908,3.76,0.49,11.3,6,4035,41,487,376,40
7.4,0.34,0.3,14.9,0.037,70,169,0.99698,3.25,0.37,10.4,6,4036,20,420,418,126
9.8,0.25,0.74,10,0.056,36,225,0.9977,3.06,0.43,10,4,4037,133,226,497,381
5.6,0.185,0.49,1.1,0.03,28,117,0.9918,3.55,0.45,10.3,6,4038,433,375,288,157
5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,5,4039,240,391,373,477
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6,4040,401,461,6,22
8.3,0.26,0.41,9.2,0.042,41,162,0.9944,3.1,0.38,12,7,4041,339,258,46,173
7.5,0.22,0.29,4.8,0.05,33,87,0.994,3.14,0.42,9.9,5,4042,55,168,393,75
7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5,4043,404,284,342,260
7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2,5,4044,186,441,17,186
6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6,4045,20,289,463,75
6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6,4046,325,267,469,191
7.1,0.17,0.43,1.3,0.023,33,132,0.99067,3.11,0.56,11.7,6,4047,245,279,342,131
7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10,6,4048,4,298,495,442
7.6,0.26,0.36,1.6,0.032,6,106,0.993,3.15,0.4,10.4,4,4049,177,484,17,238
6,0.52,0.33,7.7,0.046,24,119,0.99224,3.04,0.38,11,6,4050,243,51,65,382
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,4051,262,55,406,464
6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11,6,4052,327,309,471,292
7.7,0.25,0.3,7.8,0.038,67,196,0.99555,3.1,0.5,10.1,5,4053,492,154,430,227
6.1,0.16,0.24,1.4,0.046,17,77,0.99319,3.66,0.57,10.3,6,4054,36,171,389,266
7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2,5,4055,460,455,308,100
5.7,0.36,0.21,6.7,0.038,51,166,0.9941,3.29,0.63,10,6,4056,337,270,484,392
6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5,4057,198,50,484,260
7.6,0.27,0.42,2.6,0.044,29,110,0.9912,3.31,0.51,12.7,6,4058,258,113,191,261
6.7,0.42,0.39,12.1,0.04,61,248,0.99794,3.31,0.58,9.7,5,4059,381,175,235,394
5.9,0.24,0.28,1.3,0.032,36,95,0.98889,3.08,0.64,12.9,7,4060,218,312,55,444
6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6,4061,429,35,494,252
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4062,445,156,39,224
8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,6,4063,331,31,385,116
8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,5,4064,351,374,190,78
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4065,301,451,155,240
8,0.29,0.29,13.2,0.046,26,113,0.9983,3.25,0.37,9.7,6,4066,119,303,392,184
6.4,0.15,0.25,7.8,0.05,13,68,0.99394,3.16,0.4,9.9,6,4067,120,197,137,197
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7,4068,295,475,21,151
6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,6,4069,472,342,238,288
7,0.31,0.26,7.4,0.069,28,160,0.9954,3.13,0.46,9.8,6,4070,445,306,218,464
6.9,0.24,0.49,1.3,0.032,35,148,0.9932,3.45,0.57,10.7,7,4071,444,108,414,374
8.9,0.21,0.34,7.1,0.037,33,150,0.9962,3.1,0.45,9.7,6,4072,337,284,427,267
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4073,166,176,242,196
6.4,0.15,0.31,1.1,0.044,25,96,0.9932,3.54,0.51,10.3,6,4074,133,266,164,91
7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9,6,4075,142,168,3,245
6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,6,4076,442,387,409,308
8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3,4,4077,134,95,113,369
7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,6,4078,357,411,311,245
6.3,0.36,0.28,2.5,0.035,18,73,0.98868,3.1,0.47,12.8,7,4079,424,198,305,57
7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,6,4080,101,279,399,496
6.6,0.26,0.46,7.8,0.047,48,186,0.9958,3.2,0.54,9.1,5,4081,304,447,356,185
6.7,0.41,0.27,2.6,0.033,25,85,0.99086,3.05,0.34,11.7,6,4082,276,224,330,288
6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,6,4083,371,458,336,435
7.3,0.29,0.3,13,0.043,46,238,0.9986,3.06,0.41,8.7,6,4084,95,110,262,138
7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,7,4085,4,244,294,276
7.7,0.27,0.35,5.3,0.03,30,117,0.992,3.11,0.42,12.2,6,4086,7,76,409,118
7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,5,4087,487,309,357,286
7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,5,4088,371,471,95,374
6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7,4089,385,446,329,80
5.9,0.3,0.23,4.2,0.038,42,119,0.9924,3.15,0.5,11,5,4090,67,121,87,240
6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,5,4091,126,203,44,369
8.5,0.24,0.39,10.4,0.044,20,142,0.9974,3.2,0.53,10,6,4092,381,471,483,489
6.4,0.16,0.28,2.2,0.042,33,93,0.9914,3.31,0.43,11.1,6,4093,498,246,480,180
6.6,0.25,0.34,3,0.054,22,141,0.99338,3.26,0.47,10.4,6,4094,272,431,483,293
7.4,0.29,0.28,10.2,0.032,43,138,0.9951,3.1,0.47,10.6,6,4095,168,404,242,20
6.4,0.22,0.32,4.9,0.046,50,156,0.99316,3.38,0.55,11.2,6,4096,402,96,347,226
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5,4097,147,244,237,123
6,0.29,0.27,2.3,0.044,20,117,0.9895,3.31,0.41,12.7,7,4098,82,143,259,461
7.4,0.26,0.3,7.9,0.049,38,157,0.9963,3.13,0.48,8.9,6,4099,128,425,384,75
6.9,0.16,0.37,1.8,0.034,36,95,0.98952,2.93,0.59,12,6,4100,121,200,385,215
7.1,0.15,0.34,5.3,0.034,33,104,0.9953,3.37,0.52,9.3,7,4101,167,372,43,30
7.2,0.6,0.2,9.9,0.07,21,174,0.9971,3.03,0.54,9.1,5,4102,36,310,168,90
6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,4103,298,262,453,204
6.7,0.5,0.36,11.5,0.096,18,92,0.99642,3.11,0.49,9.6,5,4104,5,137,112,298
5.4,0.29,0.38,1.2,0.029,31,132,0.98895,3.28,0.36,12.4,6,4105,91,8,496,14
6.6,0.18,0.28,1.7,0.041,53,161,0.99207,3.13,0.45,10.2,6,4106,268,184,368,404
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,4107,163,121,292,415
5.9,0.2,0.28,12.8,0.038,29,132,0.99426,3.31,0.57,11.8,7,4108,446,416,50,30
6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3,8,4109,250,418,289,212
7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7,4110,331,28,15,27
8.1,0.33,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,6,4111,464,150,272,234
6.5,0.19,0.3,0.8,0.043,33,144,0.9936,3.42,0.39,9.1,6,4112,145,489,379,47
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,4113,468,426,148,222
7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6,4114,225,119,275,242
6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,6,4115,422,263,203,440
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6,4116,322,355,11,384
5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,7,4117,11,446,452,368
7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,8,4118,254,397,265,337
5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,4119,272,456,134,24
6.8,0.22,0.36,1.2,0.052,38,127,0.9933,3.04,0.54,9.2,5,4120,384,0,485,252
6,0.27,0.19,1.7,0.02,24,110,0.9898,3.32,0.47,12.6,7,4121,347,129,268,250
6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,4122,19,447,310,84
