instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,44,533,100,649
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,76,852,86,621
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,2,923,201,504
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,88,654,188,678
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,41,750,75,525
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,54,935,26,694
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,77,793,187,551
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,17,792,135,720
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,44,534,7,545
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,66,990,132,722
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,91,664,86,574
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,84,944,211,627
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,71,674,176,629
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,85,965,203,637
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,83,705,229,612
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,42,962,216,716
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,3,597,154,551
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,29,543,247,561
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,53,857,154,545
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,31,672,224,712
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,98,739,165,647
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,43,800,198,542
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,6,617,178,726
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,90,870,75,749
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,3,977,236,727
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,24,567,225,604
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,89,509,179,647
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,75,562,65,712
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,24,785,173,572
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,41,604,78,729
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,99,951,1,509
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,35,662,233,659
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,86,628,68,554
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,4,823,222,604
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,51,832,82,654
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,69,599,205,665
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,55,896,60,740
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,48,896,133,717
15581,4,1,10,9,0.48,0.4697,0.55,0.2537,32,355,50,778,201,521
15582,4,1,10,10,0.5,0.4848,0.48,0.2836,65,222,65,658,234,693
15583,4,1,10,11,0.5,0.4848,0.45,0.4179,56,228,80,650,173,541
15584,4,1,10,12,0.52,0.5,0.45,0.3284,69,325,73,945,178,582
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,40,907,27,648
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,35,501,224,695
15587,4,1,10,15,0.54,0.5152,0.41,0.3284,76,346,12,733,9,572
15588,4,1,10,16,0.54,0.5152,0.39,0.2836,79,446,54,749,29,606
15589,4,1,10,17,0.52,0.5,0.39,0.194,104,943,2,517,97,636
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,77,513,26,620
15591,4,1,10,19,0.48,0.4697,0.48,0,40,531,46,630,100,746
15592,4,1,10,20,0.46,0.4545,0.55,0,35,432,36,961,246,711
15593,4,1,10,21,0.46,0.4545,0.63,0,19,195,76,914,53,706
15594,4,1,10,22,0.4,0.4091,0.71,0.0896,18,181,43,893,241,635
15595,4,1,10,23,0.4,0.4091,0.71,0,23,199,30,750,189,671
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,18,697,34,572
15597,4,1,10,1,0.38,0.3939,0.76,0,3,17,88,518,60,663
15598,4,1,10,2,0.38,0.3939,0.76,0,4,16,57,706,89,597
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,66,778,111,709
15600,4,1,10,4,0.36,0.3636,0.81,0.0896,0,4,6,607,111,547
15601,4,1,10,5,0.36,0.3788,0.81,0,2,41,64,663,140,689
15602,4,1,10,6,0.38,0.3939,0.82,0,7,178,24,806,55,556
15603,4,1,10,7,0.36,0.3636,0.81,0.1045,15,464,33,898,76,671
15604,4,1,10,8,0.4,0.4091,0.76,0,38,817,72,988,15,670
15605,4,1,10,9,0.42,0.4242,0.77,0,38,382,47,897,93,649
15606,4,1,10,10,0.46,0.4545,0.67,0,60,228,54,991,94,618
15607,4,1,10,11,0.5,0.4848,0.51,0.0896,78,234,49,676,51,515
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,48,500,137,745
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,49,724,209,628
15610,4,1,10,14,0.56,0.5303,0.43,0.1642,82,270,78,530,2,746
15611,4,1,10,15,0.58,0.5455,0.43,0.2239,62,301,15,863,29,531
15612,4,1,10,16,0.56,0.5303,0.52,0.194,70,466,41,977,209,565
15613,4,1,10,17,0.54,0.5152,0.56,0.1045,122,888,100,502,155,652
15614,4,1,10,18,0.52,0.5,0.59,0.1642,90,884,98,869,87,580
15615,4,1,10,19,0.5,0.4848,0.72,0.194,49,516,68,961,88,725
15616,4,1,10,20,0.5,0.4848,0.72,0.1343,54,414,87,704,153,678
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,39,540,46,535
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,26,837,73,744
15619,4,1,10,23,0.46,0.4545,0.88,0.2239,15,99,85,664,165,726
15620,4,1,10,0,0.46,0.4545,0.88,0.194,4,57,14,724,164,721
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,79,793,97,618
15622,4,1,10,2,0.46,0.4545,0.82,0.194,1,14,13,604,169,677
15623,4,1,10,3,0.44,0.4394,0.88,0.2239,0,5,90,945,14,688
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,72,651,35,597
15625,4,1,10,5,0.44,0.4394,0.82,0.2239,1,42,46,656,216,718
15626,4,1,10,6,0.44,0.4394,0.88,0.2985,3,153,22,640,56,724
15627,4,1,10,7,0.44,0.4394,0.88,0.2537,20,508,68,526,249,549
15628,4,1,10,8,0.46,0.4545,0.82,0.2537,31,834,30,801,144,662
15629,4,1,10,9,0.5,0.4848,0.77,0.1642,41,387,10,857,207,575
15630,4,1,10,10,0.52,0.5,0.68,0.2239,60,218,63,592,115,542
15631,4,1,10,11,0.56,0.5303,0.56,0.2239,79,268,65,952,37,707
15632,4,1,10,12,0.6,0.6212,0.53,0.2537,93,377,9,983,153,598
15633,4,1,10,13,0.62,0.6212,0.53,0.3582,96,332,8,789,171,636
15634,4,1,10,14,0.62,0.6212,0.5,0.2985,94,285,73,560,122,506
15635,4,1,10,15,0.6,0.6061,0.6,0.194,69,353,8,921,197,556
15636,4,1,10,16,0.6,0.6212,0.56,0.2836,94,450,61,541,31,548
15637,4,1,10,17,0.58,0.5455,0.64,0.3284,102,890,94,999,159,719
15638,4,1,10,18,0.56,0.5303,0.64,0.3284,68,788,22,764,179,504
15639,4,1,10,19,0.56,0.5303,0.68,0.2985,42,513,55,541,13,523
15640,4,1,10,20,0.56,0.5303,0.68,0.2537,39,387,94,562,152,672
15641,4,1,10,21,0.54,0.5152,0.77,0.194,38,283,10,696,28,723
15642,4,1,10,22,0.54,0.5152,0.83,0.194,27,229,32,734,99,531
15643,4,1,10,23,0.54,0.5152,0.83,0,6,117,3,792,107,681
15644,4,1,10,0,0.56,0.5303,0.83,0.1045,5,56,90,591,38,563
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,4,925,21,638
15646,4,1,10,2,0.54,0.5152,0.88,0,1,10,74,763,25,518
15647,4,1,10,3,0.56,0.5303,0.83,0,0,5,2,905,205,634
15648,4,1,10,4,0.56,0.5303,0.83,0,1,6,14,555,44,552
15649,4,1,10,5,0.54,0.5152,0.88,0,1,36,22,778,212,748
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,64,620,245,654
15651,4,1,10,7,0.54,0.5152,0.94,0,5,154,91,570,127,698
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,95,827,133,605
15653,4,1,10,9,0.54,0.5152,0.94,0.1045,26,389,11,801,240,561
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,92,925,12,735
15655,4,1,10,11,0.6,0.5606,0.83,0.194,41,252,38,598,50,585
15656,4,1,10,12,0.64,0.6061,0.69,0.2239,74,332,84,599,116,508
15657,4,1,10,13,0.62,0.5909,0.73,0.2239,87,375,8,899,84,710
15658,4,1,10,14,0.66,0.6212,0.61,0.2537,88,365,99,953,87,590
15659,4,1,10,15,0.64,0.6061,0.65,0.2985,93,395,38,836,163,632
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,43,530,139,598
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,9,794,77,523
15662,4,1,10,18,0.56,0.5303,0.83,0.1045,21,233,45,709,80,743
15663,4,1,10,19,0.54,0.5152,0.88,0.1642,19,232,41,712,163,648
15664,4,1,10,20,0.52,0.5,0.77,0.194,13,229,86,755,131,725
15665,4,1,10,21,0.5,0.4848,0.77,0,17,206,36,617,88,678
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,6,712,156,732
15667,4,1,10,23,0.46,0.4545,0.88,0.1045,13,131,71,904,39,703
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,94,568,186,609
15669,4,1,10,1,0.46,0.4545,0.72,0.1343,2,95,41,862,105,692
15670,4,1,10,2,0.44,0.4394,0.77,0.1045,9,78,45,631,146,700
15671,4,1,10,3,0.42,0.4242,0.77,0.1343,2,29,89,895,141,522
15672,4,1,10,4,0.44,0.4394,0.72,0,9,18,90,747,177,511
15673,4,1,10,5,0.4,0.4091,0.82,0,6,13,52,583,52,631
15674,4,1,10,6,0.42,0.4242,0.71,0,5,31,48,741,209,529
15675,4,1,10,7,0.4,0.4091,0.82,0,6,65,7,927,160,749
15676,4,1,10,8,0.46,0.4545,0.67,0.1343,29,193,8,771,44,594
15677,4,1,10,9,0.5,0.4848,0.59,0.1343,106,363,33,871,76,552
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,16,632,203,737
15679,4,1,10,11,0.54,0.5152,0.52,0.2239,204,612,24,800,142,712
15680,4,1,10,12,0.56,0.5303,0.46,0.1045,267,703,24,842,120,690
15681,4,1,10,13,0.56,0.5303,0.43,0.1642,273,714,100,899,194,723
15682,4,1,10,14,0.56,0.5303,0.4,0,335,711,36,994,226,736
15683,4,1,10,15,0.56,0.5303,0.43,0,308,711,92,685,197,580
15684,4,1,10,16,0.54,0.5152,0.42,0.2836,325,691,33,926,19,632
15685,4,1,10,17,0.54,0.5152,0.37,0.2239,347,731,40,862,231,667
15686,4,1,10,18,0.52,0.5,0.39,0.2239,165,521,63,640,81,688
15687,4,1,10,19,0.5,0.4848,0.45,0.1343,77,345,13,732,35,535
15688,4,1,10,20,0.5,0.4848,0.39,0.2239,61,259,49,546,145,674
15689,4,1,10,21,0.46,0.4545,0.47,0.2239,72,296,99,815,138,512
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,22,898,12,627
15691,4,1,10,23,0.42,0.4242,0.58,0,27,163,84,817,41,693
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,65,953,142,664
15693,4,1,10,1,0.42,0.4242,0.58,0.2239,20,117,5,785,98,636
15694,4,1,10,2,0.4,0.4091,0.62,0.1642,44,132,8,605,189,563
15695,4,1,10,3,0.38,0.3939,0.66,0.0896,12,41,97,604,175,526
15696,4,1,10,4,0.36,0.3485,0.71,0.1642,8,21,5,793,117,739
15697,4,1,10,5,0.38,0.3939,0.66,0.0896,6,10,67,722,133,650
15698,4,1,10,6,0.4,0.4091,0.62,0,8,26,11,696,240,680
15699,4,1,10,7,0.4,0.4091,0.62,0,13,56,49,553,14,668
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,14,790,169,669
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,36,919,216,738
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,98,741,7,721
15703,4,1,10,11,0.52,0.5,0.44,0.3284,191,547,69,538,121,507
15704,4,1,10,12,0.54,0.5152,0.39,0.3284,236,675,64,899,99,555
15705,4,1,10,13,0.56,0.5303,0.37,0.2537,243,626,45,602,240,705
15706,4,1,10,14,0.56,0.5303,0.35,0.194,235,640,64,661,190,627
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,64,776,218,613
15708,4,1,10,16,0.54,0.5152,0.37,0.2239,182,591,26,921,77,731
15709,4,1,10,17,0.52,0.5,0.39,0.2537,153,491,32,510,96,628
15710,4,1,10,18,0.52,0.5,0.39,0.194,71,413,82,937,210,621
15711,4,1,10,19,0.5,0.4848,0.42,0.1642,50,266,16,991,34,705
15712,4,1,10,20,0.48,0.4697,0.44,0.194,35,195,8,539,229,707
15713,4,1,10,21,0.42,0.4242,0.54,0.1642,42,166,91,538,135,655
15714,4,1,10,22,0.42,0.4242,0.54,0,18,113,53,852,53,694
15715,4,1,10,23,0.44,0.4394,0.54,0,7,66,24,692,145,608
15716,4,1,10,0,0.4,0.4091,0.62,0,3,31,83,992,91,714
15717,4,1,10,1,0.4,0.4091,0.71,0,0,11,83,854,142,712
15718,4,1,10,2,0.38,0.3939,0.71,0,1,5,25,825,30,564
15719,4,1,10,3,0.4,0.4091,0.62,0,1,6,24,912,42,581
15720,4,1,10,4,0.38,0.3939,0.66,0,1,7,57,684,166,594
15721,4,1,10,5,0.38,0.3939,0.76,0.0896,2,46,55,617,181,525
15722,4,1,10,6,0.36,0.3636,0.76,0.0896,4,144,75,898,212,736
15723,4,1,10,7,0.38,0.3939,0.66,0.0896,15,452,45,647,99,677
15724,4,1,10,8,0.44,0.4394,0.67,0,32,728,49,814,74,725
15725,4,1,10,9,0.46,0.4545,0.63,0.0896,25,360,93,639,21,714
15726,4,1,10,10,0.5,0.4848,0.55,0,51,212,36,700,104,694
15727,4,1,10,11,0.56,0.5303,0.37,0.1642,63,211,73,594,7,518
15728,4,1,10,12,0.58,0.5455,0.35,0,52,283,4,946,218,516
15729,4,1,10,13,0.62,0.6212,0.29,0.1642,88,315,69,622,76,502
15730,4,1,10,14,0.62,0.6061,0.27,0.194,73,282,1,615,152,724
15731,4,1,10,15,0.64,0.6212,0.29,0.1642,74,296,35,956,230,516
15732,4,1,10,16,0.62,0.6212,0.33,0.1642,80,524,51,775,94,555
15733,4,1,10,17,0.62,0.6212,0.33,0.1045,84,922,40,531,245,517
15734,4,1,10,18,0.54,0.5152,0.64,0.1045,60,786,47,634,155,506
15735,4,1,10,19,0.52,0.5,0.52,0.1045,36,514,51,744,11,658
15736,4,1,10,20,0.5,0.4848,0.59,0.1045,21,403,63,664,26,718
15737,4,1,10,21,0.48,0.4697,0.67,0.0896,19,174,29,883,167,567
15738,4,1,10,22,0.46,0.4545,0.82,0.1343,25,183,35,958,124,705
15739,4,1,10,23,0.46,0.4545,0.82,0.1045,20,163,98,764,93,678
15740,4,1,10,0,0.46,0.4545,0.88,0.1642,5,37,39,585,28,532
15741,4,1,10,1,0.46,0.4545,0.77,0.1642,1,17,26,937,195,668
15742,4,1,10,2,0.44,0.4394,0.88,0.1343,1,7,61,838,98,515
15743,4,1,10,3,0.44,0.4394,0.77,0.1343,0,1,81,663,147,535
15744,4,1,10,4,0.42,0.4242,0.77,0.1045,1,7,15,529,238,715
15745,4,1,10,5,0.44,0.4394,0.77,0.0896,1,50,68,935,11,594
15746,4,1,10,6,0.4,0.4091,0.82,0.0896,6,158,21,744,125,620
15747,4,1,10,7,0.44,0.4394,0.77,0.1045,12,531,62,869,55,631
15748,4,1,10,8,0.46,0.4545,0.72,0.0896,28,761,5,565,201,574
15749,4,1,10,9,0.5,0.4848,0.72,0.1045,29,334,96,798,202,542
15750,4,1,10,10,0.54,0.5152,0.6,0,50,221,69,587,48,582
15751,4,1,10,11,0.6,0.6212,0.53,0,52,253,48,899,243,611
15752,4,1,10,12,0.62,0.6212,0.46,0.0896,80,378,11,530,231,725
15753,4,1,10,13,0.64,0.6212,0.44,0,59,303,2,512,234,741
15754,4,1,10,14,0.68,0.6364,0.41,0.1642,67,296,30,832,5,505
15755,4,1,10,15,0.68,0.6364,0.41,0.2239,76,346,18,536,242,595
15756,4,1,10,16,0.68,0.6364,0.44,0.0896,108,541,19,863,128,594
15757,4,1,10,17,0.68,0.6364,0.41,0,67,938,97,845,42,526
15758,4,1,10,18,0.62,0.6212,0.53,0.0896,64,826,66,607,179,566
15759,4,1,10,19,0.62,0.6212,0.57,0.0896,25,482,46,790,28,728
15760,4,1,10,20,0.58,0.5455,0.64,0.1343,45,379,39,518,192,663
15761,4,1,10,21,0.56,0.5303,0.68,0,35,295,38,566,105,688
15762,4,1,10,22,0.56,0.5303,0.68,0.1045,20,194,59,796,172,655
15763,4,1,10,23,0.54,0.5152,0.73,0.1045,9,111,27,938,37,734
15764,4,1,10,0,0.54,0.5152,0.73,0.0896,7,46,10,571,142,565
15765,4,1,10,1,0.54,0.5152,0.68,0,4,27,36,630,200,666
15766,4,1,10,2,0.54,0.5152,0.68,0,0,6,67,531,212,673
15767,4,1,10,3,0.5,0.4848,0.77,0.0896,0,4,81,999,71,673
15768,4,1,10,4,0.5,0.4848,0.77,0.0896,1,6,70,974,212,561
15769,4,1,10,5,0.5,0.4848,0.82,0,1,53,1,997,155,624
15770,4,1,10,6,0.48,0.4697,0.82,0.1045,11,173,3,590,205,649
15771,4,1,10,7,0.5,0.4848,0.88,0.0896,20,526,18,732,192,632
15772,4,1,10,8,0.52,0.5,0.83,0.1045,24,801,67,726,83,543
15773,4,1,10,9,0.52,0.5,0.77,0.0896,24,373,59,896,94,500
15774,4,1,10,10,0.54,0.5152,0.73,0,29,171,1,902,17,512
15775,4,1,10,11,0.58,0.5455,0.64,0,47,236,93,956,17,636
15776,4,1,10,12,0.62,0.6061,0.61,0.0896,48,316,51,724,100,652
15777,4,1,10,13,0.66,0.6212,0.54,0,65,306,11,758,250,582
15778,4,1,10,14,0.74,0.6515,0.3,0.2537,64,301,29,579,118,616
15779,4,1,10,15,0.7,0.6364,0.39,0.1045,63,308,72,581,181,733
15780,4,1,10,16,0.74,0.6515,0.33,0.1343,67,532,40,515,248,630
15781,4,1,10,17,0.66,0.6212,0.47,0,87,963,7,555,193,701
15782,4,1,10,18,0.66,0.6212,0.44,0,63,858,34,568,52,641
15783,4,1,10,19,0.64,0.6212,0.53,0.0896,50,572,84,951,208,566
15784,4,1,10,20,0.62,0.6061,0.61,0.0896,45,441,95,774,8,646
15785,4,1,10,21,0.62,0.6061,0.61,0.1045,33,313,50,730,201,608
15786,4,1,10,22,0.6,0.6061,0.64,0.1343,30,238,54,761,5,609
15787,4,1,10,23,0.58,0.5455,0.68,0.0896,12,123,9,759,27,570
15788,4,1,10,0,0.6,0.6061,0.64,0.1045,19,76,73,860,63,668
15789,4,1,10,1,0.58,0.5455,0.68,0,6,28,16,949,9,623
15790,4,1,10,2,0.54,0.5152,0.77,0,3,18,18,955,131,617
15791,4,1,10,3,0.52,0.5,0.88,0.1343,0,8,100,749,78,652
15792,4,1,10,4,0.52,0.5,0.88,0.1045,1,5,98,886,238,660
15793,4,1,10,5,0.52,0.5,0.88,0.1642,2,55,35,504,141,625
15794,4,1,10,6,0.52,0.5,0.88,0.194,3,171,16,837,37,568
15795,4,1,10,7,0.52,0.5,0.88,0.194,18,495,83,878,139,596
15796,4,1,10,8,0.52,0.5,0.83,0.1642,33,779,61,659,46,749
15797,4,1,10,9,0.52,0.5,0.83,0.194,23,343,32,843,89,741
15798,4,1,10,10,0.54,0.5152,0.83,0.1343,53,225,33,693,18,658
15799,4,1,10,11,0.54,0.5152,0.83,0.1045,57,238,73,864,60,651
15800,4,1,10,12,0.56,0.5303,0.78,0.1045,61,319,5,583,168,664
15801,4,1,10,13,0.56,0.5303,0.78,0,49,313,54,838,181,542
15802,4,1,10,14,0.6,0.5909,0.73,0.1343,71,285,1,685,224,673
15803,4,1,10,15,0.62,0.6061,0.65,0.1343,63,305,93,677,2,520
15804,4,1,10,16,0.6,0.5909,0.69,0.1642,92,499,29,557,139,603
15805,4,1,10,17,0.6,0.5909,0.69,0.1642,112,886,95,686,21,731
15806,4,1,10,18,0.56,0.5303,0.83,0.1045,77,809,2,690,235,714
15807,4,1,10,19,0.54,0.5152,0.83,0.194,45,542,0,719,222,629
15808,4,1,10,20,0.52,0.5,0.88,0.1343,28,347,32,565,215,505
15809,4,1,10,21,0.52,0.5,0.88,0.1343,24,271,98,887,3,633
15810,4,1,10,22,0.54,0.5152,0.83,0.0896,22,207,1,666,161,728
15811,4,1,10,23,0.54,0.5152,0.83,0.1343,13,135,87,784,35,693
15812,4,1,10,0,0.54,0.5152,0.77,0,6,71,8,547,159,657
15813,4,1,10,1,0.52,0.5,0.88,0.0896,4,36,55,548,141,651
15814,4,1,10,2,0.52,0.5,0.88,0.1045,4,19,59,674,30,692
15815,4,1,10,3,0.52,0.5,0.88,0.1642,5,13,37,887,140,617
15816,4,1,10,4,0.52,0.5,0.88,0.1642,1,5,13,640,25,506
15817,4,1,10,5,0.52,0.5,0.88,0.1045,3,50,88,707,72,707
15818,4,1,10,6,0.52,0.5,0.88,0.0896,2,144,70,834,239,570
15819,4,1,10,7,0.52,0.5,0.88,0.1045,13,421,94,520,169,559
15820,4,1,10,8,0.54,0.5152,0.88,0.1343,20,734,35,786,93,720
15821,4,1,10,9,0.54,0.5152,0.88,0.1343,56,403,34,794,159,652
15822,4,1,10,10,0.54,0.5152,0.88,0.1045,41,197,85,670,100,633
15823,4,1,10,11,0.56,0.5303,0.78,0.1642,68,290,77,968,194,615
15824,4,1,10,12,0.58,0.5455,0.73,0.194,90,392,72,951,34,592
15825,4,1,10,13,0.58,0.5455,0.68,0.1343,77,337,48,963,60,668
15826,4,1,10,14,0.6,0.6061,0.64,0.1343,99,351,78,821,192,719
15827,4,1,10,15,0.62,0.6061,0.61,0.1045,142,448,91,970,61,702
15828,4,1,10,16,0.58,0.5455,0.73,0.1642,137,582,27,771,197,748
15829,4,1,10,17,0.56,0.5303,0.76,0.194,125,817,58,766,95,619
15830,4,1,10,18,0.56,0.5303,0.78,0.1343,81,665,28,549,134,610
15831,4,1,10,19,0.54,0.5152,0.83,0.1642,72,471,86,666,95,712
15832,4,1,10,20,0.54,0.5152,0.83,0.1642,40,311,48,951,243,516
15833,4,1,10,21,0.54,0.5152,0.77,0.1343,40,292,96,539,236,556
15834,4,1,10,22,0.52,0.5,0.83,0.1343,37,217,51,754,202,503
15835,4,1,10,23,0.52,0.5,0.83,0.1642,19,178,75,582,197,514
15836,4,1,10,0,0.5,0.4848,0.88,0.1343,10,142,95,699,85,709
15837,4,1,10,1,0.5,0.4848,0.88,0.1343,23,146,7,771,198,574
15838,4,1,10,2,0.5,0.4848,0.88,0.194,19,90,26,895,9,609
15839,4,1,10,3,0.5,0.4848,0.88,0.1642,5,26,67,678,215,693
15840,4,1,10,4,0.5,0.4848,0.88,0.1642,1,13,4,869,164,664
15841,4,1,10,5,0.5,0.4848,0.82,0.194,2,9,20,601,203,750
15842,4,1,10,6,0.5,0.4848,0.82,0.194,2,31,28,585,9,516
15843,4,1,10,7,0.48,0.4697,0.83,0.194,7,86,44,505,77,551
15844,4,1,10,8,0.5,0.4848,0.77,0.2537,26,213,6,601,60,506
15845,4,1,10,9,0.5,0.4848,0.77,0.2537,88,328,38,891,61,629
15846,4,1,10,10,0.54,0.5152,0.73,0.2836,165,479,1,746,4,749
15847,4,1,10,11,0.56,0.5303,0.64,0.2836,197,585,88,827,214,618
15848,4,1,10,12,0.6,0.6212,0.53,0.2537,264,668,54,537,174,659
15849,4,1,10,13,0.6,0.6212,0.43,0.2537,310,760,63,787,157,520
15850,4,1,10,14,0.6,0.6212,0.46,0.2537,325,750,83,923,92,550
15851,4,1,10,15,0.56,0.5303,0.6,0.2836,310,711,96,832,184,692
15852,4,1,10,16,0.56,0.5303,0.64,0.2836,257,612,71,653,157,632
15853,4,1,10,17,0.56,0.5303,0.64,0.2836,248,618,99,779,132,649
15854,4,1,10,18,0.56,0.5303,0.64,0.2836,138,456,18,673,78,576
15855,4,1,10,19,0.52,0.5,0.72,0.2239,67,300,3,745,197,565
15856,4,1,10,20,0.52,0.5,0.72,0.2239,58,296,14,950,112,622
15857,4,1,10,21,0.52,0.5,0.72,0.2239,49,209,16,885,71,519
15858,4,1,10,22,0.52,0.5,0.72,0.2537,41,157,6,604,4,556
15859,4,1,10,23,0.52,0.5,0.68,0.3881,31,167,8,810,141,545
15860,4,1,10,0,0.52,0.5,0.68,0.2985,20,117,8,673,196,594
15861,4,1,10,1,0.5,0.4848,0.72,0.2836,22,133,75,617,195,706
15862,4,1,10,2,0.5,0.4848,0.68,0.2985,17,116,100,880,160,640
15863,4,1,10,3,0.5,0.4848,0.63,0.3284,18,79,39,855,14,506
15864,4,1,10,4,0.5,0.4848,0.63,0.3582,1,20,21,787,64,580
15865,4,1,10,5,0.5,0.4848,0.63,0.2985,6,28,1,895,185,509
15866,4,1,10,6,0.5,0.4848,0.59,0.3284,7,39,89,670,15,643
15867,4,1,10,7,0.5,0.4848,0.59,0.2985,17,65,51,723,154,691
15868,4,1,10,8,0.5,0.4848,0.59,0.5522,55,173,61,998,172,724
15869,4,1,10,9,0.5,0.4848,0.55,0.4179,124,330,2,749,211,644
15870,4,1,10,10,0.48,0.4697,0.51,0.4179,120,434,94,668,127,632
15871,4,1,10,11,0.5,0.4848,0.51,0.3881,110,462,43,731,206,626
15872,4,1,10,12,0.48,0.4697,0.59,0.4925,118,491,61,534,214,587
15873,4,1,10,13,0.48,0.4697,0.59,0.4179,75,391,5,889,249,630
15874,4,1,10,14,0.5,0.4848,0.59,0.4478,98,402,57,666,90,721
15875,4,1,10,15,0.5,0.4848,0.63,0.4925,76,301,69,983,99,687
15876,4,1,10,16,0.48,0.4697,0.67,0.4627,42,293,74,566,104,646
15877,4,1,10,17,0.46,0.4545,0.77,0.5224,37,225,63,820,66,597
15878,4,1,10,18,0.42,0.4242,0.94,0.4925,18,154,62,613,51,585
15879,4,1,10,19,0.42,0.4242,0.94,0.3582,7,54,5,683,218,509
15880,4,1,10,20,0.42,0.4242,0.94,0.4627,4,55,27,855,187,590
15881,4,1,10,21,0.44,0.4394,0.88,0.4179,2,46,74,740,132,644
15882,4,1,10,22,0.44,0.4394,0.88,0.3582,2,37,8,829,161,719
15883,4,1,10,23,0.42,0.4242,0.94,0.3582,2,14,81,604,162,600
15884,4,1,10,0,0.44,0.4394,0.88,0.3582,2,22,66,857,65,510
15885,4,1,10,13,0.3,0.2727,0.81,0.3582,11,116,77,616,30,724
15886,4,1,10,14,0.3,0.2727,0.81,0.3582,8,126,53,505,40,583
15887,4,1,10,15,0.3,0.2879,0.87,0.2537,10,124,73,728,87,634
15888,4,1,10,16,0.3,0.2879,0.87,0.2537,15,98,32,851,66,638
