instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
13148,3,1,7,0,0.78,0.7576,0.66,0.1343,35,150,56,3375000.0,2.09008693583188
13149,3,1,7,1,0.76,0.7273,0.7,0.1642,16,71,20,357911.0,0.5227541141700891
13150,3,1,7,2,0.76,0.7424,0.72,0.1642,11,58,88,195112.0,0.9658118980490871
13151,3,1,7,3,0.74,0.7121,0.74,0.1343,12,31,10,29791.0,2.193083986739962
13152,3,1,7,4,0.74,0.7121,0.74,0.1642,3,16,13,4096.0,0.7041425227235925
13153,3,1,7,5,0.74,0.7121,0.74,0.194,2,14,87,2744.0,5.612234025512922
13154,3,1,7,6,0.74,0.7121,0.74,0.1045,4,31,12,29791.0,2.15783677484981
13155,3,1,7,7,0.78,0.7576,0.66,0.1045,8,71,20,357911.0,0.5227541141700891
13156,3,1,7,8,0.82,0.8333,0.63,0.194,32,152,40,3511808.0,0.573028742574676
13157,3,1,7,9,0.84,0.8333,0.59,0.1642,69,256,46,16777216.0,0.5258208681509198
13158,3,1,7,10,0.92,0.8636,0.37,0.2239,100,325,51,34328125.0,0.5987202322070889
13159,3,1,7,11,0.94,0.8788,0.38,0.194,122,367,53,49430863.0,0.7163707881255232
13160,3,1,7,12,0.96,0.8636,0.31,0.3582,124,342,71,40001688.0,0.5125433048899948
13161,3,1,7,13,0.96,0.8636,0.31,0.2537,116,360,100,46656000.0,2.025790915867646
13162,3,1,7,14,0.96,0.8636,0.3,0.1343,105,308,86,29218112.0,13.064798934155936
13163,3,1,7,15,0.96,0.8485,0.26,0,113,306,16,28652616.0,1.4043036899381962
13164,3,1,7,16,1,0.8636,0.19,0.1642,102,294,75,25412184.0,1.633404121532299
13165,3,1,7,17,0.96,0.8485,0.26,0.1343,103,279,16,21717639.0,1.4043036899381962
13166,3,1,7,18,0.94,0.8333,0.29,0.0896,83,277,57,21253933.0,0.696298942266857
13167,3,1,7,19,0.92,0.8333,0.33,0.1343,68,287,62,23639903.0,3.8340720458680737
13168,3,1,7,20,0.9,0.8182,0.37,0.1642,79,276,20,21024576.0,0.5227541141700891
13169,3,1,7,21,0.88,0.7879,0.37,0.194,51,201,52,8120601.0,0.503365605112174
13170,3,1,7,22,0.84,0.8333,0.59,0.194,56,220,28,10648000.0,0.7868403851802712
13171,3,1,7,23,0.84,0.8182,0.56,0.1642,34,148,83,3241792.0,0.5080359962611123
13172,3,1,7,0,0.82,0.7879,0.56,0.1343,22,147,43,3176523.0,5.944410581534946
13173,3,1,7,1,0.82,0.7879,0.56,0.1045,25,124,75,1906624.0,1.633404121532299
13174,3,1,7,2,0.82,0.7727,0.52,0.1045,11,70,98,343000.0,2.3440166611427986
13175,3,1,7,3,0.8,0.7727,0.59,0.1045,1,35,54,42875.0,2.266489527055483
13176,3,1,7,4,0.78,0.7576,0.66,0.1045,2,13,58,2197.0,0.5017882105819239
13177,3,1,7,5,0.78,0.7424,0.62,0,1,6,27,216.0,0.5111492047520422
13178,3,1,7,6,0.78,0.7727,0.7,0.1343,5,21,40,9261.0,0.573028742574676
13179,3,1,7,7,0.8,0.803,0.66,0,19,52,36,140608.0,121.63753475026189
13180,3,1,7,8,0.84,0.803,0.53,0.1343,35,130,34,2197000.0,0.6539868700870936
13181,3,1,7,9,0.86,0.8182,0.5,0.1045,70,242,27,14172488.0,0.5111492047520422
13182,3,1,7,10,0.9,0.8636,0.45,0,85,319,67,32461759.0,6.921372193247372
13183,3,1,7,11,0.92,0.8939,0.42,0.2985,120,389,65,58863869.0,0.5473967051355444
13184,3,1,7,12,0.92,0.8939,0.42,0.194,105,376,2,53157376.0,0.5237528663423374
13185,3,1,7,13,0.94,0.8788,0.38,0.2537,118,337,93,38272753.0,19.33568064408107
13186,3,1,7,14,0.96,0.9091,0.36,0.1642,77,312,78,30371328.0,0.6605113804923478
13187,3,1,7,15,0.92,0.8939,0.42,0.2836,80,298,8,26463592.0,0.5026746699330502
13188,3,1,7,16,0.8,0.803,0.66,0.2239,65,291,95,24642171.0,0.5940846816900167
13189,3,1,7,17,0.78,0.7424,0.59,0,68,270,7,19683000.0,0.6035051827052901
13190,3,1,7,18,0.78,0.7424,0.62,0.1045,54,253,23,16194277.0,6.50281329350808
13191,3,1,7,19,0.78,0.7424,0.62,0.1642,66,250,95,15625000.0,0.5940846816900167
13192,3,1,7,20,0.76,0.7273,0.7,0.0896,79,285,53,23149125.0,0.7163707881255232
13193,3,1,7,21,0.76,0.7273,0.7,0.1343,58,207,86,8869743.0,13.064798934155936
13194,3,1,7,22,0.74,0.697,0.7,0.0896,12,122,20,1815848.0,0.5227541141700891
13195,3,1,7,23,0.68,0.6364,0.83,0.0896,25,123,96,1860867.0,0.5041370124924979
13196,3,1,7,0,0.68,0.6364,0.89,0.0896,6,39,58,59319.0,0.5017882105819239
13197,3,1,7,1,0.7,0.6667,0.89,0.1045,5,18,21,5832.0,0.5444678790179037
13198,3,1,7,2,0.7,0.6667,0.89,0.194,1,5,26,125.0,0.5673570710394846
13199,3,1,7,3,0.7,0.6667,0.89,0.194,0,5,57,125.0,0.696298942266857
13200,3,1,7,4,0.66,0.5909,0.89,0.3881,1,2,7,8.0,0.6035051827052901
13201,3,1,7,5,0.66,0.6061,0.83,0.2239,1,28,90,21952.0,0.5279840346175494
13202,3,1,7,6,0.64,0.5758,0.89,0.2537,6,92,27,778688.0,0.5111492047520422
13203,3,1,7,7,0.66,0.6061,0.83,0.2239,7,230,82,12167000.0,0.7614819393063025
13204,3,1,7,8,0.66,0.6061,0.83,0.1642,26,455,39,94196375.0,0.5092180208714154
13205,3,1,7,9,0.66,0.6061,0.83,0.1642,38,363,79,47832147.0,1.798925688187395
13206,3,1,7,10,0.66,0.6061,0.83,0.194,58,175,34,5359375.0,0.6539868700870936
13207,3,1,7,11,0.72,0.6818,0.62,0.1343,72,216,28,10077696.0,0.7868403851802712
13208,3,1,7,12,0.74,0.6818,0.58,0.1343,61,266,56,18821096.0,2.09008693583188
13209,3,1,7,13,0.76,0.697,0.55,0.2537,67,255,42,16581375.0,11.979139227322584
13210,3,1,7,14,0.74,0.6818,0.55,0.2537,58,242,80,14172488.0,163.63007223971312
13211,3,1,7,15,0.76,0.6818,0.45,0.2239,66,280,15,21952000.0,0.6059548980890475
13212,3,1,7,16,0.78,0.697,0.4,0.2836,88,413,52,70444997.0,0.503365605112174
13213,3,1,7,17,0.78,0.697,0.4,0.1642,108,849,2,611960049.0,0.5237528663423374
13214,3,1,7,18,0.76,0.6818,0.48,0.1343,82,872,66,663054848.0,1.0272753459349424
13215,3,1,7,19,0.74,0.6818,0.55,0.1642,88,631,34,251239591.0,0.6539868700870936
13216,3,1,7,20,0.74,0.6818,0.55,0.1045,69,447,50,89314623.0,1.3557021544363344
13217,3,1,7,21,0.74,0.6818,0.55,0.0896,33,331,69,36264691.0,1.129668825806919
13218,3,1,7,22,0.72,0.6667,0.58,0.1045,35,224,24,11239424.0,10.590792759495987
13219,3,1,7,23,0.7,0.6515,0.65,0.1045,22,131,95,2248091.0,0.5940846816900167
13220,3,1,7,0,0.7,0.6515,0.7,0.0896,16,69,75,328509.0,1.633404121532299
13221,3,1,7,1,0.7,0.6667,0.74,0.1343,0,15,52,3375.0,0.503365605112174
13222,3,1,7,2,0.7,0.6667,0.74,0.1343,1,16,29,4096.0,2.9729510585814833
13223,3,1,7,3,0.68,0.6364,0.79,0,0,3,41,27.0,1.1885273858987428
13224,3,1,7,4,0.68,0.6364,0.79,0.1343,0,4,17,64.0,25.90505251316606
13225,3,1,7,5,0.66,0.6061,0.83,0.1343,3,42,20,74088.0,0.5227541141700891
13226,3,1,7,6,0.68,0.6364,0.79,0.1045,4,187,24,6539203.0,10.590792759495987
13227,3,1,7,7,0.7,0.6667,0.74,0.1045,31,520,35,140608000.0,1.7488102347630208
13228,3,1,7,8,0.72,0.697,0.74,0.1343,34,649,67,273359449.0,6.921372193247372
13229,3,1,7,9,0.74,0.697,0.66,0.1343,47,331,38,36264691.0,0.7713855584154635
13230,3,1,7,10,0.76,0.7121,0.62,0.194,56,190,75,6859000.0,1.633404121532299
13231,3,1,7,11,0.8,0.7273,0.46,0.194,92,249,9,15438249.0,0.7081558739235672
13232,3,1,7,12,0.8,0.7121,0.41,0.1343,69,272,67,20123648.0,6.921372193247372
13233,3,1,7,13,0.82,0.7273,0.38,0.194,77,280,37,21952000.0,2.8053491651647224
13234,3,1,7,14,0.82,0.7273,0.38,0.1642,71,242,26,14172488.0,0.5673570710394846
13235,3,1,7,15,0.8,0.7121,0.41,0.2239,77,265,81,18609625.0,2.7018847930632726
13236,3,1,7,16,0.8,0.7273,0.43,0.2239,89,435,43,82312875.0,5.944410581534946
13237,3,1,7,17,0.78,0.7121,0.49,0.194,103,872,64,663054848.0,0.5208262701161901
13238,3,1,7,18,0.7,0.6667,0.74,0.2239,70,819,14,549353259.0,0.5023592408312615
13239,3,1,7,19,0.7,0.6667,0.74,0.2239,55,414,46,70957944.0,0.5258208681509198
13240,3,1,7,20,0.64,0.5758,0.83,0.2239,9,84,78,592704.0,0.6605113804923478
13241,3,1,7,21,0.64,0.5758,0.89,0.1045,7,90,12,729000.0,2.15783677484981
13242,3,1,7,22,0.64,0.5758,0.83,0.1343,14,139,80,2685619.0,163.63007223971312
13243,3,1,7,23,0.64,0.5758,0.89,0.1045,29,103,94,1092727.0,1.3249455192268595
13244,3,1,7,0,0.66,0.6061,0.83,0.1343,6,44,9,85184.0,0.7081558739235672
13245,3,1,7,1,0.64,0.5758,0.89,0,3,14,68,2744.0,9.796975387185967
13246,3,1,7,2,0.64,0.5758,0.89,0,0,5,54,125.0,2.266489527055483
13247,3,1,7,3,0.64,0.5758,0.89,0.1343,0,5,95,125.0,0.5940846816900167
13248,3,1,7,4,0.64,0.5758,0.89,0.1343,1,7,45,343.0,0.5402766739296717
13249,3,1,7,5,0.64,0.5758,0.89,0,5,41,11,68921.0,102109.07002447755
13250,3,1,7,6,0.64,0.5758,0.89,0.1343,17,185,61,6331625.0,29.513995986914356
13251,3,1,7,7,0.66,0.6061,0.83,0.1045,26,497,75,122763473.0,1.633404121532299
13252,3,1,7,8,0.68,0.6364,0.79,0.1642,30,674,89,306182024.0,0.5376143475480764
13253,3,1,7,9,0.7,0.6667,0.74,0.1343,30,328,96,35287552.0,0.5041370124924979
13254,3,1,7,10,0.72,0.6818,0.62,0.1343,47,195,22,7414875.0,1.0089303546212294
13255,3,1,7,11,0.76,0.7121,0.58,0.1343,56,229,22,12008989.0,1.0089303546212294
13256,3,1,7,12,0.78,0.697,0.43,0,69,292,15,24897088.0,0.6059548980890475
13257,3,1,7,13,0.8,0.7121,0.42,0.1642,65,273,80,20346417.0,163.63007223971312
13258,3,1,7,14,0.8,0.7121,0.41,0.2239,66,241,95,13997521.0,0.5940846816900167
13259,3,1,7,15,0.8,0.7121,0.41,0.2537,56,276,35,21024576.0,1.7488102347630208
13260,3,1,7,16,0.8,0.7121,0.38,0.194,53,411,62,69426531.0,3.8340720458680737
13261,3,1,7,17,0.8,0.697,0.31,0.2239,90,830,52,571787000.0,0.503365605112174
13262,3,1,7,18,0.78,0.6818,0.38,0.2537,79,814,59,539353144.0,0.6109713317819904
13263,3,1,7,19,0.74,0.6667,0.48,0.2239,73,633,68,253636137.0,9.796975387185967
13264,3,1,7,20,0.74,0.6667,0.51,0.1642,73,483,81,112678587.0,2.7018847930632726
13265,3,1,7,21,0.72,0.6667,0.58,0.2239,69,391,52,59776471.0,0.503365605112174
13266,3,1,7,22,0.72,0.6667,0.58,0.2537,41,244,77,14526784.0,0.5001199891426975
13267,3,1,7,23,0.7,0.6515,0.58,0.2537,20,152,93,3511808.0,19.33568064408107
13268,3,1,7,0,0.68,0.6364,0.61,0,1,56,24,175616.0,10.590792759495987
13269,3,1,7,1,0.66,0.6212,0.61,0,0,21,54,9261.0,2.266489527055483
13270,3,1,7,2,0.66,0.6212,0.65,0.0896,0,9,16,729.0,1.4043036899381962
13271,3,1,7,3,0.64,0.6061,0.69,0.1045,0,10,60,1000.0,1.4384569591461411
13272,3,1,7,4,0.64,0.6061,0.73,0.1045,0,5,94,125.0,1.3249455192268595
13273,3,1,7,5,0.62,0.5909,0.73,0.1045,4,44,10,85184.0,2.193083986739962
13274,3,1,7,6,0.64,0.6061,0.73,0.0896,7,178,51,5639752.0,0.5987202322070889
13275,3,1,7,7,0.64,0.6061,0.73,0.1343,32,512,84,134217728.0,0.5769706814181332
13276,3,1,7,8,0.68,0.6364,0.65,0.1343,49,702,100,345948408.0,2.025790915867646
13277,3,1,7,9,0.72,0.6667,0.58,0.1045,42,327,79,34965783.0,1.798925688187395
13278,3,1,7,10,0.74,0.6667,0.48,0.1642,69,214,65,9800344.0,0.5473967051355444
13279,3,1,7,11,0.76,0.6818,0.45,0.1045,49,215,4,9938375.0,4.111884294479769
13280,3,1,7,12,0.78,0.6818,0.35,0.1343,71,292,87,24897088.0,5.612234025512922
13281,3,1,7,13,0.8,0.697,0.33,0.2239,52,277,17,21253933.0,25.90505251316606
13282,3,1,7,14,0.78,0.6818,0.33,0.2239,42,209,95,9129329.0,0.5940846816900167
13283,3,1,7,15,0.8,0.7121,0.36,0.194,63,271,86,19902511.0,13.064798934155936
13284,3,1,7,16,0.8,0.7121,0.36,0.194,69,439,4,84604519.0,4.111884294479769
13285,3,1,7,17,0.76,0.6818,0.43,0.2239,91,795,80,502459875.0,163.63007223971312
13286,3,1,7,18,0.76,0.6818,0.45,0.1343,86,825,42,561515625.0,11.979139227322584
13287,3,1,7,19,0.74,0.6667,0.48,0.2239,97,629,60,248858189.0,1.4384569591461411
13288,3,1,7,20,0.74,0.6667,0.48,0.2239,75,514,18,135796744.0,4.015858573649374
13289,3,1,7,21,0.72,0.6667,0.48,0.2239,44,373,68,51895117.0,9.796975387185967
13290,3,1,7,22,0.72,0.6667,0.51,0.1642,56,318,76,32157432.0,0.6385257158828442
13291,3,1,7,23,0.7,0.6515,0.51,0.2239,33,211,94,9393931.0,1.3249455192268595
13292,3,1,7,0,0.7,0.6515,0.54,0.1642,19,95,60,857375.0,1.4384569591461411
13293,3,1,7,1,0.68,0.6364,0.54,0.1045,17,59,54,205379.0,2.266489527055483
13294,3,1,7,2,0.66,0.6212,0.61,0.0896,2,17,52,4913.0,0.503365605112174
13295,3,1,7,3,0.68,0.6364,0.61,0,2,9,0,729.0,1.0
13296,3,1,7,4,0.66,0.6212,0.61,0,0,11,73,1331.0,3.0937909668046757
13297,3,1,7,5,0.66,0.6364,0.56,0.0896,4,34,12,39304.0,2.15783677484981
13298,3,1,7,6,0.7,0.6515,0.54,0,7,127,7,2048383.0,0.6035051827052901
13299,3,1,7,7,0.7,0.6515,0.54,0,27,380,31,54872000.0,1.6779583343684343
13300,3,1,7,8,0.7,0.6515,0.54,0,53,713,92,362467097.0,4.534449634384539
13301,3,1,7,9,0.72,0.6667,0.51,0,70,414,64,70957944.0,0.5208262701161901
13302,3,1,7,10,0.74,0.6667,0.48,0,78,268,22,19248832.0,1.0089303546212294
13303,3,1,7,11,0.76,0.6818,0.45,0.1343,68,288,19,23887872.0,0.869658074441806
13304,3,1,7,12,0.76,0.6818,0.4,0.1045,125,379,32,54439939.0,0.6445680044638951
13305,3,1,7,13,0.8,0.7121,0.38,0.1343,100,374,11,52313624.0,102109.07002447755
13306,3,1,7,14,0.8,0.7121,0.38,0,120,369,76,50243409.0,0.6385257158828442
13307,3,1,7,15,0.8,0.7121,0.36,0.1045,92,353,68,43986977.0,9.796975387185967
13308,3,1,7,16,0.8,0.7121,0.36,0.2239,111,492,54,119095488.0,2.266489527055483
13309,3,1,7,17,0.8,0.7121,0.36,0.1642,138,835,35,582182875.0,1.7488102347630208
13310,3,1,7,18,0.78,0.697,0.46,0.194,108,631,21,251239591.0,0.5444678790179037
13311,3,1,7,19,0.74,0.6667,0.51,0.1642,103,488,86,116214272.0,13.064798934155936
13312,3,1,7,20,0.74,0.6667,0.48,0.1343,95,389,8,58863869.0,0.5026746699330502
13313,3,1,7,21,0.72,0.6667,0.54,0,76,299,5,26730899.0,24.34527915938213
13314,3,1,7,22,0.74,0.6667,0.45,0,59,263,24,18191447.0,10.590792759495987
13315,3,1,7,23,0.72,0.6515,0.45,0.1343,37,212,66,9528128.0,1.0272753459349424
13316,3,1,7,0,0.72,0.6667,0.48,0.0896,35,191,99,6967871.0,1260.7704250424647
13317,3,1,7,1,0.7,0.6515,0.51,0.1045,13,118,36,1643032.0,121.63753475026189
13318,3,1,7,2,0.7,0.6515,0.54,0.1045,10,101,35,1030301.0,1.7488102347630208
13319,3,1,7,3,0.7,0.6515,0.54,0.1045,9,40,78,64000.0,0.6605113804923478
13320,3,1,7,4,0.66,0.6212,0.61,0.1045,3,9,49,729.0,21.622861843277043
13321,3,1,7,5,0.64,0.6061,0.73,0.1045,0,5,11,125.0,102109.07002447755
13322,3,1,7,6,0.64,0.5909,0.78,0.0896,6,35,42,42875.0,11.979139227322584
13323,3,1,7,7,0.64,0.5909,0.78,0.2836,7,48,53,110592.0,0.7163707881255232
13324,3,1,7,8,0.62,0.5909,0.78,0.2836,33,151,50,3442951.0,1.3557021544363344
13325,3,1,7,9,0.66,0.6212,0.74,0.194,82,282,78,22425768.0,0.6605113804923478
13326,3,1,7,10,0.72,0.6818,0.7,0.0896,123,401,61,64481201.0,29.513995986914356
13327,3,1,7,11,0.72,0.6818,0.7,0.1045,143,439,20,84604519.0,0.5227541141700891
13328,3,1,7,12,0.74,0.697,0.66,0.0896,181,499,47,124251499.0,0.8900177298266997
13329,3,1,7,13,0.76,0.7121,0.62,0.0896,219,591,31,206425071.0,1.6779583343684343
13330,3,1,7,14,0.8,0.7576,0.55,0.1045,269,632,86,252435968.0,13.064798934155936
13331,3,1,7,15,0.8,0.7576,0.55,0.1642,243,560,79,175616000.0,1.798925688187395
13332,3,1,7,16,0.72,0.697,0.79,0.3582,226,566,16,181321496.0,1.4043036899381962
13333,3,1,7,17,0.7,0.6667,0.79,0.1642,199,458,51,96071912.0,0.5987202322070889
13334,3,1,7,18,0.72,0.697,0.79,0.1343,108,351,76,43243551.0,0.6385257158828442
13335,3,1,7,19,0.72,0.7121,0.84,0.0896,156,431,25,80062991.0,1.1525407907094694
13336,3,1,7,20,0.72,0.7121,0.84,0.0896,101,356,98,45118016.0,2.3440166611427986
13337,3,1,7,21,0.7,0.6667,0.84,0.2239,69,269,35,19465109.0,1.7488102347630208
13338,3,1,7,22,0.7,0.6667,0.79,0.194,65,225,88,11390625.0,0.9658118980490871
13339,3,1,7,23,0.68,0.6364,0.83,0.0896,55,211,59,9393931.0,0.6109713317819904
13340,3,1,7,0,0.68,0.6364,0.89,0.1642,40,187,44,6539203.0,0.9826059824898337
13341,3,1,7,1,0.68,0.6364,0.89,0.1343,49,168,22,4741632.0,1.0089303546212294
13342,3,1,7,2,0.68,0.6364,0.89,0.1642,29,115,53,1520875.0,0.7163707881255232
13343,3,1,7,3,0.68,0.6364,0.89,0.1642,15,57,67,185193.0,6.921372193247372
13344,3,1,7,4,0.68,0.6364,0.89,0.1045,8,19,11,6859.0,102109.07002447755
13345,3,1,7,5,0.68,0.6364,0.89,0.1343,2,9,91,729.0,0.9041693413125955
13346,3,1,7,6,0.68,0.6364,0.83,0.1343,6,15,73,3375.0,3.0937909668046757
13347,3,1,7,7,0.7,0.6667,0.79,0.0896,17,47,92,103823.0,4.534449634384539
13348,3,1,7,8,0.7,0.6667,0.84,0.1343,37,133,93,2352637.0,19.33568064408107
13349,3,1,7,9,0.72,0.697,0.79,0,58,221,98,10793861.0,2.3440166611427986
13350,3,1,7,10,0.76,0.7273,0.66,0.1343,141,382,50,55742968.0,1.3557021544363344
13351,3,1,7,11,0.82,0.7727,0.52,0.1642,170,451,94,91733851.0,1.3249455192268595
13352,3,1,7,12,0.84,0.7727,0.47,0.1045,153,489,61,116930169.0,29.513995986914356
13353,3,1,7,13,0.86,0.7879,0.41,0.1045,171,480,39,110592000.0,0.5092180208714154
13354,3,1,7,14,0.9,0.8182,0.37,0.2537,162,476,88,107850176.0,0.9658118980490871
13355,3,1,7,15,0.86,0.803,0.47,0.1343,182,489,0,116930169.0,1.0
13356,3,1,7,16,0.86,0.7879,0.41,0.2239,152,495,47,121287375.0,0.8900177298266997
13357,3,1,7,17,0.8,0.7727,0.59,0.4925,122,436,69,82881856.0,1.129668825806919
13358,3,1,7,18,0.72,0.697,0.79,0.3582,84,312,66,30371328.0,1.0272753459349424
13359,3,1,7,19,0.72,0.7121,0.84,0.2239,109,312,73,30371328.0,3.0937909668046757
13360,3,1,7,20,0.72,0.697,0.79,0.2537,95,294,83,25412184.0,0.5080359962611123
13361,3,1,7,21,0.72,0.697,0.79,0.0896,59,223,48,11089567.0,4.315081398019611
13362,3,1,7,22,0.72,0.697,0.74,0.1045,34,130,61,2197000.0,29.513995986914356
13363,3,1,7,23,0.72,0.697,0.79,0.1343,25,91,99,753571.0,1260.7704250424647
13364,3,1,7,0,0.72,0.697,0.79,0.1045,11,43,77,79507.0,0.5001199891426975
13365,3,1,7,1,0.7,0.6667,0.74,0.194,1,11,98,1331.0,2.3440166611427986
13366,3,1,7,2,0.7,0.6667,0.74,0.1045,4,15,51,3375.0,0.5987202322070889
13367,3,1,7,3,0.68,0.6364,0.79,0.0896,2,6,52,216.0,0.503365605112174
13368,3,1,7,4,0.68,0.6364,0.79,0.1045,1,12,50,1728.0,1.3557021544363344
13369,3,1,7,5,0.66,0.6061,0.78,0.1045,10,50,70,125000.0,0.5637325966004665
13370,3,1,7,6,0.68,0.6364,0.79,0.1343,8,140,0,2744000.0,1.0
13371,3,1,7,7,0.72,0.6818,0.7,0.0896,24,483,18,112678587.0,4.015858573649374
13372,3,1,7,8,0.74,0.697,0.66,0.1045,48,667,37,296740963.0,2.8053491651647224
13373,3,1,7,9,0.76,0.7121,0.62,0.1642,51,348,43,42144192.0,5.944410581534946
13374,3,1,7,10,0.8,0.7727,0.59,0,69,186,4,6434856.0,4.111884294479769
13375,3,1,7,11,0.84,0.803,0.53,0.2239,57,182,25,6028568.0,1.1525407907094694
13376,3,1,7,12,0.84,0.7879,0.49,0.1343,79,237,63,13312053.0,0.8566369271513424
13377,3,1,7,13,0.84,0.7879,0.49,0.2836,63,239,19,13651919.0,0.869658074441806
13378,3,1,7,14,0.88,0.8182,0.42,0.1045,53,212,41,9528128.0,1.1885273858987428
13379,3,1,7,15,0.86,0.803,0.47,0.2537,61,237,16,13312053.0,1.4043036899381962
13380,3,1,7,16,0.76,0.7273,0.66,0.5821,77,386,10,57512456.0,2.193083986739962
13381,3,1,7,17,0.76,0.7273,0.66,0.5821,86,755,27,430368875.0,0.5111492047520422
13382,3,1,7,18,0.84,0.803,0.53,0,97,794,5,500566184.0,24.34527915938213
13383,3,1,7,19,0.8,0.7879,0.63,0.1343,92,595,2,210644875.0,0.5237528663423374
13384,3,1,7,20,0.8,0.7727,0.59,0.1343,66,454,14,93576664.0,0.5023592408312615
13385,3,1,7,21,0.76,0.7273,0.66,0.1343,45,328,10,35287552.0,2.193083986739962
13386,3,1,7,22,0.76,0.7121,0.62,0.0896,56,284,9,22906304.0,0.7081558739235672
13387,3,1,7,23,0.74,0.7121,0.74,0.0896,27,166,72,4574296.0,0.7975605094780727
13388,3,1,7,0,0.72,0.7121,0.84,0.1045,10,53,47,148877.0,0.8900177298266997
13389,3,1,7,1,0.74,0.697,0.7,0,4,25,59,15625.0,0.6109713317819904
13390,3,1,7,2,0.72,0.6818,0.7,0.0896,1,7,76,343.0,0.6385257158828442
13391,3,1,7,3,0.72,0.6818,0.66,0,0,3,16,27.0,1.4043036899381962
13392,3,1,7,4,0.72,0.6818,0.62,0,0,7,44,343.0,0.9826059824898337
13393,3,1,7,5,0.68,0.6364,0.74,0.0896,7,38,47,54872.0,0.8900177298266997
13394,3,1,7,6,0.72,0.6818,0.66,0.1045,16,213,90,9663597.0,0.5279840346175494
13395,3,1,7,7,0.74,0.697,0.7,0,26,526,63,145531576.0,0.8566369271513424
13396,3,1,7,8,0.8,0.7576,0.55,0,43,661,80,288804781.0,163.63007223971312
13397,3,1,7,9,0.82,0.7727,0.49,0.2239,32,320,7,32768000.0,0.6035051827052901
13398,3,1,7,10,0.84,0.7879,0.49,0.194,37,159,80,4019679.0,163.63007223971312
13399,3,1,7,11,0.86,0.803,0.47,0,60,206,91,8741816.0,0.9041693413125955
13400,3,1,7,12,0.9,0.8182,0.35,0,80,254,84,16387064.0,0.5769706814181332
13401,3,1,7,13,0.92,0.8182,0.31,0.194,53,221,83,10793861.0,0.5080359962611123
13402,3,1,7,14,0.94,0.8333,0.29,0.2537,54,214,51,9800344.0,0.5987202322070889
13403,3,1,7,15,0.92,0.8182,0.31,0.1642,57,244,1,14526784.0,0.5430441251857795
13404,3,1,7,16,0.92,0.8182,0.29,0.1642,64,381,4,55306341.0,4.111884294479769
13405,3,1,7,17,0.92,0.8182,0.29,0,95,770,61,456533000.0,29.513995986914356
13406,3,1,7,18,0.9,0.803,0.33,0.194,60,772,72,460099648.0,0.7975605094780727
13407,3,1,7,19,0.88,0.7879,0.35,0.2537,69,547,7,163667323.0,0.6035051827052901
13408,3,1,7,20,0.86,0.7576,0.34,0.1642,52,427,37,77854483.0,2.8053491651647224
13409,3,1,7,21,0.82,0.7727,0.52,0.1343,50,333,68,36926037.0,9.796975387185967
13410,3,1,7,22,0.8,0.7576,0.55,0.2239,29,244,98,14526784.0,2.3440166611427986
13411,3,1,7,23,0.78,0.7424,0.59,0.194,22,161,53,4173281.0,0.7163707881255232
13412,3,1,7,0,0.76,0.7273,0.66,0.1642,8,53,97,148877.0,0.7248437158702044
13413,3,1,7,1,0.76,0.7273,0.66,0.1045,2,16,70,4096.0,0.5637325966004665
13414,3,1,7,2,0.74,0.697,0.66,0.1343,3,8,48,512.0,4.315081398019611
13415,3,1,7,3,0.74,0.697,0.66,0.1343,2,4,54,64.0,2.266489527055483
13416,3,1,7,4,0.72,0.6818,0.7,0.1343,0,6,70,216.0,0.5637325966004665
13417,3,1,7,5,0.72,0.6818,0.7,0.1642,5,46,3,97336.0,0.8763320184878719
13418,3,1,7,6,0.72,0.6818,0.7,0.1642,10,162,94,4251528.0,1.3249455192268595
13419,3,1,7,7,0.74,0.697,0.66,0.1642,23,495,67,121287375.0,6.921372193247372
13420,3,1,7,8,0.78,0.7424,0.62,0.1045,55,679,47,313046839.0,0.8900177298266997
13421,3,1,7,9,0.82,0.7879,0.56,0,44,297,12,26198073.0,2.15783677484981
13422,3,1,7,10,0.9,0.8485,0.42,0.194,39,138,100,2628072.0,2.025790915867646
13423,3,1,7,11,0.9,0.8485,0.42,0,47,183,30,6128487.0,83.55352537043731
13424,3,1,7,12,0.92,0.8636,0.37,0.1343,36,202,27,8242408.0,0.5111492047520422
13425,3,1,7,13,0.94,0.8485,0.33,0,49,203,49,8365427.0,21.622861843277043
13426,3,1,7,14,0.94,0.8788,0.38,0.3284,54,170,99,4913000.0,1260.7704250424647
13427,3,1,7,15,0.92,0.8485,0.35,0.3582,42,194,18,7301384.0,4.015858573649374
13428,3,1,7,16,0.74,0.697,0.66,0.2537,34,224,0,11239424.0,1.0
13429,3,1,7,17,0.74,0.697,0.7,0.2537,35,370,59,50653000.0,0.6109713317819904
13430,3,1,7,18,0.76,0.7121,0.62,0.1343,63,643,23,265847707.0,6.50281329350808
13431,3,1,7,19,0.76,0.7121,0.62,0.1045,78,516,39,137388096.0,0.5092180208714154
13432,3,1,7,20,0.74,0.6818,0.62,0.0896,56,366,23,49027896.0,6.50281329350808
13433,3,1,7,21,0.76,0.7121,0.62,0,53,319,53,32461759.0,0.7163707881255232
