instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
13667,3,1,7,15,0.88,0.7727,0.32,0.2836,206,497,47
13668,3,1,7,16,0.86,0.7727,0.39,0.2239,208,487,12
13669,3,1,7,17,0.82,0.7576,0.46,0.194,199,479,41
13670,3,1,7,18,0.82,0.7424,0.43,0.2836,151,481,21
13671,3,1,7,19,0.68,0.6364,0.83,0,115,338,84
13672,3,1,7,20,0.66,0.6061,0.83,0.2239,79,233,31
13673,3,1,7,21,0.66,0.6061,0.78,0.0896,94,300,58
13674,3,1,7,22,0.66,0.6061,0.78,0.0896,88,276,17
13675,3,1,7,23,0.66,0.6061,0.83,0.0896,52,208,77
13676,3,1,7,0,0.66,0.5909,0.89,0.1343,59,188,84
13677,3,1,7,1,0.66,0.6061,0.83,0.1045,49,158,94
13678,3,1,7,2,0.66,0.6212,0.74,0.1343,33,112,70
13679,3,1,7,3,0.66,0.6212,0.69,0.2239,18,55,99
13680,3,1,7,4,0.64,0.6061,0.69,0.194,2,13,86
13681,3,1,7,5,0.62,0.5909,0.78,0.194,3,17,43
13682,3,1,7,6,0.64,0.6061,0.73,0.1642,6,18,82
13683,3,1,7,7,0.66,0.6212,0.69,0.2537,4,40,90
13684,3,1,7,8,0.7,0.6515,0.65,0.2239,37,127,98
13685,3,1,7,9,0.72,0.6818,0.62,0.2537,64,226,48
13686,3,1,7,10,0.74,0.6818,0.62,0,123,381,88
13687,3,1,7,11,0.76,0.697,0.55,0.2239,183,509,100
13688,3,1,7,12,0.76,0.697,0.55,0.3284,154,511,18
13689,3,1,7,13,0.8,0.7424,0.49,0.2239,181,483,59
13690,3,1,7,14,0.8,0.7273,0.46,0.194,231,522,60
13691,3,1,7,15,0.8,0.7273,0.43,0.1343,195,501,82
13692,3,1,7,16,0.8,0.7273,0.43,0.1343,191,521,37
13693,3,1,7,17,0.82,0.7424,0.41,0.1642,164,531,13
13694,3,1,7,18,0.8,0.7121,0.41,0.2985,117,419,27
13695,3,1,7,19,0.76,0.697,0.55,0.1642,143,443,66
13696,3,1,7,20,0.74,0.697,0.66,0.1045,75,303,33
13697,3,1,7,21,0.72,0.6818,0.7,0.1343,72,271,48
13698,3,1,7,22,0.7,0.6515,0.7,0.1045,31,148,23
13699,3,1,7,23,0.7,0.6515,0.7,0,18,100,33
13700,3,1,7,0,0.7,0.6667,0.74,0.0896,12,58,85
13701,3,1,7,1,0.7,0.6667,0.74,0,4,19,19
13702,3,1,7,2,0.68,0.6364,0.74,0,2,8,4
13703,3,1,7,3,0.66,0.6061,0.83,0,0,3,76
13704,3,1,7,4,0.66,0.6061,0.83,0,0,5,68
13705,3,1,7,5,0.66,0.6061,0.83,0.1045,4,47,58
13706,3,1,7,6,0.66,0.6061,0.83,0.1642,6,161,44
13707,3,1,7,7,0.7,0.6667,0.79,0.0896,14,469,58
13708,3,1,7,8,0.72,0.697,0.74,0.1045,31,751,50
13709,3,1,7,9,0.74,0.697,0.7,0,34,293,9
13710,3,1,7,10,0.74,0.697,0.66,0.2239,54,189,95
13711,3,1,7,11,0.78,0.7273,0.55,0.1343,69,215,39
13712,3,1,7,12,0.76,0.7121,0.58,0.1045,77,278,6
13713,3,1,7,13,0.8,0.7424,0.49,0.1642,57,226,75
13714,3,1,7,14,0.8,0.7424,0.49,0.2239,87,254,74
13715,3,1,7,15,0.8,0.7424,0.49,0.2537,51,236,67
13716,3,1,7,16,0.8,0.7424,0.49,0.2836,88,425,54
13717,3,1,7,17,0.76,0.697,0.55,0.3284,62,827,88
13718,3,1,7,18,0.76,0.7121,0.58,0.4179,77,812,43
13719,3,1,7,19,0.82,0.7727,0.52,0.1642,81,665,14
13720,3,1,7,20,0.72,0.6818,0.7,0.2239,78,462,66
13721,3,1,7,21,0.72,0.6818,0.7,0.194,71,322,88
13722,3,1,7,22,0.7,0.6667,0.74,0.2239,47,230,78
13723,3,1,7,23,0.7,0.6667,0.74,0.194,34,150,44
13724,3,1,7,0,0.68,0.6364,0.79,0.1343,11,38,34
13725,3,1,7,1,0.66,0.6061,0.83,0.1343,3,21,98
13726,3,1,7,2,0.66,0.6061,0.83,0.1343,0,8,87
13727,3,1,7,3,0.66,0.6061,0.83,0.0896,1,6,90
13728,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,18
13729,3,1,7,5,0.66,0.6061,0.83,0.1642,5,45,100
13730,3,1,7,6,0.64,0.5758,0.89,0.1642,2,194,48
13731,3,1,7,7,0.68,0.6364,0.83,0.2239,21,513,88
13732,3,1,7,8,0.7,0.6667,0.79,0.1343,30,760,80
13733,3,1,7,9,0.72,0.6818,0.7,0.1045,31,333,51
13734,3,1,7,10,0.72,0.6818,0.66,0,73,227,36
13735,3,1,7,11,0.76,0.7121,0.58,0,54,224,35
13736,3,1,7,12,0.8,0.7273,0.46,0,50,248,33
13737,3,1,7,13,0.8,0.7576,0.55,0.2836,69,288,17
13738,3,1,7,14,0.8,0.7576,0.55,0.2836,72,260,99
13739,3,1,7,15,0.76,0.7121,0.62,0.1343,29,144,64
13740,3,1,7,16,0.76,0.7121,0.58,0.2239,66,402,50
13741,3,1,7,17,0.78,0.7121,0.52,0.2239,94,820,13
13742,3,1,7,18,0.76,0.697,0.55,0.2836,99,857,99
13743,3,1,7,19,0.74,0.6818,0.62,0.3582,90,614,49
13744,3,1,7,20,0.7,0.6515,0.7,0.194,55,452,54
13745,3,1,7,21,0.68,0.6364,0.79,0.194,60,352,55
13746,3,1,7,22,0.68,0.6364,0.74,0.2537,33,257,48
13747,3,1,7,23,0.66,0.6061,0.83,0.1642,20,147,24
13748,3,1,8,0,0.68,0.6364,0.79,0.1642,3,47,67
13749,3,1,8,1,0.66,0.6061,0.83,0.0896,5,33,12
13750,3,1,8,2,0.64,0.5758,0.83,0.1045,0,13,22
13751,3,1,8,3,0.64,0.5758,0.83,0.1045,0,7,20
13752,3,1,8,4,0.64,0.5909,0.78,0.1343,1,4,22
13753,3,1,8,5,0.64,0.5909,0.78,0.1343,3,49,96
13754,3,1,8,6,0.64,0.5909,0.78,0.1343,6,185,87
13755,3,1,8,7,0.64,0.5758,0.83,0.1343,19,487,5
13756,3,1,8,8,0.66,0.6061,0.78,0.194,32,681,53
13757,3,1,8,9,0.68,0.6364,0.74,0.0896,34,350,80
13758,3,1,8,10,0.72,0.6818,0.66,0.0896,61,236,6
13759,3,1,8,11,0.76,0.7121,0.58,0.0896,54,234,40
13760,3,1,8,12,0.8,0.7424,0.49,0.1045,75,284,100
13761,3,1,8,13,0.8,0.7424,0.52,0.1642,59,280,39
13762,3,1,8,14,0.82,0.7576,0.46,0.1642,88,263,34
13763,3,1,8,15,0.82,0.7576,0.46,0.1642,89,295,33
13764,3,1,8,16,0.8,0.7576,0.55,0.2836,93,479,100
13765,3,1,8,17,0.8,0.7424,0.49,0.1642,103,837,96
13766,3,1,8,18,0.76,0.7121,0.62,0.2239,105,891,28
13767,3,1,8,19,0.74,0.697,0.66,0.2537,88,652,58
13768,3,1,8,20,0.74,0.697,0.66,0.1642,65,513,29
13769,3,1,8,21,0.72,0.6818,0.7,0.1343,36,320,56
13770,3,1,8,22,0.72,0.6818,0.7,0.1045,37,288,26
13771,3,1,8,23,0.7,0.6667,0.74,0,18,152,15
13772,3,1,8,0,0.7,0.6667,0.74,0,8,63,10
13773,3,1,8,1,0.68,0.6364,0.79,0.1045,6,42,90
13774,3,1,8,2,0.66,0.6061,0.83,0.0896,3,11,55
13775,3,1,8,3,0.66,0.6061,0.83,0,0,6,39
13776,3,1,8,4,0.66,0.6061,0.83,0,0,9,54
13777,3,1,8,5,0.66,0.5909,0.89,0.1343,4,41,91
13778,3,1,8,6,0.66,0.6061,0.83,0,6,183,34
13779,3,1,8,7,0.7,0.6667,0.79,0,21,473,23
13780,3,1,8,8,0.72,0.697,0.74,0.1045,21,739,17
13781,3,1,8,9,0.76,0.7273,0.66,0.1045,31,343,2
13782,3,1,8,10,0.8,0.7576,0.55,0,51,181,67
13783,3,1,8,11,0.82,0.7727,0.52,0.1045,59,226,2
13784,3,1,8,12,0.84,0.7576,0.44,0.1343,56,286,97
13785,3,1,8,13,0.86,0.7879,0.44,0.2239,98,310,39
13786,3,1,8,14,0.86,0.7879,0.41,0.1343,54,225,41
13787,3,1,8,15,0.78,0.7424,0.62,0.4627,68,270,35
13788,3,1,8,16,0.82,0.7576,0.46,0.194,71,406,34
13789,3,1,8,17,0.82,0.7727,0.52,0.2537,90,865,26
13790,3,1,8,18,0.8,0.7727,0.59,0.2239,86,767,54
13791,3,1,8,19,0.8,0.7879,0.63,0.1642,98,607,69
13792,3,1,8,20,0.78,0.7576,0.66,0,51,427,67
13793,3,1,8,21,0.76,0.7273,0.66,0.2239,41,342,39
13794,3,1,8,22,0.74,0.697,0.7,0.194,35,262,43
13795,3,1,8,23,0.72,0.6818,0.7,0.2537,25,177,88
13796,3,1,8,0,0.72,0.6818,0.7,0.194,15,71,24
13797,3,1,8,1,0.7,0.6667,0.74,0.194,11,43,28
13798,3,1,8,2,0.68,0.6364,0.79,0.2239,0,14,63
13799,3,1,8,3,0.68,0.6364,0.79,0.2239,1,6,58
13800,3,1,8,4,0.66,0.6061,0.83,0.2537,1,12,32
13801,3,1,8,5,0.66,0.6061,0.83,0.1642,2,37,81
13802,3,1,8,6,0.66,0.6061,0.83,0.2239,5,163,69
13803,3,1,8,7,0.7,0.6667,0.74,0.1045,25,421,78
13804,3,1,8,8,0.72,0.6818,0.7,0.1343,32,668,14
13805,3,1,8,9,0.74,0.697,0.66,0.1045,69,396,44
13806,3,1,8,10,0.8,0.7424,0.52,0.194,82,249,17
13807,3,1,8,11,0.84,0.7879,0.49,0.2836,77,263,35
13808,3,1,8,12,0.86,0.8182,0.5,0.2985,95,338,59
13809,3,1,8,13,0.86,0.803,0.47,0.2836,98,345,85
13810,3,1,8,14,0.86,0.7879,0.44,0.2537,102,331,79
13811,3,1,8,15,0.88,0.8182,0.42,0.2537,112,380,53
13812,3,1,8,16,0.86,0.7879,0.41,0.2239,112,492,69
13813,3,1,8,17,0.84,0.803,0.53,0.2836,95,741,88
13814,3,1,8,18,0.82,0.803,0.59,0.2537,98,671,55
13815,3,1,8,19,0.8,0.7879,0.63,0.2239,81,469,17
13816,3,1,8,20,0.78,0.7576,0.66,0.2239,89,389,38
13817,3,1,8,21,0.76,0.7273,0.66,0.194,54,278,97
13818,3,1,8,22,0.76,0.7273,0.7,0.2537,46,202,55
13819,3,1,8,23,0.74,0.7121,0.79,0.1343,26,196,90
13820,3,1,8,0,0.74,0.7121,0.79,0.1642,24,161,4
13821,3,1,8,1,0.72,0.7121,0.84,0.194,23,122,55
13822,3,1,8,2,0.72,0.7121,0.84,0.1343,20,84,71
13823,3,1,8,3,0.72,0.7121,0.84,0.1343,11,30,100
13824,3,1,8,4,0.72,0.697,0.79,0.194,2,13,59
13825,3,1,8,5,0.7,0.6667,0.84,0.2239,1,17,18
13826,3,1,8,6,0.7,0.6667,0.84,0.2239,12,49,64
13827,3,1,8,7,0.72,0.697,0.77,0.1642,18,67,23
13828,3,1,8,8,0.74,0.7273,0.72,0.194,49,181,51
13829,3,1,8,9,0.78,0.7576,0.65,0.2239,61,278,2
13830,3,1,8,10,0.82,0.7727,0.57,0.194,108,396,45
13831,3,1,8,11,0.86,0.803,0.47,0.2537,155,470,67
13832,3,1,8,12,0.86,0.7879,0.4,0.3582,222,547,94
13833,3,1,8,13,0.88,0.8182,0.42,0.2985,195,527,51
13834,3,1,8,14,0.88,0.803,0.4,0.3881,183,472,72
13835,3,1,8,15,0.88,0.8182,0.42,0.4179,205,489,57
13836,3,1,8,16,0.9,0.8182,0.39,0.2985,197,450,83
13837,3,1,8,17,0.88,0.7879,0.37,0.2985,179,492,57
13838,3,1,8,18,0.86,0.7879,0.41,0.3284,169,490,35
13839,3,1,8,19,0.82,0.7727,0.52,0.3582,133,397,25
13840,3,1,8,20,0.82,0.7727,0.52,0.2985,117,312,39
13841,3,1,8,21,0.8,0.7727,0.59,0.2537,96,289,36
13842,3,1,8,22,0.76,0.7273,0.66,0.2836,104,269,71
13843,3,1,8,23,0.76,0.7273,0.66,0.2985,61,222,95
13844,3,1,8,0,0.74,0.697,0.7,0.2836,32,153,63
13845,3,1,8,1,0.74,0.697,0.7,0.2537,8,87,48
13846,3,1,8,2,0.74,0.697,0.7,0.2985,5,73,58
13847,3,1,8,3,0.72,0.697,0.74,0.2537,9,41,47
13848,3,1,8,4,0.72,0.697,0.74,0.2537,3,14,91
13849,3,1,8,5,0.72,0.697,0.74,0.2537,1,19,32
13850,3,1,8,6,0.72,0.697,0.79,0.2537,7,19,93
13851,3,1,8,7,0.74,0.7121,0.74,0.2985,18,68,78
13852,3,1,8,8,0.76,0.7273,0.66,0.3284,27,108,72
13853,3,1,8,9,0.8,0.7727,0.59,0.3582,61,229,92
13854,3,1,8,10,0.8,0.7727,0.59,0.4179,111,364,10
13855,3,1,8,11,0.82,0.7879,0.56,0.4179,155,437,97
13856,3,1,8,12,0.86,0.803,0.47,0.5224,161,491,17
13857,3,1,8,13,0.88,0.8182,0.44,0.4627,208,523,90
13858,3,1,8,14,0.9,0.8485,0.42,0.4627,161,526,49
13859,3,1,8,15,0.9,0.8182,0.37,0.5224,164,450,24
13860,3,1,8,16,0.82,0.7576,0.46,0.2537,143,421,100
13861,3,1,8,17,0.82,0.7576,0.46,0.2537,122,382,20
13862,3,1,8,18,0.7,0.6667,0.74,0.1343,75,229,35
13863,3,1,8,19,0.7,0.6667,0.84,0.2239,46,185,7
13864,3,1,8,20,0.7,0.6667,0.84,0.1045,53,193,59
13865,3,1,8,21,0.72,0.697,0.79,0.1045,51,208,74
13866,3,1,8,22,0.72,0.697,0.79,0.0896,57,157,39
13867,3,1,8,23,0.72,0.697,0.79,0.1642,29,87,80
13868,3,1,8,0,0.72,0.697,0.79,0,9,33,28
13869,3,1,8,1,0.72,0.697,0.79,0.0896,1,11,96
13870,3,1,8,2,0.72,0.697,0.79,0.1343,0,5,6
13871,3,1,8,3,0.72,0.697,0.79,0.0896,0,5,16
13872,3,1,8,4,0.72,0.697,0.74,0.1343,3,11,82
13873,3,1,8,5,0.7,0.6667,0.79,0.194,2,25,66
13874,3,1,8,6,0.7,0.6667,0.79,0.2239,4,141,16
13875,3,1,8,7,0.72,0.6818,0.7,0.194,14,407,58
13876,3,1,8,8,0.7,0.6667,0.79,0,27,605,74
13877,3,1,8,9,0.7,0.6667,0.79,0.1642,28,276,10
13878,3,1,8,10,0.74,0.697,0.7,0.2239,54,213,50
13879,3,1,8,11,0.76,0.7273,0.66,0.1343,108,260,62
13880,3,1,8,12,0.78,0.7273,0.55,0.0896,72,285,20
13881,3,1,8,13,0.8,0.7424,0.49,0.2239,85,289,68
13882,3,1,8,14,0.82,0.7576,0.46,0,99,287,47
13883,3,1,8,15,0.82,0.7576,0.46,0.1343,91,274,4
13884,3,1,8,16,0.84,0.7576,0.41,0.1045,88,451,10
13885,3,1,8,17,0.82,0.7424,0.41,0,112,858,77
13886,3,1,8,18,0.82,0.7424,0.41,0.1343,100,843,79
13887,3,1,8,19,0.78,0.7424,0.59,0.194,109,640,63
13888,3,1,8,20,0.76,0.7273,0.66,0.1642,89,457,94
13889,3,1,8,21,0.74,0.697,0.7,0.194,72,317,6
13890,3,1,8,22,0.74,0.697,0.7,0.0896,50,207,0
13891,3,1,8,23,0.72,0.697,0.74,0.194,16,113,74
13892,3,1,8,0,0.7,0.6667,0.84,0.194,15,47,34
13893,3,1,8,1,0.7,0.6667,0.84,0.1343,2,18,47
13894,3,1,8,2,0.7,0.6667,0.84,0.1343,6,13,89
13895,3,1,8,3,0.7,0.6667,0.84,0,0,6,95
13896,3,1,8,4,0.68,0.6364,0.83,0.1343,2,9,40
13897,3,1,8,5,0.7,0.6667,0.79,0.1045,3,36,51
13898,3,1,8,6,0.7,0.6667,0.79,0.194,3,179,3
13899,3,1,8,7,0.7,0.6667,0.74,0.1343,21,502,16
13900,3,1,8,8,0.7,0.6515,0.7,0.1642,41,705,33
13901,3,1,8,9,0.7,0.6667,0.74,0.1343,44,327,46
13902,3,1,8,10,0.74,0.697,0.7,0.1343,89,250,32
13903,3,1,8,11,0.76,0.7273,0.66,0.0896,84,214,28
13904,3,1,8,12,0.8,0.7576,0.55,0.1343,86,283,39
13905,3,1,8,13,0.8,0.7424,0.52,0.194,68,253,61
13906,3,1,8,14,0.82,0.7576,0.46,0,76,261,57
13907,3,1,8,15,0.8,0.7424,0.52,0,100,306,42
13908,3,1,8,16,0.76,0.7273,0.66,0.2836,101,445,12
13909,3,1,8,17,0.78,0.7424,0.62,0.1343,125,868,64
13910,3,1,8,18,0.76,0.7121,0.62,0.1642,103,814,0
13911,3,1,8,19,0.76,0.7273,0.66,0.1045,104,610,21
13912,3,1,8,20,0.74,0.697,0.7,0.1343,74,448,1
13913,3,1,8,21,0.72,0.697,0.74,0,70,317,2
13914,3,1,8,22,0.72,0.697,0.74,0.1045,43,224,18
13915,3,1,8,23,0.72,0.697,0.79,0,18,138,61
13916,3,1,8,0,0.7,0.6667,0.84,0,12,58,17
13917,3,1,8,1,0.72,0.697,0.79,0,3,23,94
13918,3,1,8,2,0.7,0.6667,0.84,0,1,6,10
13919,3,1,8,3,0.7,0.6667,0.84,0,1,7,0
13920,3,1,8,4,0.7,0.6667,0.84,0,1,7,43
13921,3,1,8,5,0.68,0.6364,0.89,0.1642,3,43,45
13922,3,1,8,6,0.7,0.6667,0.84,0.1642,4,173,5
13923,3,1,8,7,0.7,0.6667,0.84,0.1642,24,482,92
13924,3,1,8,8,0.74,0.7273,0.72,0.0896,48,737,6
13925,3,1,8,9,0.76,0.7273,0.66,0,33,341,86
13926,3,1,8,10,0.8,0.7424,0.52,0.1343,63,214,51
13927,3,1,8,11,0.8,0.7424,0.52,0,80,239,48
13928,3,1,8,12,0.8,0.7424,0.52,0,63,280,36
13929,3,1,8,13,0.8,0.7424,0.52,0,101,313,63
13930,3,1,8,14,0.8,0.7424,0.52,0.2537,63,236,32
13931,3,1,8,15,0.84,0.7576,0.44,0.194,110,278,90
13932,3,1,8,16,0.8,0.7424,0.49,0.2836,113,441,18
13933,3,1,8,17,0.8,0.7576,0.55,0.2836,107,858,77
13934,3,1,8,18,0.78,0.7273,0.55,0.1642,117,862,63
13935,3,1,8,19,0.76,0.7273,0.66,0.2239,119,686,75
13936,3,1,8,20,0.74,0.697,0.66,0.194,76,500,97
13937,3,1,8,21,0.74,0.697,0.66,0.1045,70,381,16
13938,3,1,8,22,0.72,0.697,0.74,0.1045,35,233,9
13939,3,1,8,23,0.72,0.6818,0.7,0.1343,16,136,54
13940,3,1,8,0,0.72,0.697,0.74,0.194,16,67,71
13941,3,1,8,1,0.7,0.6667,0.79,0.1343,5,28,55
13942,3,1,8,2,0.7,0.6667,0.84,0.0896,2,14,59
13943,3,1,8,3,0.68,0.6364,0.83,0.0896,1,6,53
13944,3,1,8,4,0.68,0.6364,0.89,0.1343,0,10,66
13945,3,1,8,5,0.66,0.5909,0.94,0,4,41,47
13946,3,1,8,6,0.66,0.6061,0.83,0.1642,5,167,50
13947,3,1,8,7,0.7,0.6667,0.84,0.1642,24,475,8
13948,3,1,8,8,0.72,0.697,0.74,0.1045,28,698,38
13949,3,1,8,9,0.76,0.7273,0.66,0.1642,54,353,29
13950,3,1,8,10,0.8,0.7576,0.55,0.2239,72,205,69
13951,3,1,8,11,0.84,0.7576,0.44,0,94,260,90
13952,3,1,8,12,0.84,0.7576,0.44,0.1045,85,277,57
13953,3,1,8,13,0.86,0.7879,0.41,0.1045,80,281,85
13954,3,1,8,14,0.88,0.7727,0.32,0.2239,86,247,29
13955,3,1,8,15,0.88,0.7727,0.32,0.2239,63,267,51
13956,3,1,8,16,0.86,0.7727,0.39,0.2537,97,417,8
13957,3,1,8,17,0.86,0.7576,0.36,0.2537,111,810,71
13958,3,1,8,18,0.82,0.7576,0.46,0.2537,78,811,87
13959,3,1,8,19,0.8,0.7576,0.55,0.194,90,623,78
13960,3,1,8,20,0.7,0.6515,0.54,0.2836,91,478,65
13961,3,1,8,21,0.7,0.6515,0.58,0.1642,50,336,79
13962,3,1,8,22,0.66,0.6212,0.69,0.2239,41,259,17
13963,3,1,8,23,0.66,0.6212,0.74,0,19,156,16
13964,3,1,8,0,0.7,0.6515,0.65,0.0896,17,85,2
13965,3,1,8,1,0.7,0.6515,0.65,0.1045,6,41,77
13966,3,1,8,2,0.7,0.6667,0.74,0.1642,6,20,98
13967,3,1,8,3,0.72,0.697,0.79,0.194,3,9,20
13968,3,1,8,4,0.7,0.6667,0.84,0.2836,0,7,19
13969,3,1,8,5,0.7,0.6667,0.84,0.2836,4,33,77
13970,3,1,8,6,0.64,0.5758,0.89,0.2985,3,44,32
13971,3,1,8,7,0.64,0.5758,0.89,0.1045,5,133,79
13972,3,1,8,8,0.62,0.5455,0.91,0.1642,7,119,11
13973,3,1,8,9,0.64,0.5758,0.89,0,21,220,35
13974,3,1,8,10,0.66,0.5909,0.89,0.1045,27,193,62
13975,3,1,8,11,0.68,0.6364,0.79,0.1343,73,251,78
13976,3,1,8,12,0.74,0.697,0.66,0.3582,75,315,57
13977,3,1,8,13,0.76,0.7121,0.58,0.3582,66,290,86
13978,3,1,8,14,0.76,0.7121,0.58,0.3582,71,307,78
13979,3,1,8,15,0.8,0.7424,0.52,0.4478,100,324,54
13980,3,1,8,16,0.78,0.7273,0.55,0.2985,96,467,10
13981,3,1,8,17,0.8,0.7424,0.52,0.2836,111,730,69
13982,3,1,8,18,0.76,0.7121,0.62,0.2985,88,640,33
13983,3,1,8,19,0.76,0.7121,0.62,0.2836,98,492,35
13984,3,1,8,20,0.74,0.697,0.66,0.2985,55,370,33
13985,3,1,8,21,0.74,0.697,0.66,0.2537,50,286,72
13986,3,1,8,22,0.72,0.697,0.74,0.2836,50,218,58
13987,3,1,8,23,0.72,0.6818,0.7,0.2836,33,192,82
13988,3,1,8,0,0.7,0.6515,0.7,0.2836,38,180,100
13989,3,1,8,1,0.66,0.6212,0.74,0.2239,32,116,35
13990,3,1,8,2,0.64,0.5909,0.78,0.194,19,85,70
13991,3,1,8,3,0.62,0.5758,0.83,0.1642,2,21,11
13992,3,1,8,4,0.62,0.5758,0.83,0.1045,3,10,19
13993,3,1,8,5,0.62,0.5606,0.88,0.1045,2,11,63
13994,3,1,8,6,0.62,0.5606,0.88,0.1045,5,23,76
13995,3,1,8,7,0.64,0.5758,0.83,0.0896,8,62,80
13996,3,1,8,8,0.66,0.6061,0.83,0.1045,30,162,37
13997,3,1,8,9,0.68,0.6364,0.79,0.194,54,271,5
13998,3,1,8,10,0.72,0.6818,0.62,0.0896,125,407,29
13999,3,1,8,11,0.74,0.697,0.66,0.1642,203,499,50
14000,3,1,8,12,0.76,0.7121,0.58,0.2239,214,546,18
14001,3,1,8,13,0.8,0.7424,0.49,0.3582,228,569,34
14002,3,1,8,14,0.8,0.7424,0.49,0.2985,248,538,34
14003,3,1,8,15,0.8,0.7273,0.46,0.2836,246,562,41
14004,3,1,8,16,0.8,0.7273,0.46,0.2985,227,531,17
14005,3,1,8,17,0.74,0.697,0.66,0.3582,220,512,81
14006,3,1,8,18,0.7,0.6667,0.74,0.2985,107,300,35
14007,3,1,8,19,0.66,0.5909,0.89,0.1045,97,275,49
14008,3,1,8,20,0.66,0.5909,0.89,0.4179,31,160,27
14009,3,1,8,21,0.66,0.5909,0.89,0.1642,26,128,36
14010,3,1,8,22,0.66,0.5909,0.89,0.1642,40,168,78
14011,3,1,8,23,0.66,0.6061,0.78,0.1642,42,163,53
14012,3,1,8,0,0.64,0.6061,0.73,0.1343,24,120,9
14013,3,1,8,1,0.62,0.5909,0.78,0.1343,21,113,91
14014,3,1,8,2,0.64,0.6061,0.69,0.1343,19,86,74
14015,3,1,8,3,0.62,0.5909,0.73,0.0896,11,48,74
14016,3,1,8,4,0.64,0.6061,0.69,0.0896,2,10,14
14017,3,1,8,5,0.64,0.6212,0.61,0.194,1,10,96
14018,3,1,8,6,0.64,0.6061,0.65,0.1642,2,16,28
14019,3,1,8,7,0.64,0.6061,0.65,0.1343,9,39,10
14020,3,1,8,8,0.66,0.6212,0.54,0.2239,35,119,34
14021,3,1,8,9,0.7,0.6515,0.48,0.2239,64,217,29
14022,3,1,8,10,0.7,0.6515,0.51,0.1642,88,328,25
14023,3,1,8,11,0.74,0.6667,0.42,0.1642,167,449,43
14024,3,1,8,12,0.74,0.6667,0.42,0.194,163,505,86
14025,3,1,8,13,0.78,0.697,0.4,0,178,543,80
14026,3,1,8,14,0.76,0.6818,0.4,0.194,213,579,69
14027,3,1,8,15,0.76,0.6818,0.4,0.1343,235,577,82
14028,3,1,8,16,0.76,0.6818,0.4,0.1045,213,513,64
14029,3,1,8,17,0.8,0.697,0.33,0,186,505,28
14030,3,1,8,18,0.78,0.6818,0.35,0.1045,164,491,37
14031,3,1,8,19,0.74,0.6515,0.4,0.1343,148,465,26
14032,3,1,8,20,0.72,0.6515,0.45,0,96,300,56
14033,3,1,8,21,0.72,0.6667,0.51,0.0896,78,220,95
14034,3,1,8,22,0.7,0.6515,0.58,0.1343,40,181,53
14035,3,1,8,23,0.68,0.6364,0.61,0,25,110,33
14036,3,1,8,0,0.66,0.6212,0.65,0.1045,14,47,63
14037,3,1,8,1,0.66,0.6212,0.65,0.0896,3,14,15
14038,3,1,8,2,0.64,0.6061,0.69,0.1045,1,9,61
14039,3,1,8,3,0.64,0.6061,0.69,0,1,6,90
14040,3,1,8,4,0.64,0.6061,0.69,0.1045,0,11,5
14041,3,1,8,5,0.64,0.6061,0.69,0.1045,3,36,57
14042,3,1,8,6,0.62,0.5909,0.73,0.0896,4,159,5
14043,3,1,8,7,0.66,0.6212,0.65,0.1343,11,436,2
14044,3,1,8,8,0.72,0.6667,0.51,0.0896,25,673,97
14045,3,1,8,9,0.74,0.6667,0.45,0,40,305,56
14046,3,1,8,10,0.76,0.6818,0.4,0,88,199,3
14047,3,1,8,11,0.76,0.6818,0.4,0.0896,94,245,54
14048,3,1,8,12,0.78,0.697,0.4,0.194,96,276,11
14049,3,1,8,13,0.78,0.697,0.4,0.1642,79,254,37
14050,3,1,8,14,0.8,0.697,0.33,0.1045,85,248,66
14051,3,1,8,15,0.82,0.7273,0.34,0.2239,80,274,27
14052,3,1,8,16,0.8,0.7121,0.36,0.0896,116,464,78
14053,3,1,8,17,0.8,0.7121,0.36,0.1642,102,818,10
14054,3,1,8,18,0.76,0.697,0.52,0.2836,103,812,69
14055,3,1,8,19,0.74,0.6818,0.58,0.1642,88,555,73
14056,3,1,8,20,0.74,0.6818,0.62,0.2239,58,432,88
14057,3,1,8,21,0.72,0.6818,0.66,0.194,44,290,94
14058,3,1,8,22,0.72,0.6818,0.62,0.3284,44,192,84
14059,3,1,8,23,0.7,0.6515,0.7,0.2239,28,128,5
14060,3,1,8,0,0.7,0.6667,0.74,0.2239,12,60,100
14061,3,1,8,1,0.68,0.6364,0.79,0.2537,8,27,40
14062,3,1,8,2,0.68,0.6364,0.83,0.194,2,11,95
14063,3,1,8,3,0.68,0.6364,0.83,0.194,0,3,28
14064,3,1,8,4,0.68,0.6364,0.83,0.194,0,5,11
14065,3,1,8,5,0.68,0.6364,0.89,0.194,1,36,40
14066,3,1,8,6,0.64,0.5758,0.83,0.194,1,64,89
14067,3,1,8,7,0.66,0.6061,0.83,0.0896,1,179,14
14068,3,1,8,8,0.66,0.5909,0.89,0.0896,27,618,11
14069,3,1,8,9,0.7,0.6667,0.74,0,48,402,95
14070,3,1,8,10,0.7,0.6667,0.79,0.1045,53,208,49
14071,3,1,8,11,0.74,0.6818,0.62,0,69,196,69
14072,3,1,8,12,0.78,0.7121,0.49,0.1343,93,300,51
