instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_2,feature_y_2
12709,2,1,6,17,0.6,0.5909,0.73,0.194,54,723,72,377933067.0
12710,2,1,6,18,0.62,0.6061,0.69,0.1642,47,642,91,264609288.0
12711,2,1,6,19,0.62,0.5909,0.73,0.0896,52,463,56,99252847.0
12712,2,1,6,20,0.62,0.5909,0.73,0.1343,45,362,33,47437928.0
12713,2,1,6,21,0.62,0.5909,0.73,0.1045,35,273,64,20346417.0
12714,2,1,6,22,0.62,0.5909,0.73,0.1642,21,164,90,4410944.0
12715,2,1,6,23,0.6,0.5758,0.78,0.194,17,74,87,405224.0
12716,2,1,6,0,0.6,0.5758,0.78,0.1642,5,35,49,42875.0
12717,2,1,6,1,0.6,0.5758,0.78,0.1642,1,14,72,2744.0
12718,2,1,6,2,0.6,0.5758,0.78,0.1343,1,15,11,3375.0
12719,2,1,6,3,0.6,0.5758,0.78,0.1045,1,8,75,512.0
12720,2,1,6,4,0.6,0.5758,0.78,0.1343,1,10,50,1000.0
12721,2,1,6,5,0.6,0.5758,0.78,0.194,3,37,13,50653.0
12722,2,1,6,6,0.6,0.5758,0.78,0.1045,9,161,4,4173281.0
12723,2,1,6,7,0.6,0.5758,0.78,0.1343,18,480,36,110592000.0
12724,2,1,6,8,0.6,0.5758,0.78,0.1642,40,673,2,304821217.0
12725,2,1,6,9,0.64,0.6061,0.73,0.0896,40,328,40,35287552.0
12726,2,1,6,10,0.64,0.6061,0.73,0.0896,44,180,6,5832000.0
12727,2,1,6,11,0.66,0.6212,0.69,0.1343,56,230,20,12167000.0
12728,2,1,6,12,0.7,0.6515,0.65,0.0896,70,292,38,24897088.0
12729,2,1,6,13,0.74,0.6818,0.58,0.1343,69,272,25,20123648.0
12730,2,1,6,14,0.76,0.7121,0.58,0.1045,61,227,11,11697083.0
12731,2,1,6,15,0.78,0.7424,0.59,0.1642,72,259,51,17373979.0
12732,2,1,6,16,0.8,0.7576,0.55,0.2239,48,334,28,37259704.0
12733,2,1,6,17,0.8,0.7576,0.55,0.194,86,811,51,533411731.0
12734,2,1,6,18,0.8,0.7576,0.55,0.1642,91,795,81,502459875.0
12735,2,1,6,19,0.8,0.7727,0.59,0.2239,82,514,49,135796744.0
12736,2,1,6,20,0.8,0.7576,0.55,0.2537,59,458,1,96071912.0
12737,2,1,6,21,0.76,0.7121,0.62,0.1642,37,276,41,21024576.0
12738,2,1,6,22,0.72,0.697,0.79,0.0896,51,291,85,24642171.0
12739,2,1,6,23,0.72,0.697,0.79,0.1343,23,125,32,1953125.0
12740,2,1,6,0,0.7,0.6667,0.79,0.194,5,53,91,148877.0
12741,2,1,6,1,0.68,0.6364,0.79,0.194,7,27,25,19683.0
12742,2,1,6,2,0.66,0.6061,0.83,0.1642,1,6,46,216.0
12743,2,1,6,3,0.66,0.6061,0.83,0.1343,2,8,44,512.0
12744,2,1,6,4,0.66,0.6061,0.83,0.0896,1,7,3,343.0
12745,2,1,6,5,0.66,0.6061,0.83,0.0896,2,39,68,59319.0
12746,2,1,6,6,0.64,0.5758,0.89,0.0896,9,165,59,4492125.0
12747,2,1,6,7,0.66,0.5909,0.89,0,20,464,23,99897344.0
12748,2,1,6,8,0.7,0.6667,0.79,0.1045,43,643,7,265847707.0
12749,2,1,6,9,0.72,0.697,0.74,0,40,316,9,31554496.0
12750,2,1,6,10,0.82,0.7727,0.52,0.1343,41,167,35,4657463.0
12751,2,1,6,11,0.84,0.7879,0.49,0.194,54,188,53,6644672.0
12752,2,1,6,12,0.86,0.803,0.47,0.1642,30,180,23,5832000.0
12753,2,1,6,13,0.86,0.7879,0.44,0.1045,48,211,88,9393931.0
12754,2,1,6,14,0.88,0.803,0.39,0.194,56,190,57,6859000.0
12755,2,1,6,15,0.9,0.8182,0.35,0,36,179,18,5735339.0
12756,2,1,6,16,0.9,0.8182,0.35,0.1045,51,335,36,37595375.0
12757,2,1,6,17,0.9,0.8182,0.37,0,80,691,88,329939371.0
12758,2,1,6,18,0.9,0.8182,0.37,0,81,672,3,303464448.0
12759,2,1,6,19,0.88,0.7879,0.37,0.2537,90,539,26,156590819.0
12760,2,1,6,20,0.86,0.7727,0.39,0.2239,81,407,97,67419143.0
12761,2,1,6,21,0.84,0.7576,0.44,0.0896,42,344,12,40707584.0
12762,2,1,6,22,0.82,0.7576,0.46,0.1045,31,257,23,16974593.0
12763,2,1,6,23,0.78,0.7424,0.59,0.1045,21,123,9,1860867.0
12764,3,1,6,0,0.74,0.697,0.7,0.0896,16,69,74,328509.0
12765,3,1,6,1,0.72,0.697,0.79,0.1343,2,18,72,5832.0
12766,3,1,6,2,0.72,0.697,0.79,0.1045,11,18,75,5832.0
12767,3,1,6,3,0.72,0.697,0.74,0,3,11,43,1331.0
12768,3,1,6,4,0.7,0.6667,0.84,0.0896,1,12,72,1728.0
12769,3,1,6,5,0.7,0.6667,0.84,0.1045,3,40,37,64000.0
12770,3,1,6,6,0.7,0.6667,0.84,0.0896,3,150,1,3375000.0
12771,3,1,6,7,0.7,0.6667,0.84,0.0896,26,463,14,99252847.0
12772,3,1,6,8,0.74,0.697,0.7,0,27,590,48,205379000.0
12773,3,1,6,9,0.8,0.7576,0.55,0.194,32,256,2,16777216.0
12774,3,1,6,10,0.84,0.7879,0.49,0.1045,36,150,25,3375000.0
12775,3,1,6,11,0.86,0.7879,0.41,0.1343,40,161,68,4173281.0
12776,3,1,6,12,0.9,0.8182,0.35,0.194,33,215,47,9938375.0
12777,3,1,6,13,0.9,0.8182,0.35,0,31,172,86,5088448.0
12778,3,1,6,14,0.88,0.7879,0.37,0.1642,27,176,68,5451776.0
12779,3,1,6,15,0.92,0.8333,0.33,0.1642,40,194,60,7301384.0
12780,3,1,6,16,0.9,0.8182,0.35,0.1343,37,320,26,32768000.0
12781,3,1,6,17,0.88,0.7879,0.37,0,80,615,18,232608375.0
12782,3,1,6,18,0.86,0.7879,0.41,0.194,78,640,94,262144000.0
12783,3,1,6,19,0.88,0.803,0.39,0.2239,84,499,69,124251499.0
12784,3,1,6,20,0.86,0.7879,0.44,0.194,79,436,51,82881856.0
12785,3,1,6,21,0.82,0.7727,0.52,0.194,55,311,46,30080231.0
12786,3,1,6,22,0.8,0.7879,0.63,0.1642,22,243,8,14348907.0
12787,3,1,6,23,0.8,0.7727,0.59,0.0896,12,146,49,3112136.0
12788,3,1,6,0,0.76,0.7273,0.7,0.1045,16,93,65,804357.0
12789,3,1,6,1,0.76,0.7424,0.75,0.1642,3,31,53,29791.0
12790,3,1,6,2,0.74,0.7121,0.79,0,0,12,16,1728.0
12791,3,1,6,3,0.74,0.7121,0.79,0,1,7,11,343.0
12792,3,1,6,4,0.76,0.7273,0.66,0,3,10,14,1000.0
12793,3,1,6,5,0.74,0.697,0.66,0.0896,3,38,100,54872.0
12794,3,1,6,6,0.74,0.697,0.66,0,4,122,38,1815848.0
12795,3,1,6,7,0.74,0.6818,0.58,0.1642,19,359,51,46268279.0
12796,3,1,6,8,0.76,0.697,0.55,0.1343,49,613,19,230346397.0
12797,3,1,6,9,0.76,0.7121,0.58,0.2239,55,333,58,36926037.0
12798,3,1,6,10,0.8,0.7424,0.52,0.3582,52,185,20,6331625.0
12799,3,1,6,11,0.8,0.7424,0.49,0.1642,76,236,76,13144256.0
12800,3,1,6,12,0.84,0.7879,0.49,0.1343,63,254,8,16387064.0
12801,3,1,6,13,0.88,0.803,0.39,0.2239,72,300,77,27000000.0
12802,3,1,6,14,0.88,0.803,0.39,0.2239,65,263,7,18191447.0
12803,3,1,6,15,0.9,0.8182,0.35,0.3582,72,284,59,22906304.0
12804,3,1,6,16,0.9,0.803,0.31,0.2239,67,380,94,54872000.0
12805,3,1,6,17,0.82,0.7273,0.38,0.1642,95,646,6,269586136.0
12806,3,1,6,18,0.8,0.7576,0.55,0.194,62,505,85,128787625.0
12807,3,1,6,19,0.76,0.697,0.55,0.5224,45,362,95,47437928.0
12808,3,1,6,20,0.76,0.697,0.55,0.5224,31,202,70,8242408.0
12809,3,1,6,21,0.68,0.6364,0.65,0.2836,40,217,61,10218313.0
12810,3,1,6,22,0.68,0.6364,0.69,0.1343,42,197,88,7645373.0
12811,3,1,6,23,0.66,0.6212,0.74,0,29,174,27,5268024.0
12812,3,1,6,0,0.64,0.5758,0.83,0,14,116,48,1560896.0
12813,3,1,6,1,0.66,0.6061,0.78,0.1343,16,123,58,1860867.0
12814,3,1,6,2,0.64,0.5758,0.83,0.194,18,93,34,804357.0
12815,3,1,6,3,0.64,0.5758,0.83,0.0896,10,42,42,74088.0
12816,3,1,6,4,0.64,0.5758,0.83,0.1642,6,19,48,6859.0
12817,3,1,6,5,0.64,0.5758,0.83,0.194,1,12,94,1728.0
12818,3,1,6,6,0.64,0.5758,0.83,0.0896,10,47,21,103823.0
12819,3,1,6,7,0.64,0.5758,0.83,0.1642,19,78,34,474552.0
12820,3,1,6,8,0.68,0.6364,0.69,0.2239,34,167,64,4657463.0
12821,3,1,6,9,0.72,0.6818,0.62,0.194,85,332,83,36594368.0
12822,3,1,6,10,0.74,0.6818,0.55,0.194,177,494,5,120553784.0
12823,3,1,6,11,0.76,0.6818,0.48,0.2239,167,516,40,137388096.0
12824,3,1,6,12,0.8,0.7273,0.43,0.194,203,602,79,218167208.0
12825,3,1,6,13,0.82,0.7273,0.34,0.194,226,564,5,179406144.0
12826,3,1,6,14,0.78,0.6818,0.33,0.2537,238,609,49,225866529.0
12827,3,1,6,15,0.84,0.7273,0.3,0.3284,217,483,1,112678587.0
12828,3,1,6,16,0.84,0.7121,0.26,0.2985,196,513,17,135005697.0
12829,3,1,6,17,0.82,0.7121,0.26,0.2537,214,530,73,148877000.0
12830,3,1,6,18,0.82,0.7121,0.26,0.2985,194,481,77,111284641.0
12831,3,1,6,19,0.8,0.697,0.27,0.194,185,425,70,76765625.0
12832,3,1,6,20,0.78,0.6818,0.31,0.194,158,386,82,57512456.0
12833,3,1,6,21,0.76,0.6667,0.33,0.1343,99,322,8,33386248.0
12834,3,1,6,22,0.74,0.6515,0.37,0.1045,101,279,3,21717639.0
12835,3,1,6,23,0.72,0.6515,0.44,0,69,225,28,11390625.0
12836,3,1,6,0,0.7,0.6515,0.51,0,31,163,13,4330747.0
12837,3,1,6,1,0.68,0.6364,0.54,0.0896,39,127,24,2048383.0
12838,3,1,6,2,0.68,0.6364,0.51,0,34,114,72,1481544.0
12839,3,1,6,3,0.66,0.6212,0.65,0.0896,19,60,82,216000.0
12840,3,1,6,4,0.66,0.6212,0.65,0,4,13,71,2197.0
12841,3,1,6,5,0.62,0.6061,0.69,0.1343,1,8,71,512.0
12842,3,1,6,6,0.64,0.6061,0.65,0.1642,6,25,2,15625.0
12843,3,1,6,7,0.64,0.6061,0.69,0.1045,23,71,79,357911.0
12844,3,1,6,8,0.7,0.6515,0.58,0,38,141,32,2803221.0
12845,3,1,6,9,0.72,0.6667,0.51,0,63,232,83,12487168.0
12846,3,1,6,10,0.76,0.6818,0.4,0,161,452,30,92345408.0
12847,3,1,6,11,0.76,0.6818,0.4,0.1343,215,506,41,129554216.0
12848,3,1,6,12,0.8,0.697,0.33,0.2239,227,556,54,171879616.0
12849,3,1,6,13,0.8,0.697,0.33,0.2836,237,585,93,200201625.0
12850,3,1,6,14,0.84,0.7273,0.3,0.2985,253,551,1,167284151.0
12851,3,1,6,15,0.86,0.7424,0.28,0.2239,197,487,18,115501303.0
12852,3,1,6,16,0.84,0.7273,0.3,0.2537,181,461,25,97972181.0
12853,3,1,6,17,0.84,0.7273,0.32,0.2537,203,532,35,150568768.0
12854,3,1,6,18,0.82,0.7273,0.34,0.2537,186,534,52,152273304.0
12855,3,1,6,19,0.8,0.7121,0.38,0.2985,176,423,29,75686967.0
12856,3,1,6,20,0.78,0.697,0.46,0.2537,108,332,2,36594368.0
12857,3,1,6,21,0.76,0.697,0.55,0.2239,76,253,55,16194277.0
12858,3,1,6,22,0.74,0.6818,0.55,0.1045,53,178,36,5639752.0
12859,3,1,6,23,0.74,0.6818,0.58,0.1045,20,87,27,658503.0
12860,3,1,6,0,0.72,0.6818,0.62,0.2537,31,68,83,314432.0
12861,3,1,6,1,0.7,0.6515,0.65,0.2239,11,31,98,29791.0
12862,3,1,6,2,0.7,0.6515,0.7,0.2239,4,14,61,2744.0
12863,3,1,6,3,0.68,0.6364,0.69,0.2537,1,5,44,125.0
12864,3,1,6,4,0.66,0.6061,0.78,0.2537,0,4,64,64.0
12865,3,1,6,5,0.66,0.6212,0.74,0.1642,1,43,49,79507.0
12866,3,1,6,6,0.64,0.5909,0.78,0.1642,11,158,60,3944312.0
12867,3,1,6,7,0.66,0.6212,0.74,0.2239,30,485,92,114084125.0
12868,3,1,6,8,0.66,0.6212,0.69,0.194,53,608,96,224755712.0
12869,3,1,6,9,0.7,0.6515,0.65,0.194,37,268,20,19248832.0
12870,3,1,6,10,0.76,0.697,0.55,0.1642,58,184,58,6229504.0
12871,3,1,6,11,0.8,0.7273,0.43,0.3284,54,181,99,5929741.0
12872,3,1,6,12,0.76,0.6818,0.45,0.2985,74,270,51,19683000.0
12873,3,1,6,13,0.72,0.6667,0.51,0.2985,79,260,47,17576000.0
12874,3,1,6,14,0.78,0.697,0.43,0.2537,90,251,90,15813251.0
12875,3,1,6,15,0.78,0.6818,0.38,0.4627,65,233,49,12649337.0
12876,3,1,6,16,0.8,0.697,0.31,0.3881,104,414,52,70957944.0
12877,3,1,6,17,0.8,0.6818,0.24,0.4627,76,833,41,578009537.0
12878,3,1,6,18,0.76,0.6667,0.27,0.4478,100,791,73,494913671.0
12879,3,1,6,19,0.74,0.6515,0.27,0.4627,74,582,8,197137368.0
12880,3,1,6,20,0.72,0.6515,0.3,0.4478,100,475,4,107171875.0
12881,3,1,6,21,0.68,0.6212,0.3,0.3284,50,331,35,36264691.0
12882,3,1,6,22,0.66,0.6212,0.29,0.3881,21,187,82,6539203.0
12883,3,1,6,23,0.64,0.6212,0.33,0.3284,15,103,75,1092727.0
12884,3,1,6,0,0.62,0.6212,0.33,0.3284,8,37,36,50653.0
12885,3,1,6,1,0.6,0.6212,0.35,0.3881,11,30,4,27000.0
12886,3,1,6,2,0.56,0.5303,0.43,0.2836,2,9,89,729.0
12887,3,1,6,3,0.54,0.5152,0.45,0.2836,2,9,82,729.0
12888,3,1,6,4,0.54,0.5152,0.45,0.2985,1,10,67,1000.0
12889,3,1,6,5,0.52,0.5,0.48,0.3881,3,39,50,59319.0
12890,3,1,6,6,0.52,0.5,0.52,0.2985,12,188,51,6644672.0
12891,3,1,6,7,0.52,0.5,0.52,0.3582,21,552,58,168196608.0
12892,3,1,6,8,0.56,0.5303,0.49,0.3284,34,656,2,282300416.0
12893,3,1,6,9,0.58,0.5455,0.46,0.4179,30,328,32,35287552.0
12894,3,1,6,10,0.62,0.6212,0.41,0.3582,37,190,94,6859000.0
12895,3,1,6,11,0.64,0.6212,0.36,0.4179,46,235,39,12977875.0
12896,3,1,6,12,0.66,0.6212,0.34,0.4478,80,308,33,29218112.0
12897,3,1,6,13,0.7,0.6364,0.3,0.4627,74,306,92,28652616.0
12898,3,1,6,14,0.7,0.6364,0.3,0.4627,81,267,52,19034163.0
12899,3,1,6,15,0.72,0.6515,0.28,0.4627,88,317,49,31855013.0
12900,3,1,6,16,0.72,0.6364,0.26,0.4925,67,416,61,71991296.0
12901,3,1,6,17,0.72,0.6515,0.28,0.4179,104,900,43,729000000.0
12902,3,1,6,18,0.72,0.6515,0.28,0.3582,105,824,38,559476224.0
12903,3,1,6,19,0.72,0.6515,0.28,0.2239,83,612,3,229220928.0
12904,3,1,6,20,0.7,0.6364,0.3,0.2836,88,505,78,128787625.0
12905,3,1,6,21,0.68,0.6364,0.34,0.194,61,328,98,35287552.0
12906,3,1,6,22,0.66,0.6212,0.34,0.2537,26,245,65,14706125.0
12907,3,1,6,23,0.62,0.6212,0.41,0.1343,13,131,52,2248091.0
12908,3,1,6,0,0.62,0.6212,0.41,0.194,15,54,7,157464.0
12909,3,1,6,1,0.6,0.6212,0.43,0.1642,5,23,48,12167.0
12910,3,1,6,2,0.56,0.5303,0.49,0.1343,2,14,2,2744.0
12911,3,1,6,3,0.58,0.5455,0.46,0.0896,1,8,64,512.0
12912,3,1,6,4,0.6,0.6212,0.4,0.2537,0,11,68,1331.0
12913,3,1,6,5,0.6,0.6212,0.43,0.2836,2,36,5,46656.0
12914,3,1,6,6,0.58,0.5455,0.46,0.2836,7,200,18,8000000.0
12915,3,1,6,7,0.6,0.6212,0.43,0.3582,29,527,64,146363183.0
12916,3,1,6,8,0.62,0.6212,0.43,0.3284,49,687,67,324242703.0
12917,3,1,6,9,0.66,0.6212,0.41,0.3582,29,282,60,22425768.0
12918,3,1,6,10,0.7,0.6364,0.37,0.2537,34,172,29,5088448.0
12919,3,1,6,11,0.74,0.6515,0.3,0.3284,64,209,11,9129329.0
12920,3,1,6,12,0.76,0.6667,0.29,0.2985,77,322,32,33386248.0
12921,3,1,6,13,0.8,0.697,0.27,0.3284,77,321,54,33076161.0
12922,3,1,6,14,0.8,0.6818,0.24,0.3582,78,270,85,19683000.0
12923,3,1,6,15,0.8,0.697,0.26,0.4627,61,249,54,15438249.0
12924,3,1,6,16,0.82,0.697,0.24,0.4478,55,392,76,60236288.0
12925,3,1,6,17,0.82,0.697,0.24,0.3881,113,843,74,599077107.0
12926,3,1,6,18,0.8,0.697,0.27,0.3284,85,804,18,519718464.0
12927,3,1,6,19,0.78,0.6818,0.29,0.3284,101,643,44,265847707.0
12928,3,1,6,20,0.76,0.6667,0.31,0.194,76,445,42,88121125.0
12929,3,1,6,21,0.74,0.6515,0.35,0.1343,54,367,55,49430863.0
12930,3,1,6,22,0.72,0.6515,0.39,0.0896,52,297,91,26198073.0
12931,3,1,6,23,0.68,0.6364,0.47,0.1343,11,159,96,4019679.0
12932,3,1,6,0,0.66,0.6212,0.5,0.1045,2,54,66,157464.0
12933,3,1,6,1,0.66,0.6212,0.54,0,11,25,12,15625.0
12934,3,1,6,2,0.66,0.6212,0.5,0.0896,1,13,0,2197.0
12935,3,1,6,3,0.66,0.6212,0.5,0.0896,1,7,79,343.0
12936,3,1,6,4,0.62,0.6061,0.61,0.1045,0,11,75,1331.0
12937,3,1,6,5,0.62,0.6212,0.57,0.0896,8,47,94,103823.0
12938,3,1,6,6,0.62,0.6212,0.57,0.0896,8,193,31,7189057.0
12939,3,1,6,7,0.62,0.6061,0.61,0.1045,24,508,15,131096512.0
12940,3,1,6,8,0.66,0.6212,0.5,0.1343,40,617,46,234885113.0
12941,3,1,6,9,0.7,0.6515,0.54,0.1642,33,351,67,43243551.0
12942,3,1,6,10,0.74,0.6667,0.48,0.194,40,184,83,6229504.0
12943,3,1,6,11,0.8,0.697,0.31,0.194,41,211,53,9393931.0
12944,3,1,6,12,0.84,0.7121,0.26,0.2836,49,276,34,21024576.0
12945,3,1,6,13,0.86,0.7424,0.26,0.2239,31,236,16,13144256.0
12946,3,1,6,14,0.86,0.7273,0.25,0.3284,66,254,14,16387064.0
12947,3,1,6,15,0.86,0.7273,0.25,0.3284,24,219,55,10503459.0
12948,3,1,6,16,0.88,0.7424,0.23,0.194,56,387,15,57960603.0
12949,3,1,6,17,0.88,0.7424,0.22,0.194,71,705,74,350402625.0
12950,3,1,6,18,0.86,0.7273,0.25,0.2239,100,697,82,338608873.0
12951,3,1,6,19,0.84,0.7273,0.3,0.2985,79,571,76,186169411.0
12952,3,1,6,20,0.82,0.7273,0.34,0.194,71,470,29,103823000.0
12953,3,1,6,21,0.76,0.697,0.55,0.194,89,398,28,63044792.0
12954,3,1,6,22,0.76,0.697,0.52,0.1642,50,274,49,20570824.0
12955,3,1,6,23,0.74,0.6667,0.48,0.1343,26,171,22,5000211.0
12956,3,1,6,0,0.74,0.6667,0.48,0.1343,24,114,68,1481544.0
12957,3,1,6,1,0.74,0.6667,0.51,0.1642,9,42,0,74088.0
12958,3,1,6,2,0.72,0.6667,0.58,0.194,3,18,69,5832.0
12959,3,1,6,3,0.72,0.6667,0.58,0.194,3,8,78,512.0
12960,3,1,6,4,0.7,0.6515,0.65,0.1642,1,10,42,1000.0
12961,3,1,6,5,0.7,0.6515,0.61,0.1045,6,45,83,91125.0
12962,3,1,6,6,0.7,0.6515,0.61,0.1642,15,163,79,4330747.0
12963,3,1,6,7,0.7,0.6515,0.61,0.1045,19,380,62,54872000.0
12964,3,1,6,8,0.74,0.6818,0.55,0.1045,48,624,58,242970624.0
12965,3,1,6,9,0.76,0.697,0.55,0.1642,39,300,12,27000000.0
12966,3,1,6,10,0.9,0.8333,0.39,0.2985,32,171,66,5000211.0
12967,3,1,6,11,0.9,0.8485,0.42,0.2836,51,188,8,6644672.0
12968,3,1,6,12,0.92,0.8788,0.4,0.2537,53,226,50,11543176.0
12969,3,1,6,13,0.94,0.8788,0.38,0.194,45,239,14,13651919.0
12970,3,1,6,14,0.96,0.9091,0.36,0.2239,49,233,21,12649337.0
12971,3,1,6,15,0.96,0.9091,0.36,0,47,230,92,12167000.0
12972,3,1,6,16,0.96,0.9091,0.36,0,59,351,69,43243551.0
12973,3,1,6,17,0.98,0.9242,0.34,0.194,82,539,65,156590819.0
12974,3,1,6,18,0.96,0.8636,0.31,0,50,464,78,99897344.0
12975,3,1,6,19,0.9,0.8788,0.47,0.194,60,363,45,47832147.0
12976,3,1,6,20,0.92,0.8939,0.42,0.2537,53,308,47,29218112.0
12977,3,1,6,21,0.86,0.8333,0.53,0.194,41,236,61,13144256.0
12978,3,1,6,22,0.82,0.8333,0.63,0.194,34,163,73,4330747.0
12979,3,1,6,23,0.82,0.8333,0.63,0.194,6,48,3,110592.0
12980,3,1,6,0,0.64,0.5758,0.89,0.1642,4,69,88,328509.0
12981,3,1,6,1,0.64,0.5758,0.89,0.2239,3,58,88,195112.0
12982,3,1,6,2,0.64,0.5758,0.89,0,7,61,87,226981.0
12983,3,1,6,3,0.64,0.5758,0.89,0,3,23,17,12167.0
12984,3,1,6,4,0.62,0.5455,0.94,0,3,18,62,5832.0
12985,3,1,6,5,0.64,0.5758,0.89,0.1642,3,10,5,1000.0
12986,3,1,6,6,0.64,0.5758,0.89,0.1642,6,42,5,74088.0
12987,3,1,6,7,0.64,0.5758,0.89,0.1642,10,92,0,778688.0
12988,3,1,6,8,0.64,0.5758,0.89,0.1642,26,194,58,7301384.0
12989,3,1,6,9,0.64,0.5758,0.89,0.1642,41,275,18,20796875.0
12990,3,1,6,10,0.88,0.7727,0.3,0.2537,96,404,64,65939264.0
12991,3,1,6,11,0.88,0.7727,0.3,0.2537,102,452,46,92345408.0
12992,3,1,6,12,0.88,0.7727,0.3,0.2537,143,471,41,104487111.0
12993,3,1,6,13,0.88,0.7727,0.3,0.2537,105,428,46,78402752.0
12994,3,1,6,14,0.88,0.7727,0.3,0.2537,114,409,5,68417929.0
12995,3,1,6,15,0.88,0.7727,0.3,0.2537,117,404,31,65939264.0
12996,3,1,6,16,0.9,0.7879,0.29,0.1642,109,373,94,51895117.0
12997,3,1,6,17,0.88,0.7727,0.32,0.1343,131,362,57,47437928.0
12998,3,1,6,18,0.88,0.7879,0.35,0,91,339,36,38958219.0
12999,3,1,6,19,0.84,0.7576,0.44,0.2537,134,374,26,52313624.0
13000,3,1,6,20,0.82,0.7727,0.52,0.1642,88,292,15,24897088.0
13001,3,1,6,21,0.82,0.7727,0.52,0.1642,48,213,96,9663597.0
13002,3,1,6,22,0.78,0.7424,0.62,0.1642,38,172,54,5088448.0
13003,3,1,6,23,0.78,0.7424,0.62,0.0896,33,152,57,3511808.0
13004,3,1,7,0,0.76,0.7273,0.66,0,27,149,26,3307949.0
13005,3,1,7,1,0.74,0.697,0.7,0.1343,12,93,81,804357.0
13006,3,1,7,2,0.72,0.697,0.74,0.0896,21,90,79,729000.0
13007,3,1,7,3,0.72,0.7121,0.84,0.1343,6,33,11,35937.0
13008,3,1,7,4,0.7,0.6667,0.79,0.194,0,4,20,64.0
13009,3,1,7,5,0.68,0.6364,0.79,0.1045,3,10,5,1000.0
13010,3,1,7,6,0.7,0.6667,0.79,0.0896,8,27,67,19683.0
13011,3,1,7,7,0.74,0.697,0.7,0,13,50,75,125000.0
13012,3,1,7,8,0.78,0.7424,0.62,0.1045,36,142,25,2863288.0
13013,3,1,7,9,0.82,0.7879,0.56,0,51,219,71,10503459.0
13014,3,1,7,10,0.86,0.7879,0.44,0.2985,98,366,67,49027896.0
13015,3,1,7,11,0.88,0.803,0.39,0.2239,121,377,93,53582633.0
13016,3,1,7,12,0.9,0.8182,0.37,0.2239,114,433,74,81182737.0
13017,3,1,7,13,0.92,0.8333,0.33,0.2537,111,420,17,74088000.0
13018,3,1,7,14,0.92,0.8333,0.33,0.2537,98,444,84,87528384.0
13019,3,1,7,15,0.9,0.8182,0.37,0.2836,101,345,69,41063625.0
13020,3,1,7,16,0.92,0.8333,0.33,0.2985,85,313,47,30664297.0
13021,3,1,7,17,0.92,0.803,0.26,0.2985,90,413,25,70444997.0
13022,3,1,7,18,0.88,0.7727,0.32,0.3582,95,370,39,50653000.0
13023,3,1,7,19,0.84,0.7424,0.39,0.1343,103,382,97,55742968.0
13024,3,1,7,20,0.84,0.7424,0.39,0.1343,88,332,28,36594368.0
13025,3,1,7,21,0.84,0.7424,0.39,0.1343,77,258,73,17173512.0
13026,3,1,7,22,0.82,0.7424,0.43,0.1343,41,151,43,3442951.0
13027,3,1,7,23,0.78,0.7121,0.52,0.1642,22,110,98,1331000.0
13028,3,1,7,0,0.76,0.7121,0.58,0.2239,12,43,44,79507.0
13029,3,1,7,1,0.76,0.7121,0.58,0.194,3,17,27,4913.0
13030,3,1,7,2,0.74,0.6667,0.51,0.2537,1,15,12,3375.0
13031,3,1,7,3,0.72,0.6667,0.54,0.4179,0,5,14,125.0
13032,3,1,7,4,0.72,0.6667,0.54,0.2985,2,12,27,1728.0
13033,3,1,7,5,0.72,0.6667,0.51,0,3,40,42,64000.0
13034,3,1,7,6,0.7,0.6515,0.58,0.1045,4,136,5,2515456.0
13035,3,1,7,7,0.74,0.6667,0.51,0.1045,8,398,23,63044792.0
13036,3,1,7,8,0.76,0.697,0.52,0.194,20,568,20,183250432.0
13037,3,1,7,9,0.78,0.697,0.46,0.2537,56,295,6,25672375.0
13038,3,1,7,10,0.8,0.7273,0.43,0.2537,70,174,4,5268024.0
13039,3,1,7,11,0.84,0.7273,0.28,0.2985,67,201,34,8120601.0
13040,3,1,7,12,0.84,0.7273,0.32,0.194,74,257,60,16974593.0
13041,3,1,7,13,0.86,0.7576,0.34,0.2239,74,236,88,13144256.0
13042,3,1,7,14,0.86,0.7576,0.34,0.2239,79,230,22,12167000.0
13043,3,1,7,15,0.84,0.7424,0.36,0.194,59,234,99,12812904.0
13044,3,1,7,16,0.84,0.7424,0.36,0.2836,61,365,100,48627125.0
13045,3,1,7,17,0.84,0.7273,0.32,0.1343,82,747,5,416832723.0
13046,3,1,7,18,0.84,0.7273,0.32,0.1642,72,730,4,389017000.0
13047,3,1,7,19,0.78,0.697,0.43,0.1343,71,581,31,196122941.0
13048,3,1,7,20,0.78,0.697,0.43,0.1343,38,395,12,61629875.0
13049,3,1,7,21,0.76,0.6818,0.45,0.1343,17,258,27,17173512.0
13050,3,1,7,22,0.74,0.6667,0.51,0.1642,19,188,56,6644672.0
13051,3,1,7,23,0.74,0.6667,0.51,0.1045,12,102,66,1061208.0
13052,3,1,7,0,0.72,0.6667,0.54,0,9,53,67,148877.0
13053,3,1,7,1,0.72,0.6667,0.58,0,5,14,93,2744.0
13054,3,1,7,2,0.72,0.6667,0.58,0,2,10,34,1000.0
13055,3,1,7,3,0.7,0.6515,0.65,0.1343,0,2,18,8.0
