instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
12411,2,1,6,7,0.5,0.4848,0.72,0,16,547,43,823
12412,2,1,6,8,0.54,0.5152,0.68,0,31,668,93,905
12413,2,1,6,9,0.56,0.5303,0.6,0.0896,35,303,11,777
12414,2,1,6,10,0.6,0.6212,0.46,0.0896,55,203,29,787
12415,2,1,6,11,0.62,0.6212,0.43,0.0896,65,226,54,861
12416,2,1,6,12,0.62,0.6212,0.38,0,80,315,89,628
12417,2,1,6,13,0.62,0.6212,0.41,0.0896,73,303,3,655
12418,2,1,6,14,0.64,0.6212,0.38,0,111,302,100,903
12419,2,1,6,15,0.64,0.6212,0.38,0,75,300,48,816
12420,2,1,6,16,0.64,0.6212,0.41,0.1343,107,452,5,970
12421,2,1,6,17,0.62,0.6212,0.43,0.1343,72,724,51,961
12422,2,1,6,18,0.6,0.6212,0.53,0.194,94,782,65,670
12423,2,1,6,19,0.56,0.5303,0.73,0.2985,52,538,89,866
12424,2,1,6,20,0.54,0.5152,0.73,0.2836,59,408,95,616
12425,2,1,6,21,0.54,0.5152,0.73,0.1642,38,298,3,819
12426,2,1,6,22,0.52,0.5,0.77,0.0896,27,248,94,891
12427,2,1,6,23,0.52,0.5,0.77,0,13,123,7,820
12428,2,1,6,0,0.52,0.5,0.77,0.1343,9,59,80,810
12429,2,1,6,1,0.52,0.5,0.77,0.1642,5,22,21,571
12430,2,1,6,2,0.52,0.5,0.77,0.0896,0,12,56,686
12431,2,1,6,3,0.5,0.4848,0.77,0.1045,0,5,92,846
12432,2,1,6,4,0.46,0.4545,0.88,0.1045,0,6,3,531
12433,2,1,6,5,0.48,0.4697,0.82,0.0896,0,34,5,941
12434,2,1,6,6,0.46,0.4545,0.88,0.1045,5,170,67,587
12435,2,1,6,7,0.5,0.4848,0.82,0.1642,20,526,58,560
12436,2,1,6,8,0.52,0.5,0.77,0,20,681,32,678
12437,2,1,6,9,0.58,0.5455,0.68,0,37,337,99,851
12438,2,1,6,10,0.6,0.6061,0.64,0.0896,56,210,54,803
12439,2,1,6,11,0.66,0.6212,0.47,0.2239,67,237,54,585
12440,2,1,6,12,0.7,0.6364,0.42,0,62,336,62,526
12441,2,1,6,13,0.7,0.6364,0.37,0.2836,65,315,15,569
12442,2,1,6,14,0.72,0.6515,0.37,0.2537,67,265,98,778
12443,2,1,6,15,0.74,0.6515,0.3,0,99,333,99,800
12444,2,1,6,16,0.72,0.6515,0.34,0.2239,77,466,54,905
12445,2,1,6,17,0.72,0.6515,0.34,0.2537,91,869,68,900
12446,2,1,6,18,0.7,0.6364,0.34,0.2836,110,813,90,656
12447,2,1,6,19,0.7,0.6364,0.34,0.2836,65,602,64,734
12448,2,1,6,20,0.66,0.6212,0.36,0.2985,76,478,86,613
12449,2,1,6,21,0.62,0.6212,0.41,0.3284,30,313,78,834
12450,2,1,6,22,0.6,0.6212,0.46,0.1642,35,228,42,822
12451,2,1,6,23,0.56,0.5303,0.52,0.1343,42,177,93,629
12452,2,1,6,0,0.56,0.5303,0.56,0.1642,18,77,55,875
12453,2,1,6,1,0.56,0.5303,0.56,0.1642,4,29,95,509
12454,2,1,6,2,0.56,0.5303,0.56,0,2,19,56,710
12455,2,1,6,3,0.54,0.5152,0.6,0.0896,0,8,32,661
12456,2,1,6,4,0.52,0.5,0.63,0,1,10,76,825
12457,2,1,6,5,0.5,0.4848,0.72,0.1045,1,29,43,855
12458,2,1,6,6,0.52,0.5,0.68,0.0896,8,139,49,909
12459,2,1,6,7,0.52,0.5,0.72,0.1045,19,428,13,798
12460,2,1,6,8,0.58,0.5455,0.6,0.0896,37,700,29,963
12461,2,1,6,9,0.62,0.6212,0.53,0.1642,47,382,72,506
12462,2,1,6,10,0.66,0.6212,0.47,0.2537,62,249,5,547
12463,2,1,6,11,0.7,0.6364,0.42,0.2537,65,264,99,813
12464,2,1,6,12,0.72,0.6515,0.39,0.3284,89,369,40,961
12465,2,1,6,13,0.74,0.6515,0.37,0.2537,129,416,97,583
12466,2,1,6,14,0.76,0.6667,0.31,0.3881,128,373,91,860
12467,2,1,6,15,0.76,0.6667,0.29,0.2836,98,397,96,698
12468,2,1,6,16,0.76,0.6667,0.29,0.2985,111,523,17,854
12469,2,1,6,17,0.76,0.6667,0.29,0.194,114,793,74,638
12470,2,1,6,18,0.76,0.6667,0.27,0.2239,147,723,81,936
12471,2,1,6,19,0.74,0.6515,0.3,0.2239,95,555,100,773
12472,2,1,6,20,0.72,0.6515,0.32,0.1343,117,408,13,884
12473,2,1,6,21,0.7,0.6364,0.37,0.1343,83,339,92,960
12474,2,1,6,22,0.68,0.6364,0.41,0.1045,61,291,38,960
12475,2,1,6,23,0.64,0.6212,0.57,0.1642,52,215,88,589
12476,2,1,6,0,0.64,0.6212,0.53,0.1045,54,206,48,848
12477,2,1,6,1,0.64,0.6212,0.53,0.0896,34,123,50,789
12478,2,1,6,2,0.64,0.6212,0.5,0.2239,21,89,21,604
12479,2,1,6,3,0.62,0.6212,0.57,0,12,40,42,504
12480,2,1,6,4,0.62,0.6212,0.57,0,2,8,76,854
12481,2,1,6,5,0.6,0.6212,0.56,0.1045,4,19,93,631
12482,2,1,6,6,0.56,0.5303,0.64,0.1045,17,80,47,613
12483,2,1,6,7,0.58,0.5455,0.64,0.1045,26,87,63,572
12484,2,1,6,8,0.62,0.6061,0.61,0.1045,42,244,30,699
12485,2,1,6,9,0.64,0.6212,0.57,0.1642,99,340,43,705
12486,2,1,6,10,0.7,0.6515,0.51,0.1045,168,466,65,852
12487,2,1,6,11,0.76,0.6667,0.35,0,218,569,58,968
12488,2,1,6,12,0.8,0.697,0.29,0.2537,196,531,25,889
12489,2,1,6,13,0.82,0.697,0.24,0.2836,236,585,60,927
12490,2,1,6,14,0.82,0.697,0.23,0.194,239,593,2,729
12491,2,1,6,15,0.84,0.7121,0.2,0.2985,218,555,38,632
12492,2,1,6,16,0.82,0.697,0.24,0.194,219,534,39,800
12493,2,1,6,17,0.84,0.7121,0.24,0,238,495,10,578
12494,2,1,6,18,0.82,0.697,0.24,0.2239,175,451,61,726
12495,2,1,6,19,0.8,0.697,0.29,0.1642,128,360,88,634
12496,2,1,6,20,0.76,0.6667,0.35,0.2239,125,363,12,811
12497,2,1,6,21,0.74,0.6515,0.4,0.194,105,316,1,706
12498,2,1,6,22,0.7,0.6515,0.58,0.1642,63,214,69,940
12499,2,1,6,23,0.68,0.6364,0.61,0.1642,69,230,47,611
12500,2,1,6,0,0.66,0.6212,0.69,0.1045,33,158,57,560
12501,2,1,6,1,0.64,0.6061,0.73,0.1343,32,116,25,977
12502,2,1,6,2,0.64,0.6061,0.69,0.1343,17,73,80,534
12503,2,1,6,3,0.64,0.6061,0.73,0.1045,6,29,22,517
12504,2,1,6,4,0.62,0.5909,0.78,0.0896,1,10,49,867
12505,2,1,6,5,0.62,0.6061,0.69,0.0896,3,13,6,551
12506,2,1,6,6,0.62,0.5909,0.73,0,3,30,47,912
12507,2,1,6,7,0.6,0.5758,0.78,0.1045,21,62,27,879
12508,2,1,6,8,0.64,0.6061,0.73,0.0896,59,181,3,887
12509,2,1,6,9,0.7,0.6515,0.58,0,91,266,32,789
12510,2,1,6,10,0.76,0.6818,0.4,0.1045,148,413,98,646
12511,2,1,6,11,0.76,0.6818,0.45,0.0896,184,499,39,532
12512,2,1,6,12,0.82,0.7121,0.3,0,173,502,21,549
12513,2,1,6,13,0.84,0.7273,0.28,0.1343,204,492,96,805
12514,2,1,6,14,0.84,0.7273,0.3,0.1343,186,500,37,917
12515,2,1,6,15,0.84,0.7273,0.3,0.2239,159,475,69,502
12516,2,1,6,16,0.84,0.7424,0.36,0.2836,173,508,46,680
12517,2,1,6,17,0.82,0.7424,0.41,0.2836,184,521,45,603
12518,2,1,6,18,0.82,0.7273,0.38,0.2239,164,490,0,677
12519,2,1,6,19,0.82,0.7121,0.28,0.2836,115,375,51,905
12520,2,1,6,20,0.76,0.6818,0.48,0.1642,113,363,5,813
12521,2,1,6,21,0.72,0.6818,0.62,0.1642,83,253,14,518
12522,2,1,6,22,0.7,0.6515,0.65,0.1642,42,159,2,793
12523,2,1,6,23,0.72,0.6667,0.58,0.1045,30,110,97,705
12524,2,1,6,0,0.7,0.6515,0.65,0.1045,8,41,86,830
12525,2,1,6,1,0.66,0.6212,0.74,0.1642,9,24,88,681
12526,2,1,6,2,0.66,0.6212,0.74,0.1045,5,17,48,903
12527,2,1,6,3,0.64,0.5909,0.78,0.1045,2,6,36,544
12528,2,1,6,4,0.64,0.5909,0.78,0.1343,0,7,36,995
12529,2,1,6,5,0.64,0.5909,0.78,0.1343,1,37,2,682
12530,2,1,6,6,0.62,0.5758,0.83,0.1045,8,144,44,968
12531,2,1,6,7,0.64,0.5909,0.78,0.1045,25,503,15,743
12532,2,1,6,8,0.66,0.6212,0.74,0.1343,38,651,83,583
12533,2,1,6,9,0.7,0.6515,0.65,0.1343,57,316,48,713
12534,2,1,6,10,0.72,0.6818,0.62,0.1642,52,147,91,660
12535,2,1,6,11,0.76,0.6818,0.48,0.2239,59,202,38,903
12536,2,1,6,12,0.8,0.7273,0.43,0.194,63,261,41,563
12537,2,1,6,13,0.8,0.7121,0.41,0.2985,63,248,10,985
12538,2,1,6,14,0.82,0.7273,0.34,0.2836,66,259,86,564
12539,2,1,6,15,0.8,0.7121,0.41,0.3582,72,259,82,989
12540,2,1,6,16,0.8,0.7121,0.41,0.4179,87,427,75,839
12541,2,1,6,17,0.8,0.7121,0.41,0.3582,85,800,94,811
12542,2,1,6,18,0.8,0.7273,0.43,0.2985,105,831,52,762
12543,2,1,6,19,0.76,0.6818,0.48,0.3284,89,596,26,821
12544,2,1,6,20,0.74,0.6667,0.48,0.2239,61,394,84,598
12545,2,1,6,21,0.72,0.6667,0.58,0.194,32,250,69,849
12546,2,1,6,22,0.72,0.6667,0.58,0.194,22,164,28,554
12547,2,1,6,23,0.7,0.6515,0.58,0.2239,8,80,74,928
12548,2,1,6,0,0.7,0.6515,0.58,0.2239,2,28,58,553
12549,2,1,6,1,0.68,0.6364,0.65,0.1642,5,16,51,971
12550,2,1,6,2,0.68,0.6364,0.65,0.194,0,6,82,509
12551,2,1,6,3,0.66,0.6212,0.69,0.2537,3,12,20,507
12552,2,1,6,4,0.6,0.5455,0.88,0.1642,0,4,98,917
12553,2,1,6,5,0.6,0.5455,0.88,0.1343,1,29,59,671
12554,2,1,6,6,0.6,0.5455,0.88,0.1343,6,136,63,916
12555,2,1,6,7,0.62,0.5606,0.88,0.2537,16,303,65,837
12556,2,1,6,8,0.62,0.5606,0.88,0.2239,15,613,32,544
12557,2,1,6,9,0.64,0.5758,0.89,0.2836,31,285,63,839
12558,2,1,6,10,0.64,0.5758,0.89,0.2836,29,125,9,786
12559,2,1,6,11,0.66,0.6061,0.83,0.3582,8,65,74,637
12560,2,1,6,12,0.66,0.6061,0.83,0.2537,19,95,4,680
12561,2,1,6,13,0.66,0.6061,0.83,0.194,11,59,40,657
12562,2,1,6,14,0.64,0.5758,0.89,0.2537,12,60,18,924
12563,2,1,6,15,0.66,0.5909,0.89,0.194,22,116,97,625
12564,2,1,6,16,0.66,0.5909,0.89,0.2836,30,239,62,575
12565,2,1,6,17,0.66,0.5909,0.89,0.2836,56,681,60,551
12566,2,1,6,18,0.68,0.6364,0.83,0.194,57,653,93,620
12567,2,1,6,19,0.68,0.6364,0.83,0.194,47,491,41,729
12568,2,1,6,20,0.68,0.6364,0.83,0.194,36,386,10,594
12569,2,1,6,21,0.68,0.6364,0.83,0.1045,41,274,38,869
12570,2,1,6,22,0.66,0.5909,0.94,0.1045,19,207,16,801
12571,2,1,6,23,0.66,0.5909,0.94,0.2239,11,89,6,794
12572,2,1,6,0,0.66,0.5909,0.94,0.194,7,34,97,827
12573,2,1,6,1,0.64,0.5909,0.78,0,7,28,1,609
12574,2,1,6,2,0.62,0.5758,0.83,0.1343,0,4,84,572
12575,2,1,6,3,0.62,0.5758,0.83,0.194,1,8,93,801
12576,2,1,6,4,0.6,0.5606,0.83,0.1343,1,10,90,517
12577,2,1,6,5,0.6,0.5606,0.83,0.194,2,40,93,879
12578,2,1,6,6,0.6,0.5606,0.83,0.2239,6,194,39,791
12579,2,1,6,7,0.6,0.5606,0.83,0.2985,25,505,84,989
12580,2,1,6,8,0.62,0.5909,0.73,0.5224,41,713,97,567
12581,2,1,6,9,0.64,0.6061,0.69,0.5821,54,352,52,807
12582,2,1,6,10,0.64,0.6061,0.65,0.4179,64,198,30,776
12583,2,1,6,11,0.66,0.6212,0.54,0.4478,64,246,32,701
12584,2,1,6,12,0.68,0.6364,0.44,0.4179,93,334,17,846
12585,2,1,6,13,0.7,0.6364,0.45,0.3881,52,255,9,864
12586,2,1,6,14,0.72,0.6515,0.37,0.4179,98,320,78,808
12587,2,1,6,15,0.72,0.6515,0.32,0.4925,65,281,21,593
12588,2,1,6,16,0.72,0.6515,0.3,0.4925,72,392,5,648
12589,2,1,6,17,0.72,0.6515,0.32,0.4925,75,857,54,887
12590,2,1,6,18,0.72,0.6515,0.32,0.4478,104,744,81,902
12591,2,1,6,19,0.7,0.6364,0.34,0.3881,123,671,8,914
12592,2,1,6,20,0.68,0.6364,0.36,0.4179,86,448,48,805
12593,2,1,6,21,0.64,0.6212,0.44,0.3582,79,396,67,991
12594,2,1,6,22,0.62,0.6212,0.5,0.2985,29,238,43,930
12595,2,1,6,23,0.62,0.6212,0.5,0.2836,25,153,13,939
12596,2,1,6,0,0.6,0.6212,0.53,0.2985,3,48,78,728
12597,2,1,6,1,0.6,0.6212,0.56,0.2239,4,21,5,936
12598,2,1,6,2,0.62,0.6212,0.53,0.2537,1,9,45,603
12599,2,1,6,3,0.62,0.6212,0.53,0.2836,1,5,26,950
12600,2,1,6,4,0.6,0.6212,0.56,0.2537,0,6,86,969
12601,2,1,6,5,0.6,0.6212,0.56,0.2537,0,40,66,944
12602,2,1,6,6,0.58,0.5455,0.6,0.2836,12,181,56,960
12603,2,1,6,7,0.6,0.6061,0.6,0.2836,26,506,37,835
12604,2,1,6,8,0.6,0.6061,0.64,0.3284,37,719,36,602
12605,2,1,6,9,0.62,0.6061,0.61,0.2239,45,357,82,872
12606,2,1,6,10,0.64,0.6061,0.65,0.4179,47,179,48,673
12607,2,1,6,11,0.66,0.6212,0.57,0.2537,60,228,20,921
12608,2,1,6,12,0.66,0.6212,0.61,0.2239,55,265,6,956
12609,2,1,6,13,0.68,0.6364,0.57,0.1642,71,284,60,900
12610,2,1,6,14,0.7,0.6515,0.54,0.2836,84,298,56,632
12611,2,1,6,15,0.74,0.6667,0.48,0.2985,111,324,35,712
12612,2,1,6,16,0.72,0.6667,0.51,0.2836,70,438,55,671
12613,2,1,6,17,0.72,0.6667,0.48,0.2239,117,867,80,665
12614,2,1,6,18,0.74,0.6667,0.42,0.194,107,823,18,538
12615,2,1,6,19,0.7,0.6515,0.48,0.2537,96,579,62,661
12616,2,1,6,20,0.66,0.6212,0.65,0.2537,84,435,66,623
12617,2,1,6,21,0.64,0.6061,0.65,0.1642,67,337,55,816
12618,2,1,6,22,0.64,0.6061,0.65,0.2239,46,242,85,831
12619,2,1,6,23,0.62,0.6061,0.69,0.1642,36,172,100,505
12620,2,1,6,0,0.6,0.5909,0.73,0.1642,26,94,84,754
12621,2,1,6,1,0.58,0.5455,0.78,0.194,9,51,72,541
12622,2,1,6,2,0.56,0.5303,0.83,0.1045,0,15,12,721
12623,2,1,6,3,0.56,0.5303,0.83,0.1642,2,5,83,979
12624,2,1,6,4,0.56,0.5303,0.83,0.1642,1,14,50,779
12625,2,1,6,5,0.54,0.5152,0.88,0.1045,2,33,69,700
12626,2,1,6,6,0.54,0.5152,0.83,0.1343,9,151,36,527
12627,2,1,6,7,0.56,0.5303,0.83,0.1642,17,430,40,710
12628,2,1,6,8,0.6,0.5909,0.69,0.1642,44,653,80,744
12629,2,1,6,9,0.62,0.6061,0.65,0.1642,58,366,35,503
12630,2,1,6,10,0.64,0.6212,0.57,0.1642,56,216,79,759
12631,2,1,6,11,0.66,0.6212,0.5,0.194,106,286,41,556
12632,2,1,6,12,0.7,0.6364,0.45,0.1642,111,403,83,561
12633,2,1,6,13,0.7,0.6364,0.42,0.2537,121,393,1,734
12634,2,1,6,14,0.72,0.6515,0.39,0.194,121,376,74,743
12635,2,1,6,15,0.72,0.6515,0.39,0.194,107,377,80,808
12636,2,1,6,16,0.72,0.6515,0.37,0.194,132,558,1,640
12637,2,1,6,17,0.74,0.6515,0.37,0.2836,125,823,14,950
12638,2,1,6,18,0.72,0.6515,0.39,0.2239,121,693,7,547
12639,2,1,6,19,0.7,0.6364,0.42,0.1642,98,467,67,690
12640,2,1,6,20,0.68,0.6364,0.44,0.194,89,385,71,672
12641,2,1,6,21,0.66,0.6212,0.5,0.1045,83,333,94,772
12642,2,1,6,22,0.64,0.6212,0.53,0.1343,79,321,62,798
12643,2,1,6,23,0.62,0.6212,0.53,0.2537,46,222,51,689
12644,2,1,6,0,0.58,0.5455,0.56,0.1343,25,137,86,744
12645,2,1,6,1,0.56,0.5303,0.56,0,16,95,41,633
12646,2,1,6,2,0.58,0.5455,0.53,0,12,67,38,832
12647,2,1,6,3,0.56,0.5303,0.6,0.0896,8,27,32,785
12648,2,1,6,4,0.54,0.5152,0.68,0.1343,3,8,57,995
12649,2,1,6,5,0.54,0.5152,0.68,0.1045,2,23,29,901
12650,2,1,6,6,0.54,0.5152,0.68,0.194,11,47,99,641
12651,2,1,6,7,0.54,0.5152,0.68,0.194,10,78,99,886
12652,2,1,6,8,0.58,0.5455,0.64,0.1642,47,204,10,695
12653,2,1,6,9,0.6,0.6061,0.6,0.0896,88,367,54,721
12654,2,1,6,10,0.64,0.6212,0.47,0.194,139,435,32,826
12655,2,1,6,11,0.66,0.6212,0.39,0.1642,213,566,37,679
12656,2,1,6,12,0.68,0.6364,0.41,0.1045,254,603,20,919
12657,2,1,6,13,0.72,0.6515,0.34,0.1642,293,617,83,625
12658,2,1,6,14,0.72,0.6515,0.37,0.2239,264,573,31,736
12659,2,1,6,15,0.74,0.6515,0.35,0.2537,295,583,73,600
12660,2,1,6,16,0.72,0.6515,0.37,0.1045,238,542,20,648
12661,2,1,6,17,0.72,0.6515,0.37,0.2537,244,593,34,814
12662,2,1,6,18,0.72,0.6515,0.37,0.2239,256,571,35,799
12663,2,1,6,19,0.7,0.6364,0.42,0.194,184,461,75,799
12664,2,1,6,20,0.66,0.6212,0.47,0.194,123,352,50,787
12665,2,1,6,21,0.64,0.6212,0.5,0.2239,98,290,89,707
12666,2,1,6,22,0.62,0.6212,0.53,0.2985,91,280,95,927
12667,2,1,6,23,0.6,0.6212,0.53,0.2985,49,183,78,947
12668,2,1,6,0,0.56,0.5303,0.56,0.1343,31,148,98,949
12669,2,1,6,1,0.56,0.5303,0.6,0.1642,21,88,49,922
12670,2,1,6,2,0.56,0.5303,0.56,0.0896,19,74,13,708
12671,2,1,6,3,0.54,0.5152,0.64,0.1045,6,28,71,967
12672,2,1,6,4,0.54,0.5152,0.64,0.0896,2,18,65,730
12673,2,1,6,5,0.54,0.5152,0.68,0.1343,4,17,94,638
12674,2,1,6,6,0.52,0.5,0.72,0.1045,7,23,33,532
12675,2,1,6,7,0.52,0.5,0.72,0.0896,18,48,27,641
12676,2,1,6,8,0.56,0.5303,0.68,0.2537,24,119,50,717
12677,2,1,6,9,0.56,0.5303,0.68,0.1642,91,274,86,826
12678,2,1,6,10,0.58,0.5455,0.64,0,148,436,94,828
12679,2,1,6,11,0.62,0.6212,0.57,0.1045,196,546,66,593
12680,2,1,6,12,0.62,0.6212,0.57,0,260,615,27,967
12681,2,1,6,13,0.64,0.6212,0.53,0.1642,267,614,24,858
12682,2,1,6,14,0.64,0.6212,0.53,0,255,582,70,929
12683,2,1,6,15,0.66,0.6212,0.5,0.2239,203,463,50,508
12684,2,1,6,16,0.66,0.6212,0.54,0.2985,240,580,62,691
12685,2,1,6,17,0.64,0.6212,0.57,0.2239,232,593,79,743
12686,2,1,6,18,0.64,0.6212,0.53,0.194,203,513,96,774
12687,2,1,6,19,0.64,0.6212,0.53,0.1642,146,390,76,939
12688,2,1,6,20,0.62,0.6212,0.57,0.194,101,302,46,579
12689,2,1,6,21,0.62,0.6212,0.57,0.194,76,246,1,686
12690,2,1,6,22,0.6,0.6061,0.6,0.194,55,153,66,939
12691,2,1,6,23,0.58,0.5455,0.64,0.194,29,108,81,913
12692,2,1,6,0,0.56,0.5303,0.73,0.2537,12,40,75,757
12693,2,1,6,1,0.54,0.5152,0.77,0.2239,9,14,80,625
12694,2,1,6,2,0.54,0.5152,0.77,0.2239,3,9,88,940
12695,2,1,6,3,0.52,0.5,0.83,0.2239,1,4,33,748
12696,2,1,6,4,0.54,0.5152,0.77,0.194,0,9,55,994
12697,2,1,6,5,0.52,0.5,0.83,0.1343,1,23,33,500
12698,2,1,6,6,0.52,0.5,0.88,0.1343,0,37,69,555
12699,2,1,6,7,0.52,0.5,0.94,0.2239,10,145,25,836
12700,2,1,6,8,0.54,0.5152,0.83,0.194,27,474,8,975
12701,2,1,6,9,0.54,0.5152,0.83,0.2239,28,250,85,520
12702,2,1,6,10,0.54,0.5152,0.88,0.1045,13,91,94,514
12703,2,1,6,11,0.54,0.5152,0.88,0.1642,25,121,6,998
12704,2,1,6,12,0.56,0.5303,0.78,0.1343,29,168,94,893
12705,2,1,6,13,0.58,0.5455,0.73,0.1343,51,225,69,672
12706,2,1,6,14,0.58,0.5455,0.68,0.194,59,219,90,741
12707,2,1,6,15,0.6,0.5909,0.69,0.194,61,237,18,938
12708,2,1,6,16,0.6,0.5909,0.73,0.194,53,332,51,818
12709,2,1,6,17,0.6,0.5909,0.73,0.194,54,723,93,906
12710,2,1,6,18,0.62,0.6061,0.69,0.1642,47,642,96,507
12711,2,1,6,19,0.62,0.5909,0.73,0.0896,52,463,39,990
12712,2,1,6,20,0.62,0.5909,0.73,0.1343,45,362,73,817
12713,2,1,6,21,0.62,0.5909,0.73,0.1045,35,273,37,550
12714,2,1,6,22,0.62,0.5909,0.73,0.1642,21,164,23,652
12715,2,1,6,23,0.6,0.5758,0.78,0.194,17,74,33,555
12716,2,1,6,0,0.6,0.5758,0.78,0.1642,5,35,82,668
12717,2,1,6,1,0.6,0.5758,0.78,0.1642,1,14,17,519
12718,2,1,6,2,0.6,0.5758,0.78,0.1343,1,15,87,601
12719,2,1,6,3,0.6,0.5758,0.78,0.1045,1,8,49,648
12720,2,1,6,4,0.6,0.5758,0.78,0.1343,1,10,15,834
12721,2,1,6,5,0.6,0.5758,0.78,0.194,3,37,24,870
12722,2,1,6,6,0.6,0.5758,0.78,0.1045,9,161,6,798
12723,2,1,6,7,0.6,0.5758,0.78,0.1343,18,480,43,559
12724,2,1,6,8,0.6,0.5758,0.78,0.1642,40,673,40,686
12725,2,1,6,9,0.64,0.6061,0.73,0.0896,40,328,75,697
12726,2,1,6,10,0.64,0.6061,0.73,0.0896,44,180,35,510
12727,2,1,6,11,0.66,0.6212,0.69,0.1343,56,230,17,766
12728,2,1,6,12,0.7,0.6515,0.65,0.0896,70,292,62,703
12729,2,1,6,13,0.74,0.6818,0.58,0.1343,69,272,26,642
12730,2,1,6,14,0.76,0.7121,0.58,0.1045,61,227,33,893
12731,2,1,6,15,0.78,0.7424,0.59,0.1642,72,259,75,519
12732,2,1,6,16,0.8,0.7576,0.55,0.2239,48,334,54,992
12733,2,1,6,17,0.8,0.7576,0.55,0.194,86,811,32,672
12734,2,1,6,18,0.8,0.7576,0.55,0.1642,91,795,58,610
12735,2,1,6,19,0.8,0.7727,0.59,0.2239,82,514,75,551
12736,2,1,6,20,0.8,0.7576,0.55,0.2537,59,458,69,809
12737,2,1,6,21,0.76,0.7121,0.62,0.1642,37,276,44,939
12738,2,1,6,22,0.72,0.697,0.79,0.0896,51,291,10,957
12739,2,1,6,23,0.72,0.697,0.79,0.1343,23,125,21,979
12740,2,1,6,0,0.7,0.6667,0.79,0.194,5,53,26,795
12741,2,1,6,1,0.68,0.6364,0.79,0.194,7,27,65,957
12742,2,1,6,2,0.66,0.6061,0.83,0.1642,1,6,37,814
12743,2,1,6,3,0.66,0.6061,0.83,0.1343,2,8,53,841
12744,2,1,6,4,0.66,0.6061,0.83,0.0896,1,7,1,910
12745,2,1,6,5,0.66,0.6061,0.83,0.0896,2,39,48,977
12746,2,1,6,6,0.64,0.5758,0.89,0.0896,9,165,45,630
12747,2,1,6,7,0.66,0.5909,0.89,0,20,464,85,618
12748,2,1,6,8,0.7,0.6667,0.79,0.1045,43,643,9,579
12749,2,1,6,9,0.72,0.697,0.74,0,40,316,25,796
12750,2,1,6,10,0.82,0.7727,0.52,0.1343,41,167,20,961
12751,2,1,6,11,0.84,0.7879,0.49,0.194,54,188,73,997
12752,2,1,6,12,0.86,0.803,0.47,0.1642,30,180,6,666
12753,2,1,6,13,0.86,0.7879,0.44,0.1045,48,211,76,744
12754,2,1,6,14,0.88,0.803,0.39,0.194,56,190,7,553
12755,2,1,6,15,0.9,0.8182,0.35,0,36,179,7,533
12756,2,1,6,16,0.9,0.8182,0.35,0.1045,51,335,65,845
12757,2,1,6,17,0.9,0.8182,0.37,0,80,691,59,975
12758,2,1,6,18,0.9,0.8182,0.37,0,81,672,38,712
12759,2,1,6,19,0.88,0.7879,0.37,0.2537,90,539,97,563
12760,2,1,6,20,0.86,0.7727,0.39,0.2239,81,407,95,599
12761,2,1,6,21,0.84,0.7576,0.44,0.0896,42,344,24,503
12762,2,1,6,22,0.82,0.7576,0.46,0.1045,31,257,94,959
12763,2,1,6,23,0.78,0.7424,0.59,0.1045,21,123,59,509
12764,3,1,6,0,0.74,0.697,0.7,0.0896,16,69,90,677
12765,3,1,6,1,0.72,0.697,0.79,0.1343,2,18,20,943
12766,3,1,6,2,0.72,0.697,0.79,0.1045,11,18,69,718
12767,3,1,6,3,0.72,0.697,0.74,0,3,11,96,633
12768,3,1,6,4,0.7,0.6667,0.84,0.0896,1,12,93,684
12769,3,1,6,5,0.7,0.6667,0.84,0.1045,3,40,70,568
12770,3,1,6,6,0.7,0.6667,0.84,0.0896,3,150,5,974
12771,3,1,6,7,0.7,0.6667,0.84,0.0896,26,463,15,937
12772,3,1,6,8,0.74,0.697,0.7,0,27,590,85,654
12773,3,1,6,9,0.8,0.7576,0.55,0.194,32,256,3,737
12774,3,1,6,10,0.84,0.7879,0.49,0.1045,36,150,99,713
12775,3,1,6,11,0.86,0.7879,0.41,0.1343,40,161,7,623
12776,3,1,6,12,0.9,0.8182,0.35,0.194,33,215,52,973
12777,3,1,6,13,0.9,0.8182,0.35,0,31,172,90,846
12778,3,1,6,14,0.88,0.7879,0.37,0.1642,27,176,84,540
12779,3,1,6,15,0.92,0.8333,0.33,0.1642,40,194,56,812
12780,3,1,6,16,0.9,0.8182,0.35,0.1343,37,320,72,894
12781,3,1,6,17,0.88,0.7879,0.37,0,80,615,89,806
12782,3,1,6,18,0.86,0.7879,0.41,0.194,78,640,60,502
12783,3,1,6,19,0.88,0.803,0.39,0.2239,84,499,4,639
12784,3,1,6,20,0.86,0.7879,0.44,0.194,79,436,23,748
12785,3,1,6,21,0.82,0.7727,0.52,0.194,55,311,72,620
12786,3,1,6,22,0.8,0.7879,0.63,0.1642,22,243,49,512
12787,3,1,6,23,0.8,0.7727,0.59,0.0896,12,146,13,942
12788,3,1,6,0,0.76,0.7273,0.7,0.1045,16,93,13,639
12789,3,1,6,1,0.76,0.7424,0.75,0.1642,3,31,84,912
12790,3,1,6,2,0.74,0.7121,0.79,0,0,12,1,505
12791,3,1,6,3,0.74,0.7121,0.79,0,1,7,87,514
12792,3,1,6,4,0.76,0.7273,0.66,0,3,10,0,671
