instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_1
15371,4,1,10,15,0.42,0.4242,0.77,0.1343,74,306,100
15372,4,1,10,16,0.4,0.4091,0.82,0.1642,87,333,53
15373,4,1,10,17,0.4,0.4091,0.82,0.2239,35,157,39
15374,4,1,10,18,0.4,0.4091,0.82,0.194,24,106,44
15375,4,1,10,19,0.4,0.4091,0.82,0.1045,17,114,20
15376,4,1,10,20,0.4,0.4091,0.82,0.1343,19,116,96
15377,4,1,10,21,0.38,0.3939,0.87,0.1045,22,113,77
15378,4,1,10,22,0.38,0.3939,0.87,0.1343,7,79,61
15379,4,1,10,23,0.36,0.3485,0.93,0.1343,12,80,49
15380,4,1,10,0,0.38,0.3939,0.76,0.2836,7,51,16
15381,4,1,10,1,0.34,0.3333,0.87,0.1642,2,37,86
15382,4,1,10,2,0.34,0.3333,0.81,0.194,3,15,54
15383,4,1,10,3,0.34,0.3485,0.81,0.1045,2,10,99
15384,4,1,10,4,0.32,0.3333,0.87,0.1343,1,7,2
15385,4,1,10,5,0.34,0.3182,0.76,0.2239,2,19,63
15386,4,1,10,6,0.34,0.3485,0.76,0.1045,5,59,17
15387,4,1,10,7,0.34,0.3333,0.76,0.1642,3,154,79
15388,4,1,10,8,0.36,0.3485,0.71,0.2239,23,397,81
15389,4,1,10,9,0.38,0.3939,0.66,0.1642,59,332,13
15390,4,1,10,10,0.38,0.3939,0.68,0.1343,69,298,72
15391,4,1,10,11,0.4,0.4091,0.62,0.0896,72,308,42
15392,4,1,10,12,0.42,0.4242,0.63,0.1642,74,341,66
15393,4,1,10,13,0.42,0.4242,0.62,0.194,82,405,18
15394,4,1,10,14,0.42,0.4242,0.58,0.1045,121,420,99
15395,4,1,10,15,0.42,0.4242,0.58,0.194,76,370,62
15396,4,1,10,16,0.42,0.4242,0.58,0.194,61,377,28
15397,4,1,10,17,0.42,0.4242,0.66,0.2537,81,497,82
15398,4,1,10,18,0.42,0.4242,0.66,0.2836,41,456,60
15399,4,1,10,19,0.4,0.4091,0.71,0.2537,38,371,2
15400,4,1,10,20,0.4,0.4091,0.71,0.2239,20,227,97
15401,4,1,10,21,0.4,0.4091,0.76,0.2239,17,151,76
15402,4,1,10,22,0.4,0.4091,0.76,0.2537,6,107,24
15403,4,1,10,23,0.4,0.4091,0.71,0.2239,9,69,57
15404,4,1,10,0,0.38,0.3939,0.82,0.2239,9,31,74
15405,4,1,10,1,0.36,0.3485,0.87,0.2239,0,13,51
15406,4,1,10,2,0.36,0.3333,0.87,0.2537,2,7,59
15407,4,1,10,3,0.36,0.3333,0.87,0.2836,0,3,97
15408,4,1,10,4,0.36,0.3485,0.87,0.1642,1,7,91
15409,4,1,10,5,0.38,0.3939,0.82,0.194,0,19,72
15410,4,1,10,6,0.38,0.3939,0.82,0.2537,2,143,45
15411,4,1,10,7,0.38,0.3939,0.83,0.2537,5,362,72
15412,4,1,10,8,0.42,0.4242,0.8,0.194,15,713,77
15413,4,1,10,9,0.42,0.4242,0.77,0.2239,37,382,83
15414,4,1,10,10,0.44,0.4394,0.75,0.2239,33,164,59
15415,4,1,10,11,0.48,0.4697,0.69,0.194,37,193,18
15416,4,1,10,12,0.48,0.4697,0.69,0.194,43,260,67
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,48
15418,4,1,10,14,0.54,0.5152,0.64,0.194,43,244,65
15419,4,1,10,15,0.52,0.5,0.63,0.1642,59,254,60
15420,4,1,10,16,0.5,0.4848,0.72,0.1642,70,424,55
15421,4,1,10,17,0.52,0.5,0.68,0.1642,73,806,50
15422,4,1,10,18,0.5,0.4848,0.72,0.2239,26,784,85
15423,4,1,10,19,0.5,0.4848,0.72,0.1642,31,514,47
15424,4,1,10,20,0.5,0.4848,0.72,0.1642,30,360,90
15425,4,1,10,21,0.48,0.4697,0.77,0.1343,16,225,51
15426,4,1,10,22,0.48,0.4697,0.77,0.0896,7,162,27
15427,4,1,10,23,0.48,0.4697,0.77,0.0896,8,84,52
15428,4,1,10,0,0.46,0.4545,0.88,0.0896,0,33,96
15429,4,1,10,1,0.46,0.4545,0.88,0,2,8,3
15430,4,1,10,2,0.46,0.4545,0.88,0,2,8,9
15431,4,1,10,3,0.46,0.4545,0.88,0,0,6,5
15432,4,1,10,4,0.46,0.4545,0.88,0.1045,0,6,20
15433,4,1,10,5,0.46,0.4545,0.88,0.0896,2,40,9
15434,4,1,10,6,0.46,0.4545,0.88,0.0896,3,175,14
15435,4,1,10,7,0.46,0.4545,0.82,0.1045,9,507,39
15436,4,1,10,8,0.5,0.4848,0.77,0.1642,33,839,55
15437,4,1,10,9,0.54,0.5152,0.6,0.2836,35,366,7
15438,4,1,10,10,0.56,0.5303,0.52,0.2985,27,217,76
15439,4,1,10,11,0.54,0.5152,0.52,0.194,53,291,72
15440,4,1,10,12,0.54,0.5152,0.56,0.2239,78,390,64
15441,4,1,10,13,0.56,0.5303,0.49,0,60,297,6
15442,4,1,10,14,0.6,0.6212,0.4,0.1642,63,271,48
15443,4,1,10,15,0.6,0.6212,0.4,0.1642,58,319,93
15444,4,1,10,16,0.6,0.6212,0.4,0.2239,92,566,78
15445,4,1,10,17,0.58,0.5455,0.43,0.2239,91,948,99
15446,4,1,10,18,0.56,0.5303,0.49,0.1642,57,844,3
15447,4,1,10,19,0.56,0.5303,0.46,0.5821,32,566,28
15448,4,1,10,20,0.52,0.5,0.48,0.4925,21,392,22
15449,4,1,10,21,0.5,0.4848,0.51,0.3582,18,269,70
15450,4,1,10,22,0.46,0.4545,0.55,0.2985,27,197,37
15451,4,1,10,23,0.44,0.4394,0.58,0.194,17,136,31
15452,4,1,10,0,0.44,0.4394,0.51,0.1343,1,42,67
15453,4,1,10,1,0.44,0.4394,0.47,0.194,1,11,75
15454,4,1,10,2,0.42,0.4242,0.5,0.1343,4,11,59
15455,4,1,10,3,0.42,0.4242,0.47,0.2985,0,3,18
15456,4,1,10,4,0.4,0.4091,0.5,0.2537,0,10,33
15457,4,1,10,5,0.36,0.3485,0.5,0.1642,0,42,84
15458,4,1,10,6,0.36,0.3485,0.5,0.1642,1,159,97
15459,4,1,10,7,0.36,0.3333,0.5,0.2537,11,478,23
15460,4,1,10,8,0.38,0.3939,0.46,0.3881,25,798,93
15461,4,1,10,9,0.4,0.4091,0.43,0.3881,27,355,80
15462,4,1,10,10,0.44,0.4394,0.41,0.3582,39,204,90
15463,4,1,10,11,0.46,0.4545,0.36,0,76,251,5
15464,4,1,10,12,0.46,0.4545,0.36,0,47,326,86
15465,4,1,10,13,0.5,0.4848,0.31,0.1045,48,291,96
15466,4,1,10,14,0.52,0.5,0.32,0.0896,78,348,73
15467,4,1,10,15,0.52,0.5,0.34,0.1642,102,460,93
15468,4,1,10,16,0.5,0.4848,0.36,0.1343,68,481,73
15469,4,1,10,17,0.5,0.4848,0.39,0.2836,90,827,30
15470,4,1,10,18,0.46,0.4545,0.44,0.1642,64,692,91
15471,4,1,10,19,0.44,0.4394,0.51,0.1343,81,743,72
15472,4,1,10,20,0.42,0.4242,0.62,0.1642,27,415,78
15473,4,1,10,21,0.42,0.4242,0.62,0.1343,24,260,11
15474,4,1,10,22,0.4,0.4091,0.66,0.1642,10,177,83
15475,4,1,10,23,0.42,0.4242,0.58,0.0896,10,186,85
15476,4,1,10,0,0.4,0.4091,0.66,0.1045,8,68,96
15477,4,1,10,1,0.4,0.4091,0.66,0.0896,8,37,88
15478,4,1,10,2,0.4,0.4091,0.66,0.0896,0,16,26
15479,4,1,10,3,0.36,0.3636,0.76,0.0896,0,6,60
15480,4,1,10,4,0.36,0.3636,0.76,0.1045,0,8,77
15481,4,1,10,5,0.36,0.3636,0.81,0.0896,2,35,58
15482,4,1,10,6,0.34,0.3485,0.81,0.0896,3,143,2
15483,4,1,10,7,0.36,0.3636,0.81,0.0896,8,392,81
15484,4,1,10,8,0.42,0.4242,0.71,0.0896,34,745,19
15485,4,1,10,9,0.5,0.4848,0.39,0.2985,26,400,40
15486,4,1,10,10,0.52,0.5,0.36,0.2985,75,275,21
15487,4,1,10,11,0.54,0.5152,0.37,0.3582,61,313,47
15488,4,1,10,12,0.54,0.5152,0.39,0.4627,75,387,45
15489,4,1,10,13,0.56,0.5303,0.37,0.3881,81,381,74
15490,4,1,10,14,0.56,0.5303,0.37,0.4627,109,371,8
15491,4,1,10,15,0.52,0.5,0.42,0.4478,138,455,88
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,55
15493,4,1,10,17,0.46,0.4545,0.38,0.3881,131,837,6
15494,4,1,10,18,0.44,0.4394,0.38,0.2985,76,642,35
15495,4,1,10,19,0.42,0.4242,0.41,0.2239,40,493,24
15496,4,1,10,20,0.42,0.4242,0.47,0.1343,28,308,0
15497,4,1,10,21,0.4,0.4091,0.54,0.194,21,190,27
15498,4,1,10,22,0.4,0.4091,0.47,0.2985,17,160,68
15499,4,1,10,23,0.36,0.3485,0.57,0.194,11,100,42
15500,4,1,10,0,0.36,0.3636,0.57,0.0896,31,249,41
15501,4,1,10,1,0.34,0.3333,0.53,0.1343,23,146,63
15502,4,1,10,2,0.34,0.3333,0.53,0.194,7,67,78
15503,4,1,10,3,0.32,0.303,0.66,0.2239,2,15,11
15504,4,1,10,4,0.3,0.303,0.65,0.1642,2,11,26
15505,4,1,10,5,0.3,0.2879,0.61,0.194,0,11,87
15506,4,1,10,6,0.3,0.2879,0.61,0.194,5,28,82
15507,4,1,10,7,0.3,0.303,0.61,0.1642,10,70,30
15508,4,1,10,8,0.34,0.3485,0.53,0.1045,23,174,7
15509,4,1,10,9,0.36,0.3636,0.5,0.0896,46,266,67
15510,4,1,10,10,0.4,0.4091,0.43,0,82,347,64
15511,4,1,10,11,0.42,0.4242,0.35,0.1343,192,527,72
15512,4,1,10,12,0.44,0.4394,0.35,0,202,573,73
15513,4,1,10,13,0.46,0.4545,0.36,0.194,235,670,4
15514,4,1,10,14,0.48,0.4697,0.33,0.194,243,597,95
15515,4,1,10,15,0.5,0.4848,0.36,0.194,251,615,74
15516,4,1,10,16,0.5,0.4848,0.31,0.194,294,637,30
15517,4,1,10,17,0.46,0.4545,0.38,0.1642,193,528,44
15518,4,1,10,18,0.46,0.4545,0.44,0.1343,174,473,54
15519,4,1,10,19,0.44,0.4394,0.44,0.1642,73,332,37
15520,4,1,10,20,0.4,0.4091,0.54,0.0896,57,255,7
15521,4,1,10,21,0.4,0.4091,0.58,0.194,47,204,88
15522,4,1,10,22,0.4,0.4091,0.62,0,33,189,81
15523,4,1,10,23,0.42,0.4242,0.58,0.2985,27,125,67
15524,4,1,10,0,0.4,0.4091,0.71,0.2537,8,111,56
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,83
15526,4,1,10,2,0.4,0.4091,0.76,0.0896,8,66,14
15527,4,1,10,3,0.42,0.4242,0.77,0.2985,3,28,27
15528,4,1,10,4,0.42,0.4242,0.77,0.2836,2,12,14
15529,4,1,10,5,0.4,0.4091,0.82,0.194,5,11,39
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,26
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,52
15532,4,1,10,8,0.44,0.4394,0.77,0.194,28,132,31
15533,4,1,10,9,0.48,0.4697,0.67,0.2836,62,223,41
15534,4,1,10,10,0.54,0.5152,0.56,0.194,150,428,25
15535,4,1,10,11,0.56,0.5303,0.52,0.2985,156,494,54
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,96
15537,4,1,10,13,0.64,0.6212,0.41,0.4478,218,619,96
15538,4,1,10,14,0.66,0.6212,0.39,0.4179,249,617,9
15539,4,1,10,15,0.66,0.6212,0.39,0.4179,213,568,76
15540,4,1,10,16,0.64,0.6212,0.41,0.2985,203,581,89
15541,4,1,10,17,0.64,0.6212,0.44,0.194,193,539,48
15542,4,1,10,18,0.58,0.5455,0.6,0.2537,134,453,8
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,22
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,80
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,4
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,47
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,36
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,89
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,84
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,23
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,78
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,33
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,81
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,55
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,56
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,71
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,65
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,29
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,28
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,48
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,69
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,87
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,43
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,19
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,76
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,47
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,18
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,82
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,95
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,84
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,32
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,4
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,50
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,32
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,56
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,97
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,45
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,63
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,4
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,81
15581,4,1,10,9,0.48,0.4697,0.55,0.2537,32,355,91
15582,4,1,10,10,0.5,0.4848,0.48,0.2836,65,222,52
15583,4,1,10,11,0.5,0.4848,0.45,0.4179,56,228,62
15584,4,1,10,12,0.52,0.5,0.45,0.3284,69,325,13
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,19
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,87
15587,4,1,10,15,0.54,0.5152,0.41,0.3284,76,346,93
15588,4,1,10,16,0.54,0.5152,0.39,0.2836,79,446,11
15589,4,1,10,17,0.52,0.5,0.39,0.194,104,943,83
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,9
15591,4,1,10,19,0.48,0.4697,0.48,0,40,531,71
15592,4,1,10,20,0.46,0.4545,0.55,0,35,432,100
15593,4,1,10,21,0.46,0.4545,0.63,0,19,195,100
15594,4,1,10,22,0.4,0.4091,0.71,0.0896,18,181,98
15595,4,1,10,23,0.4,0.4091,0.71,0,23,199,56
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,76
15597,4,1,10,1,0.38,0.3939,0.76,0,3,17,13
15598,4,1,10,2,0.38,0.3939,0.76,0,4,16,20
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,61
15600,4,1,10,4,0.36,0.3636,0.81,0.0896,0,4,77
15601,4,1,10,5,0.36,0.3788,0.81,0,2,41,11
15602,4,1,10,6,0.38,0.3939,0.82,0,7,178,31
15603,4,1,10,7,0.36,0.3636,0.81,0.1045,15,464,34
15604,4,1,10,8,0.4,0.4091,0.76,0,38,817,19
15605,4,1,10,9,0.42,0.4242,0.77,0,38,382,28
15606,4,1,10,10,0.46,0.4545,0.67,0,60,228,50
15607,4,1,10,11,0.5,0.4848,0.51,0.0896,78,234,77
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,79
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,23
15610,4,1,10,14,0.56,0.5303,0.43,0.1642,82,270,61
15611,4,1,10,15,0.58,0.5455,0.43,0.2239,62,301,94
15612,4,1,10,16,0.56,0.5303,0.52,0.194,70,466,97
15613,4,1,10,17,0.54,0.5152,0.56,0.1045,122,888,27
15614,4,1,10,18,0.52,0.5,0.59,0.1642,90,884,28
15615,4,1,10,19,0.5,0.4848,0.72,0.194,49,516,51
15616,4,1,10,20,0.5,0.4848,0.72,0.1343,54,414,66
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,43
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,85
15619,4,1,10,23,0.46,0.4545,0.88,0.2239,15,99,29
15620,4,1,10,0,0.46,0.4545,0.88,0.194,4,57,48
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,34
15622,4,1,10,2,0.46,0.4545,0.82,0.194,1,14,72
15623,4,1,10,3,0.44,0.4394,0.88,0.2239,0,5,25
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,68
15625,4,1,10,5,0.44,0.4394,0.82,0.2239,1,42,75
15626,4,1,10,6,0.44,0.4394,0.88,0.2985,3,153,15
15627,4,1,10,7,0.44,0.4394,0.88,0.2537,20,508,38
15628,4,1,10,8,0.46,0.4545,0.82,0.2537,31,834,32
15629,4,1,10,9,0.5,0.4848,0.77,0.1642,41,387,15
15630,4,1,10,10,0.52,0.5,0.68,0.2239,60,218,21
15631,4,1,10,11,0.56,0.5303,0.56,0.2239,79,268,60
15632,4,1,10,12,0.6,0.6212,0.53,0.2537,93,377,93
15633,4,1,10,13,0.62,0.6212,0.53,0.3582,96,332,40
15634,4,1,10,14,0.62,0.6212,0.5,0.2985,94,285,91
15635,4,1,10,15,0.6,0.6061,0.6,0.194,69,353,99
15636,4,1,10,16,0.6,0.6212,0.56,0.2836,94,450,98
15637,4,1,10,17,0.58,0.5455,0.64,0.3284,102,890,9
15638,4,1,10,18,0.56,0.5303,0.64,0.3284,68,788,52
15639,4,1,10,19,0.56,0.5303,0.68,0.2985,42,513,29
15640,4,1,10,20,0.56,0.5303,0.68,0.2537,39,387,99
15641,4,1,10,21,0.54,0.5152,0.77,0.194,38,283,33
15642,4,1,10,22,0.54,0.5152,0.83,0.194,27,229,51
15643,4,1,10,23,0.54,0.5152,0.83,0,6,117,26
15644,4,1,10,0,0.56,0.5303,0.83,0.1045,5,56,15
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,54
15646,4,1,10,2,0.54,0.5152,0.88,0,1,10,1
15647,4,1,10,3,0.56,0.5303,0.83,0,0,5,0
15648,4,1,10,4,0.56,0.5303,0.83,0,1,6,24
15649,4,1,10,5,0.54,0.5152,0.88,0,1,36,77
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,66
15651,4,1,10,7,0.54,0.5152,0.94,0,5,154,92
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,81
15653,4,1,10,9,0.54,0.5152,0.94,0.1045,26,389,1
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,30
15655,4,1,10,11,0.6,0.5606,0.83,0.194,41,252,28
15656,4,1,10,12,0.64,0.6061,0.69,0.2239,74,332,35
15657,4,1,10,13,0.62,0.5909,0.73,0.2239,87,375,2
15658,4,1,10,14,0.66,0.6212,0.61,0.2537,88,365,60
15659,4,1,10,15,0.64,0.6061,0.65,0.2985,93,395,22
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,93
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,60
15662,4,1,10,18,0.56,0.5303,0.83,0.1045,21,233,25
15663,4,1,10,19,0.54,0.5152,0.88,0.1642,19,232,79
15664,4,1,10,20,0.52,0.5,0.77,0.194,13,229,39
15665,4,1,10,21,0.5,0.4848,0.77,0,17,206,73
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,34
15667,4,1,10,23,0.46,0.4545,0.88,0.1045,13,131,29
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,18
15669,4,1,10,1,0.46,0.4545,0.72,0.1343,2,95,27
15670,4,1,10,2,0.44,0.4394,0.77,0.1045,9,78,51
15671,4,1,10,3,0.42,0.4242,0.77,0.1343,2,29,94
15672,4,1,10,4,0.44,0.4394,0.72,0,9,18,9
15673,4,1,10,5,0.4,0.4091,0.82,0,6,13,80
15674,4,1,10,6,0.42,0.4242,0.71,0,5,31,66
15675,4,1,10,7,0.4,0.4091,0.82,0,6,65,57
15676,4,1,10,8,0.46,0.4545,0.67,0.1343,29,193,71
15677,4,1,10,9,0.5,0.4848,0.59,0.1343,106,363,38
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,45
15679,4,1,10,11,0.54,0.5152,0.52,0.2239,204,612,24
15680,4,1,10,12,0.56,0.5303,0.46,0.1045,267,703,53
15681,4,1,10,13,0.56,0.5303,0.43,0.1642,273,714,59
15682,4,1,10,14,0.56,0.5303,0.4,0,335,711,57
15683,4,1,10,15,0.56,0.5303,0.43,0,308,711,51
15684,4,1,10,16,0.54,0.5152,0.42,0.2836,325,691,97
15685,4,1,10,17,0.54,0.5152,0.37,0.2239,347,731,16
15686,4,1,10,18,0.52,0.5,0.39,0.2239,165,521,16
15687,4,1,10,19,0.5,0.4848,0.45,0.1343,77,345,20
15688,4,1,10,20,0.5,0.4848,0.39,0.2239,61,259,20
15689,4,1,10,21,0.46,0.4545,0.47,0.2239,72,296,8
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,24
15691,4,1,10,23,0.42,0.4242,0.58,0,27,163,84
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,80
15693,4,1,10,1,0.42,0.4242,0.58,0.2239,20,117,48
15694,4,1,10,2,0.4,0.4091,0.62,0.1642,44,132,34
15695,4,1,10,3,0.38,0.3939,0.66,0.0896,12,41,37
15696,4,1,10,4,0.36,0.3485,0.71,0.1642,8,21,50
15697,4,1,10,5,0.38,0.3939,0.66,0.0896,6,10,68
15698,4,1,10,6,0.4,0.4091,0.62,0,8,26,96
15699,4,1,10,7,0.4,0.4091,0.62,0,13,56,72
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,49
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,79
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,28
15703,4,1,10,11,0.52,0.5,0.44,0.3284,191,547,2
15704,4,1,10,12,0.54,0.5152,0.39,0.3284,236,675,39
15705,4,1,10,13,0.56,0.5303,0.37,0.2537,243,626,8
15706,4,1,10,14,0.56,0.5303,0.35,0.194,235,640,42
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,100
15708,4,1,10,16,0.54,0.5152,0.37,0.2239,182,591,69
15709,4,1,10,17,0.52,0.5,0.39,0.2537,153,491,18
15710,4,1,10,18,0.52,0.5,0.39,0.194,71,413,45
15711,4,1,10,19,0.5,0.4848,0.42,0.1642,50,266,44
15712,4,1,10,20,0.48,0.4697,0.44,0.194,35,195,23
15713,4,1,10,21,0.42,0.4242,0.54,0.1642,42,166,20
15714,4,1,10,22,0.42,0.4242,0.54,0,18,113,82
15715,4,1,10,23,0.44,0.4394,0.54,0,7,66,58
15716,4,1,10,0,0.4,0.4091,0.62,0,3,31,39
15717,4,1,10,1,0.4,0.4091,0.71,0,0,11,64
15718,4,1,10,2,0.38,0.3939,0.71,0,1,5,64
15719,4,1,10,3,0.4,0.4091,0.62,0,1,6,17
15720,4,1,10,4,0.38,0.3939,0.66,0,1,7,12
15721,4,1,10,5,0.38,0.3939,0.76,0.0896,2,46,62
15722,4,1,10,6,0.36,0.3636,0.76,0.0896,4,144,68
15723,4,1,10,7,0.38,0.3939,0.66,0.0896,15,452,29
15724,4,1,10,8,0.44,0.4394,0.67,0,32,728,8
15725,4,1,10,9,0.46,0.4545,0.63,0.0896,25,360,62
15726,4,1,10,10,0.5,0.4848,0.55,0,51,212,70
15727,4,1,10,11,0.56,0.5303,0.37,0.1642,63,211,16
15728,4,1,10,12,0.58,0.5455,0.35,0,52,283,54
15729,4,1,10,13,0.62,0.6212,0.29,0.1642,88,315,2
15730,4,1,10,14,0.62,0.6061,0.27,0.194,73,282,100
15731,4,1,10,15,0.64,0.6212,0.29,0.1642,74,296,29
15732,4,1,10,16,0.62,0.6212,0.33,0.1642,80,524,47
15733,4,1,10,17,0.62,0.6212,0.33,0.1045,84,922,20
15734,4,1,10,18,0.54,0.5152,0.64,0.1045,60,786,69
15735,4,1,10,19,0.52,0.5,0.52,0.1045,36,514,38
15736,4,1,10,20,0.5,0.4848,0.59,0.1045,21,403,23
15737,4,1,10,21,0.48,0.4697,0.67,0.0896,19,174,40
15738,4,1,10,22,0.46,0.4545,0.82,0.1343,25,183,31
15739,4,1,10,23,0.46,0.4545,0.82,0.1045,20,163,20
15740,4,1,10,0,0.46,0.4545,0.88,0.1642,5,37,31
15741,4,1,10,1,0.46,0.4545,0.77,0.1642,1,17,60
15742,4,1,10,2,0.44,0.4394,0.88,0.1343,1,7,1
15743,4,1,10,3,0.44,0.4394,0.77,0.1343,0,1,48
15744,4,1,10,4,0.42,0.4242,0.77,0.1045,1,7,4
15745,4,1,10,5,0.44,0.4394,0.77,0.0896,1,50,100
15746,4,1,10,6,0.4,0.4091,0.82,0.0896,6,158,45
15747,4,1,10,7,0.44,0.4394,0.77,0.1045,12,531,2
15748,4,1,10,8,0.46,0.4545,0.72,0.0896,28,761,69
15749,4,1,10,9,0.5,0.4848,0.72,0.1045,29,334,63
15750,4,1,10,10,0.54,0.5152,0.6,0,50,221,75
15751,4,1,10,11,0.6,0.6212,0.53,0,52,253,48
15752,4,1,10,12,0.62,0.6212,0.46,0.0896,80,378,83
15753,4,1,10,13,0.64,0.6212,0.44,0,59,303,84
15754,4,1,10,14,0.68,0.6364,0.41,0.1642,67,296,65
15755,4,1,10,15,0.68,0.6364,0.41,0.2239,76,346,82
15756,4,1,10,16,0.68,0.6364,0.44,0.0896,108,541,3
15757,4,1,10,17,0.68,0.6364,0.41,0,67,938,17
15758,4,1,10,18,0.62,0.6212,0.53,0.0896,64,826,21
15759,4,1,10,19,0.62,0.6212,0.57,0.0896,25,482,6
15760,4,1,10,20,0.58,0.5455,0.64,0.1343,45,379,61
15761,4,1,10,21,0.56,0.5303,0.68,0,35,295,55
15762,4,1,10,22,0.56,0.5303,0.68,0.1045,20,194,87
15763,4,1,10,23,0.54,0.5152,0.73,0.1045,9,111,10
15764,4,1,10,0,0.54,0.5152,0.73,0.0896,7,46,21
15765,4,1,10,1,0.54,0.5152,0.68,0,4,27,72
15766,4,1,10,2,0.54,0.5152,0.68,0,0,6,91
15767,4,1,10,3,0.5,0.4848,0.77,0.0896,0,4,21
15768,4,1,10,4,0.5,0.4848,0.77,0.0896,1,6,92
15769,4,1,10,5,0.5,0.4848,0.82,0,1,53,42
15770,4,1,10,6,0.48,0.4697,0.82,0.1045,11,173,80
15771,4,1,10,7,0.5,0.4848,0.88,0.0896,20,526,73
15772,4,1,10,8,0.52,0.5,0.83,0.1045,24,801,40
15773,4,1,10,9,0.52,0.5,0.77,0.0896,24,373,62
15774,4,1,10,10,0.54,0.5152,0.73,0,29,171,4
15775,4,1,10,11,0.58,0.5455,0.64,0,47,236,100
15776,4,1,10,12,0.62,0.6061,0.61,0.0896,48,316,51
