instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1
15410,4,1,10,6,0.38,0.3939,0.82,0.2537,2,143,99
15411,4,1,10,7,0.38,0.3939,0.83,0.2537,5,362,50
15412,4,1,10,8,0.42,0.4242,0.8,0.194,15,713,5
15413,4,1,10,9,0.42,0.4242,0.77,0.2239,37,382,65
15414,4,1,10,10,0.44,0.4394,0.75,0.2239,33,164,85
15415,4,1,10,11,0.48,0.4697,0.69,0.194,37,193,83
15416,4,1,10,12,0.48,0.4697,0.69,0.194,43,260,2
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,39
15418,4,1,10,14,0.54,0.5152,0.64,0.194,43,244,24
15419,4,1,10,15,0.52,0.5,0.63,0.1642,59,254,20
15420,4,1,10,16,0.5,0.4848,0.72,0.1642,70,424,18
15421,4,1,10,17,0.52,0.5,0.68,0.1642,73,806,55
15422,4,1,10,18,0.5,0.4848,0.72,0.2239,26,784,53
15423,4,1,10,19,0.5,0.4848,0.72,0.1642,31,514,58
15424,4,1,10,20,0.5,0.4848,0.72,0.1642,30,360,41
15425,4,1,10,21,0.48,0.4697,0.77,0.1343,16,225,56
15426,4,1,10,22,0.48,0.4697,0.77,0.0896,7,162,46
15427,4,1,10,23,0.48,0.4697,0.77,0.0896,8,84,77
15428,4,1,10,0,0.46,0.4545,0.88,0.0896,0,33,86
15429,4,1,10,1,0.46,0.4545,0.88,0,2,8,27
15430,4,1,10,2,0.46,0.4545,0.88,0,2,8,92
15431,4,1,10,3,0.46,0.4545,0.88,0,0,6,74
15432,4,1,10,4,0.46,0.4545,0.88,0.1045,0,6,16
15433,4,1,10,5,0.46,0.4545,0.88,0.0896,2,40,34
15434,4,1,10,6,0.46,0.4545,0.88,0.0896,3,175,80
15435,4,1,10,7,0.46,0.4545,0.82,0.1045,9,507,50
15436,4,1,10,8,0.5,0.4848,0.77,0.1642,33,839,74
15437,4,1,10,9,0.54,0.5152,0.6,0.2836,35,366,95
15438,4,1,10,10,0.56,0.5303,0.52,0.2985,27,217,85
15439,4,1,10,11,0.54,0.5152,0.52,0.194,53,291,74
15440,4,1,10,12,0.54,0.5152,0.56,0.2239,78,390,18
15441,4,1,10,13,0.56,0.5303,0.49,0,60,297,10
15442,4,1,10,14,0.6,0.6212,0.4,0.1642,63,271,91
15443,4,1,10,15,0.6,0.6212,0.4,0.1642,58,319,21
15444,4,1,10,16,0.6,0.6212,0.4,0.2239,92,566,36
15445,4,1,10,17,0.58,0.5455,0.43,0.2239,91,948,66
15446,4,1,10,18,0.56,0.5303,0.49,0.1642,57,844,47
15447,4,1,10,19,0.56,0.5303,0.46,0.5821,32,566,7
15448,4,1,10,20,0.52,0.5,0.48,0.4925,21,392,49
15449,4,1,10,21,0.5,0.4848,0.51,0.3582,18,269,59
15450,4,1,10,22,0.46,0.4545,0.55,0.2985,27,197,5
15451,4,1,10,23,0.44,0.4394,0.58,0.194,17,136,83
15452,4,1,10,0,0.44,0.4394,0.51,0.1343,1,42,22
15453,4,1,10,1,0.44,0.4394,0.47,0.194,1,11,5
15454,4,1,10,2,0.42,0.4242,0.5,0.1343,4,11,87
15455,4,1,10,3,0.42,0.4242,0.47,0.2985,0,3,42
15456,4,1,10,4,0.4,0.4091,0.5,0.2537,0,10,5
15457,4,1,10,5,0.36,0.3485,0.5,0.1642,0,42,78
15458,4,1,10,6,0.36,0.3485,0.5,0.1642,1,159,57
15459,4,1,10,7,0.36,0.3333,0.5,0.2537,11,478,36
15460,4,1,10,8,0.38,0.3939,0.46,0.3881,25,798,60
15461,4,1,10,9,0.4,0.4091,0.43,0.3881,27,355,59
15462,4,1,10,10,0.44,0.4394,0.41,0.3582,39,204,42
15463,4,1,10,11,0.46,0.4545,0.36,0,76,251,2
15464,4,1,10,12,0.46,0.4545,0.36,0,47,326,60
15465,4,1,10,13,0.5,0.4848,0.31,0.1045,48,291,70
15466,4,1,10,14,0.52,0.5,0.32,0.0896,78,348,54
15467,4,1,10,15,0.52,0.5,0.34,0.1642,102,460,91
15468,4,1,10,16,0.5,0.4848,0.36,0.1343,68,481,28
15469,4,1,10,17,0.5,0.4848,0.39,0.2836,90,827,52
15470,4,1,10,18,0.46,0.4545,0.44,0.1642,64,692,2
15471,4,1,10,19,0.44,0.4394,0.51,0.1343,81,743,29
15472,4,1,10,20,0.42,0.4242,0.62,0.1642,27,415,93
15473,4,1,10,21,0.42,0.4242,0.62,0.1343,24,260,73
15474,4,1,10,22,0.4,0.4091,0.66,0.1642,10,177,97
15475,4,1,10,23,0.42,0.4242,0.58,0.0896,10,186,31
15476,4,1,10,0,0.4,0.4091,0.66,0.1045,8,68,70
15477,4,1,10,1,0.4,0.4091,0.66,0.0896,8,37,93
15478,4,1,10,2,0.4,0.4091,0.66,0.0896,0,16,72
15479,4,1,10,3,0.36,0.3636,0.76,0.0896,0,6,15
15480,4,1,10,4,0.36,0.3636,0.76,0.1045,0,8,68
15481,4,1,10,5,0.36,0.3636,0.81,0.0896,2,35,50
15482,4,1,10,6,0.34,0.3485,0.81,0.0896,3,143,54
15483,4,1,10,7,0.36,0.3636,0.81,0.0896,8,392,74
15484,4,1,10,8,0.42,0.4242,0.71,0.0896,34,745,27
15485,4,1,10,9,0.5,0.4848,0.39,0.2985,26,400,16
15486,4,1,10,10,0.52,0.5,0.36,0.2985,75,275,75
15487,4,1,10,11,0.54,0.5152,0.37,0.3582,61,313,31
15488,4,1,10,12,0.54,0.5152,0.39,0.4627,75,387,93
15489,4,1,10,13,0.56,0.5303,0.37,0.3881,81,381,15
15490,4,1,10,14,0.56,0.5303,0.37,0.4627,109,371,87
15491,4,1,10,15,0.52,0.5,0.42,0.4478,138,455,10
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,71
15493,4,1,10,17,0.46,0.4545,0.38,0.3881,131,837,86
15494,4,1,10,18,0.44,0.4394,0.38,0.2985,76,642,58
15495,4,1,10,19,0.42,0.4242,0.41,0.2239,40,493,92
15496,4,1,10,20,0.42,0.4242,0.47,0.1343,28,308,9
15497,4,1,10,21,0.4,0.4091,0.54,0.194,21,190,83
15498,4,1,10,22,0.4,0.4091,0.47,0.2985,17,160,81
15499,4,1,10,23,0.36,0.3485,0.57,0.194,11,100,99
15500,4,1,10,0,0.36,0.3636,0.57,0.0896,31,249,79
15501,4,1,10,1,0.34,0.3333,0.53,0.1343,23,146,45
15502,4,1,10,2,0.34,0.3333,0.53,0.194,7,67,25
15503,4,1,10,3,0.32,0.303,0.66,0.2239,2,15,40
15504,4,1,10,4,0.3,0.303,0.65,0.1642,2,11,1
15505,4,1,10,5,0.3,0.2879,0.61,0.194,0,11,36
15506,4,1,10,6,0.3,0.2879,0.61,0.194,5,28,38
15507,4,1,10,7,0.3,0.303,0.61,0.1642,10,70,4
15508,4,1,10,8,0.34,0.3485,0.53,0.1045,23,174,65
15509,4,1,10,9,0.36,0.3636,0.5,0.0896,46,266,32
15510,4,1,10,10,0.4,0.4091,0.43,0,82,347,86
15511,4,1,10,11,0.42,0.4242,0.35,0.1343,192,527,63
15512,4,1,10,12,0.44,0.4394,0.35,0,202,573,19
15513,4,1,10,13,0.46,0.4545,0.36,0.194,235,670,79
15514,4,1,10,14,0.48,0.4697,0.33,0.194,243,597,92
15515,4,1,10,15,0.5,0.4848,0.36,0.194,251,615,99
15516,4,1,10,16,0.5,0.4848,0.31,0.194,294,637,77
15517,4,1,10,17,0.46,0.4545,0.38,0.1642,193,528,61
15518,4,1,10,18,0.46,0.4545,0.44,0.1343,174,473,56
15519,4,1,10,19,0.44,0.4394,0.44,0.1642,73,332,40
15520,4,1,10,20,0.4,0.4091,0.54,0.0896,57,255,10
15521,4,1,10,21,0.4,0.4091,0.58,0.194,47,204,17
15522,4,1,10,22,0.4,0.4091,0.62,0,33,189,29
15523,4,1,10,23,0.42,0.4242,0.58,0.2985,27,125,66
15524,4,1,10,0,0.4,0.4091,0.71,0.2537,8,111,95
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,81
15526,4,1,10,2,0.4,0.4091,0.76,0.0896,8,66,0
15527,4,1,10,3,0.42,0.4242,0.77,0.2985,3,28,78
15528,4,1,10,4,0.42,0.4242,0.77,0.2836,2,12,58
15529,4,1,10,5,0.4,0.4091,0.82,0.194,5,11,49
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,76
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,72
15532,4,1,10,8,0.44,0.4394,0.77,0.194,28,132,54
15533,4,1,10,9,0.48,0.4697,0.67,0.2836,62,223,3
15534,4,1,10,10,0.54,0.5152,0.56,0.194,150,428,88
15535,4,1,10,11,0.56,0.5303,0.52,0.2985,156,494,53
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,45
15537,4,1,10,13,0.64,0.6212,0.41,0.4478,218,619,16
15538,4,1,10,14,0.66,0.6212,0.39,0.4179,249,617,61
15539,4,1,10,15,0.66,0.6212,0.39,0.4179,213,568,71
15540,4,1,10,16,0.64,0.6212,0.41,0.2985,203,581,41
15541,4,1,10,17,0.64,0.6212,0.44,0.194,193,539,52
15542,4,1,10,18,0.58,0.5455,0.6,0.2537,134,453,91
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,3
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,23
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,52
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,57
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,53
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,75
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,40
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,6
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,14
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,99
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,85
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,24
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,97
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,18
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,11
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,58
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,94
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,32
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,90
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,7
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,43
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,28
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,4
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,40
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,38
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,24
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,78
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,95
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,72
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,22
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,91
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,19
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,32
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,67
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,52
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,13
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,64
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,25
15581,4,1,10,9,0.48,0.4697,0.55,0.2537,32,355,54
15582,4,1,10,10,0.5,0.4848,0.48,0.2836,65,222,52
15583,4,1,10,11,0.5,0.4848,0.45,0.4179,56,228,61
15584,4,1,10,12,0.52,0.5,0.45,0.3284,69,325,42
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,68
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,84
15587,4,1,10,15,0.54,0.5152,0.41,0.3284,76,346,61
15588,4,1,10,16,0.54,0.5152,0.39,0.2836,79,446,53
15589,4,1,10,17,0.52,0.5,0.39,0.194,104,943,3
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,86
15591,4,1,10,19,0.48,0.4697,0.48,0,40,531,87
15592,4,1,10,20,0.46,0.4545,0.55,0,35,432,41
15593,4,1,10,21,0.46,0.4545,0.63,0,19,195,12
15594,4,1,10,22,0.4,0.4091,0.71,0.0896,18,181,10
15595,4,1,10,23,0.4,0.4091,0.71,0,23,199,0
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,38
15597,4,1,10,1,0.38,0.3939,0.76,0,3,17,73
15598,4,1,10,2,0.38,0.3939,0.76,0,4,16,57
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,34
15600,4,1,10,4,0.36,0.3636,0.81,0.0896,0,4,42
15601,4,1,10,5,0.36,0.3788,0.81,0,2,41,80
15602,4,1,10,6,0.38,0.3939,0.82,0,7,178,13
15603,4,1,10,7,0.36,0.3636,0.81,0.1045,15,464,29
15604,4,1,10,8,0.4,0.4091,0.76,0,38,817,89
15605,4,1,10,9,0.42,0.4242,0.77,0,38,382,32
15606,4,1,10,10,0.46,0.4545,0.67,0,60,228,95
15607,4,1,10,11,0.5,0.4848,0.51,0.0896,78,234,87
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,62
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,64
15610,4,1,10,14,0.56,0.5303,0.43,0.1642,82,270,27
15611,4,1,10,15,0.58,0.5455,0.43,0.2239,62,301,67
15612,4,1,10,16,0.56,0.5303,0.52,0.194,70,466,33
15613,4,1,10,17,0.54,0.5152,0.56,0.1045,122,888,66
15614,4,1,10,18,0.52,0.5,0.59,0.1642,90,884,96
15615,4,1,10,19,0.5,0.4848,0.72,0.194,49,516,21
15616,4,1,10,20,0.5,0.4848,0.72,0.1343,54,414,87
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,5
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,22
15619,4,1,10,23,0.46,0.4545,0.88,0.2239,15,99,44
15620,4,1,10,0,0.46,0.4545,0.88,0.194,4,57,91
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,40
15622,4,1,10,2,0.46,0.4545,0.82,0.194,1,14,63
15623,4,1,10,3,0.44,0.4394,0.88,0.2239,0,5,40
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,36
15625,4,1,10,5,0.44,0.4394,0.82,0.2239,1,42,15
15626,4,1,10,6,0.44,0.4394,0.88,0.2985,3,153,15
15627,4,1,10,7,0.44,0.4394,0.88,0.2537,20,508,96
15628,4,1,10,8,0.46,0.4545,0.82,0.2537,31,834,50
15629,4,1,10,9,0.5,0.4848,0.77,0.1642,41,387,29
15630,4,1,10,10,0.52,0.5,0.68,0.2239,60,218,86
15631,4,1,10,11,0.56,0.5303,0.56,0.2239,79,268,76
15632,4,1,10,12,0.6,0.6212,0.53,0.2537,93,377,88
15633,4,1,10,13,0.62,0.6212,0.53,0.3582,96,332,80
15634,4,1,10,14,0.62,0.6212,0.5,0.2985,94,285,18
15635,4,1,10,15,0.6,0.6061,0.6,0.194,69,353,84
15636,4,1,10,16,0.6,0.6212,0.56,0.2836,94,450,99
15637,4,1,10,17,0.58,0.5455,0.64,0.3284,102,890,81
15638,4,1,10,18,0.56,0.5303,0.64,0.3284,68,788,89
15639,4,1,10,19,0.56,0.5303,0.68,0.2985,42,513,54
15640,4,1,10,20,0.56,0.5303,0.68,0.2537,39,387,26
15641,4,1,10,21,0.54,0.5152,0.77,0.194,38,283,9
15642,4,1,10,22,0.54,0.5152,0.83,0.194,27,229,57
15643,4,1,10,23,0.54,0.5152,0.83,0,6,117,3
15644,4,1,10,0,0.56,0.5303,0.83,0.1045,5,56,4
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,64
15646,4,1,10,2,0.54,0.5152,0.88,0,1,10,29
15647,4,1,10,3,0.56,0.5303,0.83,0,0,5,70
15648,4,1,10,4,0.56,0.5303,0.83,0,1,6,18
15649,4,1,10,5,0.54,0.5152,0.88,0,1,36,47
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,34
15651,4,1,10,7,0.54,0.5152,0.94,0,5,154,63
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,49
15653,4,1,10,9,0.54,0.5152,0.94,0.1045,26,389,18
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,48
15655,4,1,10,11,0.6,0.5606,0.83,0.194,41,252,34
15656,4,1,10,12,0.64,0.6061,0.69,0.2239,74,332,91
15657,4,1,10,13,0.62,0.5909,0.73,0.2239,87,375,72
15658,4,1,10,14,0.66,0.6212,0.61,0.2537,88,365,39
15659,4,1,10,15,0.64,0.6061,0.65,0.2985,93,395,55
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,47
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,27
15662,4,1,10,18,0.56,0.5303,0.83,0.1045,21,233,31
15663,4,1,10,19,0.54,0.5152,0.88,0.1642,19,232,29
15664,4,1,10,20,0.52,0.5,0.77,0.194,13,229,48
15665,4,1,10,21,0.5,0.4848,0.77,0,17,206,81
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,60
15667,4,1,10,23,0.46,0.4545,0.88,0.1045,13,131,84
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,15
15669,4,1,10,1,0.46,0.4545,0.72,0.1343,2,95,59
15670,4,1,10,2,0.44,0.4394,0.77,0.1045,9,78,24
15671,4,1,10,3,0.42,0.4242,0.77,0.1343,2,29,71
15672,4,1,10,4,0.44,0.4394,0.72,0,9,18,47
15673,4,1,10,5,0.4,0.4091,0.82,0,6,13,15
15674,4,1,10,6,0.42,0.4242,0.71,0,5,31,25
15675,4,1,10,7,0.4,0.4091,0.82,0,6,65,35
15676,4,1,10,8,0.46,0.4545,0.67,0.1343,29,193,70
15677,4,1,10,9,0.5,0.4848,0.59,0.1343,106,363,58
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,33
15679,4,1,10,11,0.54,0.5152,0.52,0.2239,204,612,30
15680,4,1,10,12,0.56,0.5303,0.46,0.1045,267,703,89
15681,4,1,10,13,0.56,0.5303,0.43,0.1642,273,714,74
15682,4,1,10,14,0.56,0.5303,0.4,0,335,711,91
15683,4,1,10,15,0.56,0.5303,0.43,0,308,711,2
15684,4,1,10,16,0.54,0.5152,0.42,0.2836,325,691,1
15685,4,1,10,17,0.54,0.5152,0.37,0.2239,347,731,3
15686,4,1,10,18,0.52,0.5,0.39,0.2239,165,521,14
15687,4,1,10,19,0.5,0.4848,0.45,0.1343,77,345,62
15688,4,1,10,20,0.5,0.4848,0.39,0.2239,61,259,82
15689,4,1,10,21,0.46,0.4545,0.47,0.2239,72,296,88
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,29
15691,4,1,10,23,0.42,0.4242,0.58,0,27,163,41
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,4
15693,4,1,10,1,0.42,0.4242,0.58,0.2239,20,117,79
15694,4,1,10,2,0.4,0.4091,0.62,0.1642,44,132,75
15695,4,1,10,3,0.38,0.3939,0.66,0.0896,12,41,66
15696,4,1,10,4,0.36,0.3485,0.71,0.1642,8,21,24
15697,4,1,10,5,0.38,0.3939,0.66,0.0896,6,10,42
15698,4,1,10,6,0.4,0.4091,0.62,0,8,26,86
15699,4,1,10,7,0.4,0.4091,0.62,0,13,56,3
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,92
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,59
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,14
15703,4,1,10,11,0.52,0.5,0.44,0.3284,191,547,36
15704,4,1,10,12,0.54,0.5152,0.39,0.3284,236,675,13
15705,4,1,10,13,0.56,0.5303,0.37,0.2537,243,626,5
15706,4,1,10,14,0.56,0.5303,0.35,0.194,235,640,61
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,79
15708,4,1,10,16,0.54,0.5152,0.37,0.2239,182,591,20
15709,4,1,10,17,0.52,0.5,0.39,0.2537,153,491,18
15710,4,1,10,18,0.52,0.5,0.39,0.194,71,413,7
15711,4,1,10,19,0.5,0.4848,0.42,0.1642,50,266,16
15712,4,1,10,20,0.48,0.4697,0.44,0.194,35,195,62
15713,4,1,10,21,0.42,0.4242,0.54,0.1642,42,166,30
15714,4,1,10,22,0.42,0.4242,0.54,0,18,113,65
15715,4,1,10,23,0.44,0.4394,0.54,0,7,66,94
15716,4,1,10,0,0.4,0.4091,0.62,0,3,31,56
15717,4,1,10,1,0.4,0.4091,0.71,0,0,11,99
15718,4,1,10,2,0.38,0.3939,0.71,0,1,5,36
15719,4,1,10,3,0.4,0.4091,0.62,0,1,6,65
15720,4,1,10,4,0.38,0.3939,0.66,0,1,7,37
15721,4,1,10,5,0.38,0.3939,0.76,0.0896,2,46,63
15722,4,1,10,6,0.36,0.3636,0.76,0.0896,4,144,44
15723,4,1,10,7,0.38,0.3939,0.66,0.0896,15,452,15
15724,4,1,10,8,0.44,0.4394,0.67,0,32,728,45
15725,4,1,10,9,0.46,0.4545,0.63,0.0896,25,360,73
15726,4,1,10,10,0.5,0.4848,0.55,0,51,212,59
15727,4,1,10,11,0.56,0.5303,0.37,0.1642,63,211,46
15728,4,1,10,12,0.58,0.5455,0.35,0,52,283,50
15729,4,1,10,13,0.62,0.6212,0.29,0.1642,88,315,11
15730,4,1,10,14,0.62,0.6061,0.27,0.194,73,282,16
15731,4,1,10,15,0.64,0.6212,0.29,0.1642,74,296,26
15732,4,1,10,16,0.62,0.6212,0.33,0.1642,80,524,72
15733,4,1,10,17,0.62,0.6212,0.33,0.1045,84,922,34
15734,4,1,10,18,0.54,0.5152,0.64,0.1045,60,786,69
15735,4,1,10,19,0.52,0.5,0.52,0.1045,36,514,54
15736,4,1,10,20,0.5,0.4848,0.59,0.1045,21,403,8
15737,4,1,10,21,0.48,0.4697,0.67,0.0896,19,174,60
15738,4,1,10,22,0.46,0.4545,0.82,0.1343,25,183,43
15739,4,1,10,23,0.46,0.4545,0.82,0.1045,20,163,45
15740,4,1,10,0,0.46,0.4545,0.88,0.1642,5,37,28
15741,4,1,10,1,0.46,0.4545,0.77,0.1642,1,17,49
15742,4,1,10,2,0.44,0.4394,0.88,0.1343,1,7,47
15743,4,1,10,3,0.44,0.4394,0.77,0.1343,0,1,9
15744,4,1,10,4,0.42,0.4242,0.77,0.1045,1,7,37
15745,4,1,10,5,0.44,0.4394,0.77,0.0896,1,50,39
15746,4,1,10,6,0.4,0.4091,0.82,0.0896,6,158,75
15747,4,1,10,7,0.44,0.4394,0.77,0.1045,12,531,66
15748,4,1,10,8,0.46,0.4545,0.72,0.0896,28,761,13
15749,4,1,10,9,0.5,0.4848,0.72,0.1045,29,334,77
15750,4,1,10,10,0.54,0.5152,0.6,0,50,221,22
15751,4,1,10,11,0.6,0.6212,0.53,0,52,253,8
15752,4,1,10,12,0.62,0.6212,0.46,0.0896,80,378,85
15753,4,1,10,13,0.64,0.6212,0.44,0,59,303,40
15754,4,1,10,14,0.68,0.6364,0.41,0.1642,67,296,53
15755,4,1,10,15,0.68,0.6364,0.41,0.2239,76,346,16
15756,4,1,10,16,0.68,0.6364,0.44,0.0896,108,541,92
15757,4,1,10,17,0.68,0.6364,0.41,0,67,938,81
15758,4,1,10,18,0.62,0.6212,0.53,0.0896,64,826,46
15759,4,1,10,19,0.62,0.6212,0.57,0.0896,25,482,46
15760,4,1,10,20,0.58,0.5455,0.64,0.1343,45,379,61
15761,4,1,10,21,0.56,0.5303,0.68,0,35,295,94
15762,4,1,10,22,0.56,0.5303,0.68,0.1045,20,194,25
15763,4,1,10,23,0.54,0.5152,0.73,0.1045,9,111,7
15764,4,1,10,0,0.54,0.5152,0.73,0.0896,7,46,32
15765,4,1,10,1,0.54,0.5152,0.68,0,4,27,18
15766,4,1,10,2,0.54,0.5152,0.68,0,0,6,76
15767,4,1,10,3,0.5,0.4848,0.77,0.0896,0,4,22
15768,4,1,10,4,0.5,0.4848,0.77,0.0896,1,6,28
15769,4,1,10,5,0.5,0.4848,0.82,0,1,53,95
15770,4,1,10,6,0.48,0.4697,0.82,0.1045,11,173,63
15771,4,1,10,7,0.5,0.4848,0.88,0.0896,20,526,24
15772,4,1,10,8,0.52,0.5,0.83,0.1045,24,801,8
15773,4,1,10,9,0.52,0.5,0.77,0.0896,24,373,73
15774,4,1,10,10,0.54,0.5152,0.73,0,29,171,68
15775,4,1,10,11,0.58,0.5455,0.64,0,47,236,9
15776,4,1,10,12,0.62,0.6061,0.61,0.0896,48,316,5
15777,4,1,10,13,0.66,0.6212,0.54,0,65,306,97
15778,4,1,10,14,0.74,0.6515,0.3,0.2537,64,301,36
15779,4,1,10,15,0.7,0.6364,0.39,0.1045,63,308,36
15780,4,1,10,16,0.74,0.6515,0.33,0.1343,67,532,50
15781,4,1,10,17,0.66,0.6212,0.47,0,87,963,23
15782,4,1,10,18,0.66,0.6212,0.44,0,63,858,26
15783,4,1,10,19,0.64,0.6212,0.53,0.0896,50,572,32
15784,4,1,10,20,0.62,0.6061,0.61,0.0896,45,441,22
15785,4,1,10,21,0.62,0.6061,0.61,0.1045,33,313,100
15786,4,1,10,22,0.6,0.6061,0.64,0.1343,30,238,52
15787,4,1,10,23,0.58,0.5455,0.68,0.0896,12,123,54
15788,4,1,10,0,0.6,0.6061,0.64,0.1045,19,76,40
15789,4,1,10,1,0.58,0.5455,0.68,0,6,28,89
15790,4,1,10,2,0.54,0.5152,0.77,0,3,18,7
15791,4,1,10,3,0.52,0.5,0.88,0.1343,0,8,48
15792,4,1,10,4,0.52,0.5,0.88,0.1045,1,5,98
15793,4,1,10,5,0.52,0.5,0.88,0.1642,2,55,12
15794,4,1,10,6,0.52,0.5,0.88,0.194,3,171,40
15795,4,1,10,7,0.52,0.5,0.88,0.194,18,495,84
15796,4,1,10,8,0.52,0.5,0.83,0.1642,33,779,77
15797,4,1,10,9,0.52,0.5,0.83,0.194,23,343,54
15798,4,1,10,10,0.54,0.5152,0.83,0.1343,53,225,75
15799,4,1,10,11,0.54,0.5152,0.83,0.1045,57,238,17
15800,4,1,10,12,0.56,0.5303,0.78,0.1045,61,319,50
15801,4,1,10,13,0.56,0.5303,0.78,0,49,313,54
15802,4,1,10,14,0.6,0.5909,0.73,0.1343,71,285,55
15803,4,1,10,15,0.62,0.6061,0.65,0.1343,63,305,89
15804,4,1,10,16,0.6,0.5909,0.69,0.1642,92,499,68
15805,4,1,10,17,0.6,0.5909,0.69,0.1642,112,886,48
15806,4,1,10,18,0.56,0.5303,0.83,0.1045,77,809,30
15807,4,1,10,19,0.54,0.5152,0.83,0.194,45,542,45
15808,4,1,10,20,0.52,0.5,0.88,0.1343,28,347,3
15809,4,1,10,21,0.52,0.5,0.88,0.1343,24,271,73
15810,4,1,10,22,0.54,0.5152,0.83,0.0896,22,207,37
15811,4,1,10,23,0.54,0.5152,0.83,0.1343,13,135,8
15812,4,1,10,0,0.54,0.5152,0.77,0,6,71,62
15813,4,1,10,1,0.52,0.5,0.88,0.0896,4,36,95
15814,4,1,10,2,0.52,0.5,0.88,0.1045,4,19,50
15815,4,1,10,3,0.52,0.5,0.88,0.1642,5,13,25
15816,4,1,10,4,0.52,0.5,0.88,0.1642,1,5,20
