instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
16054,4,1,11,14,0.36,0.3636,0.4,0.1045,44,240,46,13824000.0,0.5258208681509198,0.9134662877079924,329
16055,4,1,11,15,0.34,0.3182,0.46,0.2537,45,272,56,20123648.0,2.09008693583188,0.9466105559460466,1
16056,4,1,11,16,0.34,0.3333,0.46,0.1642,33,402,13,64964808.0,0.7041425227235925,0.4270063721409693,486
16057,4,1,11,17,0.32,0.303,0.53,0.2239,30,627,19,246491883.0,0.869658074441806,0.7645560857577883,203
16058,4,1,11,18,0.32,0.303,0.57,0.2985,20,497,89,122763473.0,0.5376143475480764,0.9318924745099898,15
16059,4,1,11,19,0.3,0.2879,0.56,0.2239,15,371,82,51064811.0,0.7614819393063025,0.848665150400247,426
16060,4,1,11,20,0.3,0.2879,0.61,0.2239,10,228,43,11852352.0,5.944410581534946,0.8377515052967135,416
16061,4,1,11,21,0.3,0.2879,0.56,0.2537,14,151,51,3442951.0,0.5987202322070889,0.47914619818133636,177
16062,4,1,11,22,0.3,0.2879,0.56,0.2239,17,153,59,3581577.0,0.6109713317819904,0.4051236060137105,336
16063,4,1,11,23,0.3,0.2879,0.56,0.2239,19,205,22,8615125.0,1.0089303546212294,0.130913041587393,98
16064,4,1,11,0,0.3,0.2879,0.56,0.2836,49,283,26,22665187.0,0.5673570710394846,0.9564333584437413,153
16065,4,1,11,1,0.28,0.2727,0.61,0.2537,6,92,31,778688.0,1.6779583343684343,0.961465970943261,469
16066,4,1,11,2,0.28,0.2576,0.56,0.2985,6,74,67,405224.0,6.921372193247372,0.8187254508480504,336
16067,4,1,11,3,0.28,0.2576,0.52,0.3284,2,11,57,1331.0,0.696298942266857,0.5102807461770535,82
16068,4,1,11,4,0.28,0.2576,0.52,0.2985,0,9,22,729.0,1.0089303546212294,0.9886955804866999,157
16069,4,1,11,5,0.28,0.2576,0.52,0.3284,0,27,20,19683.0,0.5227541141700891,0.6042076152123113,304
16070,4,1,11,6,0.26,0.2424,0.56,0.2836,3,118,20,1643032.0,0.5227541141700891,0.5119688239888894,330
16071,4,1,11,7,0.26,0.2273,0.56,0.2985,5,319,93,32461759.0,19.33568064408107,0.8316713969718562,372
16072,4,1,11,8,0.26,0.2424,0.6,0.2836,18,601,69,217081801.0,1.129668825806919,0.4003680123777045,273
16073,4,1,11,9,0.26,0.2424,0.6,0.2836,17,368,12,49836032.0,2.15783677484981,0.519204633006089,451
16074,4,1,11,10,0.28,0.2576,0.56,0.2985,27,178,77,5639752.0,0.5001199891426975,0.8396242732213816,131
16075,4,1,11,11,0.32,0.2879,0.51,0.3582,15,147,87,3176523.0,5.612234025512922,0.5214004040530489,21
16076,4,1,11,12,0.32,0.303,0.53,0.2836,24,212,76,9528128.0,0.6385257158828442,0.48388694787438213,176
16077,4,1,11,13,0.32,0.303,0.53,0.2537,23,181,16,5929741.0,1.4043036899381962,0.8395659724427279,280
16078,4,1,11,14,0.32,0.2879,0.53,0.3582,19,161,95,4173281.0,0.5940846816900167,0.3093844033033613,237
16079,4,1,11,15,0.32,0.303,0.53,0.2985,20,198,86,7762392.0,13.064798934155936,0.9365124754685812,491
16080,4,1,11,16,0.32,0.2879,0.53,0.3582,23,273,89,20346417.0,0.5376143475480764,0.534547509941917,243
16081,4,1,11,17,0.32,0.2879,0.53,0.3881,16,517,41,138188413.0,1.1885273858987428,0.9990400133803021,301
16082,4,1,11,18,0.32,0.2879,0.53,0.3582,17,465,59,100544625.0,0.6109713317819904,0.90463713462004,189
16083,4,1,11,19,0.3,0.2727,0.56,0.2985,17,319,16,32461759.0,1.4043036899381962,0.8316713969718562,48
16084,4,1,11,20,0.32,0.303,0.49,0.3284,7,256,85,16777216.0,1.213703616753761,0.6263229832915329,438
16085,4,1,11,21,0.32,0.303,0.49,0.2985,5,126,48,2000376.0,4.315081398019611,0.13503663710264274,348
16086,4,1,11,22,0.3,0.2879,0.56,0.2537,4,60,40,216000.0,0.573028742574676,0.9794868068393512,148
16087,4,1,11,23,0.28,0.2727,0.65,0.2239,3,40,0,64000.0,1.0,0.8650536966106134,144
16088,4,1,11,0,0.28,0.2727,0.61,0.2239,1,15,96,3375.0,0.5041370124924979,0.5982426949828721,499
16089,4,1,11,1,0.3,0.2727,0.52,0.3582,1,12,75,1728.0,1.633404121532299,0.9923168327201398,469
16090,4,1,11,2,0.3,0.2879,0.49,0.2239,1,6,80,216.0,163.63007223971312,0.7179850839697136,296
16091,4,1,11,4,0.3,0.2879,0.45,0.2836,1,10,91,1000.0,0.9041693413125955,0.5623790762907029,356
16092,4,1,11,5,0.3,0.2879,0.42,0.2239,0,35,26,42875.0,0.5673570710394846,0.11401167733032609,234
16093,4,1,11,6,0.3,0.2879,0.39,0.2239,2,124,25,1906624.0,1.1525407907094694,0.6649911823778227,64
16094,4,1,11,7,0.28,0.2576,0.36,0.3881,12,423,11,75686967.0,102109.07002447755,0.8929470288671361,381
16095,4,1,11,8,0.3,0.2879,0.33,0.2836,16,668,28,298077632.0,0.7868403851802712,0.9344924992683149,359
16096,4,1,11,9,0.32,0.2879,0.31,0.3582,22,275,72,20796875.0,0.7975605094780727,0.9639150446860438,64
16097,4,1,11,10,0.32,0.303,0.31,0.3284,13,161,89,4173281.0,0.5376143475480764,0.3093844033033613,16
16098,4,1,11,11,0.36,0.3333,0.29,0.3881,16,171,21,5000211.0,0.5444678790179037,0.2919525550689854,383
16099,4,1,11,12,0.4,0.4091,0.24,0.4925,33,235,13,12977875.0,0.7041425227235925,0.9638555921372146,31
16100,4,1,11,13,0.44,0.4394,0.18,0.4179,33,228,56,11852352.0,2.09008693583188,0.8377515052967135,306
16101,4,1,11,14,0.44,0.4394,0.18,0.4179,33,182,66,6028568.0,1.0272753459349424,0.7976641834043365,218
16102,4,1,11,15,0.44,0.4394,0.18,0.4179,32,233,21,12649337.0,0.5444678790179037,0.997871832159719,63
16103,4,1,11,16,0.42,0.4242,0.16,0.3881,18,339,23,38958219.0,6.50281329350808,0.6940759191709546,23
16104,4,1,11,17,0.4,0.4091,0.2,0.2985,36,592,9,207474688.0,0.7081558739235672,0.5270515205239883,307
16105,4,1,11,18,0.4,0.4091,0.24,0.4179,16,507,10,130323843.0,2.193083986739962,0.4039533747453511,147
16106,4,1,11,19,0.38,0.3939,0.27,0.3582,14,373,17,51895117.0,25.90505251316606,0.7819298308098627,232
16107,4,1,11,20,0.38,0.3939,0.29,0.4627,10,245,92,14706125.0,4.534449634384539,0.9969061327568459,428
16108,4,1,11,21,0.36,0.3333,0.37,0.3881,11,233,42,12649337.0,11.979139227322584,0.997871832159719,495
16109,4,1,11,22,0.34,0.303,0.42,0.2985,14,161,81,4173281.0,2.7018847930632726,0.3093844033033613,465
16110,4,1,11,23,0.34,0.303,0.46,0.3582,5,87,49,658503.0,21.622861843277043,0.9988925837752082,180
16111,4,1,11,0,0.34,0.303,0.49,0.3284,9,55,23,166375.0,6.50281329350808,0.8223078391293215,260
16112,4,1,11,1,0.32,0.303,0.53,0.2836,3,20,21,8000.0,0.5444678790179037,0.06564512751032302,373
16113,4,1,11,2,0.32,0.303,0.53,0.2537,1,12,83,1728.0,0.5080359962611123,0.9923168327201398,325
16114,4,1,11,3,0.32,0.2879,0.53,0.4179,3,9,98,729.0,2.3440166611427986,0.9886955804866999,470
16115,4,1,11,4,0.32,0.2879,0.53,0.3582,0,14,71,2744.0,0.5125433048899948,0.18019324711435455,209
16116,4,1,11,5,0.3,0.2879,0.56,0.194,2,27,4,19683.0,4.111884294479769,0.6042076152123113,276
16117,4,1,11,6,0.26,0.2727,0.65,0.1045,5,131,30,2248091.0,83.55352537043731,0.2800191014899066,121
16118,4,1,11,7,0.26,0.2727,0.65,0.1343,9,341,73,39651821.0,3.0937909668046757,0.3956770615443853,240
16119,4,1,11,8,0.32,0.3182,0.57,0.1642,25,693,1,332812557.0,0.5430441251857795,0.9058858512089774,236
16120,4,1,11,9,0.34,0.303,0.53,0.4179,23,327,3,34965783.0,0.8763320184878719,0.2878572800682174,201
16121,4,1,11,10,0.36,0.3333,0.5,0.3284,34,197,69,7645373.0,1.129668825806919,0.8261304816368434,233
16122,4,1,11,11,0.4,0.4091,0.47,0.2985,66,251,53,15813251.0,0.7163707881255232,0.9226658180550947,273
16123,4,1,11,12,0.44,0.4394,0.41,0.3284,48,262,5,17984728.0,24.34527915938213,0.6440002367808977,259
16124,4,1,11,13,0.46,0.4545,0.38,0.2985,62,299,89,26730899.0,0.5376143475480764,0.2539187810545165,213
16125,4,1,11,14,0.46,0.4545,0.38,0.194,67,274,15,20570824.0,0.6059548980890475,0.4431716726439927,404
16126,4,1,11,15,0.46,0.4545,0.36,0.2239,78,356,4,45118016.0,4.111884294479769,0.11846844386653205,158
16127,4,1,11,16,0.46,0.4545,0.38,0.1642,57,434,4,81746504.0,4.111884294479769,0.35593400106895995,428
16128,4,1,11,17,0.42,0.4242,0.44,0.1343,61,654,26,279726264.0,0.5673570710394846,0.6926184789519682,146
16129,4,1,11,18,0.42,0.4242,0.44,0.1045,46,496,94,122023936.0,1.3249455192268595,0.8445666127736031,481
16130,4,1,11,19,0.34,0.3485,0.71,0.0896,30,361,24,47045881.0,10.590792759495987,0.9965296987813744,489
16131,4,1,11,20,0.36,0.3485,0.66,0.1343,20,255,27,16581375.0,0.5111492047520422,0.2760355447383409,291
16132,4,1,11,21,0.34,0.3636,0.76,0,23,199,57,7880599.0,0.696298942266857,0.2204423732683716,3
16133,4,1,11,22,0.34,0.3485,0.71,0.1045,17,163,60,4330747.0,1.4384569591461411,0.26284501920202746,381
16134,4,1,11,23,0.32,0.3333,0.81,0.0896,20,162,73,4251528.0,3.0937909668046757,0.3275197628589072,407
16135,4,1,11,0,0.32,0.3333,0.76,0.0896,16,122,8,1815848.0,0.5026746699330502,0.39655079762680157,168
16136,4,1,11,1,0.3,0.3182,0.81,0.0896,8,76,56,438976.0,2.09008693583188,0.3072314733386139,412
16137,4,1,11,2,0.32,0.3485,0.81,0,2,44,69,85184.0,1.129668825806919,0.9597172785084751,55
16138,4,1,11,3,0.3,0.3333,0.81,0,9,20,13,8000.0,0.7041425227235925,0.06564512751032302,108
16139,4,1,11,4,0.26,0.2727,0.87,0.1045,2,6,17,216.0,25.90505251316606,0.7179850839697136,14
16140,4,1,11,5,0.28,0.3182,0.87,0,1,10,75,1000.0,1.633404121532299,0.5623790762907029,169
16141,4,1,11,6,0.24,0.2576,0.93,0.0896,5,16,52,4096.0,0.503365605112174,0.803990613485849,177
16142,4,1,11,7,0.26,0.2727,0.87,0.1045,14,71,100,357911.0,2.025790915867646,0.33777391432627846,311
16143,4,1,11,8,0.32,0.3485,0.76,0,16,146,16,3112136.0,1.4043036899381962,0.4705611161343061,387
16144,4,1,11,9,0.36,0.3485,0.66,0.194,43,259,56,17373979.0,2.09008693583188,0.6421332821567444,432
16145,4,1,11,10,0.4,0.4091,0.58,0,86,350,53,42875000.0,0.7163707881255232,0.39677296785446403,365
16146,4,1,11,11,0.4,0.4091,0.58,0.1045,143,466,2,101194696.0,0.5237528663423374,0.8668150116034081,78
16147,4,1,11,12,0.48,0.4697,0.48,0,258,606,96,222545016.0,0.5041370124924979,0.6221235990878893,20
16148,4,1,11,13,0.52,0.5,0.39,0,268,651,83,275894451.0,0.5080359962611123,0.5965205644234804,219
16149,4,1,11,14,0.54,0.5152,0.37,0,280,627,89,246491883.0,0.5376143475480764,0.7645560857577883,65
16150,4,1,11,15,0.52,0.5,0.45,0,216,567,62,182284263.0,3.8340720458680737,0.9996328202655383,147
16151,4,1,11,16,0.54,0.5152,0.37,0,227,605,15,221445125.0,0.6059548980890475,0.10881402243066332,432
16152,4,1,11,17,0.5,0.4848,0.45,0.194,183,501,1,125751501.0,0.5430441251857795,0.9957811801916634,219
16153,4,1,11,18,0.44,0.4394,0.54,0.1343,103,359,20,46268279.0,0.5227541141700891,0.3751531211393085,447
16154,4,1,11,19,0.46,0.4545,0.51,0.0896,55,283,54,22665187.0,2.266489527055483,0.9564333584437413,1
16155,4,1,11,20,0.44,0.4394,0.54,0,39,192,100,7077888.0,2.025790915867646,0.6463409673122138,320
16156,4,1,11,21,0.4,0.4091,0.66,0,51,220,97,10648000.0,0.7248437158702044,0.5038538901234509,239
16157,4,1,11,22,0.38,0.3939,0.71,0.0896,39,193,36,7189057.0,121.63753475026189,0.9649202454717913,237
16158,4,1,11,23,0.36,0.3636,0.71,0.1045,26,146,12,3112136.0,2.15783677484981,0.4705611161343061,119
16159,4,1,11,0,0.34,0.3485,0.81,0.0896,14,124,77,1906624.0,0.5001199891426975,0.6649911823778227,115
16160,4,1,11,1,0.34,0.3485,0.76,0.0896,26,108,51,1259712.0,0.5987202322070889,0.777167752200676,455
16161,4,1,11,2,0.32,0.3333,0.87,0.1045,12,70,14,343000.0,0.5023592408312615,0.610518630276102,284
16162,4,1,11,3,0.34,0.3636,0.81,0,9,48,49,110592.0,21.622861843277043,0.08451108251254075,133
16163,4,1,11,4,0.32,0.3333,0.81,0.1045,5,11,9,1331.0,0.7081558739235672,0.5102807461770535,131
16164,4,1,11,5,0.3,0.303,0.87,0.1343,0,12,60,1728.0,1.4384569591461411,0.9923168327201398,10
16165,4,1,11,6,0.3,0.3182,0.87,0.0896,3,19,67,6859.0,6.921372193247372,0.6190709191736287,210
16166,4,1,11,7,0.3,0.3182,0.89,0.0896,12,68,28,314432.0,0.7868403851802712,0.834308062189105,330
16167,4,1,11,8,0.32,0.3333,0.87,0.1045,32,119,29,1685159.0,2.9729510585814833,0.7490538556905485,43
16168,4,1,11,9,0.36,0.3788,0.77,0,94,273,82,20346417.0,0.7614819393063025,0.534547509941917,464
16169,4,1,11,10,0.4,0.4091,0.69,0.1045,133,405,17,66430125.0,25.90505251316606,0.08761644586759579,69
16170,4,1,11,11,0.46,0.4545,0.59,0.1343,180,504,28,128024064.0,0.7868403851802712,0.727620245938443,104
16171,4,1,11,12,0.5,0.4848,0.48,0.0896,195,585,30,200201625.0,83.55352537043731,0.10173712415875474,406
16172,4,1,11,13,0.54,0.5152,0.45,0.1045,262,686,82,322828856.0,0.7614819393063025,0.278377577702228,17
16173,4,1,11,14,0.6,0.6212,0.33,0.1642,292,654,77,279726264.0,0.5001199891426975,0.6926184789519682,207
16174,4,1,11,15,0.56,0.5303,0.37,0.2239,304,724,44,379503424.0,0.9826059824898337,0.5872738997571096,14
16175,4,1,11,16,0.54,0.5152,0.42,0.2239,260,653,43,278445077.0,5.944410581534946,0.746582790185355,496
16176,4,1,11,17,0.54,0.5152,0.45,0.1642,151,493,47,119823157.0,0.8900177298266997,0.10394789199686862,443
16177,4,1,11,18,0.52,0.5,0.45,0.1343,102,405,13,66430125.0,0.7041425227235925,0.08761644586759579,75
16178,4,1,11,19,0.48,0.4697,0.55,0.1343,69,277,83,21253933.0,0.5080359962611123,0.999833305237887,338
16179,4,1,11,20,0.44,0.4394,0.62,0.1642,54,200,9,8000000.0,0.7081558739235672,0.9607566032670064,446
16180,4,1,11,21,0.44,0.4394,0.67,0.2239,44,171,76,5000211.0,0.6385257158828442,0.2919525550689854,261
16181,4,1,11,22,0.42,0.4242,0.71,0.194,21,134,13,2406104.0,0.7041425227235925,0.5630868711673894,54
16182,4,1,11,23,0.42,0.4242,0.71,0.194,16,109,1,1295029.0,0.5430441251857795,0.10534506319755418,442
16183,4,1,11,0,0.42,0.4242,0.71,0.1045,6,49,5,117649.0,24.34527915938213,0.876003261987607,23
16184,4,1,11,1,0.4,0.4091,0.76,0.1642,4,30,26,27000.0,0.5673570710394846,0.40598946176217077,213
16185,4,1,11,2,0.4,0.4091,0.76,0.1343,6,20,90,8000.0,0.5279840346175494,0.06564512751032302,100
16186,4,1,11,3,0.4,0.4091,0.76,0.1343,1,4,13,64.0,0.7041425227235925,0.39185723042955,397
16187,4,1,11,4,0.4,0.4091,0.76,0.0896,1,4,64,64.0,0.5208262701161901,0.39185723042955,410
16188,4,1,11,5,0.38,0.3939,0.87,0,1,24,45,13824.0,0.5402766739296717,0.5467452846558348,375
16189,4,1,11,6,0.38,0.3939,0.87,0.1045,7,71,89,357911.0,0.5376143475480764,0.33777391432627846,251
16190,4,1,11,7,0.4,0.4091,0.87,0,16,264,31,18399744.0,1.6779583343684343,0.2534007149078701,245
16191,4,1,11,8,0.42,0.4242,0.82,0.1642,50,540,46,157464000.0,0.5258208681509198,0.9670370269282447,119
16192,4,1,11,9,0.44,0.4394,0.88,0.1045,60,397,6,62570773.0,1.3877622922787505,0.4030841294489886,375
16193,4,1,11,10,0.48,0.4697,0.77,0.1642,82,266,91,18821096.0,0.9041693413125955,0.9728185566803857,463
16194,4,1,11,11,0.52,0.5,0.72,0.1642,112,367,90,49430863.0,0.5279840346175494,0.3812417556492874,139
16195,4,1,11,12,0.56,0.5303,0.64,0.2239,105,419,37,73560059.0,2.8053491651647224,0.9996871093897438,214
16196,4,1,11,13,0.6,0.6061,0.6,0.2239,108,420,45,74088000.0,0.5402766739296717,0.8875360534364164,243
16197,4,1,11,14,0.58,0.5455,0.6,0.2836,134,444,27,87528384.0,0.5111492047520422,0.9871373879418172,500
16198,4,1,11,15,0.56,0.5303,0.64,0.2537,102,382,49,55742968.0,21.622861843277043,0.8083270824142194,430
16199,4,1,11,16,0.56,0.5303,0.64,0.1642,87,434,30,81746504.0,83.55352537043731,0.35593400106895995,48
16200,4,1,11,17,0.56,0.5303,0.64,0.2836,66,596,53,211708736.0,0.7163707881255232,0.4825083310561525,279
16201,4,1,11,18,0.52,0.5,0.72,0.1343,65,551,74,167284151.0,67.32311401195065,0.9791194441489176,2
16202,4,1,11,19,0.54,0.5152,0.73,0.2836,30,353,80,43986977.0,163.63007223971312,0.43269987238072316,400
16203,4,1,11,20,0.52,0.5,0.77,0.2836,31,304,27,28094464.0,0.5111492047520422,0.42075445883707624,66
16204,4,1,11,21,0.54,0.5152,0.73,0.2239,10,155,37,3723875.0,2.8053491651647224,0.7554616097652932,10
16205,4,1,11,22,0.52,0.5,0.77,0.2537,12,112,12,1404928.0,2.15783677484981,0.088550854297912,220
16206,4,1,11,23,0.54,0.5152,0.77,0.2239,1,63,11,250047.0,102109.07002447755,0.21166754060601453,54
16207,4,1,11,0,0.52,0.5,0.83,0.2836,5,23,48,12167.0,4.315081398019611,0.9255361136380498,472
16208,4,1,11,1,0.44,0.4394,0.88,0.6418,0,5,27,125.0,0.5111492047520422,0.7877145121442345,464
16209,4,1,11,2,0.36,0.3182,0.87,0.4478,7,11,5,1331.0,24.34527915938213,0.5102807461770535,20
16210,4,1,11,3,0.36,0.3333,0.87,0.3582,2,5,91,125.0,0.9041693413125955,0.7877145121442345,121
16211,4,1,11,4,0.36,0.3333,0.81,0.3881,0,9,1,729.0,0.5430441251857795,0.9886955804866999,406
16212,4,1,11,5,0.34,0.3182,0.87,0.2836,0,18,6,5832.0,1.3877622922787505,0.35859409564894423,65
16213,4,1,11,6,0.32,0.2879,0.81,0.4627,2,50,88,125000.0,0.9658118980490871,0.6748066245382345,361
16214,4,1,11,7,0.32,0.303,0.87,0.2537,1,107,28,1225043.0,0.7868403851802712,0.5931091548194615,100
16215,4,1,11,8,0.32,0.303,0.87,0.2537,4,211,31,9393931.0,1.6779583343684343,0.9435866884534224,362
16216,4,1,11,9,0.32,0.303,0.81,0.3284,1,110,40,1331000.0,0.573028742574676,0.12997395763495997,446
16217,4,1,11,10,0.3,0.2727,0.75,0.3881,10,94,58,830584.0,0.5017882105819239,0.9524963446376412,459
16218,4,1,11,11,0.32,0.303,0.7,0.2537,22,155,8,3723875.0,0.5026746699330502,0.7554616097652932,424
16219,4,1,11,12,0.34,0.3182,0.61,0.2836,16,196,81,7529536.0,2.7018847930632726,0.7008073756482314,97
16220,4,1,11,13,0.34,0.3182,0.53,0.2537,30,218,53,10360232.0,0.7163707881255232,0.6642344351478299,252
16221,4,1,11,14,0.38,0.3939,0.46,0.3881,34,203,44,8365427.0,0.9826059824898337,0.9340500648820332,101
16222,4,1,11,15,0.4,0.4091,0.4,0.2985,33,217,59,10218313.0,0.6109713317819904,0.9886421392408016,97
16223,4,1,11,16,0.38,0.3939,0.4,0.2985,28,310,0,29791000.0,1.0,0.8431497494195198,471
16224,4,1,11,17,0.34,0.303,0.49,0.3582,33,608,42,224755712.0,11.979139227322584,0.9451894883610726,88
16225,4,1,11,18,0.34,0.3182,0.49,0.2836,45,559,32,174676879.0,0.6445680044638951,0.08337592199307574,255
16226,4,1,11,19,0.32,0.2879,0.49,0.3582,12,356,99,45118016.0,1260.7704250424647,0.11846844386653205,151
16227,4,1,11,20,0.3,0.2727,0.49,0.3582,12,223,2,11089567.0,0.5237528663423374,0.8263692009335721,111
16228,4,1,11,21,0.3,0.2727,0.49,0.3582,9,187,67,6539203.0,6.921372193247372,0.9931284058776711,488
16229,4,1,11,22,0.26,0.2273,0.56,0.3284,15,135,89,2460375.0,0.5376143475480764,0.5522207561444515,83
16230,4,1,11,23,0.26,0.2273,0.56,0.2985,6,84,88,592704.0,0.9658118980490871,0.13399521291272173,363
16231,4,1,11,0,0.26,0.2424,0.56,0.2836,4,24,56,13824.0,2.09008693583188,0.5467452846558348,459
16232,4,1,11,1,0.24,0.2121,0.6,0.2985,2,12,11,1728.0,102109.07002447755,0.9923168327201398,32
16233,4,1,11,2,0.24,0.2121,0.6,0.2985,0,1,8,1.0,0.5026746699330502,0.5403023058681398,478
16234,4,1,11,3,0.24,0.2273,0.65,0.2239,0,5,70,125.0,0.5637325966004665,0.7877145121442345,138
16235,4,1,11,4,0.22,0.2273,0.69,0.194,0,6,50,216.0,1.3557021544363344,0.7179850839697136,454
16236,4,1,11,5,0.22,0.2273,0.69,0.194,0,39,53,59319.0,0.7163707881255232,0.8512229700846954,62
16237,4,1,11,6,0.24,0.2273,0.65,0.194,4,146,80,3112136.0,163.63007223971312,0.4705611161343061,330
16238,4,1,11,7,0.24,0.2121,0.65,0.2836,10,415,57,71473375.0,0.696298942266857,0.9067193114013017,376
16239,4,1,11,8,0.28,0.2576,0.56,0.2985,27,691,20,329939371.0,0.5227541141700891,0.3987661504991383,221
16240,4,1,11,9,0.3,0.2727,0.52,0.3881,22,332,43,36594368.0,5.944410581534946,0.9375943447511912,12
16241,4,1,11,10,0.32,0.2879,0.45,0.3582,18,171,99,5000211.0,1260.7704250424647,0.2919525550689854,252
16242,4,1,11,11,0.32,0.303,0.49,0.2537,25,151,17,3442951.0,25.90505251316606,0.47914619818133636,274
16243,4,1,11,12,0.34,0.3333,0.46,0,40,240,13,13824000.0,0.7041425227235925,0.9134662877079924,87
16244,4,1,11,13,0.36,0.3333,0.43,0.2537,32,214,59,9800344.0,0.6109713317819904,0.3587531227282102,192
16245,4,1,11,14,0.36,0.3485,0.43,0.1343,20,181,14,5929741.0,0.5023592408312615,0.8395659724427279,268
16246,4,1,11,15,0.36,0.3333,0.43,0.2836,32,260,10,17576000.0,2.193083986739962,0.1860427810603687,60
16247,4,1,11,16,0.34,0.3485,0.46,0.1045,31,321,63,33076161.0,0.8566369271513424,0.9907591772000883,186
16248,4,1,11,17,0.32,0.3182,0.49,0.194,19,583,83,198155287.0,0.5080359962611123,0.8933992068268254,379
16249,4,1,11,18,0.32,0.3182,0.53,0.1642,24,567,87,182284263.0,5.612234025512922,0.9996328202655383,80
16250,4,1,11,19,0.3,0.303,0.52,0.1642,28,396,76,62099136.0,0.6385257158828442,0.9622603372884238,45
16251,4,1,11,20,0.3,0.3182,0.52,0.0896,15,267,81,19034163.0,2.7018847930632726,0.6888093262353332,347
16252,4,1,11,21,0.3,0.3333,0.56,0,5,213,56,9663597.0,2.09008693583188,0.12160457517610594,259
16253,4,1,11,22,0.28,0.3182,0.61,0,6,173,100,5177717.0,2.025790915867646,0.02815085090658609,494
16254,4,1,11,23,0.24,0.2424,0.7,0.1343,9,87,36,658503.0,121.63753475026189,0.9988925837752082,275
16255,4,1,11,0,0.26,0.303,0.65,0,1,34,66,39304.0,1.0272753459349424,0.8935123623661174,250
16256,4,1,11,1,0.26,0.2727,0.65,0.1045,2,16,62,4096.0,3.8340720458680737,0.803990613485849,334
16257,4,1,11,2,0.26,0.2576,0.7,0.1642,0,7,13,343.0,0.7041425227235925,0.8438377837054513,79
16258,4,1,11,3,0.26,0.2879,0.7,0.0896,0,2,68,8.0,9.796975387185967,0.14550003380861354,85
16259,4,1,11,4,0.28,0.2879,0.65,0.1343,0,5,6,125.0,1.3877622922787505,0.7877145121442345,246
16260,4,1,11,5,0.3,0.2879,0.61,0.2239,3,37,21,50653.0,0.5444678790179037,0.4521284271007949,414
16261,4,1,11,6,0.3,0.2879,0.65,0.2537,1,147,41,3176523.0,1.1885273858987428,0.5214004040530489,15
16262,4,1,11,7,0.3,0.2879,0.65,0.194,7,410,12,68921000.0,2.15783677484981,0.4972942006949384,384
16263,4,1,11,8,0.3,0.2879,0.61,0.2239,21,646,32,269586136.0,0.6445680044638951,0.6686139102363395,337
16264,4,1,11,9,0.32,0.3182,0.61,0.194,17,323,5,33698267.0,24.34527915938213,0.10461487013885472,428
16265,4,1,11,10,0.32,0.3333,0.66,0.1343,11,153,82,3581577.0,0.7614819393063025,0.4051236060137105,203
16266,4,1,11,11,0.34,0.3333,0.61,0.1343,28,166,87,4574296.0,5.612234025512922,0.423307401835802,402
16267,4,1,11,12,0.36,0.3636,0.62,0.1045,29,213,19,9663597.0,0.869658074441806,0.12160457517610594,180
16268,4,1,11,13,0.38,0.3939,0.54,0.1045,20,217,32,10218313.0,0.6445680044638951,0.9886421392408016,452
16269,4,1,11,14,0.38,0.3939,0.54,0.1642,27,201,10,8120601.0,2.193083986739962,0.24885412898497034,237
16270,4,1,11,15,0.38,0.3939,0.58,0.1642,26,217,52,10218313.0,0.503365605112174,0.9886421392408016,361
16271,4,1,11,16,0.36,0.3485,0.57,0.194,24,342,79,40001688.0,1.798925688187395,0.7168997893690326,97
16272,4,1,11,17,0.36,0.3485,0.57,0.2239,22,563,27,178453547.0,0.5111492047520422,0.7403416487462333,7
16273,4,1,11,18,0.36,0.3485,0.57,0.194,10,573,76,188132517.0,0.6385257158828442,0.9732863257713288,90
16274,4,1,11,19,0.34,0.3333,0.61,0.1343,11,386,28,57512456.0,0.7868403851802712,0.5264832931775724,424
16275,4,1,11,20,0.34,0.3485,0.61,0.1045,23,285,85,23149125.0,1.213703616753761,0.4706918935602322,9
16276,4,1,11,21,0.32,0.3333,0.66,0.1045,20,224,87,11239424.0,5.612234025512922,0.758794581059156,72
16277,4,1,11,22,0.32,0.3182,0.66,0.1642,10,153,90,3581577.0,0.5279840346175494,0.4051236060137105,387
16278,4,1,11,23,0.32,0.3182,0.61,0.1642,7,125,62,1953125.0,3.8340720458680737,0.9999379049276994,32
16279,4,1,11,0,0.32,0.3333,0.66,0.1045,7,65,61,274625.0,29.513995986914356,0.894535123924783,488
16280,4,1,11,1,0.3,0.3182,0.65,0.0896,5,21,74,9261.0,67.32311401195065,0.9150587426155403,438
16281,4,1,11,2,0.3,0.303,0.7,0.1642,0,9,80,729.0,163.63007223971312,0.9886955804866999,203
16282,4,1,11,3,0.3,0.303,0.65,0.1343,0,6,29,216.0,2.9729510585814833,0.7179850839697136,269
16283,4,1,11,4,0.3,0.3182,0.65,0.1045,0,5,77,125.0,0.5001199891426975,0.7877145121442345,111
16284,4,1,11,5,0.3,0.3182,0.65,0.0896,2,36,72,46656.0,0.7975605094780727,0.9785486907389197,166
16285,4,1,11,6,0.3,0.3182,0.61,0.0896,4,130,74,2197000.0,67.32311401195065,0.8442366556901854,462
16286,4,1,11,7,0.3,0.303,0.61,0.1642,5,367,77,49430863.0,0.5001199891426975,0.3812417556492874,318
