instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3
13442,3,1,7,6,0.72,0.6818,0.66,0.1343,8,152,57,746,176
13443,3,1,7,7,0.74,0.6818,0.58,0.2836,23,473,80,537,211
13444,3,1,7,8,0.76,0.7121,0.58,0.2537,32,657,23,520,8
13445,3,1,7,9,0.76,0.7121,0.58,0.2836,36,318,35,988,75
13446,3,1,7,10,0.76,0.7121,0.58,0.194,41,198,23,802,67
13447,3,1,7,11,0.8,0.7576,0.55,0.1045,54,216,51,649,36
13448,3,1,7,12,0.84,0.7879,0.49,0.2836,59,274,32,734,195
13449,3,1,7,13,0.84,0.7727,0.47,0.1343,74,254,1,694,222
13450,3,1,7,14,0.86,0.7879,0.44,0.0896,46,197,6,577,31
13451,3,1,7,15,0.84,0.7727,0.47,0.0896,66,292,82,534,66
13452,3,1,7,16,0.84,0.7727,0.47,0.0896,70,358,6,935,166
13453,3,1,7,17,0.86,0.7879,0.41,0,93,771,88,821,141
13454,3,1,7,18,0.86,0.7879,0.41,0.194,93,777,62,736,31
13455,3,1,7,19,0.84,0.7576,0.44,0.2537,53,533,4,639,120
13456,3,1,7,20,0.82,0.7727,0.49,0.1642,65,505,89,767,189
13457,3,1,7,21,0.66,0.5909,0.89,0.2537,38,332,100,565,206
13458,3,1,7,22,0.66,0.5909,0.89,0.2537,6,68,49,552,109
13459,3,1,7,23,0.66,0.5909,0.89,0.2239,3,65,62,842,162
13460,3,1,7,0,0.66,0.5909,0.89,0.0896,2,34,38,547,67
13461,3,1,7,1,0.66,0.5909,0.89,0.1343,2,11,13,961,65
13462,3,1,7,2,0.66,0.5909,0.89,0.0896,5,19,16,888,226
13463,3,1,7,3,0.66,0.5909,0.89,0.1045,7,36,24,580,118
13464,3,1,7,4,0.66,0.5909,0.89,0.1642,3,9,49,854,107
13465,3,1,7,5,0.66,0.5909,0.89,0.1343,2,42,89,832,103
13466,3,1,7,6,0.66,0.5909,0.89,0.1642,3,126,36,972,87
13467,3,1,7,7,0.66,0.5909,0.89,0.194,14,360,29,771,95
13468,3,1,7,8,0.68,0.6364,0.83,0.1642,39,691,52,842,115
13469,3,1,7,9,0.7,0.6667,0.79,0.1343,45,373,87,636,136
13470,3,1,7,10,0.7,0.6667,0.79,0.1642,51,233,24,836,58
13471,3,1,7,11,0.72,0.697,0.74,0.194,51,212,8,768,112
13472,3,1,7,12,0.68,0.6364,0.83,0.1642,41,274,41,863,146
13473,3,1,7,13,0.68,0.6364,0.83,0.1045,20,156,16,842,100
13474,3,1,7,14,0.7,0.6667,0.84,0.1642,53,229,51,651,219
13475,3,1,7,15,0.7,0.6667,0.84,0.2985,47,216,46,521,95
13476,3,1,7,16,0.68,0.6364,0.83,0.3284,70,436,93,704,133
13477,3,1,7,17,0.66,0.5909,0.89,0.4179,95,715,79,527,186
13478,3,1,7,18,0.66,0.6061,0.78,0.3284,73,622,30,571,187
13479,3,1,7,19,0.64,0.5758,0.83,0.2836,44,402,90,570,93
13480,3,1,7,20,0.64,0.5758,0.83,0.3881,35,251,63,715,24
13481,3,1,7,21,0.62,0.5758,0.83,0.3284,14,122,38,866,248
13482,3,1,7,22,0.62,0.5758,0.83,0.194,13,135,93,566,162
13483,3,1,7,23,0.62,0.5758,0.83,0.2836,18,166,96,564,105
13484,3,1,7,0,0.62,0.5758,0.83,0.2836,11,103,97,954,18
13485,3,1,7,1,0.62,0.5758,0.83,0.2537,10,72,55,754,16
13486,3,1,7,2,0.6,0.5455,0.88,0.2836,5,60,17,644,175
13487,3,1,7,3,0.6,0.5455,0.88,0.2537,7,25,83,936,30
13488,3,1,7,4,0.58,0.5455,0.88,0.2836,11,16,58,531,124
13489,3,1,7,5,0.58,0.5455,0.88,0.2537,7,17,30,643,99
13490,3,1,7,6,0.58,0.5455,0.88,0.2537,3,15,65,560,183
13491,3,1,7,7,0.58,0.5455,0.88,0.2537,8,37,88,682,120
13492,3,1,7,8,0.58,0.5455,0.83,0.2537,18,112,82,672,86
13493,3,1,7,9,0.58,0.5455,0.83,0.194,32,207,39,775,13
13494,3,1,7,10,0.58,0.5455,0.88,0.2537,49,268,31,746,205
13495,3,1,7,11,0.6,0.5606,0.83,0.2537,80,305,44,993,76
13496,3,1,7,12,0.6,0.5606,0.83,0.2239,156,457,47,763,214
13497,3,1,7,13,0.6,0.5606,0.83,0.1642,106,354,29,524,102
13498,3,1,7,14,0.6,0.5455,0.88,0.2537,121,343,50,527,23
13499,3,1,7,15,0.6,0.5455,0.88,0.2537,148,380,24,799,49
13500,3,1,7,16,0.6,0.5455,0.88,0.194,130,326,23,654,141
13501,3,1,7,17,0.6,0.5455,0.88,0.1642,92,241,25,926,28
13502,3,1,7,18,0.6,0.5455,0.88,0.194,51,177,98,705,187
13503,3,1,7,19,0.6,0.5455,0.88,0.1642,67,238,20,524,91
13504,3,1,7,20,0.6,0.5455,0.88,0.1642,51,214,43,972,117
13505,3,1,7,21,0.6,0.5455,0.88,0.1642,29,163,68,888,229
13506,3,1,7,22,0.6,0.5455,0.88,0.1045,40,180,58,646,131
13507,3,1,7,23,0.6,0.5455,0.88,0,32,149,92,1000,31
13508,3,1,7,0,0.6,0.5455,0.88,0.1045,17,113,86,969,222
13509,3,1,7,1,0.6,0.5455,0.88,0.1642,31,130,8,853,180
13510,3,1,7,2,0.6,0.5455,0.88,0.1045,32,122,42,991,46
13511,3,1,7,3,0.6,0.5455,0.88,0.1045,13,43,12,809,120
13512,3,1,7,4,0.6,0.5455,0.88,0,6,16,77,938,32
13513,3,1,7,5,0.6,0.5455,0.88,0,0,6,91,898,156
13514,3,1,7,6,0.62,0.5758,0.83,0.0896,5,19,92,636,147
13515,3,1,7,7,0.62,0.5758,0.83,0,13,38,31,789,217
13516,3,1,7,8,0.64,0.5909,0.78,0,31,153,69,766,169
13517,3,1,7,9,0.66,0.6212,0.69,0,79,258,81,629,91
13518,3,1,7,10,0.66,0.6212,0.74,0,114,379,44,841,123
13519,3,1,7,11,0.66,0.6212,0.74,0,191,505,10,989,245
13520,3,1,7,12,0.7,0.6515,0.7,0.1045,178,504,69,902,30
13521,3,1,7,13,0.7,0.6515,0.65,0.0896,238,626,44,758,112
13522,3,1,7,14,0.72,0.6818,0.66,0.1045,256,616,82,987,33
13523,3,1,7,15,0.72,0.6818,0.66,0.1045,254,624,30,995,66
13524,3,1,7,16,0.74,0.697,0.66,0.1045,245,628,99,916,210
13525,3,1,7,17,0.74,0.697,0.66,0.2239,188,556,90,703,78
13526,3,1,7,18,0.74,0.697,0.66,0.1642,173,515,12,807,116
13527,3,1,7,19,0.72,0.6818,0.7,0.1642,180,522,86,951,129
13528,3,1,7,20,0.7,0.6667,0.74,0.1642,124,378,19,752,122
13529,3,1,7,21,0.7,0.6667,0.79,0.1045,88,345,77,952,45
13530,3,1,7,22,0.7,0.6667,0.74,0.194,55,191,80,905,31
13531,3,1,7,23,0.68,0.6364,0.79,0.1642,33,123,91,628,136
13532,3,1,7,0,0.66,0.5909,0.89,0.0896,11,47,55,848,192
13533,3,1,7,1,0.66,0.5909,0.89,0.194,7,27,23,654,244
13534,3,1,7,2,0.66,0.5909,0.94,0.0896,3,17,41,609,183
13535,3,1,7,3,0.66,0.5909,0.94,0.0896,0,2,90,628,95
13536,3,1,7,4,0.66,0.5909,0.94,0.1343,0,8,79,937,53
13537,3,1,7,5,0.66,0.5909,0.94,0.1343,3,51,100,871,204
13538,3,1,7,6,0.68,0.6364,0.89,0.0896,9,157,93,792,201
13539,3,1,7,7,0.7,0.6667,0.84,0.1343,17,421,90,925,75
13540,3,1,7,8,0.72,0.697,0.79,0.1045,47,738,65,880,108
13541,3,1,7,9,0.74,0.7121,0.74,0.1343,57,345,0,680,126
13542,3,1,7,10,0.78,0.7424,0.62,0,63,200,61,560,46
13543,3,1,7,11,0.8,0.7424,0.52,0.1642,69,198,92,773,189
13544,3,1,7,12,0.8,0.7424,0.52,0.1642,109,314,8,905,200
13545,3,1,7,13,0.8,0.7424,0.52,0.1045,64,240,62,962,167
13546,3,1,7,14,0.78,0.7424,0.59,0.1642,82,271,14,528,58
13547,3,1,7,15,0.8,0.7576,0.55,0.194,76,281,51,640,88
13548,3,1,7,16,0.82,0.7727,0.52,0.1343,111,457,57,938,97
13549,3,1,7,17,0.82,0.7727,0.52,0.1343,87,847,87,812,21
13550,3,1,7,18,0.82,0.7576,0.46,0.1045,69,741,68,790,37
13551,3,1,7,19,0.8,0.7424,0.52,0.2537,94,582,34,917,143
13552,3,1,7,20,0.76,0.7121,0.62,0.1642,56,403,43,774,202
13553,3,1,7,21,0.76,0.7121,0.62,0.194,45,296,24,883,129
13554,3,1,7,22,0.74,0.6818,0.62,0.194,40,209,92,707,97
13555,3,1,7,23,0.72,0.6818,0.66,0.1642,16,114,40,902,74
13556,3,1,7,0,0.7,0.6667,0.74,0.1343,12,64,16,953,237
13557,3,1,7,1,0.68,0.6364,0.79,0.1642,7,17,10,943,81
13558,3,1,7,2,0.66,0.6061,0.83,0.1642,6,16,69,868,121
13559,3,1,7,3,0.66,0.6061,0.83,0.1642,1,6,57,648,151
13560,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,59,928,124
13561,3,1,7,5,0.66,0.6061,0.83,0.1045,5,50,67,920,0
13562,3,1,7,6,0.66,0.6061,0.83,0.1343,17,190,2,909,48
13563,3,1,7,7,0.7,0.6667,0.74,0.1642,24,516,71,957,248
13564,3,1,7,8,0.74,0.697,0.7,0.194,49,743,94,612,185
13565,3,1,7,9,0.84,0.803,0.53,0,40,339,91,762,164
13566,3,1,7,10,0.82,0.7879,0.56,0.2985,62,218,37,511,219
13567,3,1,7,11,0.84,0.803,0.53,0.3284,45,201,81,853,79
13568,3,1,7,12,0.82,0.7879,0.56,0.2239,60,229,96,799,9
13569,3,1,7,13,0.84,0.803,0.53,0.2985,73,273,83,646,17
13570,3,1,7,14,0.84,0.803,0.53,0.2239,48,244,42,836,123
13571,3,1,7,15,0.82,0.7727,0.49,0.2985,73,285,77,689,121
13572,3,1,7,16,0.8,0.7576,0.55,0.2985,86,455,54,998,207
13573,3,1,7,17,0.8,0.7424,0.52,0.3284,94,869,96,534,50
13574,3,1,7,18,0.76,0.7121,0.62,0.3284,110,877,0,799,246
13575,3,1,7,19,0.76,0.7121,0.62,0.1642,109,632,78,640,201
13576,3,1,7,20,0.74,0.697,0.66,0.1642,85,523,22,998,20
13577,3,1,7,21,0.74,0.697,0.66,0.2239,53,378,75,832,19
13578,3,1,7,22,0.74,0.697,0.66,0.2537,43,269,90,868,100
13579,3,1,7,23,0.74,0.6818,0.58,0.3284,38,192,69,925,222
13580,3,1,7,0,0.72,0.6667,0.58,0.2985,9,66,75,590,219
13581,3,1,7,1,0.7,0.6515,0.58,0.194,2,28,92,568,165
13582,3,1,7,2,0.68,0.6364,0.61,0.2239,1,12,82,782,52
13583,3,1,7,3,0.66,0.6212,0.65,0.2239,1,12,62,513,97
13584,3,1,7,4,0.64,0.6061,0.65,0.2239,0,4,33,787,144
13585,3,1,7,5,0.64,0.6061,0.65,0.1642,5,59,32,666,5
13586,3,1,7,6,0.64,0.6061,0.65,0.194,11,190,67,504,44
13587,3,1,7,7,0.66,0.6212,0.5,0.3284,34,507,74,917,122
13588,3,1,7,8,0.7,0.6364,0.42,0.2537,43,788,0,851,225
13589,3,1,7,9,0.72,0.6515,0.37,0.2985,65,342,62,895,219
13590,3,1,7,10,0.74,0.6515,0.37,0,68,231,34,944,131
13591,3,1,7,11,0.76,0.6667,0.33,0,79,281,90,845,165
13592,3,1,7,12,0.76,0.6667,0.33,0,77,310,47,638,244
13593,3,1,7,13,0.78,0.6818,0.31,0.1642,81,312,8,754,49
13594,3,1,7,14,0.8,0.697,0.29,0.1343,88,247,20,973,105
13595,3,1,7,15,0.78,0.6818,0.31,0.0896,94,317,60,656,39
13596,3,1,7,16,0.8,0.697,0.29,0.1642,91,484,35,515,30
13597,3,1,7,17,0.8,0.697,0.31,0,130,913,69,962,50
13598,3,1,7,18,0.8,0.697,0.27,0.1343,104,891,59,964,66
13599,3,1,7,19,0.76,0.6667,0.33,0.1343,116,698,60,835,217
13600,3,1,7,20,0.74,0.6515,0.4,0.1642,106,567,1,557,164
13601,3,1,7,21,0.72,0.6515,0.45,0.1343,71,397,70,831,165
13602,3,1,7,22,0.7,0.6515,0.58,0.1343,55,278,56,782,124
13603,3,1,7,23,0.68,0.6364,0.57,0.2985,52,239,73,981,93
13604,3,1,7,0,0.66,0.6212,0.65,0.194,27,92,16,653,38
13605,3,1,7,1,0.66,0.6212,0.65,0.2239,6,29,41,523,14
13606,3,1,7,2,0.66,0.6212,0.69,0.2537,5,21,49,974,206
13607,3,1,7,3,0.66,0.6212,0.69,0.2239,0,8,36,584,143
13608,3,1,7,4,0.66,0.6212,0.74,0.194,0,4,85,951,201
13609,3,1,7,5,0.66,0.6212,0.74,0.194,2,42,31,962,230
13610,3,1,7,6,0.66,0.6061,0.78,0.2537,16,181,87,622,79
13611,3,1,7,7,0.7,0.6667,0.74,0.2537,17,495,8,627,107
13612,3,1,7,8,0.7,0.6667,0.74,0.2537,49,729,87,927,204
13613,3,1,7,9,0.72,0.6818,0.7,0.1343,55,344,49,746,28
13614,3,1,7,10,0.74,0.697,0.7,0.2239,79,222,80,967,18
13615,3,1,7,11,0.8,0.803,0.66,0.2239,69,212,11,522,15
13616,3,1,7,12,0.84,0.8182,0.56,0.2537,73,279,6,578,34
13617,3,1,7,13,0.86,0.8333,0.53,0.2985,53,242,32,938,108
13618,3,1,7,14,0.9,0.8788,0.47,0.2537,62,213,88,590,154
13619,3,1,7,15,0.92,0.8939,0.42,0.2985,65,238,24,595,47
13620,3,1,7,16,0.94,0.8788,0.38,0.3881,62,374,89,736,160
13621,3,1,7,17,0.9,0.8636,0.45,0.4179,110,738,10,506,42
13622,3,1,7,18,0.92,0.8788,0.4,0.3582,73,688,82,560,152
13623,3,1,7,19,0.9,0.8636,0.45,0.3284,80,614,32,914,243
13624,3,1,7,20,0.86,0.8182,0.5,0.2537,47,446,15,828,209
13625,3,1,7,21,0.8,0.7424,0.49,0.6119,35,271,44,703,244
13626,3,1,7,22,0.8,0.7424,0.49,0.6119,33,234,89,708,175
13627,3,1,7,23,0.72,0.6818,0.7,0.1343,18,145,86,852,47
13628,3,1,7,0,0.72,0.6818,0.7,0,14,97,70,558,33
13629,3,1,7,1,0.72,0.6818,0.7,0.1045,12,54,20,694,224
13630,3,1,7,2,0.7,0.6667,0.79,0.1343,8,26,1,865,110
13631,3,1,7,3,0.7,0.6667,0.74,0.1642,3,12,13,686,0
13632,3,1,7,4,0.7,0.6667,0.79,0,3,8,0,509,163
13633,3,1,7,5,0.7,0.6667,0.84,0,3,37,36,836,119
13634,3,1,7,6,0.7,0.6667,0.79,0,10,139,0,559,30
13635,3,1,7,7,0.72,0.6818,0.7,0.194,13,410,64,516,46
13636,3,1,7,8,0.76,0.7273,0.66,0.0896,34,676,65,883,136
13637,3,1,7,9,0.82,0.7727,0.49,0.2836,34,363,83,773,81
13638,3,1,7,10,0.84,0.7727,0.47,0,85,231,84,818,192
13639,3,1,7,11,0.84,0.7727,0.47,0.3284,67,251,40,550,235
13640,3,1,7,12,0.84,0.7879,0.49,0.3582,92,299,9,601,10
13641,3,1,7,13,0.84,0.7727,0.47,0.2836,83,314,37,681,181
13642,3,1,7,14,0.86,0.803,0.47,0.2985,105,326,52,677,3
13643,3,1,7,15,0.86,0.7879,0.41,0.2239,81,323,18,648,241
13644,3,1,7,16,0.84,0.7727,0.47,0.2239,80,499,47,888,210
13645,3,1,7,17,0.86,0.7879,0.41,0.2836,101,699,78,938,6
13646,3,1,7,18,0.82,0.7576,0.46,0.1642,100,622,13,541,114
13647,3,1,7,19,0.82,0.7727,0.52,0.194,93,516,47,833,27
13648,3,1,7,20,0.78,0.7424,0.59,0.1045,85,354,10,530,208
13649,3,1,7,21,0.78,0.7424,0.59,0.1045,71,260,53,794,192
13650,3,1,7,22,0.78,0.7424,0.59,0.1343,48,199,44,617,195
13651,3,1,7,23,0.76,0.7273,0.66,0,34,189,49,958,169
13652,3,1,7,0,0.74,0.6818,0.62,0.1343,21,191,48,530,40
13653,3,1,7,1,0.72,0.6818,0.7,0.0896,11,80,52,732,5
13654,3,1,7,2,0.72,0.6818,0.7,0,14,90,6,770,49
13655,3,1,7,3,0.72,0.6818,0.7,0,10,43,18,874,67
13656,3,1,7,4,0.7,0.6667,0.79,0.194,1,11,79,796,240
13657,3,1,7,5,0.68,0.6364,0.79,0.1642,4,14,61,889,160
13658,3,1,7,6,0.7,0.6515,0.7,0.1045,10,50,8,944,51
13659,3,1,7,7,0.72,0.6818,0.7,0.1343,18,76,41,984,247
13660,3,1,7,8,0.74,0.697,0.66,0.1642,36,163,78,518,84
13661,3,1,7,9,0.78,0.7424,0.59,0.1045,110,337,68,853,83
13662,3,1,7,10,0.82,0.7727,0.52,0.2239,129,395,6,824,242
13663,3,1,7,11,0.84,0.7424,0.39,0.2239,162,457,78,831,241
13664,3,1,7,12,0.84,0.7576,0.41,0.2239,157,487,33,714,72
13665,3,1,7,13,0.86,0.7879,0.41,0.2836,173,498,89,520,119
13666,3,1,7,14,0.86,0.7727,0.39,0.2537,186,494,61,759,162
13667,3,1,7,15,0.88,0.7727,0.32,0.2836,206,497,54,501,157
13668,3,1,7,16,0.86,0.7727,0.39,0.2239,208,487,27,647,76
13669,3,1,7,17,0.82,0.7576,0.46,0.194,199,479,49,847,153
13670,3,1,7,18,0.82,0.7424,0.43,0.2836,151,481,60,651,148
13671,3,1,7,19,0.68,0.6364,0.83,0,115,338,13,943,61
13672,3,1,7,20,0.66,0.6061,0.83,0.2239,79,233,87,555,154
13673,3,1,7,21,0.66,0.6061,0.78,0.0896,94,300,68,517,159
13674,3,1,7,22,0.66,0.6061,0.78,0.0896,88,276,56,982,208
13675,3,1,7,23,0.66,0.6061,0.83,0.0896,52,208,7,933,212
13676,3,1,7,0,0.66,0.5909,0.89,0.1343,59,188,13,716,221
13677,3,1,7,1,0.66,0.6061,0.83,0.1045,49,158,88,663,204
13678,3,1,7,2,0.66,0.6212,0.74,0.1343,33,112,94,907,185
13679,3,1,7,3,0.66,0.6212,0.69,0.2239,18,55,96,671,177
13680,3,1,7,4,0.64,0.6061,0.69,0.194,2,13,94,600,57
13681,3,1,7,5,0.62,0.5909,0.78,0.194,3,17,63,633,5
13682,3,1,7,6,0.64,0.6061,0.73,0.1642,6,18,22,769,193
13683,3,1,7,7,0.66,0.6212,0.69,0.2537,4,40,14,946,130
13684,3,1,7,8,0.7,0.6515,0.65,0.2239,37,127,29,559,42
13685,3,1,7,9,0.72,0.6818,0.62,0.2537,64,226,16,532,31
13686,3,1,7,10,0.74,0.6818,0.62,0,123,381,70,836,76
13687,3,1,7,11,0.76,0.697,0.55,0.2239,183,509,90,953,10
13688,3,1,7,12,0.76,0.697,0.55,0.3284,154,511,19,687,52
13689,3,1,7,13,0.8,0.7424,0.49,0.2239,181,483,20,796,121
13690,3,1,7,14,0.8,0.7273,0.46,0.194,231,522,72,728,80
13691,3,1,7,15,0.8,0.7273,0.43,0.1343,195,501,41,616,37
13692,3,1,7,16,0.8,0.7273,0.43,0.1343,191,521,42,620,80
13693,3,1,7,17,0.82,0.7424,0.41,0.1642,164,531,21,534,139
13694,3,1,7,18,0.8,0.7121,0.41,0.2985,117,419,24,950,245
13695,3,1,7,19,0.76,0.697,0.55,0.1642,143,443,78,642,101
13696,3,1,7,20,0.74,0.697,0.66,0.1045,75,303,19,676,171
13697,3,1,7,21,0.72,0.6818,0.7,0.1343,72,271,82,862,98
13698,3,1,7,22,0.7,0.6515,0.7,0.1045,31,148,24,846,80
13699,3,1,7,23,0.7,0.6515,0.7,0,18,100,61,715,121
13700,3,1,7,0,0.7,0.6667,0.74,0.0896,12,58,54,860,243
13701,3,1,7,1,0.7,0.6667,0.74,0,4,19,54,907,132
13702,3,1,7,2,0.68,0.6364,0.74,0,2,8,0,890,126
13703,3,1,7,3,0.66,0.6061,0.83,0,0,3,61,531,210
13704,3,1,7,4,0.66,0.6061,0.83,0,0,5,93,865,235
13705,3,1,7,5,0.66,0.6061,0.83,0.1045,4,47,92,524,73
13706,3,1,7,6,0.66,0.6061,0.83,0.1642,6,161,76,809,245
13707,3,1,7,7,0.7,0.6667,0.79,0.0896,14,469,17,549,126
13708,3,1,7,8,0.72,0.697,0.74,0.1045,31,751,47,991,12
13709,3,1,7,9,0.74,0.697,0.7,0,34,293,70,851,186
13710,3,1,7,10,0.74,0.697,0.66,0.2239,54,189,14,658,226
13711,3,1,7,11,0.78,0.7273,0.55,0.1343,69,215,45,928,2
13712,3,1,7,12,0.76,0.7121,0.58,0.1045,77,278,78,636,66
13713,3,1,7,13,0.8,0.7424,0.49,0.1642,57,226,98,733,171
13714,3,1,7,14,0.8,0.7424,0.49,0.2239,87,254,33,789,110
13715,3,1,7,15,0.8,0.7424,0.49,0.2537,51,236,29,893,95
13716,3,1,7,16,0.8,0.7424,0.49,0.2836,88,425,3,990,7
13717,3,1,7,17,0.76,0.697,0.55,0.3284,62,827,59,578,234
13718,3,1,7,18,0.76,0.7121,0.58,0.4179,77,812,23,665,71
13719,3,1,7,19,0.82,0.7727,0.52,0.1642,81,665,70,772,14
13720,3,1,7,20,0.72,0.6818,0.7,0.2239,78,462,1,729,146
13721,3,1,7,21,0.72,0.6818,0.7,0.194,71,322,4,642,48
13722,3,1,7,22,0.7,0.6667,0.74,0.2239,47,230,99,946,57
13723,3,1,7,23,0.7,0.6667,0.74,0.194,34,150,74,824,6
13724,3,1,7,0,0.68,0.6364,0.79,0.1343,11,38,77,772,216
13725,3,1,7,1,0.66,0.6061,0.83,0.1343,3,21,52,770,136
13726,3,1,7,2,0.66,0.6061,0.83,0.1343,0,8,10,572,68
13727,3,1,7,3,0.66,0.6061,0.83,0.0896,1,6,13,886,167
13728,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,77,875,52
13729,3,1,7,5,0.66,0.6061,0.83,0.1642,5,45,23,642,187
13730,3,1,7,6,0.64,0.5758,0.89,0.1642,2,194,23,727,79
13731,3,1,7,7,0.68,0.6364,0.83,0.2239,21,513,49,593,73
13732,3,1,7,8,0.7,0.6667,0.79,0.1343,30,760,25,509,27
13733,3,1,7,9,0.72,0.6818,0.7,0.1045,31,333,55,857,47
13734,3,1,7,10,0.72,0.6818,0.66,0,73,227,96,793,88
13735,3,1,7,11,0.76,0.7121,0.58,0,54,224,89,649,179
13736,3,1,7,12,0.8,0.7273,0.46,0,50,248,30,702,165
13737,3,1,7,13,0.8,0.7576,0.55,0.2836,69,288,94,680,215
13738,3,1,7,14,0.8,0.7576,0.55,0.2836,72,260,8,612,28
13739,3,1,7,15,0.76,0.7121,0.62,0.1343,29,144,100,784,53
13740,3,1,7,16,0.76,0.7121,0.58,0.2239,66,402,2,920,89
13741,3,1,7,17,0.78,0.7121,0.52,0.2239,94,820,7,536,233
13742,3,1,7,18,0.76,0.697,0.55,0.2836,99,857,0,845,233
13743,3,1,7,19,0.74,0.6818,0.62,0.3582,90,614,97,676,44
13744,3,1,7,20,0.7,0.6515,0.7,0.194,55,452,88,866,213
13745,3,1,7,21,0.68,0.6364,0.79,0.194,60,352,18,770,199
13746,3,1,7,22,0.68,0.6364,0.74,0.2537,33,257,6,630,150
13747,3,1,7,23,0.66,0.6061,0.83,0.1642,20,147,51,693,9
13748,3,1,8,0,0.68,0.6364,0.79,0.1642,3,47,42,983,56
13749,3,1,8,1,0.66,0.6061,0.83,0.0896,5,33,56,996,81
13750,3,1,8,2,0.64,0.5758,0.83,0.1045,0,13,5,501,248
13751,3,1,8,3,0.64,0.5758,0.83,0.1045,0,7,34,632,177
13752,3,1,8,4,0.64,0.5909,0.78,0.1343,1,4,4,926,149
13753,3,1,8,5,0.64,0.5909,0.78,0.1343,3,49,0,748,74
13754,3,1,8,6,0.64,0.5909,0.78,0.1343,6,185,17,861,122
13755,3,1,8,7,0.64,0.5758,0.83,0.1343,19,487,55,716,187
13756,3,1,8,8,0.66,0.6061,0.78,0.194,32,681,5,760,163
13757,3,1,8,9,0.68,0.6364,0.74,0.0896,34,350,98,800,53
13758,3,1,8,10,0.72,0.6818,0.66,0.0896,61,236,7,799,225
13759,3,1,8,11,0.76,0.7121,0.58,0.0896,54,234,61,989,165
13760,3,1,8,12,0.8,0.7424,0.49,0.1045,75,284,71,539,99
13761,3,1,8,13,0.8,0.7424,0.52,0.1642,59,280,2,601,121
13762,3,1,8,14,0.82,0.7576,0.46,0.1642,88,263,87,932,212
13763,3,1,8,15,0.82,0.7576,0.46,0.1642,89,295,40,738,174
13764,3,1,8,16,0.8,0.7576,0.55,0.2836,93,479,22,647,96
13765,3,1,8,17,0.8,0.7424,0.49,0.1642,103,837,96,862,83
13766,3,1,8,18,0.76,0.7121,0.62,0.2239,105,891,25,594,146
13767,3,1,8,19,0.74,0.697,0.66,0.2537,88,652,68,652,91
13768,3,1,8,20,0.74,0.697,0.66,0.1642,65,513,12,916,163
13769,3,1,8,21,0.72,0.6818,0.7,0.1343,36,320,21,709,171
13770,3,1,8,22,0.72,0.6818,0.7,0.1045,37,288,0,560,95
13771,3,1,8,23,0.7,0.6667,0.74,0,18,152,14,746,142
13772,3,1,8,0,0.7,0.6667,0.74,0,8,63,69,657,111
13773,3,1,8,1,0.68,0.6364,0.79,0.1045,6,42,76,896,119
13774,3,1,8,2,0.66,0.6061,0.83,0.0896,3,11,53,853,194
13775,3,1,8,3,0.66,0.6061,0.83,0,0,6,36,669,250
13776,3,1,8,4,0.66,0.6061,0.83,0,0,9,46,602,206
13777,3,1,8,5,0.66,0.5909,0.89,0.1343,4,41,28,534,166
13778,3,1,8,6,0.66,0.6061,0.83,0,6,183,57,817,53
13779,3,1,8,7,0.7,0.6667,0.79,0,21,473,78,920,140
13780,3,1,8,8,0.72,0.697,0.74,0.1045,21,739,48,934,167
13781,3,1,8,9,0.76,0.7273,0.66,0.1045,31,343,29,980,147
13782,3,1,8,10,0.8,0.7576,0.55,0,51,181,84,582,179
13783,3,1,8,11,0.82,0.7727,0.52,0.1045,59,226,86,727,141
13784,3,1,8,12,0.84,0.7576,0.44,0.1343,56,286,11,760,11
13785,3,1,8,13,0.86,0.7879,0.44,0.2239,98,310,34,608,86
13786,3,1,8,14,0.86,0.7879,0.41,0.1343,54,225,32,891,45
13787,3,1,8,15,0.78,0.7424,0.62,0.4627,68,270,35,973,103
13788,3,1,8,16,0.82,0.7576,0.46,0.194,71,406,55,985,223
13789,3,1,8,17,0.82,0.7727,0.52,0.2537,90,865,93,554,38
13790,3,1,8,18,0.8,0.7727,0.59,0.2239,86,767,85,616,94
13791,3,1,8,19,0.8,0.7879,0.63,0.1642,98,607,15,576,32
13792,3,1,8,20,0.78,0.7576,0.66,0,51,427,79,509,50
13793,3,1,8,21,0.76,0.7273,0.66,0.2239,41,342,65,686,174
13794,3,1,8,22,0.74,0.697,0.7,0.194,35,262,8,716,233
13795,3,1,8,23,0.72,0.6818,0.7,0.2537,25,177,46,951,169
13796,3,1,8,0,0.72,0.6818,0.7,0.194,15,71,68,785,54
13797,3,1,8,1,0.7,0.6667,0.74,0.194,11,43,9,750,103
13798,3,1,8,2,0.68,0.6364,0.79,0.2239,0,14,20,759,157
13799,3,1,8,3,0.68,0.6364,0.79,0.2239,1,6,42,549,74
13800,3,1,8,4,0.66,0.6061,0.83,0.2537,1,12,79,847,212
13801,3,1,8,5,0.66,0.6061,0.83,0.1642,2,37,15,958,132
13802,3,1,8,6,0.66,0.6061,0.83,0.2239,5,163,84,752,188
13803,3,1,8,7,0.7,0.6667,0.74,0.1045,25,421,25,707,144
