instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_3,feature_y_3,feature_y_3
13707,3,1,7,7,0.7,0.6667,0.79,0.0896,14,469,92,103161709.0,4.534449634384539
13708,3,1,7,8,0.72,0.697,0.74,0.1045,31,751,45,423564751.0,0.5402766739296717
13709,3,1,7,9,0.74,0.697,0.7,0,34,293,59,25153757.0,0.6109713317819904
13710,3,1,7,10,0.74,0.697,0.66,0.2239,54,189,53,6751269.0,0.7163707881255232
13711,3,1,7,11,0.78,0.7273,0.55,0.1343,69,215,23,9938375.0,6.50281329350808
13712,3,1,7,12,0.76,0.7121,0.58,0.1045,77,278,91,21484952.0,0.9041693413125955
13713,3,1,7,13,0.8,0.7424,0.49,0.1642,57,226,14,11543176.0,0.5023592408312615
13714,3,1,7,14,0.8,0.7424,0.49,0.2239,87,254,84,16387064.0,0.5769706814181332
13715,3,1,7,15,0.8,0.7424,0.49,0.2537,51,236,46,13144256.0,0.5258208681509198
13716,3,1,7,16,0.8,0.7424,0.49,0.2836,88,425,59,76765625.0,0.6109713317819904
13717,3,1,7,17,0.76,0.697,0.55,0.3284,62,827,91,565609283.0,0.9041693413125955
13718,3,1,7,18,0.76,0.7121,0.58,0.4179,77,812,58,535387328.0,0.5017882105819239
13719,3,1,7,19,0.82,0.7727,0.52,0.1642,81,665,88,294079625.0,0.9658118980490871
13720,3,1,7,20,0.72,0.6818,0.7,0.2239,78,462,98,98611128.0,2.3440166611427986
13721,3,1,7,21,0.72,0.6818,0.7,0.194,71,322,16,33386248.0,1.4043036899381962
13722,3,1,7,22,0.7,0.6667,0.74,0.2239,47,230,18,12167000.0,4.015858573649374
13723,3,1,7,23,0.7,0.6667,0.74,0.194,34,150,0,3375000.0,1.0
13724,3,1,7,0,0.68,0.6364,0.79,0.1343,11,38,26,54872.0,0.5673570710394846
13725,3,1,7,1,0.66,0.6061,0.83,0.1343,3,21,90,9261.0,0.5279840346175494
13726,3,1,7,2,0.66,0.6061,0.83,0.1343,0,8,84,512.0,0.5769706814181332
13727,3,1,7,3,0.66,0.6061,0.83,0.0896,1,6,98,216.0,2.3440166611427986
13728,3,1,7,4,0.66,0.6061,0.83,0.0896,0,6,89,216.0,0.5376143475480764
13729,3,1,7,5,0.66,0.6061,0.83,0.1642,5,45,85,91125.0,1.213703616753761
13730,3,1,7,6,0.64,0.5758,0.89,0.1642,2,194,23,7301384.0,6.50281329350808
13731,3,1,7,7,0.68,0.6364,0.83,0.2239,21,513,68,135005697.0,9.796975387185967
13732,3,1,7,8,0.7,0.6667,0.79,0.1343,30,760,47,438976000.0,0.8900177298266997
13733,3,1,7,9,0.72,0.6818,0.7,0.1045,31,333,3,36926037.0,0.8763320184878719
13734,3,1,7,10,0.72,0.6818,0.66,0,73,227,84,11697083.0,0.5769706814181332
13735,3,1,7,11,0.76,0.7121,0.58,0,54,224,28,11239424.0,0.7868403851802712
13736,3,1,7,12,0.8,0.7273,0.46,0,50,248,36,15252992.0,121.63753475026189
13737,3,1,7,13,0.8,0.7576,0.55,0.2836,69,288,79,23887872.0,1.798925688187395
13738,3,1,7,14,0.8,0.7576,0.55,0.2836,72,260,62,17576000.0,3.8340720458680737
13739,3,1,7,15,0.76,0.7121,0.62,0.1343,29,144,26,2985984.0,0.5673570710394846
13740,3,1,7,16,0.76,0.7121,0.58,0.2239,66,402,47,64964808.0,0.8900177298266997
13741,3,1,7,17,0.78,0.7121,0.52,0.2239,94,820,80,551368000.0,163.63007223971312
13742,3,1,7,18,0.76,0.697,0.55,0.2836,99,857,76,629422793.0,0.6385257158828442
13743,3,1,7,19,0.74,0.6818,0.62,0.3582,90,614,62,231475544.0,3.8340720458680737
13744,3,1,7,20,0.7,0.6515,0.7,0.194,55,452,63,92345408.0,0.8566369271513424
13745,3,1,7,21,0.68,0.6364,0.79,0.194,60,352,51,43614208.0,0.5987202322070889
13746,3,1,7,22,0.68,0.6364,0.74,0.2537,33,257,11,16974593.0,102109.07002447755
13747,3,1,7,23,0.66,0.6061,0.83,0.1642,20,147,31,3176523.0,1.6779583343684343
13748,3,1,8,0,0.68,0.6364,0.79,0.1642,3,47,67,103823.0,6.921372193247372
13749,3,1,8,1,0.66,0.6061,0.83,0.0896,5,33,74,35937.0,67.32311401195065
13750,3,1,8,2,0.64,0.5758,0.83,0.1045,0,13,34,2197.0,0.6539868700870936
13751,3,1,8,3,0.64,0.5758,0.83,0.1045,0,7,79,343.0,1.798925688187395
13752,3,1,8,4,0.64,0.5909,0.78,0.1343,1,4,18,64.0,4.015858573649374
13753,3,1,8,5,0.64,0.5909,0.78,0.1343,3,49,44,117649.0,0.9826059824898337
13754,3,1,8,6,0.64,0.5909,0.78,0.1343,6,185,41,6331625.0,1.1885273858987428
13755,3,1,8,7,0.64,0.5758,0.83,0.1343,19,487,14,115501303.0,0.5023592408312615
13756,3,1,8,8,0.66,0.6061,0.78,0.194,32,681,32,315821241.0,0.6445680044638951
13757,3,1,8,9,0.68,0.6364,0.74,0.0896,34,350,80,42875000.0,163.63007223971312
13758,3,1,8,10,0.72,0.6818,0.66,0.0896,61,236,26,13144256.0,0.5673570710394846
13759,3,1,8,11,0.76,0.7121,0.58,0.0896,54,234,89,12812904.0,0.5376143475480764
13760,3,1,8,12,0.8,0.7424,0.49,0.1045,75,284,85,22906304.0,1.213703616753761
13761,3,1,8,13,0.8,0.7424,0.52,0.1642,59,280,39,21952000.0,0.5092180208714154
13762,3,1,8,14,0.82,0.7576,0.46,0.1642,88,263,80,18191447.0,163.63007223971312
13763,3,1,8,15,0.82,0.7576,0.46,0.1642,89,295,18,25672375.0,4.015858573649374
13764,3,1,8,16,0.8,0.7576,0.55,0.2836,93,479,66,109902239.0,1.0272753459349424
13765,3,1,8,17,0.8,0.7424,0.49,0.1642,103,837,33,586376253.0,0.500022035944306
13766,3,1,8,18,0.76,0.7121,0.62,0.2239,105,891,92,707347971.0,4.534449634384539
13767,3,1,8,19,0.74,0.697,0.66,0.2537,88,652,94,277167808.0,1.3249455192268595
13768,3,1,8,20,0.74,0.697,0.66,0.1642,65,513,85,135005697.0,1.213703616753761
13769,3,1,8,21,0.72,0.6818,0.7,0.1343,36,320,68,32768000.0,9.796975387185967
13770,3,1,8,22,0.72,0.6818,0.7,0.1045,37,288,33,23887872.0,0.500022035944306
13771,3,1,8,23,0.7,0.6667,0.74,0,18,152,36,3511808.0,121.63753475026189
13772,3,1,8,0,0.7,0.6667,0.74,0,8,63,74,250047.0,67.32311401195065
13773,3,1,8,1,0.68,0.6364,0.79,0.1045,6,42,76,74088.0,0.6385257158828442
13774,3,1,8,2,0.66,0.6061,0.83,0.0896,3,11,64,1331.0,0.5208262701161901
13775,3,1,8,3,0.66,0.6061,0.83,0,0,6,76,216.0,0.6385257158828442
13776,3,1,8,4,0.66,0.6061,0.83,0,0,9,66,729.0,1.0272753459349424
13777,3,1,8,5,0.66,0.5909,0.89,0.1343,4,41,87,68921.0,5.612234025512922
13778,3,1,8,6,0.66,0.6061,0.83,0,6,183,53,6128487.0,0.7163707881255232
13779,3,1,8,7,0.7,0.6667,0.79,0,21,473,43,105823817.0,5.944410581534946
13780,3,1,8,8,0.72,0.697,0.74,0.1045,21,739,86,403583419.0,13.064798934155936
13781,3,1,8,9,0.76,0.7273,0.66,0.1045,31,343,30,40353607.0,83.55352537043731
13782,3,1,8,10,0.8,0.7576,0.55,0,51,181,87,5929741.0,5.612234025512922
13783,3,1,8,11,0.82,0.7727,0.52,0.1045,59,226,79,11543176.0,1.798925688187395
13784,3,1,8,12,0.84,0.7576,0.44,0.1343,56,286,62,23393656.0,3.8340720458680737
13785,3,1,8,13,0.86,0.7879,0.44,0.2239,98,310,100,29791000.0,2.025790915867646
13786,3,1,8,14,0.86,0.7879,0.41,0.1343,54,225,15,11390625.0,0.6059548980890475
13787,3,1,8,15,0.78,0.7424,0.62,0.4627,68,270,1,19683000.0,0.5430441251857795
13788,3,1,8,16,0.82,0.7576,0.46,0.194,71,406,57,66923416.0,0.696298942266857
13789,3,1,8,17,0.82,0.7727,0.52,0.2537,90,865,12,647214625.0,2.15783677484981
13790,3,1,8,18,0.8,0.7727,0.59,0.2239,86,767,78,451217663.0,0.6605113804923478
13791,3,1,8,19,0.8,0.7879,0.63,0.1642,98,607,81,223648543.0,2.7018847930632726
13792,3,1,8,20,0.78,0.7576,0.66,0,51,427,65,77854483.0,0.5473967051355444
13793,3,1,8,21,0.76,0.7273,0.66,0.2239,41,342,30,40001688.0,83.55352537043731
13794,3,1,8,22,0.74,0.697,0.7,0.194,35,262,98,17984728.0,2.3440166611427986
13795,3,1,8,23,0.72,0.6818,0.7,0.2537,25,177,100,5545233.0,2.025790915867646
13796,3,1,8,0,0.72,0.6818,0.7,0.194,15,71,7,357911.0,0.6035051827052901
13797,3,1,8,1,0.7,0.6667,0.74,0.194,11,43,22,79507.0,1.0089303546212294
13798,3,1,8,2,0.68,0.6364,0.79,0.2239,0,14,22,2744.0,1.0089303546212294
13799,3,1,8,3,0.68,0.6364,0.79,0.2239,1,6,81,216.0,2.7018847930632726
13800,3,1,8,4,0.66,0.6061,0.83,0.2537,1,12,99,1728.0,1260.7704250424647
13801,3,1,8,5,0.66,0.6061,0.83,0.1642,2,37,79,50653.0,1.798925688187395
13802,3,1,8,6,0.66,0.6061,0.83,0.2239,5,163,24,4330747.0,10.590792759495987
13803,3,1,8,7,0.7,0.6667,0.74,0.1045,25,421,18,74618461.0,4.015858573649374
13804,3,1,8,8,0.72,0.6818,0.7,0.1343,32,668,17,298077632.0,25.90505251316606
13805,3,1,8,9,0.74,0.697,0.66,0.1045,69,396,0,62099136.0,1.0
13806,3,1,8,10,0.8,0.7424,0.52,0.194,82,249,1,15438249.0,0.5430441251857795
13807,3,1,8,11,0.84,0.7879,0.49,0.2836,77,263,32,18191447.0,0.6445680044638951
13808,3,1,8,12,0.86,0.8182,0.5,0.2985,95,338,47,38614472.0,0.8900177298266997
13809,3,1,8,13,0.86,0.803,0.47,0.2836,98,345,100,41063625.0,2.025790915867646
13810,3,1,8,14,0.86,0.7879,0.44,0.2537,102,331,20,36264691.0,0.5227541141700891
13811,3,1,8,15,0.88,0.8182,0.42,0.2537,112,380,64,54872000.0,0.5208262701161901
13812,3,1,8,16,0.86,0.7879,0.41,0.2239,112,492,40,119095488.0,0.573028742574676
13813,3,1,8,17,0.84,0.803,0.53,0.2836,95,741,19,406869021.0,0.869658074441806
13814,3,1,8,18,0.82,0.803,0.59,0.2537,98,671,71,302111711.0,0.5125433048899948
13815,3,1,8,19,0.8,0.7879,0.63,0.2239,81,469,80,103161709.0,163.63007223971312
13816,3,1,8,20,0.78,0.7576,0.66,0.2239,89,389,10,58863869.0,2.193083986739962
13817,3,1,8,21,0.76,0.7273,0.66,0.194,54,278,10,21484952.0,2.193083986739962
13818,3,1,8,22,0.76,0.7273,0.7,0.2537,46,202,12,8242408.0,2.15783677484981
13819,3,1,8,23,0.74,0.7121,0.79,0.1343,26,196,56,7529536.0,2.09008693583188
13820,3,1,8,0,0.74,0.7121,0.79,0.1642,24,161,72,4173281.0,0.7975605094780727
13821,3,1,8,1,0.72,0.7121,0.84,0.194,23,122,64,1815848.0,0.5208262701161901
13822,3,1,8,2,0.72,0.7121,0.84,0.1343,20,84,83,592704.0,0.5080359962611123
13823,3,1,8,3,0.72,0.7121,0.84,0.1343,11,30,0,27000.0,1.0
13824,3,1,8,4,0.72,0.697,0.79,0.194,2,13,62,2197.0,3.8340720458680737
13825,3,1,8,5,0.7,0.6667,0.84,0.2239,1,17,98,4913.0,2.3440166611427986
13826,3,1,8,6,0.7,0.6667,0.84,0.2239,12,49,22,117649.0,1.0089303546212294
13827,3,1,8,7,0.72,0.697,0.77,0.1642,18,67,81,300763.0,2.7018847930632726
13828,3,1,8,8,0.74,0.7273,0.72,0.194,49,181,58,5929741.0,0.5017882105819239
13829,3,1,8,9,0.78,0.7576,0.65,0.2239,61,278,49,21484952.0,21.622861843277043
13830,3,1,8,10,0.82,0.7727,0.57,0.194,108,396,38,62099136.0,0.7713855584154635
13831,3,1,8,11,0.86,0.803,0.47,0.2537,155,470,26,103823000.0,0.5673570710394846
13832,3,1,8,12,0.86,0.7879,0.4,0.3582,222,547,3,163667323.0,0.8763320184878719
13833,3,1,8,13,0.88,0.8182,0.42,0.2985,195,527,68,146363183.0,9.796975387185967
13834,3,1,8,14,0.88,0.803,0.4,0.3881,183,472,12,105154048.0,2.15783677484981
13835,3,1,8,15,0.88,0.8182,0.42,0.4179,205,489,9,116930169.0,0.7081558739235672
13836,3,1,8,16,0.9,0.8182,0.39,0.2985,197,450,89,91125000.0,0.5376143475480764
13837,3,1,8,17,0.88,0.7879,0.37,0.2985,179,492,36,119095488.0,121.63753475026189
13838,3,1,8,18,0.86,0.7879,0.41,0.3284,169,490,73,117649000.0,3.0937909668046757
13839,3,1,8,19,0.82,0.7727,0.52,0.3582,133,397,36,62570773.0,121.63753475026189
13840,3,1,8,20,0.82,0.7727,0.52,0.2985,117,312,82,30371328.0,0.7614819393063025
13841,3,1,8,21,0.8,0.7727,0.59,0.2537,96,289,70,24137569.0,0.5637325966004665
13842,3,1,8,22,0.76,0.7273,0.66,0.2836,104,269,9,19465109.0,0.7081558739235672
13843,3,1,8,23,0.76,0.7273,0.66,0.2985,61,222,35,10941048.0,1.7488102347630208
13844,3,1,8,0,0.74,0.697,0.7,0.2836,32,153,97,3581577.0,0.7248437158702044
13845,3,1,8,1,0.74,0.697,0.7,0.2537,8,87,2,658503.0,0.5237528663423374
13846,3,1,8,2,0.74,0.697,0.7,0.2985,5,73,92,389017.0,4.534449634384539
13847,3,1,8,3,0.72,0.697,0.74,0.2537,9,41,99,68921.0,1260.7704250424647
13848,3,1,8,4,0.72,0.697,0.74,0.2537,3,14,14,2744.0,0.5023592408312615
13849,3,1,8,5,0.72,0.697,0.74,0.2537,1,19,87,6859.0,5.612234025512922
13850,3,1,8,6,0.72,0.697,0.79,0.2537,7,19,94,6859.0,1.3249455192268595
13851,3,1,8,7,0.74,0.7121,0.74,0.2985,18,68,49,314432.0,21.622861843277043
13852,3,1,8,8,0.76,0.7273,0.66,0.3284,27,108,51,1259712.0,0.5987202322070889
13853,3,1,8,9,0.8,0.7727,0.59,0.3582,61,229,0,12008989.0,1.0
13854,3,1,8,10,0.8,0.7727,0.59,0.4179,111,364,0,48228544.0,1.0
13855,3,1,8,11,0.82,0.7879,0.56,0.4179,155,437,14,83453453.0,0.5023592408312615
13856,3,1,8,12,0.86,0.803,0.47,0.5224,161,491,45,118370771.0,0.5402766739296717
13857,3,1,8,13,0.88,0.8182,0.44,0.4627,208,523,9,143055667.0,0.7081558739235672
13858,3,1,8,14,0.9,0.8485,0.42,0.4627,161,526,8,145531576.0,0.5026746699330502
13859,3,1,8,15,0.9,0.8182,0.37,0.5224,164,450,19,91125000.0,0.869658074441806
13860,3,1,8,16,0.82,0.7576,0.46,0.2537,143,421,92,74618461.0,4.534449634384539
13861,3,1,8,17,0.82,0.7576,0.46,0.2537,122,382,95,55742968.0,0.5940846816900167
13862,3,1,8,18,0.7,0.6667,0.74,0.1343,75,229,10,12008989.0,2.193083986739962
13863,3,1,8,19,0.7,0.6667,0.84,0.2239,46,185,44,6331625.0,0.9826059824898337
13864,3,1,8,20,0.7,0.6667,0.84,0.1045,53,193,18,7189057.0,4.015858573649374
13865,3,1,8,21,0.72,0.697,0.79,0.1045,51,208,62,8998912.0,3.8340720458680737
13866,3,1,8,22,0.72,0.697,0.79,0.0896,57,157,73,3869893.0,3.0937909668046757
13867,3,1,8,23,0.72,0.697,0.79,0.1642,29,87,71,658503.0,0.5125433048899948
13868,3,1,8,0,0.72,0.697,0.79,0,9,33,21,35937.0,0.5444678790179037
13869,3,1,8,1,0.72,0.697,0.79,0.0896,1,11,97,1331.0,0.7248437158702044
13870,3,1,8,2,0.72,0.697,0.79,0.1343,0,5,84,125.0,0.5769706814181332
13871,3,1,8,3,0.72,0.697,0.79,0.0896,0,5,7,125.0,0.6035051827052901
13872,3,1,8,4,0.72,0.697,0.74,0.1343,3,11,4,1331.0,4.111884294479769
13873,3,1,8,5,0.7,0.6667,0.79,0.194,2,25,89,15625.0,0.5376143475480764
13874,3,1,8,6,0.7,0.6667,0.79,0.2239,4,141,59,2803221.0,0.6109713317819904
13875,3,1,8,7,0.72,0.6818,0.7,0.194,14,407,14,67419143.0,0.5023592408312615
13876,3,1,8,8,0.7,0.6667,0.79,0,27,605,56,221445125.0,2.09008693583188
13877,3,1,8,9,0.7,0.6667,0.79,0.1642,28,276,71,21024576.0,0.5125433048899948
13878,3,1,8,10,0.74,0.697,0.7,0.2239,54,213,81,9663597.0,2.7018847930632726
13879,3,1,8,11,0.76,0.7273,0.66,0.1343,108,260,55,17576000.0,4084.5228050458813
13880,3,1,8,12,0.78,0.7273,0.55,0.0896,72,285,88,23149125.0,0.9658118980490871
13881,3,1,8,13,0.8,0.7424,0.49,0.2239,85,289,83,24137569.0,0.5080359962611123
13882,3,1,8,14,0.82,0.7576,0.46,0,99,287,16,23639903.0,1.4043036899381962
13883,3,1,8,15,0.82,0.7576,0.46,0.1343,91,274,36,20570824.0,121.63753475026189
13884,3,1,8,16,0.84,0.7576,0.41,0.1045,88,451,86,91733851.0,13.064798934155936
13885,3,1,8,17,0.82,0.7424,0.41,0,112,858,21,631628712.0,0.5444678790179037
13886,3,1,8,18,0.82,0.7424,0.41,0.1343,100,843,54,599077107.0,2.266489527055483
13887,3,1,8,19,0.78,0.7424,0.59,0.194,109,640,23,262144000.0,6.50281329350808
13888,3,1,8,20,0.76,0.7273,0.66,0.1642,89,457,2,95443993.0,0.5237528663423374
13889,3,1,8,21,0.74,0.697,0.7,0.194,72,317,95,31855013.0,0.5940846816900167
13890,3,1,8,22,0.74,0.697,0.7,0.0896,50,207,35,8869743.0,1.7488102347630208
13891,3,1,8,23,0.72,0.697,0.74,0.194,16,113,82,1442897.0,0.7614819393063025
13892,3,1,8,0,0.7,0.6667,0.84,0.194,15,47,14,103823.0,0.5023592408312615
13893,3,1,8,1,0.7,0.6667,0.84,0.1343,2,18,97,5832.0,0.7248437158702044
13894,3,1,8,2,0.7,0.6667,0.84,0.1343,6,13,22,2197.0,1.0089303546212294
13895,3,1,8,3,0.7,0.6667,0.84,0,0,6,67,216.0,6.921372193247372
13896,3,1,8,4,0.68,0.6364,0.83,0.1343,2,9,78,729.0,0.6605113804923478
13897,3,1,8,5,0.7,0.6667,0.79,0.1045,3,36,47,46656.0,0.8900177298266997
13898,3,1,8,6,0.7,0.6667,0.79,0.194,3,179,16,5735339.0,1.4043036899381962
13899,3,1,8,7,0.7,0.6667,0.74,0.1343,21,502,72,126506008.0,0.7975605094780727
13900,3,1,8,8,0.7,0.6515,0.7,0.1642,41,705,4,350402625.0,4.111884294479769
13901,3,1,8,9,0.7,0.6667,0.74,0.1343,44,327,73,34965783.0,3.0937909668046757
13902,3,1,8,10,0.74,0.697,0.7,0.1343,89,250,23,15625000.0,6.50281329350808
13903,3,1,8,11,0.76,0.7273,0.66,0.0896,84,214,100,9800344.0,2.025790915867646
13904,3,1,8,12,0.8,0.7576,0.55,0.1343,86,283,28,22665187.0,0.7868403851802712
13905,3,1,8,13,0.8,0.7424,0.52,0.194,68,253,43,16194277.0,5.944410581534946
13906,3,1,8,14,0.82,0.7576,0.46,0,76,261,2,17779581.0,0.5237528663423374
13907,3,1,8,15,0.8,0.7424,0.52,0,100,306,67,28652616.0,6.921372193247372
13908,3,1,8,16,0.76,0.7273,0.66,0.2836,101,445,2,88121125.0,0.5237528663423374
13909,3,1,8,17,0.78,0.7424,0.62,0.1343,125,868,60,653972032.0,1.4384569591461411
13910,3,1,8,18,0.76,0.7121,0.62,0.1642,103,814,77,539353144.0,0.5001199891426975
13911,3,1,8,19,0.76,0.7273,0.66,0.1045,104,610,32,226981000.0,0.6445680044638951
13912,3,1,8,20,0.74,0.697,0.7,0.1343,74,448,62,89915392.0,3.8340720458680737
13913,3,1,8,21,0.72,0.697,0.74,0,70,317,11,31855013.0,102109.07002447755
13914,3,1,8,22,0.72,0.697,0.74,0.1045,43,224,72,11239424.0,0.7975605094780727
13915,3,1,8,23,0.72,0.697,0.79,0,18,138,7,2628072.0,0.6035051827052901
13916,3,1,8,0,0.7,0.6667,0.84,0,12,58,48,195112.0,4.315081398019611
13917,3,1,8,1,0.72,0.697,0.79,0,3,23,83,12167.0,0.5080359962611123
13918,3,1,8,2,0.7,0.6667,0.84,0,1,6,15,216.0,0.6059548980890475
13919,3,1,8,3,0.7,0.6667,0.84,0,1,7,100,343.0,2.025790915867646
13920,3,1,8,4,0.7,0.6667,0.84,0,1,7,75,343.0,1.633404121532299
13921,3,1,8,5,0.68,0.6364,0.89,0.1642,3,43,27,79507.0,0.5111492047520422
13922,3,1,8,6,0.7,0.6667,0.84,0.1642,4,173,2,5177717.0,0.5237528663423374
13923,3,1,8,7,0.7,0.6667,0.84,0.1642,24,482,54,111980168.0,2.266489527055483
13924,3,1,8,8,0.74,0.7273,0.72,0.0896,48,737,1,400315553.0,0.5430441251857795
13925,3,1,8,9,0.76,0.7273,0.66,0,33,341,17,39651821.0,25.90505251316606
13926,3,1,8,10,0.8,0.7424,0.52,0.1343,63,214,19,9800344.0,0.869658074441806
13927,3,1,8,11,0.8,0.7424,0.52,0,80,239,2,13651919.0,0.5237528663423374
13928,3,1,8,12,0.8,0.7424,0.52,0,63,280,81,21952000.0,2.7018847930632726
13929,3,1,8,13,0.8,0.7424,0.52,0,101,313,91,30664297.0,0.9041693413125955
13930,3,1,8,14,0.8,0.7424,0.52,0.2537,63,236,79,13144256.0,1.798925688187395
13931,3,1,8,15,0.84,0.7576,0.44,0.194,110,278,46,21484952.0,0.5258208681509198
13932,3,1,8,16,0.8,0.7424,0.49,0.2836,113,441,90,85766121.0,0.5279840346175494
13933,3,1,8,17,0.8,0.7576,0.55,0.2836,107,858,23,631628712.0,6.50281329350808
13934,3,1,8,18,0.78,0.7273,0.55,0.1642,117,862,34,640503928.0,0.6539868700870936
13935,3,1,8,19,0.76,0.7273,0.66,0.2239,119,686,61,322828856.0,29.513995986914356
13936,3,1,8,20,0.74,0.697,0.66,0.194,76,500,28,125000000.0,0.7868403851802712
13937,3,1,8,21,0.74,0.697,0.66,0.1045,70,381,8,55306341.0,0.5026746699330502
13938,3,1,8,22,0.72,0.697,0.74,0.1045,35,233,75,12649337.0,1.633404121532299
13939,3,1,8,23,0.72,0.6818,0.7,0.1343,16,136,47,2515456.0,0.8900177298266997
13940,3,1,8,0,0.72,0.697,0.74,0.194,16,67,50,300763.0,1.3557021544363344
13941,3,1,8,1,0.7,0.6667,0.79,0.1343,5,28,96,21952.0,0.5041370124924979
13942,3,1,8,2,0.7,0.6667,0.84,0.0896,2,14,48,2744.0,4.315081398019611
13943,3,1,8,3,0.68,0.6364,0.83,0.0896,1,6,61,216.0,29.513995986914356
13944,3,1,8,4,0.68,0.6364,0.89,0.1343,0,10,73,1000.0,3.0937909668046757
13945,3,1,8,5,0.66,0.5909,0.94,0,4,41,52,68921.0,0.503365605112174
13946,3,1,8,6,0.66,0.6061,0.83,0.1642,5,167,71,4657463.0,0.5125433048899948
13947,3,1,8,7,0.7,0.6667,0.84,0.1642,24,475,11,107171875.0,102109.07002447755
13948,3,1,8,8,0.72,0.697,0.74,0.1045,28,698,69,340068392.0,1.129668825806919
13949,3,1,8,9,0.76,0.7273,0.66,0.1642,54,353,62,43986977.0,3.8340720458680737
13950,3,1,8,10,0.8,0.7576,0.55,0.2239,72,205,36,8615125.0,121.63753475026189
13951,3,1,8,11,0.84,0.7576,0.44,0,94,260,14,17576000.0,0.5023592408312615
13952,3,1,8,12,0.84,0.7576,0.44,0.1045,85,277,8,21253933.0,0.5026746699330502
13953,3,1,8,13,0.86,0.7879,0.41,0.1045,80,281,55,22188041.0,4084.5228050458813
13954,3,1,8,14,0.88,0.7727,0.32,0.2239,86,247,76,15069223.0,0.6385257158828442
13955,3,1,8,15,0.88,0.7727,0.32,0.2239,63,267,18,19034163.0,4.015858573649374
13956,3,1,8,16,0.86,0.7727,0.39,0.2537,97,417,40,72511713.0,0.573028742574676
13957,3,1,8,17,0.86,0.7576,0.36,0.2537,111,810,19,531441000.0,0.869658074441806
13958,3,1,8,18,0.82,0.7576,0.46,0.2537,78,811,43,533411731.0,5.944410581534946
13959,3,1,8,19,0.8,0.7576,0.55,0.194,90,623,54,241804367.0,2.266489527055483
13960,3,1,8,20,0.7,0.6515,0.54,0.2836,91,478,54,109215352.0,2.266489527055483
13961,3,1,8,21,0.7,0.6515,0.58,0.1642,50,336,36,37933056.0,121.63753475026189
13962,3,1,8,22,0.66,0.6212,0.69,0.2239,41,259,9,17373979.0,0.7081558739235672
13963,3,1,8,23,0.66,0.6212,0.74,0,19,156,21,3796416.0,0.5444678790179037
13964,3,1,8,0,0.7,0.6515,0.65,0.0896,17,85,41,614125.0,1.1885273858987428
13965,3,1,8,1,0.7,0.6515,0.65,0.1045,6,41,48,68921.0,4.315081398019611
13966,3,1,8,2,0.7,0.6667,0.74,0.1642,6,20,57,8000.0,0.696298942266857
13967,3,1,8,3,0.72,0.697,0.79,0.194,3,9,45,729.0,0.5402766739296717
13968,3,1,8,4,0.7,0.6667,0.84,0.2836,0,7,83,343.0,0.5080359962611123
13969,3,1,8,5,0.7,0.6667,0.84,0.2836,4,33,78,35937.0,0.6605113804923478
13970,3,1,8,6,0.64,0.5758,0.89,0.2985,3,44,59,85184.0,0.6109713317819904
13971,3,1,8,7,0.64,0.5758,0.89,0.1045,5,133,79,2352637.0,1.798925688187395
13972,3,1,8,8,0.62,0.5455,0.91,0.1642,7,119,95,1685159.0,0.5940846816900167
13973,3,1,8,9,0.64,0.5758,0.89,0,21,220,56,10648000.0,2.09008693583188
13974,3,1,8,10,0.66,0.5909,0.89,0.1045,27,193,81,7189057.0,2.7018847930632726
13975,3,1,8,11,0.68,0.6364,0.79,0.1343,73,251,70,15813251.0,0.5637325966004665
13976,3,1,8,12,0.74,0.697,0.66,0.3582,75,315,37,31255875.0,2.8053491651647224
13977,3,1,8,13,0.76,0.7121,0.58,0.3582,66,290,16,24389000.0,1.4043036899381962
13978,3,1,8,14,0.76,0.7121,0.58,0.3582,71,307,76,28934443.0,0.6385257158828442
13979,3,1,8,15,0.8,0.7424,0.52,0.4478,100,324,46,34012224.0,0.5258208681509198
13980,3,1,8,16,0.78,0.7273,0.55,0.2985,96,467,82,101847563.0,0.7614819393063025
13981,3,1,8,17,0.8,0.7424,0.52,0.2836,111,730,69,389017000.0,1.129668825806919
13982,3,1,8,18,0.76,0.7121,0.62,0.2985,88,640,46,262144000.0,0.5258208681509198
13983,3,1,8,19,0.76,0.7121,0.62,0.2836,98,492,45,119095488.0,0.5402766739296717
13984,3,1,8,20,0.74,0.697,0.66,0.2985,55,370,81,50653000.0,2.7018847930632726
13985,3,1,8,21,0.74,0.697,0.66,0.2537,50,286,88,23393656.0,0.9658118980490871
13986,3,1,8,22,0.72,0.697,0.74,0.2836,50,218,0,10360232.0,1.0
13987,3,1,8,23,0.72,0.6818,0.7,0.2836,33,192,54,7077888.0,2.266489527055483
13988,3,1,8,0,0.7,0.6515,0.7,0.2836,38,180,73,5832000.0,3.0937909668046757
13989,3,1,8,1,0.66,0.6212,0.74,0.2239,32,116,32,1560896.0,0.6445680044638951
13990,3,1,8,2,0.64,0.5909,0.78,0.194,19,85,84,614125.0,0.5769706814181332
13991,3,1,8,3,0.62,0.5758,0.83,0.1642,2,21,3,9261.0,0.8763320184878719
13992,3,1,8,4,0.62,0.5758,0.83,0.1045,3,10,51,1000.0,0.5987202322070889
13993,3,1,8,5,0.62,0.5606,0.88,0.1045,2,11,93,1331.0,19.33568064408107
