instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
15523,4,1,10,23,0.42,0.4242,0.58,0.2985,27,125,52,1953125.0,0.503365605112174,0.9999379049276994
15524,4,1,10,0,0.4,0.4091,0.71,0.2537,8,111,76,1367631.0,0.6385257158828442,0.1005135497445154
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,66,1404928.0,1.0272753459349424,0.088550854297912
15526,4,1,10,2,0.4,0.4091,0.76,0.0896,8,66,86,287496.0,13.064798934155936,0.8427051888729327
15527,4,1,10,3,0.42,0.4242,0.77,0.2985,3,28,67,21952.0,6.921372193247372,0.1210355554669203
15528,4,1,10,4,0.42,0.4242,0.77,0.2836,2,12,76,1728.0,0.6385257158828442,0.9923168327201398
15529,4,1,10,5,0.4,0.4091,0.82,0.194,5,11,31,1331.0,1.6779583343684343,0.5102807461770535
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,81,13824.0,2.7018847930632726,0.5467452846558348
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,5,132651.0,24.34527915938213,0.924225198966451
15532,4,1,10,8,0.44,0.4394,0.77,0.194,28,132,78,2299968.0,0.6605113804923478,0.16358673587781578
15533,4,1,10,9,0.48,0.4697,0.67,0.2836,62,223,62,11089567.0,3.8340720458680737,0.8263692009335721
15534,4,1,10,10,0.54,0.5152,0.56,0.194,150,428,97,78402752.0,0.7248437158702044,0.9788285605651477
15535,4,1,10,11,0.56,0.5303,0.52,0.2985,156,494,39,120553784.0,0.5092180208714154,0.6751815309968086
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,63,177504328.0,0.8566369271513424,0.17870185093357696
15537,4,1,10,13,0.64,0.6212,0.41,0.4478,218,619,64,237176659.0,0.5208262701161901,0.5043240013356275
15538,4,1,10,14,0.66,0.6212,0.39,0.4179,249,617,100,234885113.0,2.025790915867646,0.26477234455993115
15539,4,1,10,15,0.66,0.6212,0.39,0.4179,213,568,20,183250432.0,0.5227541141700891,0.8866149304468858
15540,4,1,10,16,0.64,0.6212,0.41,0.2985,203,581,38,196122941.0,0.7713855584154635,0.996204954801954
15541,4,1,10,17,0.64,0.6212,0.44,0.194,193,539,45,156590819.0,0.5402766739296717,0.7569606344817625
15542,4,1,10,18,0.58,0.5455,0.6,0.2537,134,453,39,92959677.0,0.5092180208714154,0.7986423392286518
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,88,37933056.0,0.9658118980490871,0.6798689657085527
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,8,14886936.0,0.5026746699330502,0.9546640440667518
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,88,7529536.0,0.9658118980490871,0.7008073756482314
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,64,1953125.0,0.5208262701161901,0.9999379049276994
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,81,1157625.0,2.7018847930632726,0.056538888695149024
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,11,110592.0,102109.07002447755,0.08451108251254075
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,71,24389.0,0.5125433048899948,0.6849726394545778
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,88,216.0,0.9658118980490871,0.7179850839697136
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,83,64.0,0.5080359962611123,0.39185723042955
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,46,1000.0,0.5258208681509198,0.5623790762907029
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,16,64000.0,1.4043036899381962,0.8650536966106134
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,81,3176523.0,2.7018847930632726,0.5214004040530489
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,35,107850176.0,1.7488102347630208,0.7127227207941836
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,25,400315553.0,1.1525407907094694,0.9376124004190863
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,55,46268279.0,4084.5228050458813,0.3751531211393085
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,72,4741632.0,0.7975605094780727,0.47556010155415585
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,81,18191447.0,2.7018847930632726,0.2362289655050403
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,97,22906304.0,0.7248437158702044,0.9981943715748223
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,25,3112136.0,1.1525407907094694,0.4705611161343061
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,11,6331625.0,102109.07002447755,0.8656719317213353
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,30,17576000.0,83.55352537043731,0.1860427810603687
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,35,89314623.0,1.7488102347630208,0.057527940094956626
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,93,449455096.0,19.33568064408107,0.14871993508936882
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,6,207474688.0,1.3877622922787505,0.5270515205239883
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,92,13651919.0,4.534449634384539,0.7766455098852234
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,22,16777216.0,1.0089303546212294,0.6263229832915329
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,7,8741816.0,0.6035051827052901,0.1377914101447131
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,44,2000376.0,0.9826059824898337,0.13503663710264274
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,29,531441.0,2.9729510585814833,0.9717974760449037
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,70,110592.0,0.5637325966004665,0.08451108251254075
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,47,2197.0,0.8900177298266997,0.5176150567422252
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,1,27.0,0.5430441251857795,0.2921388087338362
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,9,8.0,0.7081558739235672,0.14550003380861354
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,93,343.0,19.33568064408107,0.8438377837054513
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,99,140608.0,1260.7704250424647,0.9657710534457514
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,44,5088448.0,0.9826059824898337,0.5782594610266694
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,80,144703125.0,163.63007223971312,0.7089064398693845
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,18,582182875.0,4.015858573649374,0.5342397185579538
15581,4,1,10,9,0.48,0.4697,0.55,0.2537,32,355,47,44738875.0,0.8900177298266997,0.7916145336664849
15582,4,1,10,10,0.5,0.4848,0.48,0.2836,65,222,52,10941048.0,0.503365605112174,0.6927733979727507
15583,4,1,10,11,0.5,0.4848,0.45,0.4179,56,228,48,11852352.0,4.315081398019611,0.8377515052967135
15584,4,1,10,12,0.52,0.5,0.45,0.3284,69,325,12,34328125.0,2.15783677484981,0.19247964684776242
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,69,35287552.0,1.129668825806919,0.4840221636330787
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,69,29218112.0,1.129668825806919,0.9560008498156061
15587,4,1,10,15,0.54,0.5152,0.41,0.3284,76,346,91,41421736.0,0.9041693413125955,0.9747413011235252
15588,4,1,10,16,0.54,0.5152,0.39,0.2836,79,446,86,88716536.0,13.064798934155936,0.07288257596681132
15589,4,1,10,17,0.52,0.5,0.39,0.194,104,943,31,838561807.0,1.6779583343684343,0.4700279195112599
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,13,588480472.0,0.7041425227235925,0.9800407078137937
15591,4,1,10,19,0.48,0.4697,0.48,0,40,531,60,149721291.0,1.4384569591461411,0.9534539803783878
15592,4,1,10,20,0.46,0.4545,0.55,0,35,432,38,80621568.0,0.7713855584154635,0.9126418457280181
15593,4,1,10,21,0.46,0.4545,0.63,0,19,195,21,7414875.0,0.5444678790179037,0.9985205179705156
15594,4,1,10,22,0.4,0.4091,0.71,0.0896,18,181,21,5929741.0,0.5444678790179037,0.8395659724427279
15595,4,1,10,23,0.4,0.4091,0.71,0,23,199,70,7880599.0,0.5637325966004665,0.2204423732683716
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,12,117649.0,2.15783677484981,0.876003261987607
15597,4,1,10,1,0.38,0.3939,0.76,0,3,17,11,4913.0,102109.07002447755,0.9000508174929343
15598,4,1,10,2,0.38,0.3939,0.76,0,4,16,77,4096.0,0.5001199891426975,0.803990613485849
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,28,343.0,0.7868403851802712,0.8438377837054513
15600,4,1,10,4,0.36,0.3636,0.81,0.0896,0,4,48,64.0,4.315081398019611,0.39185723042955
15601,4,1,10,5,0.36,0.3788,0.81,0,2,41,72,68921.0,0.7975605094780727,0.738222025394855
15602,4,1,10,6,0.38,0.3939,0.82,0,7,178,63,5639752.0,0.8566369271513424,0.8396242732213816
15603,4,1,10,7,0.36,0.3636,0.81,0.1045,15,464,35,99897344.0,1.7488102347630208,0.8114053179348609
15604,4,1,10,8,0.4,0.4091,0.76,0,38,817,23,545338513.0,6.50281329350808,0.9998924876276772
15605,4,1,10,9,0.42,0.4242,0.77,0,38,382,3,55742968.0,0.8763320184878719,0.8083270824142194
15606,4,1,10,10,0.46,0.4545,0.67,0,60,228,76,11852352.0,0.6385257158828442,0.8377515052967135
15607,4,1,10,11,0.5,0.4848,0.51,0.0896,78,234,45,12812904.0,0.5402766739296717,0.9990434265745126
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,68,36594368.0,9.796975387185967,0.9375943447511912
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,9,29791000.0,0.7081558739235672,0.8431497494195198
15610,4,1,10,14,0.56,0.5303,0.43,0.1642,82,270,58,19683000.0,0.5017882105819239,0.03217832750742504
15611,4,1,10,15,0.58,0.5455,0.43,0.2239,62,301,71,27270901.0,0.5125433048899948,0.3285518761717994
15612,4,1,10,16,0.56,0.5303,0.52,0.194,70,466,4,101194696.0,4.111884294479769,0.8668150116034081
15613,4,1,10,17,0.54,0.5152,0.56,0.1045,122,888,44,700227072.0,0.9826059824898337,0.2823953567781163
15614,4,1,10,18,0.52,0.5,0.59,0.1642,90,884,85,690807104.0,1.213703616753761,0.45173303567815404
15615,4,1,10,19,0.5,0.4848,0.72,0.194,49,516,16,137388096.0,1.4043036899381962,0.8075970100373074
15616,4,1,10,20,0.5,0.4848,0.72,0.1343,54,414,57,70957944.0,0.696298942266857,0.9697628888272717
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,19,35611289.0,0.869658074441806,0.4583291986360344
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,27,9938375.0,0.5111492047520422,0.9988747540083502
15619,4,1,10,23,0.46,0.4545,0.88,0.2239,15,99,84,970299.0,0.5769706814181332,0.7380522953874156
15620,4,1,10,0,0.46,0.4545,0.88,0.194,4,57,100,185193.0,2.025790915867646,0.7348597471800759
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,86,2744.0,13.064798934155936,0.18019324711435455
15622,4,1,10,2,0.46,0.4545,0.82,0.194,1,14,72,2744.0,0.7975605094780727,0.18019324711435455
15623,4,1,10,3,0.44,0.4394,0.88,0.2239,0,5,82,125.0,0.7614819393063025,0.7877145121442345
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,95,125.0,0.5940846816900167,0.7877145121442345
15625,4,1,10,5,0.44,0.4394,0.82,0.2239,1,42,16,74088.0,1.4043036899381962,0.983924226468455
15626,4,1,10,6,0.44,0.4394,0.88,0.2985,3,153,98,3581577.0,2.3440166611427986,0.4051236060137105
15627,4,1,10,7,0.44,0.4394,0.88,0.2537,20,508,2,131096512.0,0.5237528663423374,0.8337523851530071
15628,4,1,10,8,0.46,0.4545,0.82,0.2537,31,834,47,580093704.0,0.8900177298266997,0.947273155631561
15629,4,1,10,9,0.5,0.4848,0.77,0.1642,41,387,14,57960603.0,0.5023592408312615,0.984604928897423
15630,4,1,10,10,0.52,0.5,0.68,0.2239,60,218,39,10360232.0,0.5092180208714154,0.6642344351478299
15631,4,1,10,11,0.56,0.5303,0.56,0.2239,79,268,9,19248832.0,0.7081558739235672,0.07247861885968959
15632,4,1,10,12,0.6,0.6212,0.53,0.2537,93,377,52,53582633.0,0.503365605112174,0.8299967942673775
15633,4,1,10,13,0.62,0.6212,0.53,0.3582,96,332,28,36594368.0,0.7868403851802712,0.9375943447511912
15634,4,1,10,14,0.62,0.6212,0.5,0.2985,94,285,93,23149125.0,19.33568064408107,0.4706918935602322
15635,4,1,10,15,0.6,0.6061,0.6,0.194,69,353,54,43986977.0,2.266489527055483,0.43269987238072316
15636,4,1,10,16,0.6,0.6212,0.56,0.2836,94,450,58,91125000.0,0.5017882105819239,0.3725079673545089
15637,4,1,10,17,0.58,0.5455,0.64,0.3284,102,890,38,704969000.0,0.7713855584154635,0.8865418997408737
15638,4,1,10,18,0.56,0.5303,0.64,0.3284,68,788,27,489303872.0,0.5111492047520422,0.8192466778151433
15639,4,1,10,19,0.56,0.5303,0.68,0.2985,42,513,27,135005697.0,0.5111492047520422,0.9894702889691275
15640,4,1,10,20,0.56,0.5303,0.68,0.2537,39,387,52,57960603.0,0.503365605112174,0.984604928897423
15641,4,1,10,21,0.54,0.5152,0.77,0.194,38,283,33,22665187.0,0.500022035944306,0.9564333584437413
15642,4,1,10,22,0.54,0.5152,0.83,0.194,27,229,48,12008989.0,4.315081398019611,0.9699528791648895
15643,4,1,10,23,0.54,0.5152,0.83,0,6,117,27,1601613.0,0.5111492047520422,0.7032298566489479
15644,4,1,10,0,0.56,0.5303,0.83,0.1045,5,56,85,175616.0,1.213703616753761,0.5647514096712039
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,19,4096.0,0.869658074441806,0.803990613485849
15646,4,1,10,2,0.54,0.5152,0.88,0,1,10,82,1000.0,0.7614819393063025,0.5623790762907029
15647,4,1,10,3,0.56,0.5303,0.83,0,0,5,59,125.0,0.6109713317819904,0.7877145121442345
15648,4,1,10,4,0.56,0.5303,0.83,0,1,6,82,216.0,0.7614819393063025,0.7179850839697136
15649,4,1,10,5,0.54,0.5152,0.88,0,1,36,81,46656.0,2.7018847930632726,0.9785486907389197
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,81,2248091.0,2.7018847930632726,0.2800191014899066
15651,4,1,10,7,0.54,0.5152,0.94,0,5,154,67,3652264.0,6.921372193247372,0.680306108693784
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,34,101847563.0,0.6539868700870936,0.8329911519797312
15653,4,1,10,9,0.54,0.5152,0.94,0.1045,26,389,87,58863869.0,5.612234025512922,0.18204741108455194
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,92,11239424.0,4.534449634384539,0.758794581059156
15655,4,1,10,11,0.6,0.5606,0.83,0.194,41,252,30,16003008.0,83.55352537043731,0.4681471713411999
15656,4,1,10,12,0.64,0.6061,0.69,0.2239,74,332,26,36594368.0,0.5673570710394846,0.9375943447511912
15657,4,1,10,13,0.62,0.5909,0.73,0.2239,87,375,72,52734375.0,0.7975605094780727,0.9550727233812212
15658,4,1,10,14,0.66,0.6212,0.61,0.2537,88,365,64,48627125.0,0.5208262701161901,0.3803456257665978
15659,4,1,10,15,0.64,0.6061,0.65,0.2985,93,395,2,61629875.0,0.5237528663423374,0.010143255550928924
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,13,180362125.0,0.7041425227235925,0.060857037576330555
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,53,76765625.0,0.7163707881255232,0.43548312667930134
15662,4,1,10,18,0.56,0.5303,0.83,0.1045,21,233,96,12649337.0,0.5041370124924979,0.997871832159719
15663,4,1,10,19,0.54,0.5152,0.88,0.1642,19,232,11,12487168.0,102109.07002447755,0.9969571665408805
15664,4,1,10,20,0.52,0.5,0.77,0.194,13,229,91,12008989.0,0.9041693413125955,0.9699528791648895
15665,4,1,10,21,0.5,0.4848,0.77,0,17,206,76,8741816.0,0.6385257158828442,0.1377914101447131
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,64,6859000.0,0.5208262701161901,0.029321371195559005
15667,4,1,10,23,0.46,0.4545,0.88,0.1045,13,131,44,2248091.0,0.9826059824898337,0.2800191014899066
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,72,1860867.0,0.7975605094780727,0.4173093082358627
15669,4,1,10,1,0.46,0.4545,0.72,0.1343,2,95,1,857375.0,0.5430441251857795,0.9814938312063979
15670,4,1,10,2,0.44,0.4394,0.77,0.1045,9,78,88,474552.0,0.9658118980490871,0.28835490585704365
15671,4,1,10,3,0.42,0.4242,0.77,0.1343,2,29,15,24389.0,0.6059548980890475,0.6849726394545778
15672,4,1,10,4,0.44,0.4394,0.72,0,9,18,79,5832.0,1.798925688187395,0.35859409564894423
15673,4,1,10,5,0.4,0.4091,0.82,0,6,13,16,2197.0,1.4043036899381962,0.5176150567422252
15674,4,1,10,6,0.42,0.4242,0.71,0,5,31,68,29791.0,9.796975387185967,0.7497355341511844
15675,4,1,10,7,0.4,0.4091,0.82,0,6,65,44,274625.0,0.9826059824898337,0.894535123924783
15676,4,1,10,8,0.46,0.4545,0.67,0.1343,29,193,92,7189057.0,4.534449634384539,0.9649202454717913
15677,4,1,10,9,0.5,0.4848,0.59,0.1343,106,363,94,47832147.0,1.3249455192268595,0.6671913214838076
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,5,75686967.0,24.34527915938213,0.8929470288671361
15679,4,1,10,11,0.54,0.5152,0.52,0.2239,204,612,2,229220928.0,0.5237528663423374,0.008239915630471974
15680,4,1,10,12,0.56,0.5303,0.46,0.1045,267,703,34,347428927.0,0.6539868700870936,0.7895258853343414
15681,4,1,10,13,0.56,0.5303,0.43,0.1642,273,714,77,363994344.0,0.5001199891426975,0.7898014567948256
15682,4,1,10,14,0.56,0.5303,0.4,0,335,711,13,359425431.0,0.7041425227235925,0.9945754310759266
15683,4,1,10,15,0.56,0.5303,0.43,0,308,711,33,359425431.0,0.500022035944306,0.9945754310759266
15684,4,1,10,16,0.54,0.5152,0.42,0.2836,325,691,10,329939371.0,2.193083986739962,0.3987661504991383
15685,4,1,10,17,0.54,0.5152,0.37,0.2239,347,731,73,390617891.0,3.0937909668046757,0.23172713764095101
15686,4,1,10,18,0.52,0.5,0.39,0.2239,165,521,36,141420761.0,121.63753475026189,0.48742826702292086
15687,4,1,10,19,0.5,0.4848,0.45,0.1343,77,345,95,41063625.0,0.5940846816900167,0.8090979800160104
15688,4,1,10,20,0.5,0.4848,0.39,0.2239,61,259,28,17373979.0,0.7868403851802712,0.6421332821567444
15689,4,1,10,21,0.46,0.4545,0.47,0.2239,72,296,75,25934336.0,1.633404121532299,0.1266178347743022
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,30,8242408.0,83.55352537043731,0.9888211848542847
15691,4,1,10,23,0.42,0.4242,0.58,0,27,163,87,4330747.0,5.612234025512922,0.26284501920202746
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,71,3652264.0,0.5125433048899948,0.680306108693784
15693,4,1,10,1,0.42,0.4242,0.58,0.2239,20,117,76,1601613.0,0.6385257158828442,0.7032298566489479
15694,4,1,10,2,0.4,0.4091,0.62,0.1642,44,132,60,2299968.0,1.4384569591461411,0.16358673587781578
15695,4,1,10,3,0.38,0.3939,0.66,0.0896,12,41,97,68921.0,0.7248437158702044,0.738222025394855
15696,4,1,10,4,0.36,0.3485,0.71,0.1642,8,21,17,9261.0,25.90505251316606,0.9150587426155403
15697,4,1,10,5,0.38,0.3939,0.66,0.0896,6,10,99,1000.0,1260.7704250424647,0.5623790762907029
15698,4,1,10,6,0.4,0.4091,0.62,0,8,26,24,17576.0,10.590792759495987,0.3521801662860055
15699,4,1,10,7,0.4,0.4091,0.62,0,13,56,46,175616.0,0.5258208681509198,0.5647514096712039
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,55,2924207.0,4084.5228050458813,0.9999652891395883
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,84,19465109.0,0.5769706814181332,0.3981425940068331
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,5,86938307.0,24.34527915938213,0.3274267075681871
15703,4,1,10,11,0.52,0.5,0.44,0.3284,191,547,100,163667323.0,2.025790915867646,0.9905200798820989
15704,4,1,10,12,0.54,0.5152,0.39,0.3284,236,675,6,307546875.0,1.3877622922787505,0.7653426959490376
15705,4,1,10,13,0.56,0.5303,0.37,0.2537,243,626,24,245314376.0,10.590792759495987,0.9472920938091983
15706,4,1,10,14,0.56,0.5303,0.35,0.194,235,640,53,262144000.0,0.7163707881255232,0.8159101178569312
15707,4,1,10,15,0.56,0.5303,0.35,0.3284,240,623,80,241804367.0,163.63007223971312,0.12069888320491759
15708,4,1,10,16,0.54,0.5152,0.37,0.2239,182,591,98,206425071.0,2.3440166611427986,0.898704996791854
15709,4,1,10,17,0.52,0.5,0.39,0.2537,153,491,38,118370771.0,0.7713855584154635,0.4385210904790835
15710,4,1,10,18,0.52,0.5,0.39,0.194,71,413,43,70444997.0,5.944410581534946,0.9974554188488093
15711,4,1,10,19,0.5,0.4848,0.42,0.1642,50,266,82,18821096.0,0.7614819393063025,0.9728185566803857
15712,4,1,10,20,0.48,0.4697,0.44,0.194,35,195,33,7414875.0,0.500022035944306,0.9985205179705156
15713,4,1,10,21,0.42,0.4242,0.54,0.1642,42,166,22,4574296.0,1.0089303546212294,0.423307401835802
15714,4,1,10,22,0.42,0.4242,0.54,0,18,113,63,1442897.0,0.8566369271513424,0.3685774564067091
15715,4,1,10,23,0.44,0.4394,0.54,0,7,66,67,287496.0,6.921372193247372,0.8427051888729327
15716,4,1,10,0,0.4,0.4091,0.62,0,3,31,23,29791.0,6.50281329350808,0.7497355341511844
15717,4,1,10,1,0.4,0.4091,0.71,0,0,11,17,1331.0,25.90505251316606,0.5102807461770535
15718,4,1,10,2,0.38,0.3939,0.71,0,1,5,73,125.0,3.0937909668046757,0.7877145121442345
15719,4,1,10,3,0.4,0.4091,0.62,0,1,6,16,216.0,1.4043036899381962,0.7179850839697136
15720,4,1,10,4,0.38,0.3939,0.66,0,1,7,76,343.0,0.6385257158828442,0.8438377837054513
15721,4,1,10,5,0.38,0.3939,0.76,0.0896,2,46,70,97336.0,0.5637325966004665,0.9993940599134129
15722,4,1,10,6,0.36,0.3636,0.76,0.0896,4,144,97,2985984.0,0.7248437158702044,0.7559266956711541
15723,4,1,10,7,0.38,0.3939,0.66,0.0896,15,452,71,92345408.0,0.5125433048899948,0.5618866342306239
15724,4,1,10,8,0.44,0.4394,0.67,0,32,728,62,385828352.0,3.8340720458680737,0.8298946185641495
15725,4,1,10,9,0.46,0.4545,0.63,0.0896,25,360,27,46656000.0,0.5111492047520422,0.9877908719916553
15726,4,1,10,10,0.5,0.4848,0.55,0,51,212,35,9528128.0,1.7488102347630208,0.48388694787438213
15727,4,1,10,11,0.56,0.5303,0.37,0.1642,63,211,45,9393931.0,0.5402766739296717,0.9435866884534224
15728,4,1,10,12,0.58,0.5455,0.35,0,52,283,19,22665187.0,0.869658074441806,0.9564333584437413
15729,4,1,10,13,0.62,0.6212,0.29,0.1642,88,315,50,31255875.0,1.3557021544363344,0.9990569853129302
15730,4,1,10,14,0.62,0.6061,0.27,0.194,73,282,87,22425768.0,5.612234025512922,0.480828659917658
15731,4,1,10,15,0.64,0.6212,0.29,0.1642,74,296,1,25934336.0,0.5430441251857795,0.1266178347743022
15732,4,1,10,16,0.62,0.6212,0.33,0.1642,80,524,72,143877824.0,0.7975605094780727,0.7741282547248625
15733,4,1,10,17,0.62,0.6212,0.33,0.1045,84,922,36,783777448.0,121.63753475026189,0.6699817455266017
15734,4,1,10,18,0.54,0.5152,0.64,0.1045,60,786,22,485587656.0,1.0089303546212294,0.042755654420237474
15735,4,1,10,19,0.52,0.5,0.52,0.1045,36,514,77,135796744.0,0.5001199891426975,0.9217380845913113
15736,4,1,10,20,0.5,0.4848,0.59,0.1045,21,403,2,65450827.0,0.5237528663423374,0.6054204717890878
15737,4,1,10,21,0.48,0.4697,0.67,0.0896,19,174,74,5268024.0,67.32311401195065,0.9299458400716415
15738,4,1,10,22,0.46,0.4545,0.82,0.1343,25,183,7,6128487.0,0.6035051827052901,0.9999985009232931
15739,4,1,10,23,0.46,0.4545,0.82,0.1045,20,163,72,4330747.0,0.7975605094780727,0.26284501920202746
15740,4,1,10,0,0.46,0.4545,0.88,0.1642,5,37,4,50653.0,4.111884294479769,0.4521284271007949
15741,4,1,10,1,0.46,0.4545,0.77,0.1642,1,17,57,4913.0,0.696298942266857,0.9000508174929343
15742,4,1,10,2,0.44,0.4394,0.88,0.1343,1,7,17,343.0,25.90505251316606,0.8438377837054513
15743,4,1,10,3,0.44,0.4394,0.77,0.1343,0,1,93,1.0,19.33568064408107,0.5403023058681398
15744,4,1,10,4,0.42,0.4242,0.77,0.1045,1,7,65,343.0,0.5473967051355444,0.8438377837054513
15745,4,1,10,5,0.44,0.4394,0.77,0.0896,1,50,45,125000.0,0.5402766739296717,0.6748066245382345
15746,4,1,10,6,0.4,0.4091,0.82,0.0896,6,158,0,3944312.0,1.0,0.011916909050094106
15747,4,1,10,7,0.44,0.4394,0.77,0.1045,12,531,99,149721291.0,1260.7704250424647,0.9534539803783878
15748,4,1,10,8,0.46,0.4545,0.72,0.0896,28,761,46,440711081.0,0.5258208681509198,0.9946160574864256
15749,4,1,10,9,0.5,0.4848,0.72,0.1045,29,334,0,37259704.0,1.0,0.9055191037375153
15750,4,1,10,10,0.54,0.5152,0.6,0,50,221,60,10793861.0,1.4384569591461411,0.4992570389410527
15751,4,1,10,11,0.6,0.6212,0.53,0,52,253,97,16194277.0,0.7248437158702044,0.09817727958459044
15752,4,1,10,12,0.62,0.6212,0.46,0.0896,80,378,37,54010152.0,2.8053491651647224,0.4930301194005296
15753,4,1,10,13,0.64,0.6212,0.44,0,59,303,51,27818127.0,0.5987202322070889,0.8751178158710684
15754,4,1,10,14,0.68,0.6364,0.41,0.1642,67,296,58,25934336.0,0.5017882105819239,0.1266178347743022
15755,4,1,10,15,0.68,0.6364,0.41,0.2239,76,346,12,41421736.0,2.15783677484981,0.9747413011235252
15756,4,1,10,16,0.68,0.6364,0.44,0.0896,108,541,62,158340421.0,3.8340720458680737,0.3481691063975724
15757,4,1,10,17,0.68,0.6364,0.41,0,67,938,39,825293672.0,0.5092180208714154,0.8136498559813828
15758,4,1,10,18,0.62,0.6212,0.53,0.0896,64,826,51,563559976.0,0.5987202322070889,0.8414538681420303
15759,4,1,10,19,0.62,0.6212,0.57,0.0896,25,482,57,111980168.0,0.696298942266857,0.09699085212545011
15760,4,1,10,20,0.58,0.5455,0.64,0.1343,45,379,16,54439939.0,1.4043036899381962,0.7842314358747959
15761,4,1,10,21,0.56,0.5303,0.68,0,35,295,58,25672375.0,0.5017882105819239,0.7381865620839696
15762,4,1,10,22,0.56,0.5303,0.68,0.1045,20,194,22,7301384.0,1.0089303546212294,0.6129670011915739
15763,4,1,10,23,0.54,0.5152,0.73,0.1045,9,111,74,1367631.0,67.32311401195065,0.1005135497445154
15764,4,1,10,0,0.54,0.5152,0.73,0.0896,7,46,58,97336.0,0.5017882105819239,0.9993940599134129
