instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2
15323,4,1,10,15,0.72,0.6515,0.39,0.2537,150,470,98,696
15324,4,1,10,16,0.72,0.6515,0.37,0,153,634,65,548
15325,4,1,10,17,0.7,0.6364,0.42,0.1642,158,900,59,869
15326,4,1,10,18,0.64,0.6212,0.57,0.1343,106,761,47,785
15327,4,1,10,19,0.62,0.5909,0.73,0.1642,67,500,42,654
15328,4,1,10,20,0.6,0.5758,0.78,0.1343,66,372,17,941
15329,4,1,10,21,0.6,0.5909,0.69,0.2239,47,267,16,827
15330,4,1,10,22,0.6,0.5909,0.73,0.2836,63,264,12,616
15331,4,1,10,23,0.58,0.5455,0.78,0.2239,23,171,16,528
15332,4,1,10,0,0.56,0.5303,0.83,0.1642,37,191,38,871
15333,4,1,10,1,0.56,0.5303,0.83,0.2537,25,141,67,760
15334,4,1,10,2,0.56,0.5303,0.78,0.194,13,75,9,617
15335,4,1,10,3,0.54,0.5152,0.77,0.2239,2,56,70,624
15336,4,1,10,4,0.54,0.5152,0.83,0.2537,4,11,38,888
15337,4,1,10,5,0.54,0.5152,0.83,0.194,2,10,37,902
15338,4,1,10,6,0.54,0.5152,0.88,0.2537,2,30,48,855
15339,4,1,10,7,0.54,0.5152,0.83,0.2985,13,84,58,865
15340,4,1,10,8,0.56,0.5303,0.83,0.194,22,206,95,753
15341,4,1,10,9,0.6,0.5909,0.73,0.194,130,395,89,697
15342,4,1,10,10,0.62,0.6061,0.69,0.2836,198,539,25,989
15343,4,1,10,11,0.64,0.6061,0.65,0.2537,258,647,33,899
15344,4,1,10,12,0.7,0.6515,0.54,0.1045,362,743,8,508
15345,4,1,10,13,0.64,0.6212,0.57,0.5224,310,710,84,690
15346,4,1,10,14,0.6,0.6212,0.56,0.4179,269,576,39,510
15347,4,1,10,15,0.6,0.6212,0.46,0.4179,279,620,14,677
15348,4,1,10,16,0.6,0.6212,0.43,0.5224,317,659,86,606
15349,4,1,10,17,0.54,0.5152,0.49,0.3881,268,610,99,550
15350,4,1,10,18,0.52,0.5,0.48,0.4179,183,495,72,534
15351,4,1,10,19,0.48,0.4697,0.55,0.2239,102,341,2,841
15352,4,1,10,20,0.48,0.4697,0.55,0.2537,75,247,36,976
15353,4,1,10,21,0.46,0.4545,0.59,0.1343,78,215,21,974
15354,4,1,10,22,0.44,0.4394,0.62,0.1343,45,185,77,618
15355,4,1,10,23,0.44,0.4394,0.62,0.1343,37,179,19,634
15356,4,1,10,0,0.44,0.4394,0.62,0.1642,28,127,35,539
15357,4,1,10,1,0.44,0.4394,0.54,0.2239,29,109,13,520
15358,4,1,10,2,0.42,0.4242,0.62,0.1343,10,74,76,722
15359,4,1,10,3,0.44,0.4394,0.62,0.1343,5,22,77,614
15360,4,1,10,4,0.44,0.4394,0.54,0.2537,5,11,45,856
15361,4,1,10,5,0.44,0.4394,0.54,0.1343,2,10,70,979
15362,4,1,10,6,0.44,0.4394,0.54,0.194,4,23,14,847
15363,4,1,10,7,0.42,0.4242,0.58,0.1642,6,35,9,865
15364,4,1,10,8,0.42,0.4242,0.67,0.1343,11,62,78,733
15365,4,1,10,9,0.4,0.4091,0.71,0.1343,16,86,75,598
15366,4,1,10,10,0.42,0.4242,0.67,0.194,41,185,37,782
15367,4,1,10,11,0.42,0.4242,0.71,0.1045,76,336,14,792
15368,4,1,10,12,0.42,0.4242,0.71,0,100,392,9,975
15369,4,1,10,13,0.44,0.4394,0.72,0.0896,80,320,34,738
15370,4,1,10,14,0.44,0.4394,0.67,0,71,314,95,695
15371,4,1,10,15,0.42,0.4242,0.77,0.1343,74,306,17,534
15372,4,1,10,16,0.4,0.4091,0.82,0.1642,87,333,43,955
15373,4,1,10,17,0.4,0.4091,0.82,0.2239,35,157,7,683
15374,4,1,10,18,0.4,0.4091,0.82,0.194,24,106,76,960
15375,4,1,10,19,0.4,0.4091,0.82,0.1045,17,114,51,502
15376,4,1,10,20,0.4,0.4091,0.82,0.1343,19,116,47,803
15377,4,1,10,21,0.38,0.3939,0.87,0.1045,22,113,0,698
15378,4,1,10,22,0.38,0.3939,0.87,0.1343,7,79,49,768
15379,4,1,10,23,0.36,0.3485,0.93,0.1343,12,80,55,802
15380,4,1,10,0,0.38,0.3939,0.76,0.2836,7,51,84,827
15381,4,1,10,1,0.34,0.3333,0.87,0.1642,2,37,38,812
15382,4,1,10,2,0.34,0.3333,0.81,0.194,3,15,35,538
15383,4,1,10,3,0.34,0.3485,0.81,0.1045,2,10,47,641
15384,4,1,10,4,0.32,0.3333,0.87,0.1343,1,7,8,630
15385,4,1,10,5,0.34,0.3182,0.76,0.2239,2,19,73,693
15386,4,1,10,6,0.34,0.3485,0.76,0.1045,5,59,60,844
15387,4,1,10,7,0.34,0.3333,0.76,0.1642,3,154,64,986
15388,4,1,10,8,0.36,0.3485,0.71,0.2239,23,397,49,785
15389,4,1,10,9,0.38,0.3939,0.66,0.1642,59,332,78,515
15390,4,1,10,10,0.38,0.3939,0.68,0.1343,69,298,77,735
15391,4,1,10,11,0.4,0.4091,0.62,0.0896,72,308,43,551
15392,4,1,10,12,0.42,0.4242,0.63,0.1642,74,341,49,555
15393,4,1,10,13,0.42,0.4242,0.62,0.194,82,405,79,737
15394,4,1,10,14,0.42,0.4242,0.58,0.1045,121,420,17,737
15395,4,1,10,15,0.42,0.4242,0.58,0.194,76,370,83,890
15396,4,1,10,16,0.42,0.4242,0.58,0.194,61,377,94,864
15397,4,1,10,17,0.42,0.4242,0.66,0.2537,81,497,63,614
15398,4,1,10,18,0.42,0.4242,0.66,0.2836,41,456,10,831
15399,4,1,10,19,0.4,0.4091,0.71,0.2537,38,371,83,555
15400,4,1,10,20,0.4,0.4091,0.71,0.2239,20,227,84,619
15401,4,1,10,21,0.4,0.4091,0.76,0.2239,17,151,79,660
15402,4,1,10,22,0.4,0.4091,0.76,0.2537,6,107,48,562
15403,4,1,10,23,0.4,0.4091,0.71,0.2239,9,69,93,751
15404,4,1,10,0,0.38,0.3939,0.82,0.2239,9,31,40,513
15405,4,1,10,1,0.36,0.3485,0.87,0.2239,0,13,62,803
15406,4,1,10,2,0.36,0.3333,0.87,0.2537,2,7,35,687
15407,4,1,10,3,0.36,0.3333,0.87,0.2836,0,3,9,506
15408,4,1,10,4,0.36,0.3485,0.87,0.1642,1,7,39,982
15409,4,1,10,5,0.38,0.3939,0.82,0.194,0,19,3,903
15410,4,1,10,6,0.38,0.3939,0.82,0.2537,2,143,45,724
15411,4,1,10,7,0.38,0.3939,0.83,0.2537,5,362,42,995
15412,4,1,10,8,0.42,0.4242,0.8,0.194,15,713,48,562
15413,4,1,10,9,0.42,0.4242,0.77,0.2239,37,382,16,975
15414,4,1,10,10,0.44,0.4394,0.75,0.2239,33,164,64,635
15415,4,1,10,11,0.48,0.4697,0.69,0.194,37,193,40,858
15416,4,1,10,12,0.48,0.4697,0.69,0.194,43,260,23,560
15417,4,1,10,13,0.5,0.4848,0.67,0.1343,54,238,31,539
15418,4,1,10,14,0.54,0.5152,0.64,0.194,43,244,73,573
15419,4,1,10,15,0.52,0.5,0.63,0.1642,59,254,34,819
15420,4,1,10,16,0.5,0.4848,0.72,0.1642,70,424,95,523
15421,4,1,10,17,0.52,0.5,0.68,0.1642,73,806,42,878
15422,4,1,10,18,0.5,0.4848,0.72,0.2239,26,784,28,908
15423,4,1,10,19,0.5,0.4848,0.72,0.1642,31,514,78,601
15424,4,1,10,20,0.5,0.4848,0.72,0.1642,30,360,48,537
15425,4,1,10,21,0.48,0.4697,0.77,0.1343,16,225,65,503
15426,4,1,10,22,0.48,0.4697,0.77,0.0896,7,162,10,999
15427,4,1,10,23,0.48,0.4697,0.77,0.0896,8,84,26,974
15428,4,1,10,0,0.46,0.4545,0.88,0.0896,0,33,6,551
15429,4,1,10,1,0.46,0.4545,0.88,0,2,8,70,559
15430,4,1,10,2,0.46,0.4545,0.88,0,2,8,82,755
15431,4,1,10,3,0.46,0.4545,0.88,0,0,6,2,707
15432,4,1,10,4,0.46,0.4545,0.88,0.1045,0,6,84,827
15433,4,1,10,5,0.46,0.4545,0.88,0.0896,2,40,91,617
15434,4,1,10,6,0.46,0.4545,0.88,0.0896,3,175,73,894
15435,4,1,10,7,0.46,0.4545,0.82,0.1045,9,507,62,661
15436,4,1,10,8,0.5,0.4848,0.77,0.1642,33,839,80,899
15437,4,1,10,9,0.54,0.5152,0.6,0.2836,35,366,48,543
15438,4,1,10,10,0.56,0.5303,0.52,0.2985,27,217,3,862
15439,4,1,10,11,0.54,0.5152,0.52,0.194,53,291,98,617
15440,4,1,10,12,0.54,0.5152,0.56,0.2239,78,390,56,637
15441,4,1,10,13,0.56,0.5303,0.49,0,60,297,18,733
15442,4,1,10,14,0.6,0.6212,0.4,0.1642,63,271,50,620
15443,4,1,10,15,0.6,0.6212,0.4,0.1642,58,319,65,999
15444,4,1,10,16,0.6,0.6212,0.4,0.2239,92,566,84,822
15445,4,1,10,17,0.58,0.5455,0.43,0.2239,91,948,54,804
15446,4,1,10,18,0.56,0.5303,0.49,0.1642,57,844,61,951
15447,4,1,10,19,0.56,0.5303,0.46,0.5821,32,566,12,882
15448,4,1,10,20,0.52,0.5,0.48,0.4925,21,392,3,709
15449,4,1,10,21,0.5,0.4848,0.51,0.3582,18,269,51,639
15450,4,1,10,22,0.46,0.4545,0.55,0.2985,27,197,36,559
15451,4,1,10,23,0.44,0.4394,0.58,0.194,17,136,19,692
15452,4,1,10,0,0.44,0.4394,0.51,0.1343,1,42,2,529
15453,4,1,10,1,0.44,0.4394,0.47,0.194,1,11,28,926
15454,4,1,10,2,0.42,0.4242,0.5,0.1343,4,11,19,956
15455,4,1,10,3,0.42,0.4242,0.47,0.2985,0,3,82,736
15456,4,1,10,4,0.4,0.4091,0.5,0.2537,0,10,2,956
15457,4,1,10,5,0.36,0.3485,0.5,0.1642,0,42,46,934
15458,4,1,10,6,0.36,0.3485,0.5,0.1642,1,159,7,715
15459,4,1,10,7,0.36,0.3333,0.5,0.2537,11,478,45,502
15460,4,1,10,8,0.38,0.3939,0.46,0.3881,25,798,15,775
15461,4,1,10,9,0.4,0.4091,0.43,0.3881,27,355,28,719
15462,4,1,10,10,0.44,0.4394,0.41,0.3582,39,204,70,932
15463,4,1,10,11,0.46,0.4545,0.36,0,76,251,42,617
15464,4,1,10,12,0.46,0.4545,0.36,0,47,326,76,730
15465,4,1,10,13,0.5,0.4848,0.31,0.1045,48,291,94,606
15466,4,1,10,14,0.52,0.5,0.32,0.0896,78,348,4,937
15467,4,1,10,15,0.52,0.5,0.34,0.1642,102,460,92,846
15468,4,1,10,16,0.5,0.4848,0.36,0.1343,68,481,38,857
15469,4,1,10,17,0.5,0.4848,0.39,0.2836,90,827,14,690
15470,4,1,10,18,0.46,0.4545,0.44,0.1642,64,692,24,639
15471,4,1,10,19,0.44,0.4394,0.51,0.1343,81,743,46,767
15472,4,1,10,20,0.42,0.4242,0.62,0.1642,27,415,8,878
15473,4,1,10,21,0.42,0.4242,0.62,0.1343,24,260,78,752
15474,4,1,10,22,0.4,0.4091,0.66,0.1642,10,177,99,953
15475,4,1,10,23,0.42,0.4242,0.58,0.0896,10,186,4,814
15476,4,1,10,0,0.4,0.4091,0.66,0.1045,8,68,83,750
15477,4,1,10,1,0.4,0.4091,0.66,0.0896,8,37,92,735
15478,4,1,10,2,0.4,0.4091,0.66,0.0896,0,16,80,526
15479,4,1,10,3,0.36,0.3636,0.76,0.0896,0,6,21,922
15480,4,1,10,4,0.36,0.3636,0.76,0.1045,0,8,34,924
15481,4,1,10,5,0.36,0.3636,0.81,0.0896,2,35,9,508
15482,4,1,10,6,0.34,0.3485,0.81,0.0896,3,143,79,738
15483,4,1,10,7,0.36,0.3636,0.81,0.0896,8,392,90,866
15484,4,1,10,8,0.42,0.4242,0.71,0.0896,34,745,7,794
15485,4,1,10,9,0.5,0.4848,0.39,0.2985,26,400,84,941
15486,4,1,10,10,0.52,0.5,0.36,0.2985,75,275,22,917
15487,4,1,10,11,0.54,0.5152,0.37,0.3582,61,313,4,767
15488,4,1,10,12,0.54,0.5152,0.39,0.4627,75,387,22,831
15489,4,1,10,13,0.56,0.5303,0.37,0.3881,81,381,77,527
15490,4,1,10,14,0.56,0.5303,0.37,0.4627,109,371,28,845
15491,4,1,10,15,0.52,0.5,0.42,0.4478,138,455,86,855
15492,4,1,10,16,0.46,0.4545,0.41,0.3582,108,520,43,606
15493,4,1,10,17,0.46,0.4545,0.38,0.3881,131,837,44,913
15494,4,1,10,18,0.44,0.4394,0.38,0.2985,76,642,57,699
15495,4,1,10,19,0.42,0.4242,0.41,0.2239,40,493,56,622
15496,4,1,10,20,0.42,0.4242,0.47,0.1343,28,308,86,960
15497,4,1,10,21,0.4,0.4091,0.54,0.194,21,190,33,691
15498,4,1,10,22,0.4,0.4091,0.47,0.2985,17,160,70,647
15499,4,1,10,23,0.36,0.3485,0.57,0.194,11,100,13,648
15500,4,1,10,0,0.36,0.3636,0.57,0.0896,31,249,40,591
15501,4,1,10,1,0.34,0.3333,0.53,0.1343,23,146,31,778
15502,4,1,10,2,0.34,0.3333,0.53,0.194,7,67,25,655
15503,4,1,10,3,0.32,0.303,0.66,0.2239,2,15,4,738
15504,4,1,10,4,0.3,0.303,0.65,0.1642,2,11,83,872
15505,4,1,10,5,0.3,0.2879,0.61,0.194,0,11,78,539
15506,4,1,10,6,0.3,0.2879,0.61,0.194,5,28,61,736
15507,4,1,10,7,0.3,0.303,0.61,0.1642,10,70,19,965
15508,4,1,10,8,0.34,0.3485,0.53,0.1045,23,174,94,514
15509,4,1,10,9,0.36,0.3636,0.5,0.0896,46,266,6,873
15510,4,1,10,10,0.4,0.4091,0.43,0,82,347,34,708
15511,4,1,10,11,0.42,0.4242,0.35,0.1343,192,527,64,566
15512,4,1,10,12,0.44,0.4394,0.35,0,202,573,88,558
15513,4,1,10,13,0.46,0.4545,0.36,0.194,235,670,56,768
15514,4,1,10,14,0.48,0.4697,0.33,0.194,243,597,61,576
15515,4,1,10,15,0.5,0.4848,0.36,0.194,251,615,65,764
15516,4,1,10,16,0.5,0.4848,0.31,0.194,294,637,96,946
15517,4,1,10,17,0.46,0.4545,0.38,0.1642,193,528,93,861
15518,4,1,10,18,0.46,0.4545,0.44,0.1343,174,473,15,641
15519,4,1,10,19,0.44,0.4394,0.44,0.1642,73,332,89,644
15520,4,1,10,20,0.4,0.4091,0.54,0.0896,57,255,38,828
15521,4,1,10,21,0.4,0.4091,0.58,0.194,47,204,72,522
15522,4,1,10,22,0.4,0.4091,0.62,0,33,189,90,596
15523,4,1,10,23,0.42,0.4242,0.58,0.2985,27,125,93,805
15524,4,1,10,0,0.4,0.4091,0.71,0.2537,8,111,4,617
15525,4,1,10,1,0.42,0.4242,0.77,0.2836,16,112,41,898
15526,4,1,10,2,0.4,0.4091,0.76,0.0896,8,66,13,567
15527,4,1,10,3,0.42,0.4242,0.77,0.2985,3,28,59,884
15528,4,1,10,4,0.42,0.4242,0.77,0.2836,2,12,72,638
15529,4,1,10,5,0.4,0.4091,0.82,0.194,5,11,11,792
15530,4,1,10,6,0.4,0.4091,0.82,0.1642,4,24,88,821
15531,4,1,10,7,0.42,0.4242,0.82,0.2239,7,51,66,747
15532,4,1,10,8,0.44,0.4394,0.77,0.194,28,132,65,742
15533,4,1,10,9,0.48,0.4697,0.67,0.2836,62,223,43,739
15534,4,1,10,10,0.54,0.5152,0.56,0.194,150,428,84,517
15535,4,1,10,11,0.56,0.5303,0.52,0.2985,156,494,48,709
15536,4,1,10,12,0.62,0.6212,0.46,0.3284,200,562,65,968
15537,4,1,10,13,0.64,0.6212,0.41,0.4478,218,619,64,695
15538,4,1,10,14,0.66,0.6212,0.39,0.4179,249,617,94,698
15539,4,1,10,15,0.66,0.6212,0.39,0.4179,213,568,14,598
15540,4,1,10,16,0.64,0.6212,0.41,0.2985,203,581,47,697
15541,4,1,10,17,0.64,0.6212,0.44,0.194,193,539,3,617
15542,4,1,10,18,0.58,0.5455,0.6,0.2537,134,453,7,873
15543,4,1,10,19,0.56,0.5303,0.64,0.2239,68,336,100,864
15544,4,1,10,20,0.54,0.5152,0.73,0.2239,48,246,4,988
15545,4,1,10,21,0.56,0.5303,0.73,0.4478,40,196,91,625
15546,4,1,10,22,0.56,0.5303,0.73,0.3881,38,125,92,516
15547,4,1,10,23,0.56,0.5303,0.68,0.2836,27,105,66,650
15548,4,1,10,0,0.56,0.5303,0.73,0.2537,17,48,51,978
15549,4,1,10,1,0.58,0.5455,0.64,0.3881,5,29,67,631
15550,4,1,10,2,0.58,0.5455,0.64,0.3582,1,6,7,758
15551,4,1,10,3,0.56,0.5303,0.73,0.2537,2,4,7,801
15552,4,1,10,4,0.56,0.5303,0.68,0.2239,1,10,0,854
15553,4,1,10,5,0.56,0.5303,0.73,0.2836,2,40,54,718
15554,4,1,10,6,0.56,0.5303,0.73,0.2985,6,147,20,665
15555,4,1,10,7,0.58,0.5455,0.68,0.3284,15,476,33,863
15556,4,1,10,8,0.6,0.6061,0.64,0.3881,24,737,100,909
15557,4,1,10,9,0.6,0.5909,0.69,0.3881,31,359,6,506
15558,4,1,10,10,0.6,0.5909,0.73,0.3881,43,168,78,906
15559,4,1,10,11,0.6,0.5909,0.73,0.3881,88,263,30,766
15560,4,1,10,12,0.6,0.5758,0.78,0.3284,73,284,63,780
15561,4,1,10,13,0.56,0.5303,0.88,0.2239,37,146,65,601
15562,4,1,10,14,0.6,0.5758,0.78,0.2836,57,185,94,810
15563,4,1,10,15,0.6,0.5758,0.78,0.3284,70,260,4,666
15564,4,1,10,16,0.56,0.5303,0.64,0.2985,76,447,57,931
15565,4,1,10,17,0.56,0.5303,0.64,0.2537,96,766,60,517
15566,4,1,10,18,0.54,0.5152,0.77,0.1343,52,592,70,763
15567,4,1,10,19,0.52,0.5,0.83,0.0896,12,239,29,571
15568,4,1,10,20,0.52,0.5,0.72,0.3881,19,256,19,500
15569,4,1,10,21,0.52,0.5,0.59,0.3284,16,206,26,583
15570,4,1,10,22,0.5,0.4848,0.59,0.2836,8,126,33,732
15571,4,1,10,23,0.46,0.4545,0.63,0.2239,9,81,86,572
15572,4,1,10,0,0.46,0.4545,0.63,0.3881,3,48,41,507
15573,4,1,10,1,0.44,0.4394,0.67,0.194,4,13,19,643
15574,4,1,10,2,0.44,0.4394,0.67,0.1343,2,3,64,811
15575,4,1,10,3,0.42,0.4242,0.67,0.1045,0,2,22,724
15576,4,1,10,4,0.42,0.4242,0.67,0.1642,0,7,57,863
15577,4,1,10,5,0.42,0.4242,0.67,0.2537,5,52,86,554
15578,4,1,10,6,0.42,0.4242,0.67,0.1642,4,172,57,522
15579,4,1,10,7,0.42,0.4242,0.67,0.0896,20,525,33,714
15580,4,1,10,8,0.44,0.4394,0.62,0,35,835,11,904
15581,4,1,10,9,0.48,0.4697,0.55,0.2537,32,355,2,959
15582,4,1,10,10,0.5,0.4848,0.48,0.2836,65,222,40,542
15583,4,1,10,11,0.5,0.4848,0.45,0.4179,56,228,56,863
15584,4,1,10,12,0.52,0.5,0.45,0.3284,69,325,71,789
15585,4,1,10,13,0.52,0.5,0.45,0.2836,68,328,58,566
15586,4,1,10,14,0.54,0.5152,0.39,0.2537,94,308,40,813
15587,4,1,10,15,0.54,0.5152,0.41,0.3284,76,346,67,656
15588,4,1,10,16,0.54,0.5152,0.39,0.2836,79,446,91,707
15589,4,1,10,17,0.52,0.5,0.39,0.194,104,943,13,960
15590,4,1,10,18,0.5,0.4848,0.42,0.1642,71,838,7,672
15591,4,1,10,19,0.48,0.4697,0.48,0,40,531,68,746
15592,4,1,10,20,0.46,0.4545,0.55,0,35,432,86,920
15593,4,1,10,21,0.46,0.4545,0.63,0,19,195,72,638
15594,4,1,10,22,0.4,0.4091,0.71,0.0896,18,181,49,536
15595,4,1,10,23,0.4,0.4091,0.71,0,23,199,0,743
15596,4,1,10,0,0.38,0.3939,0.76,0,1,49,24,691
15597,4,1,10,1,0.38,0.3939,0.76,0,3,17,9,545
15598,4,1,10,2,0.38,0.3939,0.76,0,4,16,11,977
15599,4,1,10,3,0.36,0.3788,0.87,0,0,7,77,863
15600,4,1,10,4,0.36,0.3636,0.81,0.0896,0,4,14,519
15601,4,1,10,5,0.36,0.3788,0.81,0,2,41,72,895
15602,4,1,10,6,0.38,0.3939,0.82,0,7,178,7,792
15603,4,1,10,7,0.36,0.3636,0.81,0.1045,15,464,72,702
15604,4,1,10,8,0.4,0.4091,0.76,0,38,817,47,655
15605,4,1,10,9,0.42,0.4242,0.77,0,38,382,9,810
15606,4,1,10,10,0.46,0.4545,0.67,0,60,228,94,686
15607,4,1,10,11,0.5,0.4848,0.51,0.0896,78,234,83,878
15608,4,1,10,12,0.52,0.5,0.48,0.1642,71,332,100,875
15609,4,1,10,13,0.54,0.5152,0.49,0.1343,73,310,83,818
15610,4,1,10,14,0.56,0.5303,0.43,0.1642,82,270,74,819
15611,4,1,10,15,0.58,0.5455,0.43,0.2239,62,301,87,601
15612,4,1,10,16,0.56,0.5303,0.52,0.194,70,466,25,917
15613,4,1,10,17,0.54,0.5152,0.56,0.1045,122,888,4,913
15614,4,1,10,18,0.52,0.5,0.59,0.1642,90,884,53,632
15615,4,1,10,19,0.5,0.4848,0.72,0.194,49,516,6,960
15616,4,1,10,20,0.5,0.4848,0.72,0.1343,54,414,88,810
15617,4,1,10,21,0.46,0.4545,0.82,0.194,28,329,4,590
15618,4,1,10,22,0.46,0.4545,0.88,0.2537,17,215,46,997
15619,4,1,10,23,0.46,0.4545,0.88,0.2239,15,99,27,789
15620,4,1,10,0,0.46,0.4545,0.88,0.194,4,57,97,987
15621,4,1,10,1,0.46,0.4545,0.82,0.2239,0,14,83,647
15622,4,1,10,2,0.46,0.4545,0.82,0.194,1,14,36,683
15623,4,1,10,3,0.44,0.4394,0.88,0.2239,0,5,78,804
15624,4,1,10,4,0.44,0.4394,0.88,0.2239,0,5,54,768
15625,4,1,10,5,0.44,0.4394,0.82,0.2239,1,42,78,666
15626,4,1,10,6,0.44,0.4394,0.88,0.2985,3,153,11,644
15627,4,1,10,7,0.44,0.4394,0.88,0.2537,20,508,47,816
15628,4,1,10,8,0.46,0.4545,0.82,0.2537,31,834,55,912
15629,4,1,10,9,0.5,0.4848,0.77,0.1642,41,387,55,673
15630,4,1,10,10,0.52,0.5,0.68,0.2239,60,218,48,678
15631,4,1,10,11,0.56,0.5303,0.56,0.2239,79,268,52,759
15632,4,1,10,12,0.6,0.6212,0.53,0.2537,93,377,53,688
15633,4,1,10,13,0.62,0.6212,0.53,0.3582,96,332,28,730
15634,4,1,10,14,0.62,0.6212,0.5,0.2985,94,285,15,726
15635,4,1,10,15,0.6,0.6061,0.6,0.194,69,353,92,947
15636,4,1,10,16,0.6,0.6212,0.56,0.2836,94,450,46,652
15637,4,1,10,17,0.58,0.5455,0.64,0.3284,102,890,50,818
15638,4,1,10,18,0.56,0.5303,0.64,0.3284,68,788,93,562
15639,4,1,10,19,0.56,0.5303,0.68,0.2985,42,513,70,668
15640,4,1,10,20,0.56,0.5303,0.68,0.2537,39,387,41,665
15641,4,1,10,21,0.54,0.5152,0.77,0.194,38,283,26,700
15642,4,1,10,22,0.54,0.5152,0.83,0.194,27,229,29,680
15643,4,1,10,23,0.54,0.5152,0.83,0,6,117,3,825
15644,4,1,10,0,0.56,0.5303,0.83,0.1045,5,56,45,707
15645,4,1,10,1,0.54,0.5152,0.88,0,4,16,56,683
15646,4,1,10,2,0.54,0.5152,0.88,0,1,10,93,530
15647,4,1,10,3,0.56,0.5303,0.83,0,0,5,85,869
15648,4,1,10,4,0.56,0.5303,0.83,0,1,6,46,999
15649,4,1,10,5,0.54,0.5152,0.88,0,1,36,96,533
15650,4,1,10,6,0.54,0.5152,0.94,0.1642,5,131,45,844
15651,4,1,10,7,0.54,0.5152,0.94,0,5,154,57,999
15652,4,1,10,8,0.54,0.5152,0.94,0.1045,20,467,57,525
15653,4,1,10,9,0.54,0.5152,0.94,0.1045,26,389,79,810
15654,4,1,10,10,0.58,0.5455,0.88,0.194,26,224,16,756
15655,4,1,10,11,0.6,0.5606,0.83,0.194,41,252,7,574
15656,4,1,10,12,0.64,0.6061,0.69,0.2239,74,332,77,912
15657,4,1,10,13,0.62,0.5909,0.73,0.2239,87,375,66,772
15658,4,1,10,14,0.66,0.6212,0.61,0.2537,88,365,49,912
15659,4,1,10,15,0.64,0.6061,0.65,0.2985,93,395,31,695
15660,4,1,10,16,0.62,0.6061,0.69,0.3582,131,565,60,572
15661,4,1,10,17,0.62,0.6061,0.69,0.3582,48,425,59,630
15662,4,1,10,18,0.56,0.5303,0.83,0.1045,21,233,21,933
15663,4,1,10,19,0.54,0.5152,0.88,0.1642,19,232,100,678
15664,4,1,10,20,0.52,0.5,0.77,0.194,13,229,17,855
15665,4,1,10,21,0.5,0.4848,0.77,0,17,206,82,865
15666,4,1,10,22,0.5,0.4848,0.77,0.0896,14,190,7,700
15667,4,1,10,23,0.46,0.4545,0.88,0.1045,13,131,87,812
15668,4,1,10,0,0.46,0.4545,0.82,0.1343,13,123,77,720
15669,4,1,10,1,0.46,0.4545,0.72,0.1343,2,95,56,759
15670,4,1,10,2,0.44,0.4394,0.77,0.1045,9,78,30,603
15671,4,1,10,3,0.42,0.4242,0.77,0.1343,2,29,52,920
15672,4,1,10,4,0.44,0.4394,0.72,0,9,18,15,736
15673,4,1,10,5,0.4,0.4091,0.82,0,6,13,53,738
15674,4,1,10,6,0.42,0.4242,0.71,0,5,31,97,883
15675,4,1,10,7,0.4,0.4091,0.82,0,6,65,20,755
15676,4,1,10,8,0.46,0.4545,0.67,0.1343,29,193,41,717
15677,4,1,10,9,0.5,0.4848,0.59,0.1343,106,363,94,780
15678,4,1,10,10,0.52,0.5,0.52,0.1343,111,423,93,892
15679,4,1,10,11,0.54,0.5152,0.52,0.2239,204,612,90,945
15680,4,1,10,12,0.56,0.5303,0.46,0.1045,267,703,29,729
15681,4,1,10,13,0.56,0.5303,0.43,0.1642,273,714,45,835
15682,4,1,10,14,0.56,0.5303,0.4,0,335,711,55,877
15683,4,1,10,15,0.56,0.5303,0.43,0,308,711,62,517
15684,4,1,10,16,0.54,0.5152,0.42,0.2836,325,691,72,956
15685,4,1,10,17,0.54,0.5152,0.37,0.2239,347,731,65,616
15686,4,1,10,18,0.52,0.5,0.39,0.2239,165,521,68,687
15687,4,1,10,19,0.5,0.4848,0.45,0.1343,77,345,91,523
15688,4,1,10,20,0.5,0.4848,0.39,0.2239,61,259,48,658
15689,4,1,10,21,0.46,0.4545,0.47,0.2239,72,296,90,603
15690,4,1,10,22,0.44,0.4394,0.51,0.1045,47,202,68,832
15691,4,1,10,23,0.42,0.4242,0.58,0,27,163,78,728
15692,4,1,10,0,0.44,0.4394,0.54,0.1642,35,154,33,856
15693,4,1,10,1,0.42,0.4242,0.58,0.2239,20,117,67,633
15694,4,1,10,2,0.4,0.4091,0.62,0.1642,44,132,44,827
15695,4,1,10,3,0.38,0.3939,0.66,0.0896,12,41,73,546
15696,4,1,10,4,0.36,0.3485,0.71,0.1642,8,21,11,898
15697,4,1,10,5,0.38,0.3939,0.66,0.0896,6,10,84,916
15698,4,1,10,6,0.4,0.4091,0.62,0,8,26,78,921
15699,4,1,10,7,0.4,0.4091,0.62,0,13,56,40,982
15700,4,1,10,8,0.42,0.4242,0.67,0,39,143,41,942
15701,4,1,10,9,0.46,0.4545,0.55,0.1642,77,269,97,554
15702,4,1,10,10,0.5,0.4848,0.48,0.2985,167,443,47,631
15703,4,1,10,11,0.52,0.5,0.44,0.3284,191,547,71,565
15704,4,1,10,12,0.54,0.5152,0.39,0.3284,236,675,52,670
