instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4
16277,4,1,11,22,0.32,0.3182,0.66,0.1642,10,153,44,872,163,514
16278,4,1,11,23,0.32,0.3182,0.61,0.1642,7,125,19,912,216,569
16279,4,1,11,0,0.32,0.3333,0.66,0.1045,7,65,27,687,40,528
16280,4,1,11,1,0.3,0.3182,0.65,0.0896,5,21,31,742,72,657
16281,4,1,11,2,0.3,0.303,0.7,0.1642,0,9,79,874,223,570
16282,4,1,11,3,0.3,0.303,0.65,0.1343,0,6,11,849,128,645
16283,4,1,11,4,0.3,0.3182,0.65,0.1045,0,5,39,844,39,622
16284,4,1,11,5,0.3,0.3182,0.65,0.0896,2,36,58,828,70,683
16285,4,1,11,6,0.3,0.3182,0.61,0.0896,4,130,75,800,122,605
16286,4,1,11,7,0.3,0.303,0.61,0.1642,5,367,56,869,94,582
16287,4,1,11,8,0.32,0.3333,0.57,0.1343,17,711,35,974,215,700
16288,4,1,11,9,0.34,0.3485,0.53,0.1045,21,351,45,699,12,543
16289,4,1,11,10,0.34,0.3333,0.53,0.194,33,198,3,766,212,729
16290,4,1,11,11,0.38,0.3939,0.43,0.2239,33,218,6,565,27,559
16291,4,1,11,12,0.4,0.4091,0.43,0.2836,28,290,79,961,131,634
16292,4,1,11,13,0.42,0.4242,0.38,0.194,52,278,68,934,95,585
16293,4,1,11,14,0.42,0.4242,0.35,0.1045,47,251,23,575,178,521
16294,4,1,11,15,0.42,0.4242,0.38,0.1343,30,267,46,859,24,733
16295,4,1,11,16,0.42,0.4242,0.35,0.2836,33,383,22,801,17,505
16296,4,1,11,17,0.36,0.3485,0.46,0.194,41,580,60,916,220,589
16297,4,1,11,18,0.34,0.3333,0.53,0.1642,22,505,65,904,84,682
16298,4,1,11,19,0.36,0.3485,0.46,0.2239,26,332,72,500,181,634
16299,4,1,11,20,0.36,0.3333,0.46,0.2537,20,227,47,680,127,680
16300,4,1,11,21,0.34,0.3333,0.49,0.194,21,178,63,542,169,746
16301,4,1,11,22,0.32,0.303,0.53,0.2537,23,162,50,666,158,557
16302,4,1,11,23,0.32,0.303,0.53,0.2239,14,128,19,641,170,552
16303,4,1,11,0,0.3,0.303,0.52,0.1642,11,106,35,668,64,666
16304,4,1,11,1,0.26,0.2576,0.6,0.194,13,87,38,731,43,541
16305,4,1,11,2,0.26,0.2576,0.65,0.194,8,49,5,854,33,603
16306,4,1,11,3,0.26,0.2576,0.65,0.194,2,21,32,734,83,700
16307,4,1,11,4,0.24,0.2273,0.7,0.194,1,7,20,877,165,617
16308,4,1,11,5,0.24,0.2424,0.7,0.1642,1,11,19,514,88,570
16309,4,1,11,6,0.24,0.2273,0.7,0.2239,0,21,90,601,193,750
16310,4,1,11,7,0.24,0.2273,0.7,0.194,8,78,41,674,97,714
16311,4,1,11,8,0.26,0.2576,0.65,0.2239,30,168,92,827,249,656
16312,4,1,11,9,0.34,0.3182,0.49,0.2239,48,248,17,632,39,661
16313,4,1,11,10,0.36,0.3333,0.46,0.2537,62,320,1,577,13,507
16314,4,1,11,11,0.38,0.3939,0.43,0.194,80,423,60,663,229,690
16315,4,1,11,12,0.4,0.4091,0.4,0.1642,117,476,89,984,180,644
16316,4,1,11,13,0.42,0.4242,0.38,0.2537,179,525,24,903,80,587
16317,4,1,11,14,0.42,0.4242,0.38,0.194,175,555,95,943,88,709
16318,4,1,11,15,0.42,0.4242,0.35,0.2985,175,549,10,807,109,609
16319,4,1,11,16,0.4,0.4091,0.4,0.2239,144,469,40,733,62,656
16320,4,1,11,17,0.38,0.3939,0.4,0.1642,101,403,25,597,93,740
16321,4,1,11,18,0.36,0.3636,0.5,0.1045,34,271,63,781,174,622
16322,4,1,11,19,0.34,0.3485,0.53,0.0896,45,253,98,793,101,553
16323,4,1,11,20,0.34,0.3485,0.66,0.0896,30,172,50,849,169,501
16324,4,1,11,21,0.32,0.3333,0.57,0.1045,15,139,26,858,160,542
16325,4,1,11,22,0.32,0.3333,0.57,0.1045,15,145,49,979,101,665
16326,4,1,11,23,0.3,0.3182,0.7,0.1045,19,133,37,710,124,605
16327,4,1,11,0,0.3,0.303,0.7,0.1642,11,129,77,893,124,601
16328,4,1,11,1,0.3,0.2879,0.7,0.194,14,95,62,936,88,683
16329,4,1,11,2,0.28,0.2879,0.81,0.1045,8,73,47,501,88,534
16330,4,1,11,3,0.3,0.303,0.81,0.1642,9,46,72,922,204,567
16331,4,1,11,4,0.3,0.2879,0.81,0.194,4,12,71,617,78,663
16332,4,1,11,5,0.28,0.2879,0.81,0.1343,5,12,36,1000,248,675
16333,4,1,11,6,0.28,0.2727,0.81,0.1642,2,15,9,849,94,748
16334,4,1,11,7,0.28,0.2727,0.81,0.194,3,42,45,637,215,579
16335,4,1,11,8,0.3,0.2879,0.75,0.2537,19,119,58,607,240,719
16336,4,1,11,9,0.32,0.303,0.7,0.2537,49,204,77,503,48,569
16337,4,1,11,10,0.34,0.303,0.66,0.2985,79,329,21,553,59,748
16338,4,1,11,11,0.38,0.3939,0.62,0.2836,92,359,27,502,247,685
16339,4,1,11,12,0.4,0.4091,0.62,0.2836,101,442,61,807,234,652
16340,4,1,11,13,0.4,0.4091,0.62,0.3284,113,447,50,633,63,549
16341,4,1,11,14,0.4,0.4091,0.62,0.2985,125,428,59,973,1,510
16342,4,1,11,15,0.42,0.4242,0.54,0.2836,89,407,43,999,231,700
16343,4,1,11,16,0.4,0.4091,0.62,0.3284,59,372,5,659,195,589
16344,4,1,11,17,0.38,0.3939,0.66,0.2537,48,280,40,721,10,695
16345,4,1,11,18,0.36,0.3485,0.66,0.2239,36,276,73,942,149,517
16346,4,1,11,19,0.36,0.3485,0.66,0.1642,16,210,74,577,28,721
16347,4,1,11,20,0.36,0.3485,0.66,0.1642,9,129,65,927,99,705
16348,4,1,11,21,0.36,0.3333,0.66,0.2537,17,110,50,753,101,567
16349,4,1,11,22,0.36,0.3333,0.66,0.2537,8,74,87,734,202,537
16350,4,1,11,23,0.36,0.3485,0.66,0.2239,6,59,84,871,141,639
16351,4,1,11,0,0.36,0.3485,0.66,0.2239,5,27,15,657,1,613
16352,4,1,11,1,0.36,0.3485,0.66,0.2239,0,19,73,922,17,504
16353,4,1,11,2,0.36,0.3333,0.66,0.2537,0,5,90,682,201,522
16354,4,1,11,3,0.36,0.3485,0.66,0.2239,0,2,36,829,57,634
16355,4,1,11,4,0.36,0.3485,0.66,0.2239,1,12,98,636,193,623
16356,4,1,11,5,0.36,0.3485,0.66,0.2239,1,39,18,723,212,582
16357,4,1,11,6,0.36,0.3333,0.66,0.2537,3,131,63,983,134,604
16358,4,1,11,7,0.36,0.3333,0.66,0.2985,5,386,56,555,107,540
16359,4,1,11,8,0.36,0.3333,0.66,0.2985,13,663,3,662,234,554
16360,4,1,11,9,0.36,0.3333,0.66,0.2537,18,278,87,627,69,561
16361,4,1,11,10,0.36,0.3333,0.66,0.2537,33,139,40,689,98,665
16362,4,1,11,11,0.38,0.3939,0.66,0.2537,33,197,52,505,107,505
16363,4,1,11,12,0.4,0.4091,0.62,0.2836,35,242,2,554,220,651
16364,4,1,11,13,0.44,0.4394,0.54,0.2537,46,251,79,932,162,655
16365,4,1,11,14,0.44,0.4394,0.54,0.2537,47,217,1,807,236,541
16366,4,1,11,15,0.44,0.4394,0.54,0.194,44,257,65,772,117,740
16367,4,1,11,16,0.42,0.4242,0.58,0.2537,55,380,15,847,209,662
16368,4,1,11,17,0.42,0.4242,0.58,0.194,33,619,61,820,220,501
16369,4,1,11,18,0.4,0.4091,0.58,0.2537,21,580,89,620,178,639
16370,4,1,11,19,0.4,0.4091,0.58,0.2836,25,406,39,844,156,516
16371,4,1,11,20,0.38,0.3939,0.62,0.2537,7,259,20,506,20,701
16372,4,1,11,21,0.38,0.3939,0.54,0.2239,15,203,41,727,219,679
16373,4,1,11,22,0.34,0.3485,0.66,0.1045,7,113,91,732,58,559
16374,4,1,11,23,0.34,0.3485,0.66,0.1045,2,74,20,624,2,644
16375,4,1,11,0,0.32,0.3333,0.7,0.1343,3,29,94,967,122,605
16376,4,1,11,1,0.34,0.3485,0.66,0.1045,3,13,27,812,219,731
16377,4,1,11,2,0.32,0.3333,0.76,0.0896,0,5,49,566,238,749
16378,4,1,11,3,0.34,0.3485,0.71,0.1045,0,2,16,742,64,529
16379,4,1,11,4,0.34,0.3333,0.66,0.194,0,6,5,960,246,698
16380,4,1,11,5,0.34,0.3333,0.66,0.1343,2,34,93,667,24,669
16381,4,1,11,6,0.34,0.3333,0.71,0.1642,2,148,69,854,29,562
16382,4,1,11,7,0.32,0.3333,0.76,0.0896,7,418,82,961,21,693
16383,4,1,11,8,0.34,0.3333,0.71,0.1343,16,665,51,897,218,608
16384,4,1,11,9,0.36,0.3788,0.71,0,28,326,77,760,49,617
16385,4,1,11,10,0.4,0.4091,0.66,0.0896,32,176,12,694,139,561
16386,4,1,11,11,0.42,0.4242,0.67,0.0896,45,205,5,761,132,589
16387,4,1,11,12,0.42,0.4242,0.67,0,70,313,93,853,131,594
16388,4,1,11,13,0.44,0.4394,0.58,0,49,267,58,708,137,642
16389,4,1,11,14,0.44,0.4394,0.58,0.1045,47,224,91,846,141,651
16390,4,1,11,15,0.46,0.4545,0.55,0.1045,61,287,59,969,61,547
16391,4,1,11,16,0.42,0.4242,0.62,0.0896,60,395,5,649,96,536
16392,4,1,11,17,0.4,0.4091,0.71,0.1642,37,590,31,850,154,640
16393,4,1,11,18,0.4,0.4091,0.66,0.0896,16,550,19,985,216,577
16394,4,1,11,19,0.4,0.4091,0.71,0,23,384,2,797,134,639
16395,4,1,11,20,0.38,0.3939,0.76,0,11,235,38,601,147,637
16396,4,1,11,21,0.36,0.3788,0.71,0,14,157,14,961,53,707
16397,4,1,11,22,0.36,0.3788,0.71,0,7,122,26,854,155,670
16398,4,1,11,23,0.32,0.3333,0.81,0.1045,1,83,68,759,180,609
16399,4,1,11,0,0.34,0.3636,0.81,0,1,26,52,831,115,520
16400,4,1,11,1,0.32,0.3333,0.81,0.1045,1,14,7,791,170,710
16401,4,1,11,2,0.28,0.2879,0.87,0.1045,2,8,54,534,240,651
16402,4,1,11,3,0.28,0.2879,0.87,0.1045,0,2,85,714,159,544
16403,4,1,11,4,0.28,0.2879,0.87,0.1045,0,10,53,852,204,581
16404,4,1,11,5,0.28,0.2879,0.87,0.1045,1,29,43,512,132,737
16405,4,1,11,6,0.28,0.303,0.87,0.0896,2,101,95,986,180,748
16406,4,1,11,7,0.26,0.2879,0.87,0.0896,11,273,21,798,211,737
16407,4,1,11,8,0.28,0.303,0.81,0.0896,12,551,82,979,147,573
16408,4,1,11,9,0.32,0.3333,0.76,0.0896,45,365,85,520,12,711
16409,4,1,11,10,0.36,0.3788,0.62,0,22,172,65,572,19,713
16410,4,1,11,11,0.4,0.4091,0.5,0.194,43,241,47,611,58,593
16411,4,1,11,12,0.44,0.4394,0.41,0.194,74,344,21,786,132,563
16412,4,1,11,13,0.44,0.4394,0.35,0.2239,70,365,15,956,74,584
16413,4,1,11,14,0.46,0.4545,0.33,0.194,84,413,6,753,129,740
16414,4,1,11,15,0.46,0.4545,0.36,0.0896,68,449,54,619,208,564
16415,4,1,11,16,0.44,0.4394,0.33,0.1343,59,469,18,981,152,618
16416,4,1,11,17,0.4,0.4091,0.4,0.1642,41,374,14,628,137,504
16417,4,1,11,18,0.42,0.4242,0.38,0.1045,24,311,0,919,13,578
16418,4,1,11,19,0.38,0.3939,0.43,0.194,23,243,63,853,202,660
16419,4,1,11,20,0.34,0.3485,0.61,0.1045,11,136,16,677,148,502
16420,4,1,11,21,0.36,0.3788,0.5,0,8,105,69,536,66,517
16421,4,1,11,22,0.34,0.3636,0.49,0,6,88,21,972,223,650
16422,4,1,11,23,0.32,0.3485,0.61,0,7,57,32,540,93,513
16423,4,1,11,0,0.32,0.3333,0.66,0.0896,3,46,96,743,67,558
16424,4,1,11,1,0.28,0.303,0.65,0.0896,5,42,20,695,49,671
16425,4,1,11,2,0.24,0.2576,0.75,0.0896,3,18,90,578,134,611
16426,4,1,11,3,0.24,0.2576,0.75,0.1045,0,6,16,562,249,730
16427,4,1,11,4,0.22,0.2273,0.8,0.1343,1,3,28,627,106,624
16428,4,1,11,5,0.24,0.2576,0.75,0.1045,2,8,16,956,184,544
16429,4,1,11,6,0.26,0.2727,0.7,0.1045,2,17,60,825,131,746
16430,4,1,11,7,0.22,0.2273,0.75,0.1343,7,56,80,787,37,546
16431,4,1,11,8,0.24,0.2424,0.75,0.1343,20,97,0,653,185,600
16432,4,1,11,9,0.3,0.3333,0.65,0,25,119,13,770,84,746
16433,4,1,11,10,0.36,0.3636,0.57,0.1045,65,219,30,963,44,674
16434,4,1,11,11,0.42,0.4242,0.41,0.0896,89,232,5,943,54,584
16435,4,1,11,12,0.44,0.4394,0.35,0,117,262,29,845,162,508
16436,4,1,11,13,0.46,0.4545,0.31,0,125,269,61,966,70,518
16437,4,1,11,14,0.48,0.4697,0.29,0,125,220,20,510,245,736
16438,4,1,11,15,0.48,0.4697,0.29,0,132,228,23,934,68,681
16439,4,1,11,16,0.46,0.4545,0.33,0,101,182,45,793,23,687
16440,4,1,11,17,0.44,0.4394,0.35,0,66,109,20,616,147,573
16441,4,1,11,18,0.4,0.4091,0.43,0,16,70,11,835,230,630
16442,4,1,11,19,0.36,0.3788,0.76,0,13,44,19,692,166,584
16443,4,1,11,20,0.34,0.3636,0.71,0,15,52,30,875,244,526
16444,4,1,11,21,0.34,0.3485,0.61,0.0896,7,46,14,984,202,667
16445,4,1,11,22,0.32,0.3485,0.61,0,8,44,86,842,26,607
16446,4,1,11,23,0.3,0.3333,0.7,0,8,36,37,702,65,644
16447,4,1,11,0,0.28,0.3182,0.65,0,0,32,13,551,47,649
16448,4,1,11,1,0.28,0.303,0.81,0.0896,2,13,53,922,53,650
16449,4,1,11,2,0.26,0.2879,0.75,0.0896,1,5,86,546,65,551
16450,4,1,11,3,0.26,0.303,0.7,0,1,1,0,523,162,641
16451,4,1,11,4,0.24,0.2576,0.75,0.1045,1,4,2,851,140,703
16452,4,1,11,5,0.24,0.2879,0.81,0,0,10,8,895,186,626
16453,4,1,11,6,0.24,0.2879,0.81,0,0,20,25,987,244,519
16454,4,1,11,7,0.24,0.2879,0.81,0,5,77,45,686,26,738
16455,4,1,11,8,0.24,0.2576,0.87,0.0896,11,94,4,559,206,741
16456,4,1,11,9,0.28,0.2879,0.75,0.1045,32,112,3,757,223,735
16457,4,1,11,10,0.34,0.3333,0.61,0.1642,87,201,13,895,216,674
16458,4,1,11,11,0.4,0.4091,0.5,0.194,121,251,44,792,111,685
16459,4,1,11,12,0.44,0.4394,0.38,0.2537,186,379,56,684,2,565
16460,4,1,11,13,0.46,0.4545,0.38,0.2836,224,424,12,684,56,740
16461,4,1,11,14,0.5,0.4848,0.36,0.2537,240,435,19,529,108,698
16462,4,1,11,15,0.48,0.4697,0.41,0.2537,233,447,47,724,74,706
16463,4,1,11,16,0.48,0.4697,0.41,0.1045,158,357,34,715,6,720
16464,4,1,11,17,0.48,0.4697,0.39,0.0896,117,300,98,696,24,616
16465,4,1,11,18,0.46,0.4545,0.44,0,50,208,84,677,25,510
16466,4,1,11,19,0.46,0.4545,0.47,0.1642,33,154,28,979,154,501
16467,4,1,11,20,0.46,0.4545,0.41,0.0896,42,142,9,944,66,510
16468,4,1,11,21,0.46,0.4545,0.47,0.2537,23,98,59,953,83,732
16469,4,1,11,22,0.44,0.4394,0.33,0.5224,16,79,37,543,45,723
16470,4,1,11,23,0.42,0.4242,0.38,0.4478,20,67,25,720,192,599
16471,4,1,11,0,0.4,0.4091,0.37,0.4179,9,42,60,506,167,689
16472,4,1,11,1,0.34,0.2879,0.42,0.4925,1,20,77,850,143,697
16473,4,1,11,2,0.32,0.2727,0.39,0.6119,10,32,94,533,47,600
16474,4,1,11,3,0.28,0.2576,0.41,0.3582,6,11,80,925,152,544
16475,4,1,11,4,0.26,0.2121,0.41,0.4478,1,3,54,530,77,719
16476,4,1,11,5,0.26,0.2273,0.41,0.3284,1,3,21,747,43,654
16477,4,1,11,6,0.24,0.2121,0.44,0.2836,1,10,30,604,195,706
16478,4,1,11,7,0.26,0.2273,0.41,0.3284,4,25,59,642,108,564
16479,4,1,11,8,0.26,0.2121,0.44,0.4627,7,62,71,630,18,577
16480,4,1,11,9,0.26,0.2121,0.41,0.4478,26,122,47,944,78,523
16481,4,1,11,10,0.26,0.2273,0.44,0.2985,46,142,29,908,194,732
16482,4,1,11,11,0.28,0.2576,0.41,0.2985,55,186,84,783,55,658
16483,4,1,11,12,0.3,0.2576,0.36,0.6119,53,199,5,598,148,528
16484,4,1,11,13,0.32,0.303,0.36,0.3284,64,225,25,903,224,607
16485,4,1,11,14,0.32,0.2879,0.33,0.4627,58,207,2,569,158,722
16486,4,1,11,15,0.3,0.2727,0.36,0.4627,59,198,24,717,10,736
16487,4,1,11,16,0.28,0.2424,0.38,0.4478,43,170,46,576,111,688
16488,4,1,11,17,0.26,0.2273,0.41,0.3881,29,126,31,573,140,697
16489,4,1,11,18,0.26,0.2273,0.38,0.3881,22,145,44,536,207,622
16490,4,1,11,19,0.26,0.2424,0.41,0.2537,9,83,35,769,109,736
16491,4,1,11,20,0.24,0.2121,0.44,0.2836,3,58,4,771,38,711
16492,4,1,11,21,0.24,0.2273,0.44,0.194,9,75,79,914,141,576
16493,4,1,11,22,0.24,0.2273,0.44,0.2537,7,76,95,631,8,741
16494,4,1,11,23,0.24,0.2273,0.44,0.194,9,57,70,793,88,680
16495,4,1,11,0,0.22,0.2121,0.47,0.2537,3,34,76,813,236,708
16496,4,1,11,1,0.22,0.2273,0.44,0.194,4,36,28,824,241,714
16497,4,1,11,2,0.22,0.197,0.44,0.3582,1,28,21,991,200,593
16498,4,1,11,3,0.22,0.2727,0.44,0,0,8,39,939,207,670
16499,4,1,11,4,0.22,0.2727,0.44,0,1,2,84,697,53,666
16500,4,1,11,5,0.22,0.2273,0.47,0.1642,0,3,99,634,18,530
16501,4,1,11,6,0.22,0.2424,0.47,0.1045,1,11,19,856,149,583
16502,4,1,11,7,0.22,0.2424,0.51,0.1045,2,21,36,785,247,743
16503,4,1,11,8,0.22,0.2273,0.51,0.194,2,34,3,526,2,571
16504,4,1,11,9,0.24,0.2273,0.48,0.2239,13,96,4,512,57,686
16505,4,1,11,10,0.24,0.2273,0.48,0.2537,15,139,36,970,148,681
16506,4,1,11,11,0.26,0.2576,0.41,0.2239,49,204,84,771,56,691
16507,4,1,11,12,0.26,0.2576,0.41,0.2239,37,202,52,720,186,708
16508,4,1,11,13,0.26,0.2576,0.41,0.1642,37,195,97,556,105,701
16509,4,1,11,14,0.3,0.2879,0.42,0.2537,33,203,0,928,123,512
16510,4,1,11,15,0.3,0.2879,0.42,0.2537,36,245,76,764,69,750
16511,4,1,11,16,0.3,0.2879,0.39,0.2239,25,228,67,852,130,615
16512,4,1,11,17,0.28,0.2727,0.41,0.1642,11,181,5,964,120,656
16513,4,1,11,18,0.26,0.2576,0.44,0.1642,9,141,33,547,212,572
16514,4,1,11,19,0.26,0.303,0.41,0,13,127,80,533,145,656
16515,4,1,11,20,0.24,0.2879,0.6,0,9,119,97,586,25,730
16516,4,1,11,21,0.26,0.303,0.48,0,4,64,54,731,25,690
16517,4,1,11,22,0.24,0.2879,0.6,0,3,62,89,940,9,542
16518,4,1,11,23,0.22,0.2576,0.69,0.0896,1,41,8,744,173,684
16519,4,1,11,0,0.22,0.2727,0.69,0,4,23,93,725,235,658
16520,4,1,11,1,0.2,0.2576,0.69,0,1,10,89,674,222,721
16521,4,1,11,2,0.2,0.2576,0.69,0,0,5,12,878,166,712
16522,4,1,11,3,0.2,0.2576,0.69,0,1,5,51,551,60,576
16523,4,1,11,4,0.22,0.2727,0.69,0,0,10,65,791,89,560
16524,4,1,11,5,0.22,0.2273,0.69,0.1642,0,41,91,807,124,626
16525,4,1,11,6,0.22,0.2727,0.69,0,1,124,100,665,25,694
16526,4,1,11,7,0.24,0.2879,0.65,0,2,365,49,944,111,549
16527,4,1,11,8,0.24,0.2879,0.65,0,9,638,72,565,45,703
16528,4,1,11,9,0.28,0.303,0.56,0.0896,10,286,95,606,6,642
16529,4,1,11,10,0.32,0.3485,0.49,0,20,147,7,525,73,597
16530,4,1,11,11,0.4,0.4091,0.37,0.2985,18,130,70,926,142,535
16531,4,1,11,12,0.42,0.4242,0.35,0.1045,22,210,90,763,7,641
16532,4,1,11,13,0.42,0.4242,0.35,0.1045,20,217,76,781,76,506
16533,4,1,11,14,0.42,0.4242,0.35,0,51,228,56,842,76,644
16534,4,1,11,15,0.42,0.4242,0.35,0.0896,49,230,62,941,213,576
16535,4,1,11,16,0.44,0.4394,0.3,0,49,346,57,880,56,682
16536,4,1,11,17,0.42,0.4242,0.32,0,13,553,62,926,132,531
16537,4,1,11,18,0.36,0.3485,0.5,0.1642,19,521,24,503,120,706
16538,4,1,11,19,0.34,0.3636,0.53,0,16,371,61,803,119,553
16539,4,1,11,20,0.34,0.3636,0.49,0,12,277,13,987,209,550
16540,4,1,11,21,0.34,0.3636,0.49,0,9,181,98,998,218,516
16541,4,1,11,22,0.32,0.3485,0.61,0,3,104,38,806,249,742
16542,4,1,11,23,0.32,0.3333,0.66,0.1045,8,65,42,608,19,582
16543,4,1,11,0,0.32,0.3333,0.66,0.0896,2,26,48,816,107,569
16544,4,1,11,1,0.32,0.3333,0.7,0.1343,0,6,16,808,87,591
16545,4,1,11,2,0.32,0.3182,0.7,0.1642,0,5,75,772,105,716
16546,4,1,11,3,0.32,0.3333,0.7,0.1343,1,4,89,941,166,663
16547,4,1,11,4,0.3,0.2879,0.81,0.194,0,5,59,728,151,549
16548,4,1,11,5,0.3,0.2879,0.81,0.2239,0,31,25,741,128,682
16549,4,1,11,6,0.3,0.303,0.81,0.1642,3,100,90,823,92,581
16550,4,1,11,7,0.3,0.303,0.81,0.1343,4,293,12,539,84,610
16551,4,1,11,8,0.32,0.3182,0.81,0.1642,6,500,68,888,231,521
16552,4,1,11,9,0.32,0.3333,0.81,0.1343,11,268,0,609,213,639
16553,4,1,11,10,0.32,0.3182,0.81,0.194,5,57,59,852,104,547
16554,4,1,11,11,0.3,0.2727,0.87,0.2985,6,65,3,517,86,608
16555,4,1,11,12,0.28,0.2576,0.87,0.3881,6,76,5,974,196,577
16556,4,1,11,13,0.28,0.2727,0.87,0.2537,4,77,62,739,241,622
16557,4,1,11,14,0.28,0.2576,0.87,0.3582,8,94,79,938,203,601
16558,4,1,11,15,0.3,0.2727,0.75,0.2985,9,155,71,625,249,700
16559,4,1,11,16,0.3,0.2727,0.75,0.2985,5,257,22,770,60,626
16560,4,1,11,17,0.3,0.2727,0.75,0.3881,13,527,87,526,247,659
16561,4,1,11,18,0.26,0.2273,0.81,0.3582,13,482,64,561,210,695
16562,4,1,11,19,0.26,0.2576,0.73,0.2985,12,350,54,996,11,517
16563,4,1,11,20,0.26,0.2273,0.75,0.3284,4,232,64,685,98,577
16564,4,1,11,21,0.24,0.2121,0.81,0.2836,6,185,1,594,17,549
16565,4,1,11,22,0.24,0.2424,0.81,0.1642,2,97,76,612,228,712
16566,4,1,11,23,0.26,0.2424,0.81,0.2537,3,67,26,839,121,697
16567,4,1,11,0,0.26,0.2424,0.75,0.2537,1,23,65,910,30,550
16568,4,1,11,1,0.26,0.2576,0.75,0.2239,0,12,3,582,186,545
16569,4,1,11,2,0.26,0.2576,0.75,0.2239,0,1,56,897,39,519
16570,4,1,11,3,0.26,0.2576,0.7,0.2239,0,3,5,625,140,632
16571,4,1,11,4,0.26,0.2576,0.7,0.194,0,4,76,632,129,623
16572,4,1,11,5,0.26,0.2727,0.7,0.1343,0,39,23,501,163,553
16573,4,1,11,6,0.26,0.2576,0.65,0.2239,4,136,87,512,227,679
16574,4,1,11,7,0.26,0.2576,0.56,0.194,6,409,94,811,119,710
16575,4,1,11,8,0.24,0.2121,0.6,0.2836,9,692,11,946,79,648
16576,4,1,11,9,0.28,0.2727,0.52,0.194,13,322,20,750,131,591
16577,4,1,11,10,0.3,0.3182,0.49,0.1045,17,161,65,648,98,576
16578,4,1,11,11,0.32,0.3182,0.45,0.1642,19,146,62,791,121,509
16579,4,1,11,12,0.34,0.303,0.42,0.3881,19,208,36,932,172,574
16580,4,1,11,13,0.34,0.3333,0.42,0.194,21,214,55,732,3,725
16581,4,1,11,14,0.36,0.3333,0.4,0.2985,15,176,10,907,129,510
16582,4,1,11,15,0.36,0.3333,0.32,0.3284,7,179,20,596,195,550
16583,4,1,11,16,0.36,0.3333,0.29,0.2537,9,325,63,964,237,734
16584,4,1,11,17,0.34,0.3333,0.31,0.1343,17,563,31,558,199,734
16585,4,1,11,18,0.32,0.303,0.33,0.2836,12,542,27,676,181,547
16586,4,1,11,19,0.32,0.3182,0.36,0.1642,9,387,33,542,12,600
16587,4,1,11,20,0.32,0.3333,0.36,0.1343,5,263,30,535,98,527
16588,4,1,11,21,0.3,0.303,0.39,0.1642,4,223,95,566,136,709
16589,4,1,11,22,0.28,0.2727,0.45,0.1642,6,154,67,949,208,747
16590,4,1,11,23,0.26,0.2727,0.48,0.1343,5,78,83,913,202,581
16591,4,1,11,0,0.24,0.2576,0.56,0.0896,4,29,55,981,201,660
16592,4,1,11,1,0.22,0.2576,0.64,0.0896,1,16,34,796,221,634
16593,4,1,11,2,0.22,0.2727,0.64,0,1,7,9,557,204,663
16594,4,1,11,4,0.2,0.2273,0.75,0.0896,0,7,16,907,73,572
16595,4,1,11,5,0.2,0.2576,0.69,0,0,42,19,531,221,620
16596,4,1,11,6,0.22,0.2727,0.69,0,1,121,45,563,11,522
16597,4,1,11,7,0.2,0.2576,0.64,0,8,362,50,823,7,607
16598,4,1,11,8,0.2,0.2273,0.69,0.1045,15,679,34,531,51,703
16599,4,1,11,9,0.24,0.2879,0.6,0,13,299,52,737,248,642
16600,4,1,11,10,0.28,0.303,0.65,0.0896,25,178,4,989,111,706
16601,4,1,11,11,0.36,0.3485,0.37,0.2239,13,163,42,570,45,675
16602,4,1,11,12,0.36,0.3485,0.4,0.1642,11,236,97,662,36,529
16603,4,1,11,13,0.38,0.3939,0.32,0.1343,15,224,6,506,107,573
16604,4,1,11,14,0.36,0.3485,0.43,0.2239,13,187,20,716,243,635
16605,4,1,11,15,0.36,0.3333,0.43,0.2836,19,220,66,767,119,542
16606,4,1,11,16,0.36,0.3485,0.4,0.2239,24,370,69,995,156,692
16607,4,1,11,17,0.34,0.3333,0.39,0.194,17,561,92,860,158,538
16608,4,1,11,18,0.32,0.3182,0.49,0.1642,17,537,53,504,18,546
16609,4,1,11,19,0.3,0.2879,0.52,0.194,18,344,32,677,48,537
16610,4,1,11,20,0.3,0.303,0.52,0.1642,11,252,35,532,0,742
16611,4,1,11,21,0.26,0.2727,0.65,0.1343,7,208,21,723,142,656
16612,4,1,11,22,0.26,0.2879,0.7,0.0896,4,151,55,748,18,630
16613,4,1,11,23,0.28,0.3182,0.61,0,6,130,86,743,121,590
16614,4,1,11,0,0.26,0.2576,0.7,0.1642,4,52,81,666,227,645
16615,4,1,11,1,0.24,0.2576,0.7,0.0896,2,19,31,993,151,564
16616,4,1,11,2,0.24,0.2879,0.75,0,2,12,90,840,187,619
16617,4,1,11,3,0.24,0.2879,0.75,0,0,4,48,649,202,570
16618,4,1,11,4,0.22,0.2727,0.75,0,0,3,74,917,211,510
16619,4,1,11,5,0.2,0.2576,0.8,0,1,40,35,654,22,701
16620,4,1,11,6,0.2,0.2576,0.86,0,2,106,43,603,38,702
16621,4,1,11,7,0.22,0.2727,0.8,0,6,352,91,819,40,595
16622,4,1,11,8,0.22,0.2576,0.8,0.0896,20,729,45,875,229,687
