instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature1,feature2,feature3,feature4,feature5
16209,4,1,11,2,0.36,0.3182,0.87,0.4478,7,11,71,960,67,750,33
16210,4,1,11,3,0.36,0.3333,0.87,0.3582,2,5,60,981,136,739,79
16211,4,1,11,4,0.36,0.3333,0.81,0.3881,0,9,76,895,147,587,381
16212,4,1,11,5,0.34,0.3182,0.87,0.2836,0,18,43,715,193,681,471
16213,4,1,11,6,0.32,0.2879,0.81,0.4627,2,50,81,557,167,514,367
16214,4,1,11,7,0.32,0.303,0.87,0.2537,1,107,83,645,69,728,1
16215,4,1,11,8,0.32,0.303,0.87,0.2537,4,211,94,899,139,613,114
16216,4,1,11,9,0.32,0.303,0.81,0.3284,1,110,99,558,92,744,30
16217,4,1,11,10,0.3,0.2727,0.75,0.3881,10,94,58,759,15,663,112
16218,4,1,11,11,0.32,0.303,0.7,0.2537,22,155,59,824,84,645,354
16219,4,1,11,12,0.34,0.3182,0.61,0.2836,16,196,46,806,8,516,295
16220,4,1,11,13,0.34,0.3182,0.53,0.2537,30,218,68,801,81,615,486
16221,4,1,11,14,0.38,0.3939,0.46,0.3881,34,203,55,787,244,596,228
16222,4,1,11,15,0.4,0.4091,0.4,0.2985,33,217,84,543,108,629,236
16223,4,1,11,16,0.38,0.3939,0.4,0.2985,28,310,62,547,60,620,20
16224,4,1,11,17,0.34,0.303,0.49,0.3582,33,608,20,665,174,610,7
16225,4,1,11,18,0.34,0.3182,0.49,0.2836,45,559,94,526,16,508,168
16226,4,1,11,19,0.32,0.2879,0.49,0.3582,12,356,29,937,107,635,488
16227,4,1,11,20,0.3,0.2727,0.49,0.3582,12,223,61,809,163,597,417
16228,4,1,11,21,0.3,0.2727,0.49,0.3582,9,187,11,618,218,680,310
16229,4,1,11,22,0.26,0.2273,0.56,0.3284,15,135,25,763,126,508,59
16230,4,1,11,23,0.26,0.2273,0.56,0.2985,6,84,63,728,17,616,425
16231,4,1,11,0,0.26,0.2424,0.56,0.2836,4,24,5,632,15,614,412
16232,4,1,11,1,0.24,0.2121,0.6,0.2985,2,12,76,928,127,619,210
16233,4,1,11,2,0.24,0.2121,0.6,0.2985,0,1,34,599,83,727,310
16234,4,1,11,3,0.24,0.2273,0.65,0.2239,0,5,47,785,2,721,80
16235,4,1,11,4,0.22,0.2273,0.69,0.194,0,6,26,818,47,676,500
16236,4,1,11,5,0.22,0.2273,0.69,0.194,0,39,18,986,249,519,166
16237,4,1,11,6,0.24,0.2273,0.65,0.194,4,146,27,926,237,674,114
16238,4,1,11,7,0.24,0.2121,0.65,0.2836,10,415,25,703,38,634,233
16239,4,1,11,8,0.28,0.2576,0.56,0.2985,27,691,31,539,244,603,432
16240,4,1,11,9,0.3,0.2727,0.52,0.3881,22,332,94,514,194,634,359
16241,4,1,11,10,0.32,0.2879,0.45,0.3582,18,171,0,601,158,726,75
16242,4,1,11,11,0.32,0.303,0.49,0.2537,25,151,52,880,126,511,463
16243,4,1,11,12,0.34,0.3333,0.46,0,40,240,76,582,68,512,381
16244,4,1,11,13,0.36,0.3333,0.43,0.2537,32,214,38,624,179,550,394
16245,4,1,11,14,0.36,0.3485,0.43,0.1343,20,181,36,578,84,584,372
16246,4,1,11,15,0.36,0.3333,0.43,0.2836,32,260,26,627,247,685,287
16247,4,1,11,16,0.34,0.3485,0.46,0.1045,31,321,65,939,158,543,453
16248,4,1,11,17,0.32,0.3182,0.49,0.194,19,583,21,715,138,623,349
16249,4,1,11,18,0.32,0.3182,0.53,0.1642,24,567,50,984,28,704,300
16250,4,1,11,19,0.3,0.303,0.52,0.1642,28,396,45,756,219,506,373
16251,4,1,11,20,0.3,0.3182,0.52,0.0896,15,267,61,551,84,539,143
16252,4,1,11,21,0.3,0.3333,0.56,0,5,213,33,638,102,532,210
16253,4,1,11,22,0.28,0.3182,0.61,0,6,173,41,915,140,711,69
16254,4,1,11,23,0.24,0.2424,0.7,0.1343,9,87,16,899,11,714,125
16255,4,1,11,0,0.26,0.303,0.65,0,1,34,37,665,158,709,188
16256,4,1,11,1,0.26,0.2727,0.65,0.1045,2,16,63,958,69,739,133
16257,4,1,11,2,0.26,0.2576,0.7,0.1642,0,7,45,908,102,609,347
16258,4,1,11,3,0.26,0.2879,0.7,0.0896,0,2,80,808,227,632,177
16259,4,1,11,4,0.28,0.2879,0.65,0.1343,0,5,64,883,212,568,144
16260,4,1,11,5,0.3,0.2879,0.61,0.2239,3,37,9,760,52,617,86
16261,4,1,11,6,0.3,0.2879,0.65,0.2537,1,147,5,593,151,544,79
16262,4,1,11,7,0.3,0.2879,0.65,0.194,7,410,70,796,81,559,325
16263,4,1,11,8,0.3,0.2879,0.61,0.2239,21,646,43,864,32,746,201
16264,4,1,11,9,0.32,0.3182,0.61,0.194,17,323,69,650,147,580,198
16265,4,1,11,10,0.32,0.3333,0.66,0.1343,11,153,0,785,114,679,142
16266,4,1,11,11,0.34,0.3333,0.61,0.1343,28,166,14,874,199,726,339
16267,4,1,11,12,0.36,0.3636,0.62,0.1045,29,213,17,649,228,640,436
16268,4,1,11,13,0.38,0.3939,0.54,0.1045,20,217,41,740,114,677,7
16269,4,1,11,14,0.38,0.3939,0.54,0.1642,27,201,25,889,236,628,488
16270,4,1,11,15,0.38,0.3939,0.58,0.1642,26,217,42,941,209,687,278
16271,4,1,11,16,0.36,0.3485,0.57,0.194,24,342,85,548,244,660,191
16272,4,1,11,17,0.36,0.3485,0.57,0.2239,22,563,72,894,70,568,322
16273,4,1,11,18,0.36,0.3485,0.57,0.194,10,573,43,660,121,683,313
16274,4,1,11,19,0.34,0.3333,0.61,0.1343,11,386,29,860,162,616,423
16275,4,1,11,20,0.34,0.3485,0.61,0.1045,23,285,90,839,155,557,78
16276,4,1,11,21,0.32,0.3333,0.66,0.1045,20,224,90,623,193,743,138
16277,4,1,11,22,0.32,0.3182,0.66,0.1642,10,153,69,587,84,682,371
16278,4,1,11,23,0.32,0.3182,0.61,0.1642,7,125,16,863,84,531,84
16279,4,1,11,0,0.32,0.3333,0.66,0.1045,7,65,49,616,49,674,290
16280,4,1,11,1,0.3,0.3182,0.65,0.0896,5,21,87,574,102,510,131
16281,4,1,11,2,0.3,0.303,0.7,0.1642,0,9,9,717,198,634,109
16282,4,1,11,3,0.3,0.303,0.65,0.1343,0,6,65,581,229,516,63
16283,4,1,11,4,0.3,0.3182,0.65,0.1045,0,5,47,946,241,596,324
16284,4,1,11,5,0.3,0.3182,0.65,0.0896,2,36,67,811,182,563,133
16285,4,1,11,6,0.3,0.3182,0.61,0.0896,4,130,18,823,221,634,403
16286,4,1,11,7,0.3,0.303,0.61,0.1642,5,367,42,550,168,687,185
16287,4,1,11,8,0.32,0.3333,0.57,0.1343,17,711,48,743,128,741,150
16288,4,1,11,9,0.34,0.3485,0.53,0.1045,21,351,75,820,9,501,196
16289,4,1,11,10,0.34,0.3333,0.53,0.194,33,198,37,756,1,610,85
16290,4,1,11,11,0.38,0.3939,0.43,0.2239,33,218,98,890,164,522,227
16291,4,1,11,12,0.4,0.4091,0.43,0.2836,28,290,86,659,122,539,171
16292,4,1,11,13,0.42,0.4242,0.38,0.194,52,278,35,963,124,648,84
16293,4,1,11,14,0.42,0.4242,0.35,0.1045,47,251,5,539,75,521,233
16294,4,1,11,15,0.42,0.4242,0.38,0.1343,30,267,73,612,59,574,216
16295,4,1,11,16,0.42,0.4242,0.35,0.2836,33,383,87,577,79,710,73
16296,4,1,11,17,0.36,0.3485,0.46,0.194,41,580,2,829,72,575,281
16297,4,1,11,18,0.34,0.3333,0.53,0.1642,22,505,56,868,76,657,201
16298,4,1,11,19,0.36,0.3485,0.46,0.2239,26,332,96,936,233,621,473
16299,4,1,11,20,0.36,0.3333,0.46,0.2537,20,227,100,798,127,665,421
16300,4,1,11,21,0.34,0.3333,0.49,0.194,21,178,18,513,173,740,35
16301,4,1,11,22,0.32,0.303,0.53,0.2537,23,162,26,508,50,634,325
16302,4,1,11,23,0.32,0.303,0.53,0.2239,14,128,25,603,163,750,171
16303,4,1,11,0,0.3,0.303,0.52,0.1642,11,106,50,614,170,546,232
16304,4,1,11,1,0.26,0.2576,0.6,0.194,13,87,56,593,214,581,492
16305,4,1,11,2,0.26,0.2576,0.65,0.194,8,49,98,971,233,543,294
16306,4,1,11,3,0.26,0.2576,0.65,0.194,2,21,15,642,32,519,3
16307,4,1,11,4,0.24,0.2273,0.7,0.194,1,7,77,608,94,587,144
16308,4,1,11,5,0.24,0.2424,0.7,0.1642,1,11,84,677,129,715,440
16309,4,1,11,6,0.24,0.2273,0.7,0.2239,0,21,75,762,26,706,476
16310,4,1,11,7,0.24,0.2273,0.7,0.194,8,78,99,734,169,628,439
16311,4,1,11,8,0.26,0.2576,0.65,0.2239,30,168,43,848,23,582,419
16312,4,1,11,9,0.34,0.3182,0.49,0.2239,48,248,62,779,136,685,485
16313,4,1,11,10,0.36,0.3333,0.46,0.2537,62,320,31,738,54,521,478
16314,4,1,11,11,0.38,0.3939,0.43,0.194,80,423,2,683,193,558,63
16315,4,1,11,12,0.4,0.4091,0.4,0.1642,117,476,12,916,138,596,48
16316,4,1,11,13,0.42,0.4242,0.38,0.2537,179,525,90,829,207,577,71
16317,4,1,11,14,0.42,0.4242,0.38,0.194,175,555,91,748,31,729,34
16318,4,1,11,15,0.42,0.4242,0.35,0.2985,175,549,87,635,96,592,412
16319,4,1,11,16,0.4,0.4091,0.4,0.2239,144,469,27,974,60,638,242
16320,4,1,11,17,0.38,0.3939,0.4,0.1642,101,403,90,859,42,505,295
16321,4,1,11,18,0.36,0.3636,0.5,0.1045,34,271,27,864,125,557,38
16322,4,1,11,19,0.34,0.3485,0.53,0.0896,45,253,19,500,244,598,267
16323,4,1,11,20,0.34,0.3485,0.66,0.0896,30,172,79,936,204,547,390
16324,4,1,11,21,0.32,0.3333,0.57,0.1045,15,139,94,844,82,688,183
16325,4,1,11,22,0.32,0.3333,0.57,0.1045,15,145,60,888,41,635,225
16326,4,1,11,23,0.3,0.3182,0.7,0.1045,19,133,64,511,186,694,222
16327,4,1,11,0,0.3,0.303,0.7,0.1642,11,129,22,901,121,636,448
16328,4,1,11,1,0.3,0.2879,0.7,0.194,14,95,38,676,116,662,19
16329,4,1,11,2,0.28,0.2879,0.81,0.1045,8,73,58,710,159,635,285
16330,4,1,11,3,0.3,0.303,0.81,0.1642,9,46,90,979,219,663,314
16331,4,1,11,4,0.3,0.2879,0.81,0.194,4,12,68,959,83,726,468
16332,4,1,11,5,0.28,0.2879,0.81,0.1343,5,12,39,772,14,504,143
16333,4,1,11,6,0.28,0.2727,0.81,0.1642,2,15,37,847,77,741,430
16334,4,1,11,7,0.28,0.2727,0.81,0.194,3,42,63,966,236,536,454
16335,4,1,11,8,0.3,0.2879,0.75,0.2537,19,119,83,689,209,590,130
16336,4,1,11,9,0.32,0.303,0.7,0.2537,49,204,16,864,153,528,302
16337,4,1,11,10,0.34,0.303,0.66,0.2985,79,329,30,761,8,714,403
16338,4,1,11,11,0.38,0.3939,0.62,0.2836,92,359,67,510,92,706,125
16339,4,1,11,12,0.4,0.4091,0.62,0.2836,101,442,53,969,103,707,309
16340,4,1,11,13,0.4,0.4091,0.62,0.3284,113,447,40,795,76,733,280
16341,4,1,11,14,0.4,0.4091,0.62,0.2985,125,428,15,511,153,573,209
16342,4,1,11,15,0.42,0.4242,0.54,0.2836,89,407,91,822,20,688,268
16343,4,1,11,16,0.4,0.4091,0.62,0.3284,59,372,65,948,72,588,299
16344,4,1,11,17,0.38,0.3939,0.66,0.2537,48,280,70,982,53,526,428
16345,4,1,11,18,0.36,0.3485,0.66,0.2239,36,276,37,798,225,746,73
16346,4,1,11,19,0.36,0.3485,0.66,0.1642,16,210,75,582,56,717,412
16347,4,1,11,20,0.36,0.3485,0.66,0.1642,9,129,3,852,196,515,319
16348,4,1,11,21,0.36,0.3333,0.66,0.2537,17,110,91,698,137,594,271
16349,4,1,11,22,0.36,0.3333,0.66,0.2537,8,74,96,819,109,634,292
16350,4,1,11,23,0.36,0.3485,0.66,0.2239,6,59,9,901,95,533,36
16351,4,1,11,0,0.36,0.3485,0.66,0.2239,5,27,0,965,83,688,120
16352,4,1,11,1,0.36,0.3485,0.66,0.2239,0,19,9,554,93,674,136
16353,4,1,11,2,0.36,0.3333,0.66,0.2537,0,5,34,943,166,624,136
16354,4,1,11,3,0.36,0.3485,0.66,0.2239,0,2,14,990,95,652,471
16355,4,1,11,4,0.36,0.3485,0.66,0.2239,1,12,36,700,136,617,28
16356,4,1,11,5,0.36,0.3485,0.66,0.2239,1,39,93,690,138,546,118
16357,4,1,11,6,0.36,0.3333,0.66,0.2537,3,131,78,750,200,668,336
16358,4,1,11,7,0.36,0.3333,0.66,0.2985,5,386,50,921,223,688,286
16359,4,1,11,8,0.36,0.3333,0.66,0.2985,13,663,54,661,29,629,383
16360,4,1,11,9,0.36,0.3333,0.66,0.2537,18,278,96,684,38,708,214
16361,4,1,11,10,0.36,0.3333,0.66,0.2537,33,139,35,816,168,725,162
16362,4,1,11,11,0.38,0.3939,0.66,0.2537,33,197,46,984,157,738,330
16363,4,1,11,12,0.4,0.4091,0.62,0.2836,35,242,11,500,41,697,141
16364,4,1,11,13,0.44,0.4394,0.54,0.2537,46,251,69,946,170,587,17
16365,4,1,11,14,0.44,0.4394,0.54,0.2537,47,217,4,869,165,707,347
16366,4,1,11,15,0.44,0.4394,0.54,0.194,44,257,73,896,48,726,57
16367,4,1,11,16,0.42,0.4242,0.58,0.2537,55,380,31,912,207,685,469
16368,4,1,11,17,0.42,0.4242,0.58,0.194,33,619,52,630,174,584,352
16369,4,1,11,18,0.4,0.4091,0.58,0.2537,21,580,51,1000,224,746,465
16370,4,1,11,19,0.4,0.4091,0.58,0.2836,25,406,73,841,81,675,336
16371,4,1,11,20,0.38,0.3939,0.62,0.2537,7,259,23,992,151,623,242
16372,4,1,11,21,0.38,0.3939,0.54,0.2239,15,203,2,966,97,702,437
16373,4,1,11,22,0.34,0.3485,0.66,0.1045,7,113,80,654,101,704,30
16374,4,1,11,23,0.34,0.3485,0.66,0.1045,2,74,21,779,189,548,51
16375,4,1,11,0,0.32,0.3333,0.7,0.1343,3,29,15,714,28,693,433
16376,4,1,11,1,0.34,0.3485,0.66,0.1045,3,13,100,988,160,725,65
16377,4,1,11,2,0.32,0.3333,0.76,0.0896,0,5,94,553,241,602,115
16378,4,1,11,3,0.34,0.3485,0.71,0.1045,0,2,16,743,247,706,59
16379,4,1,11,4,0.34,0.3333,0.66,0.194,0,6,31,610,66,726,334
16380,4,1,11,5,0.34,0.3333,0.66,0.1343,2,34,97,991,166,500,316
16381,4,1,11,6,0.34,0.3333,0.71,0.1642,2,148,56,933,102,537,496
16382,4,1,11,7,0.32,0.3333,0.76,0.0896,7,418,97,876,23,594,458
16383,4,1,11,8,0.34,0.3333,0.71,0.1343,16,665,8,929,180,560,284
16384,4,1,11,9,0.36,0.3788,0.71,0,28,326,51,623,112,666,172
16385,4,1,11,10,0.4,0.4091,0.66,0.0896,32,176,35,560,208,634,108
16386,4,1,11,11,0.42,0.4242,0.67,0.0896,45,205,74,850,74,544,155
16387,4,1,11,12,0.42,0.4242,0.67,0,70,313,71,849,186,610,248
16388,4,1,11,13,0.44,0.4394,0.58,0,49,267,27,648,241,502,314
16389,4,1,11,14,0.44,0.4394,0.58,0.1045,47,224,88,666,101,617,499
16390,4,1,11,15,0.46,0.4545,0.55,0.1045,61,287,11,988,248,696,86
16391,4,1,11,16,0.42,0.4242,0.62,0.0896,60,395,7,667,78,608,153
16392,4,1,11,17,0.4,0.4091,0.71,0.1642,37,590,6,751,40,568,195
16393,4,1,11,18,0.4,0.4091,0.66,0.0896,16,550,59,988,120,628,225
16394,4,1,11,19,0.4,0.4091,0.71,0,23,384,99,809,73,733,29
16395,4,1,11,20,0.38,0.3939,0.76,0,11,235,37,679,174,717,115
16396,4,1,11,21,0.36,0.3788,0.71,0,14,157,42,581,189,666,335
16397,4,1,11,22,0.36,0.3788,0.71,0,7,122,79,842,113,750,203
16398,4,1,11,23,0.32,0.3333,0.81,0.1045,1,83,23,857,26,504,6
16399,4,1,11,0,0.34,0.3636,0.81,0,1,26,27,648,20,535,98
16400,4,1,11,1,0.32,0.3333,0.81,0.1045,1,14,37,949,245,662,143
16401,4,1,11,2,0.28,0.2879,0.87,0.1045,2,8,53,735,107,731,403
16402,4,1,11,3,0.28,0.2879,0.87,0.1045,0,2,24,732,30,505,214
16403,4,1,11,4,0.28,0.2879,0.87,0.1045,0,10,34,978,92,585,498
16404,4,1,11,5,0.28,0.2879,0.87,0.1045,1,29,89,556,55,596,466
16405,4,1,11,6,0.28,0.303,0.87,0.0896,2,101,86,846,155,683,274
16406,4,1,11,7,0.26,0.2879,0.87,0.0896,11,273,66,532,145,736,498
16407,4,1,11,8,0.28,0.303,0.81,0.0896,12,551,90,642,13,749,20
16408,4,1,11,9,0.32,0.3333,0.76,0.0896,45,365,71,722,216,591,133
16409,4,1,11,10,0.36,0.3788,0.62,0,22,172,87,647,40,748,489
16410,4,1,11,11,0.4,0.4091,0.5,0.194,43,241,73,873,117,521,32
16411,4,1,11,12,0.44,0.4394,0.41,0.194,74,344,26,622,108,520,328
16412,4,1,11,13,0.44,0.4394,0.35,0.2239,70,365,4,869,214,646,5
16413,4,1,11,14,0.46,0.4545,0.33,0.194,84,413,67,783,134,704,305
16414,4,1,11,15,0.46,0.4545,0.36,0.0896,68,449,91,983,154,503,6
16415,4,1,11,16,0.44,0.4394,0.33,0.1343,59,469,25,839,231,552,207
16416,4,1,11,17,0.4,0.4091,0.4,0.1642,41,374,95,900,6,577,134
16417,4,1,11,18,0.42,0.4242,0.38,0.1045,24,311,60,521,16,521,178
16418,4,1,11,19,0.38,0.3939,0.43,0.194,23,243,38,908,240,724,154
16419,4,1,11,20,0.34,0.3485,0.61,0.1045,11,136,52,968,90,726,100
16420,4,1,11,21,0.36,0.3788,0.5,0,8,105,65,795,140,659,479
16421,4,1,11,22,0.34,0.3636,0.49,0,6,88,50,850,116,723,142
16422,4,1,11,23,0.32,0.3485,0.61,0,7,57,36,635,181,604,284
16423,4,1,11,0,0.32,0.3333,0.66,0.0896,3,46,36,620,109,723,290
16424,4,1,11,1,0.28,0.303,0.65,0.0896,5,42,68,578,135,746,496
16425,4,1,11,2,0.24,0.2576,0.75,0.0896,3,18,37,665,6,665,65
16426,4,1,11,3,0.24,0.2576,0.75,0.1045,0,6,18,583,119,680,263
16427,4,1,11,4,0.22,0.2273,0.8,0.1343,1,3,41,540,132,733,418
16428,4,1,11,5,0.24,0.2576,0.75,0.1045,2,8,36,791,128,649,207
16429,4,1,11,6,0.26,0.2727,0.7,0.1045,2,17,82,773,130,730,341
16430,4,1,11,7,0.22,0.2273,0.75,0.1343,7,56,15,969,208,700,130
16431,4,1,11,8,0.24,0.2424,0.75,0.1343,20,97,62,938,134,518,486
16432,4,1,11,9,0.3,0.3333,0.65,0,25,119,99,871,26,669,196
16433,4,1,11,10,0.36,0.3636,0.57,0.1045,65,219,54,793,233,750,261
16434,4,1,11,11,0.42,0.4242,0.41,0.0896,89,232,9,691,13,734,406
16435,4,1,11,12,0.44,0.4394,0.35,0,117,262,55,572,215,707,148
16436,4,1,11,13,0.46,0.4545,0.31,0,125,269,92,832,106,582,195
16437,4,1,11,14,0.48,0.4697,0.29,0,125,220,2,861,225,700,23
16438,4,1,11,15,0.48,0.4697,0.29,0,132,228,38,651,188,702,126
16439,4,1,11,16,0.46,0.4545,0.33,0,101,182,84,587,169,612,388
16440,4,1,11,17,0.44,0.4394,0.35,0,66,109,23,985,0,725,184
16441,4,1,11,18,0.4,0.4091,0.43,0,16,70,49,678,248,564,446
16442,4,1,11,19,0.36,0.3788,0.76,0,13,44,29,928,7,731,100
16443,4,1,11,20,0.34,0.3636,0.71,0,15,52,45,609,34,687,125
16444,4,1,11,21,0.34,0.3485,0.61,0.0896,7,46,88,872,225,511,482
16445,4,1,11,22,0.32,0.3485,0.61,0,8,44,77,566,235,713,121
16446,4,1,11,23,0.3,0.3333,0.7,0,8,36,94,624,187,650,281
16447,4,1,11,0,0.28,0.3182,0.65,0,0,32,1,599,5,681,277
16448,4,1,11,1,0.28,0.303,0.81,0.0896,2,13,12,925,165,608,20
16449,4,1,11,2,0.26,0.2879,0.75,0.0896,1,5,52,509,212,707,169
16450,4,1,11,3,0.26,0.303,0.7,0,1,1,64,774,227,571,237
16451,4,1,11,4,0.24,0.2576,0.75,0.1045,1,4,70,576,124,650,248
16452,4,1,11,5,0.24,0.2879,0.81,0,0,10,3,854,20,547,202
16453,4,1,11,6,0.24,0.2879,0.81,0,0,20,52,645,72,534,129
16454,4,1,11,7,0.24,0.2879,0.81,0,5,77,73,834,208,591,129
16455,4,1,11,8,0.24,0.2576,0.87,0.0896,11,94,51,569,188,626,466
16456,4,1,11,9,0.28,0.2879,0.75,0.1045,32,112,11,938,182,592,308
16457,4,1,11,10,0.34,0.3333,0.61,0.1642,87,201,48,940,147,728,170
16458,4,1,11,11,0.4,0.4091,0.5,0.194,121,251,60,595,72,504,411
16459,4,1,11,12,0.44,0.4394,0.38,0.2537,186,379,58,872,140,508,124
16460,4,1,11,13,0.46,0.4545,0.38,0.2836,224,424,57,649,175,725,322
16461,4,1,11,14,0.5,0.4848,0.36,0.2537,240,435,39,989,17,544,38
16462,4,1,11,15,0.48,0.4697,0.41,0.2537,233,447,89,832,59,528,240
16463,4,1,11,16,0.48,0.4697,0.41,0.1045,158,357,41,776,173,568,205
16464,4,1,11,17,0.48,0.4697,0.39,0.0896,117,300,66,610,168,611,447
16465,4,1,11,18,0.46,0.4545,0.44,0,50,208,21,594,190,518,237
16466,4,1,11,19,0.46,0.4545,0.47,0.1642,33,154,59,754,59,592,41
16467,4,1,11,20,0.46,0.4545,0.41,0.0896,42,142,35,718,4,595,358
16468,4,1,11,21,0.46,0.4545,0.47,0.2537,23,98,70,986,79,508,124
16469,4,1,11,22,0.44,0.4394,0.33,0.5224,16,79,60,924,30,504,173
16470,4,1,11,23,0.42,0.4242,0.38,0.4478,20,67,71,915,221,660,5
16471,4,1,11,0,0.4,0.4091,0.37,0.4179,9,42,28,574,57,597,233
16472,4,1,11,1,0.34,0.2879,0.42,0.4925,1,20,28,538,211,542,327
16473,4,1,11,2,0.32,0.2727,0.39,0.6119,10,32,80,983,142,507,147
16474,4,1,11,3,0.28,0.2576,0.41,0.3582,6,11,22,761,140,654,31
16475,4,1,11,4,0.26,0.2121,0.41,0.4478,1,3,60,509,159,540,271
16476,4,1,11,5,0.26,0.2273,0.41,0.3284,1,3,82,665,219,652,224
16477,4,1,11,6,0.24,0.2121,0.44,0.2836,1,10,37,726,23,700,89
16478,4,1,11,7,0.26,0.2273,0.41,0.3284,4,25,5,580,105,656,233
16479,4,1,11,8,0.26,0.2121,0.44,0.4627,7,62,39,524,122,685,381
16480,4,1,11,9,0.26,0.2121,0.41,0.4478,26,122,42,984,100,530,170
16481,4,1,11,10,0.26,0.2273,0.44,0.2985,46,142,90,541,85,563,284
16482,4,1,11,11,0.28,0.2576,0.41,0.2985,55,186,4,652,106,742,414
16483,4,1,11,12,0.3,0.2576,0.36,0.6119,53,199,34,779,133,738,51
16484,4,1,11,13,0.32,0.303,0.36,0.3284,64,225,51,618,26,554,55
16485,4,1,11,14,0.32,0.2879,0.33,0.4627,58,207,74,981,185,508,454
16486,4,1,11,15,0.3,0.2727,0.36,0.4627,59,198,25,897,119,635,188
16487,4,1,11,16,0.28,0.2424,0.38,0.4478,43,170,30,646,6,519,334
16488,4,1,11,17,0.26,0.2273,0.41,0.3881,29,126,48,580,21,665,414
16489,4,1,11,18,0.26,0.2273,0.38,0.3881,22,145,22,680,40,570,74
16490,4,1,11,19,0.26,0.2424,0.41,0.2537,9,83,99,697,127,699,273
16491,4,1,11,20,0.24,0.2121,0.44,0.2836,3,58,29,503,81,607,326
16492,4,1,11,21,0.24,0.2273,0.44,0.194,9,75,45,821,135,685,197
16493,4,1,11,22,0.24,0.2273,0.44,0.2537,7,76,71,627,233,721,464
16494,4,1,11,23,0.24,0.2273,0.44,0.194,9,57,1,591,75,575,407
16495,4,1,11,0,0.22,0.2121,0.47,0.2537,3,34,93,676,126,659,476
16496,4,1,11,1,0.22,0.2273,0.44,0.194,4,36,28,824,213,691,381
16497,4,1,11,2,0.22,0.197,0.44,0.3582,1,28,82,840,203,715,478
16498,4,1,11,3,0.22,0.2727,0.44,0,0,8,31,716,94,653,474
16499,4,1,11,4,0.22,0.2727,0.44,0,1,2,83,929,243,727,475
16500,4,1,11,5,0.22,0.2273,0.47,0.1642,0,3,66,613,23,520,123
16501,4,1,11,6,0.22,0.2424,0.47,0.1045,1,11,19,866,105,556,59
16502,4,1,11,7,0.22,0.2424,0.51,0.1045,2,21,37,842,51,504,264
16503,4,1,11,8,0.22,0.2273,0.51,0.194,2,34,45,631,74,648,439
16504,4,1,11,9,0.24,0.2273,0.48,0.2239,13,96,38,758,203,699,147
16505,4,1,11,10,0.24,0.2273,0.48,0.2537,15,139,8,967,102,592,251
16506,4,1,11,11,0.26,0.2576,0.41,0.2239,49,204,96,933,136,621,170
16507,4,1,11,12,0.26,0.2576,0.41,0.2239,37,202,15,615,92,654,397
16508,4,1,11,13,0.26,0.2576,0.41,0.1642,37,195,79,914,243,508,373
16509,4,1,11,14,0.3,0.2879,0.42,0.2537,33,203,41,881,28,720,354
16510,4,1,11,15,0.3,0.2879,0.42,0.2537,36,245,59,886,211,701,32
16511,4,1,11,16,0.3,0.2879,0.39,0.2239,25,228,79,885,82,619,392
16512,4,1,11,17,0.28,0.2727,0.41,0.1642,11,181,98,767,92,545,226
16513,4,1,11,18,0.26,0.2576,0.44,0.1642,9,141,77,881,32,551,469
16514,4,1,11,19,0.26,0.303,0.41,0,13,127,46,509,2,723,370
16515,4,1,11,20,0.24,0.2879,0.6,0,9,119,90,501,219,681,196
16516,4,1,11,21,0.26,0.303,0.48,0,4,64,68,847,23,740,142
16517,4,1,11,22,0.24,0.2879,0.6,0,3,62,7,663,99,576,244
16518,4,1,11,23,0.22,0.2576,0.69,0.0896,1,41,58,545,243,740,219
16519,4,1,11,0,0.22,0.2727,0.69,0,4,23,4,733,86,724,213
16520,4,1,11,1,0.2,0.2576,0.69,0,1,10,66,892,185,680,187
16521,4,1,11,2,0.2,0.2576,0.69,0,0,5,19,943,156,743,150
16522,4,1,11,3,0.2,0.2576,0.69,0,1,5,94,827,81,647,420
16523,4,1,11,4,0.22,0.2727,0.69,0,0,10,86,641,217,669,15
16524,4,1,11,5,0.22,0.2273,0.69,0.1642,0,41,30,787,88,713,242
16525,4,1,11,6,0.22,0.2727,0.69,0,1,124,93,657,151,677,287
16526,4,1,11,7,0.24,0.2879,0.65,0,2,365,76,982,33,696,384
16527,4,1,11,8,0.24,0.2879,0.65,0,9,638,2,678,94,692,443
16528,4,1,11,9,0.28,0.303,0.56,0.0896,10,286,31,884,148,720,129
16529,4,1,11,10,0.32,0.3485,0.49,0,20,147,79,649,213,725,480
16530,4,1,11,11,0.4,0.4091,0.37,0.2985,18,130,10,617,170,675,173
16531,4,1,11,12,0.42,0.4242,0.35,0.1045,22,210,38,738,182,536,359
16532,4,1,11,13,0.42,0.4242,0.35,0.1045,20,217,79,644,114,703,235
16533,4,1,11,14,0.42,0.4242,0.35,0,51,228,16,850,168,562,67
16534,4,1,11,15,0.42,0.4242,0.35,0.0896,49,230,61,726,29,518,1
16535,4,1,11,16,0.44,0.4394,0.3,0,49,346,24,613,120,504,276
16536,4,1,11,17,0.42,0.4242,0.32,0,13,553,11,619,35,572,400
16537,4,1,11,18,0.36,0.3485,0.5,0.1642,19,521,5,673,57,554,175
