instant,season,yr,mnth,hr,temp,atemp,hum,windspeed,casual,cnt,feature_y_4,feature_y_4,feature_y_4,feature_y_4
14152,3,1,8,20,0.72,0.2424,0.58,0.2239,97,359,33,46268279.0,0.500022035944306,0.3751531211393085
14153,3,1,8,21,0.68,0.2424,0.69,0.2985,57,255,44,16581375.0,0.9826059824898337,0.2760355447383409
14154,3,1,8,22,0.66,0.2424,0.83,0.194,43,213,80,9663597.0,163.63007223971312,0.12160457517610594
14155,3,1,8,23,0.64,0.2424,0.83,0.2239,21,121,39,1771561.0,0.5092180208714154,0.36731342518031646
14156,3,1,8,0,0.64,0.5758,0.83,0.2239,6,105,49,1157625.0,21.622861843277043,0.056538888695149024
14157,3,1,8,1,0.62,0.5455,0.94,0.1642,14,92,72,778688.0,0.7975605094780727,0.961465970943261
14158,3,1,8,2,0.62,0.5606,0.88,0.1642,4,43,68,79507.0,9.796975387185967,0.9102631815448695
14159,3,1,8,3,0.62,0.5606,0.88,0.194,7,30,51,27000.0,0.5987202322070889,0.40598946176217077
14160,3,1,8,4,0.62,0.5909,0.73,0.2239,5,13,3,2197.0,0.8763320184878719,0.5176150567422252
14161,3,1,8,5,0.6,0.5758,0.78,0.2537,2,9,28,729.0,0.7868403851802712,0.9886955804866999
14162,3,1,8,6,0.6,0.5606,0.83,0.2239,4,27,29,19683.0,2.9729510585814833,0.6042076152123113
14163,3,1,8,7,0.6,0.5606,0.83,0.2239,12,64,9,262144.0,0.7081558739235672,0.9964567265431309
14164,3,1,8,8,0.64,0.6061,0.69,0.2537,28,189,92,6751269.0,4.534449634384539,0.500868977600034
14165,3,1,8,9,0.66,0.6212,0.65,0.2836,81,292,52,24897088.0,0.503365605112174,0.712444941873753
14166,3,1,8,10,0.7,0.6515,0.54,0.1642,166,480,16,110592000.0,1.4043036899381962,0.9778227316671547
14167,3,1,8,11,0.72,0.6667,0.51,0,180,536,58,153990656.0,0.5017882105819239,0.8362774745229912
14168,3,1,8,12,0.76,0.6667,0.37,0.194,266,654,16,279726264.0,1.4043036899381962,0.6926184789519682
14169,3,1,8,13,0.74,0.6515,0.4,0.194,289,644,69,267089984.0,1.129668825806919,0.2854092860304115
14170,3,1,8,14,0.76,0.6667,0.37,0.2836,242,598,6,213847192.0,1.3877622922787505,0.4644745080633631
14171,3,1,8,15,0.76,0.6667,0.37,0.2239,250,596,51,211708736.0,0.5987202322070889,0.4825083310561525
14172,3,1,8,16,0.76,0.6667,0.37,0.2537,287,641,4,263374721.0,4.111884294479769,0.10911718886730433
14173,3,1,8,17,0.76,0.6667,0.37,0.2239,256,635,86,256047875.0,13.064798934155936,0.9871174588562088
14174,3,1,8,18,0.74,0.6515,0.37,0.1642,225,554,7,170031464.0,0.6035051827052901,0.9893501957386858
14175,3,1,8,19,0.7,0.6364,0.45,0.1642,164,488,94,116214272.0,1.3249455192268595,0.5705039671647872
14176,3,1,8,20,0.7,0.6364,0.45,0.1045,99,341,36,39651821.0,121.63753475026189,0.3956770615443853
14177,3,1,8,21,0.66,0.6212,0.61,0,90,338,4,38614472.0,4.111884294479769,0.8317013750752688
14178,3,1,8,22,0.66,0.6212,0.61,0,90,261,61,17779581.0,29.513995986914356,0.2955248496747187
14179,3,1,8,23,0.64,0.6061,0.65,0.0896,60,235,99,12977875.0,1260.7704250424647,0.9638555921372146
14180,3,1,8,0,0.66,0.6212,0.57,0.0896,44,187,31,6539203.0,1.6779583343684343,0.9931284058776711
14181,3,1,8,1,0.64,0.6061,0.65,0,29,131,48,2248091.0,4.315081398019611,0.2800191014899066
14182,3,1,8,2,0.62,0.6061,0.69,0.0896,16,119,16,1685159.0,1.4043036899381962,0.7490538556905485
14183,3,1,8,3,0.62,0.6061,0.61,0.1642,21,55,45,166375.0,0.5402766739296717,0.8223078391293215
14184,3,1,8,4,0.62,0.6061,0.65,0.1642,4,26,55,17576.0,4084.5228050458813,0.3521801662860055
14185,3,1,8,5,0.6,0.5909,0.73,0.1343,3,11,28,1331.0,0.7868403851802712,0.5102807461770535
14186,3,1,8,6,0.62,0.6061,0.69,0.1045,5,20,71,8000.0,0.5125433048899948,0.06564512751032302
14187,3,1,8,7,0.62,0.6061,0.69,0.1343,12,41,71,68921.0,0.5125433048899948,0.738222025394855
14188,3,1,8,8,0.64,0.6061,0.69,0.1045,34,124,77,1906624.0,0.5001199891426975,0.6649911823778227
14189,3,1,8,9,0.66,0.6212,0.74,0,86,270,53,19683000.0,0.7163707881255232,0.03217832750742504
14190,3,1,8,10,0.68,0.6364,0.69,0,138,425,11,76765625.0,102109.07002447755,0.43548312667930134
14191,3,1,8,11,0.64,0.5909,0.78,0.1642,83,272,5,20123648.0,24.34527915938213,0.9466105559460466
14192,3,1,8,12,0.64,0.6061,0.73,0,112,298,94,26463592.0,1.3249455192268595,0.991114075179895
14193,3,1,8,13,0.64,0.5758,0.83,0.1343,50,162,86,4251528.0,13.064798934155936,0.3275197628589072
14194,3,1,8,14,0.64,0.6061,0.73,0,41,149,15,3307949.0,0.6059548980890475,0.9173696417363374
14195,3,1,8,15,0.64,0.6061,0.65,0,89,276,54,21024576.0,2.266489527055483,0.32800872601208797
14196,3,1,8,16,0.66,0.6212,0.65,0,97,356,68,45118016.0,9.796975387185967,0.11846844386653205
14197,3,1,8,17,0.64,0.5909,0.78,0.1045,76,343,78,40353607.0,0.6605113804923478,0.9870536049787213
14198,3,1,8,18,0.64,0.5909,0.78,0.1045,86,377,94,53582633.0,1.3249455192268595,0.8299967942673775
14199,3,1,8,19,0.64,0.6061,0.73,0.1343,72,341,91,39651821.0,0.9041693413125955,0.3956770615443853
14200,3,1,8,20,0.64,0.6061,0.73,0.194,61,274,70,20570824.0,0.5637325966004665,0.4431716726439927
14201,3,1,8,21,0.62,0.5909,0.78,0.0896,36,190,9,6859000.0,0.7081558739235672,0.029321371195559005
14202,3,1,8,22,0.62,0.5909,0.78,0.1642,6,56,35,175616.0,1.7488102347630208,0.5647514096712039
14203,3,1,8,23,0.62,0.5909,0.73,0,7,46,23,97336.0,6.50281329350808,0.9993940599134129
14204,3,1,8,0,0.6,0.5606,0.83,0.1045,1,26,46,17576.0,0.5258208681509198,0.3521801662860055
14205,3,1,8,1,0.6,0.5606,0.83,0.1642,0,10,17,1000.0,25.90505251316606,0.5623790762907029
14206,3,1,8,2,0.6,0.5606,0.83,0.1642,0,5,24,125.0,10.590792759495987,0.7877145121442345
14207,3,1,8,3,0.6,0.5455,0.88,0.1045,0,3,87,27.0,5.612234025512922,0.2921388087338362
14208,3,1,8,4,0.6,0.5606,0.83,0.0896,0,7,77,343.0,0.5001199891426975,0.8438377837054513
14209,3,1,8,5,0.6,0.5606,0.83,0,2,37,24,50653.0,10.590792759495987,0.4521284271007949
14210,3,1,8,6,0.6,0.5758,0.78,0.1343,6,161,64,4173281.0,0.5208262701161901,0.3093844033033613
14211,3,1,8,7,0.62,0.5909,0.78,0.1343,15,442,59,86350888.0,0.6109713317819904,0.505930401387131
14212,3,1,8,8,0.62,0.5909,0.73,0.1045,37,655,12,281011375.0,2.15783677484981,0.7951358984278338
14213,3,1,8,9,0.64,0.6061,0.69,0,55,357,31,45499293.0,1.6779583343684343,0.7629970666726872
14214,3,1,8,10,0.64,0.6061,0.69,0.0896,69,193,36,7189057.0,121.63753475026189,0.9649202454717913
14215,3,1,8,11,0.66,0.6212,0.65,0.1045,90,241,58,13997521.0,0.5017882105819239,0.5454330312434728
14216,3,1,8,12,0.66,0.6212,0.61,0.1045,66,282,53,22425768.0,0.7163707881255232,0.480828659917658
14217,3,1,8,13,0.7,0.6515,0.58,0.1343,97,291,20,24642171.0,0.5227541141700891,0.44369180692815713
14218,3,1,8,14,0.72,0.6667,0.54,0.1642,87,275,73,20796875.0,3.0937909668046757,0.9639150446860438
14219,3,1,8,15,0.72,0.6667,0.54,0.2537,102,309,53,29503629.0,0.7163707881255232,0.7882232645542896
14220,3,1,8,16,0.72,0.6667,0.54,0.2537,103,460,27,97336000.0,0.5111492047520422,0.9673324685010506
14221,3,1,8,17,0.7,0.6515,0.58,0.2836,83,893,58,712121957.0,0.5017882105819239,0.9672824133172983
14222,3,1,8,18,0.62,0.5909,0.78,0.2537,89,815,11,541343375.0,102109.07002447755,0.9665202541182442
14223,3,1,8,19,0.62,0.5909,0.78,0.194,33,299,68,26730899.0,9.796975387185967,0.2539187810545165
14224,3,1,8,20,0.62,0.5758,0.83,0.2836,30,261,60,17779581.0,1.4384569591461411,0.2955248496747187
14225,3,1,8,21,0.6,0.5606,0.83,0,26,245,28,14706125.0,0.7868403851802712,0.9969061327568459
14226,3,1,8,22,0.6,0.5606,0.83,0,25,161,19,4173281.0,0.869658074441806,0.3093844033033613
14227,3,1,8,23,0.6,0.5606,0.83,0,10,102,73,1061208.0,3.0937909668046757,0.99997383432357
14228,3,1,8,0,0.6,0.5606,0.83,0.0896,7,59,24,205379.0,10.590792759495987,0.8668913779238857
14229,3,1,8,1,0.6,0.5606,0.83,0.1343,11,33,24,35937.0,10.590792759495987,0.9487196478676775
14230,3,1,8,2,0.58,0.5455,0.88,0.2836,1,8,93,512.0,19.33568064408107,0.996833390848202
14231,3,1,8,3,0.56,0.5303,0.88,0,0,3,57,27.0,0.696298942266857,0.2921388087338362
14232,3,1,8,4,0.56,0.5303,0.88,0,0,4,98,64.0,2.3440166611427986,0.39185723042955
14233,3,1,8,5,0.56,0.5303,0.83,0.0896,4,34,28,39304.0,0.7868403851802712,0.8935123623661174
14234,3,1,8,6,0.56,0.5303,0.83,0.1045,5,169,25,4826809.0,1.1525407907094694,0.9972942925625753
14235,3,1,8,7,0.6,0.5758,0.78,0.1045,19,519,5,139798359.0,24.34527915938213,0.6890471209677045
14236,3,1,8,8,0.6,0.5758,0.78,0.1343,27,723,93,377933067.0,19.33568064408107,0.13113125598551365
14237,3,1,8,9,0.64,0.6061,0.69,0,47,328,9,35287552.0,0.7081558739235672,0.4840221636330787
14238,3,1,8,10,0.66,0.6212,0.61,0.1045,58,178,52,5639752.0,0.503365605112174,0.8396242732213816
14239,3,1,8,11,0.7,0.6515,0.54,0,61,256,49,16777216.0,21.622861843277043,0.6263229832915329
14240,3,1,8,12,0.72,0.6515,0.45,0,79,305,34,28372625.0,0.6539868700870936,0.9941370688328441
14241,3,1,8,13,0.74,0.6515,0.4,0,76,331,17,36264691.0,25.90505251316606,0.49464070520762593
14242,3,1,8,14,0.76,0.6667,0.37,0.0896,110,302,37,27543608.0,2.8053491651647224,0.6555684949342953
14243,3,1,8,15,0.76,0.6667,0.37,0,76,302,94,27543608.0,1.3249455192268595,0.6555684949342953
14244,3,1,8,16,0.76,0.6667,0.37,0,109,467,43,101847563.0,5.944410581534946,0.8329911519797312
14245,3,1,8,17,0.74,0.6667,0.51,0.2836,92,878,7,676836152.0,0.6035051827052901,0.025742014398239914
14246,3,1,8,18,0.72,0.6667,0.54,0.2239,93,625,72,244140625.0,0.7975605094780727,0.1768462003275456
14247,3,1,8,19,0.62,0.5909,0.73,0.1045,56,476,78,107850176.0,0.6605113804923478,0.7127227207941836
14248,3,1,8,20,0.64,0.6061,0.73,0,62,358,24,45882712.0,10.590792759495987,0.8678890837850392
14249,3,1,8,21,0.64,0.6061,0.73,0,41,280,97,21952000.0,0.7248437158702044,0.37252108050340954
14250,3,1,8,22,0.64,0.5909,0.78,0,24,232,3,12487168.0,0.8763320184878719,0.9969571665408805
14251,3,1,8,23,0.62,0.5758,0.83,0,23,136,63,2515456.0,0.8566369271513424,0.04101873599187465
14252,3,1,8,0,0.62,0.5758,0.83,0.1045,9,55,99,166375.0,1260.7704250424647,0.8223078391293215
14253,3,1,8,1,0.62,0.5909,0.78,0,1,21,0,9261.0,1.0,0.9150587426155403
14254,3,1,8,2,0.62,0.5909,0.78,0,7,17,87,4913.0,5.612234025512922,0.9000508174929343
14255,3,1,8,3,0.62,0.5909,0.78,0,0,7,9,343.0,0.7081558739235672,0.8438377837054513
14256,3,1,8,4,0.58,0.5455,0.83,0.1045,1,8,71,512.0,0.5125433048899948,0.996833390848202
14257,3,1,8,5,0.6,0.5758,0.78,0,2,40,87,64000.0,5.612234025512922,0.8650536966106134
14258,3,1,8,6,0.62,0.5909,0.73,0,12,187,12,6539203.0,2.15783677484981,0.9931284058776711
14259,3,1,8,7,0.62,0.5909,0.78,0,16,553,86,169112377.0,13.064798934155936,0.078019683489633
14260,3,1,8,8,0.64,0.6061,0.73,0.0896,37,740,54,405224000.0,2.266489527055483,0.5386344700711733
14261,3,1,8,9,0.68,0.6364,0.65,0,41,376,65,53157376.0,0.5473967051355444,0.5765747285791852
14262,3,1,8,10,0.7,0.6515,0.61,0.0896,66,225,35,11390625.0,1.7488102347630208,0.14808910001979794
14263,3,1,8,11,0.72,0.6667,0.58,0.0896,71,267,92,19034163.0,4.534449634384539,0.6888093262353332
14264,3,1,8,12,0.74,0.6667,0.51,0,59,312,70,30371328.0,0.5637325966004665,0.991688020957415
14265,3,1,8,13,0.76,0.6818,0.48,0.1045,74,316,15,31554496.0,0.6059548980890475,0.9954588190030725
14266,3,1,8,14,0.76,0.6818,0.45,0.1045,82,266,31,18821096.0,1.6779583343684343,0.9728185566803857
14267,3,1,8,15,0.76,0.6818,0.48,0.1343,94,316,78,31554496.0,0.6605113804923478,0.9954588190030725
14268,3,1,8,16,0.74,0.6818,0.55,0.2239,102,460,29,97336000.0,2.9729510585814833,0.9673324685010506
14269,3,1,8,17,0.74,0.6818,0.55,0.2239,72,783,89,480048687.0,0.5376143475480764,0.969857844069721
14270,3,1,8,18,0.66,0.6212,0.61,0.2239,91,683,81,318611987.0,2.7018847930632726,0.5391081776532027
14271,3,1,8,19,0.66,0.6212,0.74,0,56,580,92,195112000.0,4.534449634384539,0.04111739971944365
14272,3,1,8,20,0.64,0.6061,0.73,0.194,59,391,5,59776471.0,24.34527915938213,0.5370958607237741
14273,3,1,8,21,0.64,0.6061,0.73,0,60,351,26,43243551.0,0.5673570710394846,0.8034282081263269
14274,3,1,8,22,0.64,0.6061,0.73,0,55,281,52,22188041.0,0.503365605112174,0.8187837843428786
14275,3,1,8,23,0.64,0.5758,0.83,0,27,140,58,2744000.0,0.5017882105819239,0.5152789484623209
14276,3,1,8,0,0.64,0.5909,0.78,0,9,60,86,216000.0,13.064798934155936,0.9794868068393512
14277,3,1,8,1,0.62,0.5758,0.83,0,10,25,94,15625.0,1.3249455192268595,0.2849338062760266
14278,3,1,8,2,0.62,0.5758,0.83,0,9,20,99,8000.0,1260.7704250424647,0.06564512751032302
14279,3,1,8,3,0.62,0.5758,0.83,0.0896,3,9,9,729.0,0.7081558739235672,0.9886955804866999
14280,3,1,8,4,0.62,0.5758,0.83,0,0,6,62,216.0,3.8340720458680737,0.7179850839697136
14281,3,1,8,5,0.62,0.5758,0.83,0,1,37,37,50653.0,2.8053491651647224,0.4521284271007949
14282,3,1,8,6,0.6,0.5455,0.88,0.0896,14,192,40,7077888.0,0.573028742574676,0.6463409673122138
14283,3,1,8,7,0.62,0.5758,0.83,0.0896,18,481,84,111284641.0,0.5769706814181332,0.2768363591462287
14284,3,1,8,8,0.66,0.6212,0.74,0.0896,45,707,24,353393243.0,10.590792759495987,0.9910791089718978
14285,3,1,8,9,0.7,0.6515,0.7,0,58,412,71,69934528.0,0.5125433048899948,0.44837513402153584
14286,3,1,8,10,0.74,0.6818,0.58,0.0896,76,233,45,12649337.0,0.5402766739296717,0.997871832159719
14287,3,1,8,11,0.76,0.6818,0.48,0.0896,86,278,27,21484952.0,0.5111492047520422,0.3849583891647435
14288,3,1,8,12,0.78,0.6818,0.38,0,97,332,46,36594368.0,0.5258208681509198,0.9375943447511912
14289,3,1,8,13,0.82,0.7273,0.38,0.0896,93,346,36,41421736.0,121.63753475026189,0.9747413011235252
14290,3,1,8,14,0.78,0.697,0.46,0.2239,114,305,5,28372625.0,24.34527915938213,0.9941370688328441
14291,3,1,8,15,0.78,0.697,0.46,0.1343,104,305,72,28372625.0,0.7975605094780727,0.9941370688328441
14292,3,1,8,16,0.76,0.6818,0.48,0.1642,121,465,32,100544625.0,0.6445680044638951,0.90463713462004
14293,3,1,8,17,0.76,0.6818,0.45,0.2239,111,820,53,551368000.0,0.7163707881255232,0.5214687931562958
14294,3,1,8,18,0.74,0.6667,0.48,0.2239,130,941,31,833237621.0,1.6779583343684343,0.5761291914945547
14295,3,1,8,19,0.72,0.6667,0.51,0.0896,96,633,61,253636137.0,29.513995986914356,0.9516048146937418
14296,3,1,8,20,0.7,0.6515,0.61,0.1045,70,474,68,106496424.0,9.796975387185967,0.31624067380069265
14297,3,1,8,21,0.7,0.6515,0.61,0.1343,53,329,7,35611289.0,0.6035051827052901,0.4583291986360344
14298,3,1,8,22,0.68,0.6364,0.61,0.1045,21,198,98,7762392.0,2.3440166611427986,0.9365124754685812
14299,3,1,8,23,0.66,0.6212,0.69,0,24,157,76,3869893.0,0.6385257158828442,0.8083268350251855
14300,3,1,8,0,0.66,0.6212,0.69,0,27,111,72,1367631.0,0.7975605094780727,0.1005135497445154
14301,3,1,8,1,0.64,0.6061,0.73,0,5,42,10,74088.0,2.193083986739962,0.983924226468455
14302,3,1,8,2,0.66,0.6212,0.69,0,1,16,4,4096.0,4.111884294479769,0.803990613485849
14303,3,1,8,3,0.64,0.6061,0.73,0,2,8,33,512.0,0.500022035944306,0.996833390848202
14304,3,1,8,4,0.64,0.6061,0.73,0,2,8,31,512.0,1.6779583343684343,0.996833390848202
14305,3,1,8,5,0.64,0.5909,0.78,0,1,38,90,54872.0,0.5279840346175494,0.5875954370147703
14306,3,1,8,6,0.62,0.5758,0.83,0,9,151,25,3442951.0,1.1525407907094694,0.47914619818133636
14307,3,1,8,7,0.64,0.5909,0.78,0,13,425,62,76765625.0,3.8340720458680737,0.43548312667930134
14308,3,1,8,8,0.66,0.6212,0.74,0,41,744,4,411830784.0,4.111884294479769,0.998405326378943
14309,3,1,8,9,0.72,0.6667,0.58,0,58,389,37,58863869.0,2.8053491651647224,0.18204741108455194
14310,3,1,8,10,0.76,0.6818,0.48,0,78,262,58,17984728.0,0.5017882105819239,0.6440002367808977
14311,3,1,8,11,0.76,0.6818,0.48,0.1045,69,281,57,22188041.0,0.696298942266857,0.8187837843428786
14312,3,1,8,12,0.76,0.6818,0.45,0.0896,95,371,40,51064811.0,0.573028742574676,0.848665150400247
14313,3,1,8,13,0.8,0.7121,0.41,0.1045,79,351,54,43243551.0,2.266489527055483,0.8034282081263269
14314,3,1,8,14,0.78,0.697,0.43,0.1045,109,338,42,38614472.0,11.979139227322584,0.8317013750752688
14315,3,1,8,15,0.76,0.6818,0.48,0.1343,99,350,87,42875000.0,5.612234025512922,0.39677296785446403
14316,3,1,8,16,0.76,0.6818,0.48,0.1343,101,515,58,136590875.0,0.5017882105819239,0.9238727741715174
14317,3,1,8,17,0.74,0.6667,0.51,0.2239,117,812,0,535387328.0,1.0,0.18761644430295288
14318,3,1,8,18,0.72,0.6818,0.62,0.194,109,736,1,398688256.0,0.5430441251857795,0.33822355431874507
14319,3,1,8,19,0.72,0.6667,0.58,0.1642,106,536,69,153990656.0,1.129668825806919,0.8362774745229912
14320,3,1,8,20,0.7,0.6515,0.65,0.2239,66,363,49,47832147.0,21.622861843277043,0.6671913214838076
14321,3,1,8,21,0.7,0.6515,0.61,0.1642,58,306,26,28652616.0,0.5673570710394846,0.9809857033572148
14322,3,1,8,22,0.7,0.6515,0.61,0,42,251,29,15813251.0,2.9729510585814833,0.9226658180550947
14323,3,1,8,23,0.68,0.6364,0.69,0.0896,38,178,92,5639752.0,4.534449634384539,0.8396242732213816
14324,3,1,8,0,0.7,0.6515,0.61,0,21,135,19,2460375.0,0.869658074441806,0.5522207561444515
14325,3,1,8,1,0.68,0.6364,0.69,0,15,115,69,1520875.0,1.129668825806919,0.15069075745855756
14326,3,1,8,2,0.66,0.6212,0.74,0.0896,18,79,97,493039.0,0.7248437158702044,0.8306410854894761
14327,3,1,8,3,0.66,0.6212,0.69,0.0896,7,38,98,54872.0,2.3440166611427986,0.5875954370147703
14328,3,1,8,4,0.66,0.6212,0.69,0.1045,3,12,96,1728.0,0.5041370124924979,0.9923168327201398
14329,3,1,8,5,0.64,0.6061,0.73,0.1642,4,14,78,2744.0,0.6605113804923478,0.18019324711435455
14330,3,1,8,6,0.64,0.5909,0.78,0.1642,5,30,38,27000.0,0.7713855584154635,0.40598946176217077
14331,3,1,8,7,0.64,0.5909,0.78,0.194,14,102,10,1061208.0,2.193083986739962,0.99997383432357
14332,3,1,8,8,0.66,0.6212,0.74,0.2537,29,162,67,4251528.0,6.921372193247372,0.3275197628589072
14333,3,1,8,9,0.68,0.6364,0.69,0.2836,60,288,8,23887872.0,0.5026746699330502,0.8400815566780184
14334,3,1,8,10,0.7,0.6515,0.65,0.2985,148,442,76,86350888.0,0.6385257158828442,0.505930401387131
14335,3,1,8,11,0.72,0.6818,0.62,0.2836,143,457,62,95443993.0,3.8340720458680737,0.15257484918532446
14336,3,1,8,12,0.72,0.6667,0.54,0.3881,217,584,87,199176704.0,5.612234025512922,0.9981628867033209
14337,3,1,8,13,0.72,0.6667,0.51,0.3582,186,517,66,138188413.0,1.0272753459349424,0.9990400133803021
14338,3,1,8,14,0.66,0.6212,0.65,0.2537,150,482,25,111980168.0,1.1525407907094694,0.09699085212545011
14339,3,1,8,15,0.64,0.6061,0.73,0.3284,79,233,49,12649337.0,21.622861843277043,0.997871832159719
14340,3,1,8,16,0.66,0.6212,0.74,0.2985,174,434,96,81746504.0,0.5041370124924979,0.35593400106895995
14341,3,1,8,17,0.66,0.6212,0.74,0.3284,132,403,36,65450827.0,121.63753475026189,0.6054204717890878
14342,3,1,8,18,0.66,0.6212,0.69,0.4627,122,383,51,56181887.0,0.5987202322070889,0.984254567450202
14343,3,1,8,19,0.64,0.5909,0.78,0.2985,97,354,10,44361864.0,2.193083986739962,0.9306307013057421
14344,3,1,8,20,0.62,0.5758,0.83,0.2537,65,241,16,13997521.0,1.4043036899381962,0.5454330312434728
14345,3,1,8,21,0.62,0.5758,0.83,0.3582,60,208,45,8998912.0,0.5402766739296717,0.46653531998328435
14346,3,1,8,22,0.62,0.5758,0.83,0.3582,46,182,64,6028568.0,0.5208262701161901,0.7976641834043365
14347,3,1,8,23,0.62,0.5758,0.83,0.2537,34,158,50,3944312.0,1.3557021544363344,0.011916909050094106
14348,3,1,8,0,0.64,0.5758,0.89,0.2537,23,134,41,2406104.0,1.1885273858987428,0.5630868711673894
14349,3,1,8,1,0.64,0.5758,0.89,0.194,18,134,42,2406104.0,11.979139227322584,0.5630868711673894
14350,3,1,8,2,0.64,0.5758,0.89,0.2239,12,116,24,1560896.0,10.590792759495987,0.3916764313297708
14351,3,1,8,3,0.64,0.5758,0.89,0.2537,11,53,58,148877.0,0.5017882105819239,0.9978399678225618
14352,3,1,8,4,0.64,0.5758,0.89,0.194,5,16,82,4096.0,0.7614819393063025,0.803990613485849
14353,3,1,8,5,0.64,0.5758,0.89,0.194,3,16,87,4096.0,5.612234025512922,0.803990613485849
14354,3,1,8,6,0.62,0.5606,0.88,0.2985,5,21,43,9261.0,5.944410581534946,0.9150587426155403
14355,3,1,8,7,0.64,0.5758,0.89,0.194,11,34,24,39304.0,10.590792759495987,0.8935123623661174
14356,3,1,8,8,0.68,0.6364,0.79,0.2836,21,133,93,2352637.0,19.33568064408107,0.35553634747538726
14357,3,1,8,9,0.68,0.6364,0.79,0.2537,67,263,35,18191447.0,1.7488102347630208,0.2362289655050403
14358,3,1,8,10,0.74,0.697,0.66,0.3881,127,385,2,57066625.0,0.5237528663423374,0.9590956407599969
14359,3,1,8,11,0.74,0.697,0.66,0.3582,150,482,48,111980168.0,4.315081398019611,0.09699085212545011
14360,3,1,8,12,0.72,0.697,0.74,0.3582,225,626,24,245314376.0,10.590792759495987,0.9472920938091983
14361,3,1,8,13,0.66,0.6061,0.78,0.4179,166,541,45,158340421.0,0.5402766739296717,0.3481691063975724
14362,3,1,8,14,0.64,0.5758,0.89,0.1045,125,377,32,53582633.0,0.6445680044638951,0.8299967942673775
14363,3,1,8,15,0.64,0.5758,0.89,0.2836,132,391,87,59776471.0,5.612234025512922,0.5370958607237741
14364,3,1,8,16,0.64,0.5758,0.89,0.2836,57,173,37,5177717.0,2.8053491651647224,0.02815085090658609
14365,3,1,8,17,0.64,0.5758,0.89,0.2239,61,233,35,12649337.0,1.7488102347630208,0.997871832159719
14366,3,1,8,18,0.64,0.5758,0.89,0.0896,77,264,76,18399744.0,0.6385257158828442,0.2534007149078701
14367,3,1,8,19,0.64,0.5758,0.89,0.1642,80,292,48,24897088.0,4.315081398019611,0.712444941873753
14368,3,1,8,20,0.64,0.5758,0.89,0.1642,40,211,94,9393931.0,1.3249455192268595,0.9435866884534224
14369,3,1,8,21,0.64,0.5758,0.83,0.1343,26,166,40,4574296.0,0.573028742574676,0.423307401835802
14370,3,1,8,22,0.62,0.5606,0.88,0.0896,20,114,22,1481544.0,1.0089303546212294,0.9490800357353831
14371,3,1,8,23,0.62,0.5758,0.83,0.0896,21,80,61,512000.0,29.513995986914356,0.48649852086946577
14372,3,1,8,0,0.62,0.5758,0.83,0,4,32,14,32768.0,0.5023592408312615,0.37293782932771496
14373,3,1,8,1,0.62,0.5606,0.88,0.0896,3,7,5,343.0,24.34527915938213,0.8438377837054513
14374,3,1,8,2,0.62,0.5606,0.88,0.1343,0,8,87,512.0,5.612234025512922,0.996833390848202
14375,3,1,8,3,0.62,0.5606,0.88,0.0896,1,4,57,64.0,0.696298942266857,0.39185723042955
14376,3,1,8,4,0.62,0.5758,0.83,0,1,12,93,1728.0,19.33568064408107,0.9923168327201398
14377,3,1,8,5,0.62,0.5606,0.88,0,4,36,11,46656.0,102109.07002447755,0.9785486907389197
14378,3,1,8,6,0.62,0.5606,0.88,0,4,145,39,3048625.0,0.5092180208714154,0.07292364917909896
14379,3,1,8,7,0.66,0.6061,0.83,0,15,433,31,81182737.0,1.6779583343684343,0.759504669839548
14380,3,1,8,8,0.66,0.6061,0.83,0.0896,29,699,97,341532099.0,0.7248437158702044,0.1898529560467028
14381,3,1,8,9,0.66,0.6061,0.83,0.1045,40,342,86,40001688.0,13.064798934155936,0.7168997893690326
14382,3,1,8,10,0.72,0.697,0.74,0.1343,63,206,59,8741816.0,0.6109713317819904,0.1377914101447131
14383,3,1,8,11,0.74,0.697,0.66,0.194,47,229,33,12008989.0,0.500022035944306,0.9699528791648895
14384,3,1,8,12,0.76,0.7121,0.62,0,69,283,87,22665187.0,5.612234025512922,0.9564333584437413
14385,3,1,8,13,0.76,0.7121,0.57,0.1642,77,288,61,23887872.0,29.513995986914356,0.8400815566780184
14386,3,1,8,14,0.8,0.7424,0.49,0.0896,66,246,27,14886936.0,0.5111492047520422,0.9546640440667518
14387,3,1,8,15,0.8,0.7576,0.55,0.2985,77,282,23,22425768.0,6.50281329350808,0.480828659917658
14388,3,1,8,16,0.8,0.7576,0.55,0.2537,77,444,3,87528384.0,0.8763320184878719,0.9871373879418172
14389,3,1,8,17,0.8,0.7273,0.46,0.2239,101,845,12,603351125.0,2.15783677484981,0.9742528181228116
14390,3,1,8,18,0.78,0.7121,0.52,0.2537,83,834,19,580093704.0,0.869658074441806,0.947273155631561
14391,3,1,8,19,0.74,0.697,0.7,0.2239,74,573,35,188132517.0,1.7488102347630208,0.9732863257713288
14392,3,1,8,20,0.74,0.697,0.7,0.194,50,416,0,71991296.0,1.0,0.7375479435501672
14393,3,1,8,21,0.72,0.697,0.74,0.194,39,278,9,21484952.0,0.7081558739235672,0.3849583891647435
14394,3,1,8,22,0.7,0.6667,0.84,0.194,30,161,28,4173281.0,0.7868403851802712,0.3093844033033613
