fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,id,feature_y_5,feature_y_5,feature_y_5,feature_y_5,feature_y_5
6.8,0.35,0.32,2.4,0.048,35,103,0.9911,3.28,0.46,12,8,4173,37,512.0,0.5488402270786326,0.996833390848202,422
5.6,0.34,0.25,2.5,0.046,47,182,0.99093,3.21,0.4,11.3,5,4174,70,125.0,0.5199343910100761,0.7877145121442345,262
7.8,0.25,0.28,7.2,0.04,46,179,0.99541,3.14,0.6,10.1,6,4175,74,216.0,0.8505429879041492,0.7179850839697136,434
7.6,0.23,0.34,1.6,0.043,24,129,0.99305,3.12,0.7,10.4,5,4176,14,125.0,3.7514479443199638,0.7877145121442345,379
7.2,0.27,0.74,12.5,0.037,47,156,0.9981,3.04,0.44,8.7,5,4177,46,125.0,31.520019240078927,0.7877145121442345,204
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5,4178,74,125.0,1.4553609497139295,0.7877145121442345,428
7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,4179,70,343.0,0.6134333667366056,0.8438377837054513,146
7.9,0.3,0.27,8.5,0.036,20,112,0.9939,2.96,0.46,11.7,6,4180,17,216.0,0.5015425798995626,0.7179850839697136,188
6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,4181,50,216.0,0.6926222044465319,0.7179850839697136,37
5.8,0.17,0.3,1.4,0.037,55,130,0.9909,3.29,0.38,11.3,6,4182,5,216.0,2.0588362589049156,0.7179850839697136,433
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,4183,87,216.0,2133.5511462525965,0.7179850839697136,315
8.8,0.23,0.74,3.2,0.042,15,126,0.9934,3.02,0.51,11.2,6,4184,8,216.0,2.303136063124486,0.7179850839697136,0
6.5,0.27,0.4,10,0.039,74,227,0.99582,3.18,0.5,9.4,5,4185,23,125.0,0.720401388366996,0.7877145121442345,29
8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,7,4186,63,343.0,0.5037254751051482,0.8438377837054513,64
6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,6,4187,98,216.0,0.5964787682449254,0.7179850839697136,487
9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5,6,4188,58,216.0,1.3407939252537953,0.7179850839697136,158
5.8,0.23,0.2,2,0.043,39,154,0.99226,3.21,0.39,10.2,6,4189,85,216.0,20.477693188344965,0.7179850839697136,348
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6,4190,35,216.0,4.418162054257118,0.7179850839697136,412
7.4,0.28,0.5,12.1,0.049,48,122,0.9973,3.01,0.44,9,5,4191,90,125.0,0.8967450550301701,0.7877145121442345,292
7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,4192,97,343.0,0.5268462860113001,0.8438377837054513,133
7.7,0.42,0.38,8.1,0.061,49,144,0.9966,3.4,0.58,11,6,4193,84,216.0,0.5389869096148273,0.7179850839697136,65
7,0.14,0.4,1.7,0.035,16,85,0.9911,3.19,0.42,11.8,6,4194,15,216.0,0.9744788400518665,0.7179850839697136,351
6.8,0.33,0.31,7.4,0.045,34,143,0.99226,3.06,0.55,12.2,6,4195,15,216.0,5.781418992715386,0.7179850839697136,377
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6,4196,10,216.0,12.481937172345512,0.7179850839697136,280
6.4,0.475,0.06,1,0.03,9,131,0.9904,2.97,0.29,10.8,5,4197,51,125.0,1.2004788356396423,0.7877145121442345,164
6.2,0.28,0.41,5,0.043,50,188,0.99318,3.23,0.64,10.8,6,4198,86,216.0,0.5749028646510574,0.7179850839697136,218
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,4199,9,343.0,0.508640700965848,0.8438377837054513,131
6.6,0.17,0.3,1.1,0.031,13,73,0.99095,3.17,0.58,11,6,4200,95,216.0,0.7665971643668107,0.7179850839697136,124
7.4,0.2,0.29,1.7,0.047,16,100,0.99243,3.28,0.45,10.6,6,4201,31,216.0,2.7549491218486835,0.7179850839697136,446
7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,6,4202,41,216.0,139.45974078768273,0.7179850839697136,297
6.3,0.27,0.38,0.9,0.051,7,140,0.9926,3.45,0.5,10.5,7,4203,81,343.0,1.7725443315805187,0.8438377837054513,78
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,4204,30,216.0,0.6570908358412917,0.7179850839697136,345
5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,6,4205,30,216.0,0.5000592290377088,0.7179850839697136,199
6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4,7,4206,33,343.0,0.6416471238969357,0.8438377837054513,446
7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,6,4207,28,216.0,1.6563347178104584,0.7179850839697136,392
7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7,4208,6,343.0,75.11165258495667,0.8438377837054513,451
7.7,0.31,0.36,4.3,0.026,15,87,0.99152,3.11,0.48,12,5,4209,29,125.0,3.029941924570708,0.7877145121442345,95
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5,4210,61,125.0,0.791938762926363,0.7877145121442345,416
7.8,0.19,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11,6,4211,5,216.0,0.5118070497257042,0.7179850839697136,272
8.2,0.24,0.3,2.3,0.05,23,106,0.99397,2.98,0.5,10,5,4212,25,125.0,0.5656034856988154,0.7877145121442345,204
6.7,0.3,0.35,1.4,0.18,36,160,0.9937,3.11,0.54,9.4,6,4213,1,216.0,1.1414640015476802,0.7179850839697136,355
5.7,0.28,0.24,17.5,0.044,60,167,0.9989,3.31,0.44,9.4,5,4214,42,125.0,10.198318681612143,0.7877145121442345,246
6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,0.69,11.2,6,4215,57,216.0,6.698526778836745,0.7179850839697136,225
5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7,4216,99,343.0,1.0176462385548768,0.8438377837054513,320
6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,5,4217,27,125.0,0.5458588311579972,0.7877145121442345,42
6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,4218,79,343.0,0.5218180473726878,0.8438377837054513,339
7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,7,4219,70,343.0,0.8633599074065147,0.8438377837054513,467
5.7,0.43,0.3,5.7,0.039,24,98,0.992,3.54,0.61,12.3,7,4220,74,343.0,3.9270258801685705,0.8438377837054513,180
6.9,0.28,0.27,2.1,0.036,42,121,0.9926,3.42,0.49,10.8,7,4221,7,343.0,27.547351744080274,0.8438377837054513,14
5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6,4222,5,216.0,1.4205011120596838,0.7179850839697136,95
6.2,0.1,0.41,1,0.04,17,76,0.98988,3.14,0.56,11.4,7,4223,19,343.0,0.6083409754562972,0.8438377837054513,126
6.4,0.33,0.31,5.5,0.048,42,173,0.9951,3.19,0.66,9.3,6,4224,54,216.0,0.5020754544185508,0.7179850839697136,107
5.7,0.135,0.3,4.6,0.042,19,101,0.9946,3.31,0.42,9.3,6,4225,0,216.0,0.700350859799872,0.7179850839697136,169
7.8,0.28,0.22,1.4,0.056,24,130,0.9944,3.28,0.48,9.5,5,4226,15,125.0,2.1248999475770223,0.7877145121442345,435
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,4227,98,216.0,11990.02171314422,0.7179850839697136,95
5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,6,4228,75,216.0,2.2277911043507626,0.7179850839697136,469
8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,8,4229,52,512.0,0.7120638154389285,0.996833390848202,446
6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4,7,4230,20,343.0,0.5029960058809553,0.8438377837054513,6
6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,6,4231,75,216.0,0.6011915938639231,0.7179850839697136,85
6.7,0.27,0.12,1.3,0.041,62,138,0.9921,3.21,0.42,10,6,4232,5,216.0,1.3722201799755442,0.7179850839697136,97
6.8,0.24,0.49,19.3,0.057,55,247,1.00055,3,0.56,8.7,5,4233,21,125.0,22.978755283876605,0.7877145121442345,87
6.6,0.3,0.45,8,0.038,54,200,0.9956,3.18,0.48,9.5,5,4234,6,125.0,4.207415291245694,0.7877145121442345,355
6.9,0.21,0.28,2.4,0.056,49,159,0.9944,3.02,0.47,8.8,8,4235,92,512.0,0.8828382751997714,0.996833390848202,28
5.7,0.41,0.21,1.9,0.048,30,112,0.99138,3.29,0.55,11.2,6,4236,21,216.0,0.524732824653427,0.7179850839697136,42
5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6,4237,79,216.0,0.5417037084310133,0.7179850839697136,452
6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6,4238,87,216.0,0.9915818757794842,0.7179850839697136,16
6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,0.44,12.8933333333333,7,4239,27,343.0,6.129468414015684,0.8438377837054513,366
7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,4240,30,216.0,11.467570941825938,0.7179850839697136,19
8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,8,4241,41,512.0,1.1758059860737982,0.996833390848202,123
8,0.26,0.36,2,0.054,30,121,0.992,3.09,0.72,11.6,7,4242,62,343.0,0.5710285070699258,0.8438377837054513,328
8.2,0.26,0.44,1.3,0.046,7,69,0.9944,3.14,0.62,10.2,4,4243,23,64.0,0.509866452871894,0.39185723042955,307
7.7,0.49,1,19.6,0.03,28,135,0.9973,3.24,0.4,12,6,4244,93,216.0,0.7766647162134596,0.7179850839697136,81
6.5,0.25,0.27,15.2,0.049,75,217,0.9972,3.19,0.39,9.9,5,4245,6,125.0,2.8617429144155815,0.7877145121442345,66
5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,4246,90,216.0,105.90784262351738,0.7179850839697136,101
7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2,7,4247,45,343.0,1.7236587437610476,0.8438377837054513,137
7.6,0.2,0.31,1.4,0.047,41,142,0.9934,3.43,0.53,10.1,6,4248,74,216.0,0.6506696784423334,0.7179850839697136,240
5,0.24,0.21,2.2,0.039,31,100,0.99098,3.69,0.62,11.7,6,4249,87,216.0,0.5000020644975613,0.7179850839697136,430
7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7,6,4250,54,216.0,0.6477868934390907,0.7179850839697136,383
6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,5,4251,98,125.0,1.7019771424015315,0.7877145121442345,164
6.8,0.27,0.22,8.1,0.034,55,203,0.9961,3.19,0.52,8.9,5,4252,73,125.0,94.43596466755668,0.7877145121442345,179
7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,4253,73,216.0,2.9130216450773903,0.7179850839697136,224
7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,4254,84,125.0,0.7813947995014225,0.7877145121442345,299
6.5,0.36,0.31,13.55,0.053,20,113,0.99544,3.2,0.56,11,6,4255,21,216.0,0.5104575337778703,0.7179850839697136,152
6,0.27,0.26,1.3,0.038,32,138,0.99125,3.46,0.43,11.1,6,4256,62,216.0,0.5692925850548364,0.7179850839697136,295
7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,6,4257,53,216.0,1.1647926661387675,0.7179850839697136,300
6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2,7,4258,39,343.0,11.043366323864348,0.8438377837054513,97
6.9,0.39,0.22,4.3,0.03,10,102,0.993,3,0.87,11.6,4,4259,95,64.0,6.3002240074262525,0.39185723042955,147
6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,4260,80,125.0,0.9996383985704126,0.7877145121442345,488
6.1,0.38,0.2,6.6,0.033,25,137,0.9938,3.3,0.69,10.4,6,4261,69,216.0,0.5429865114760292,0.7179850839697136,139
6.1,0.25,0.48,15.8,0.052,25,94,0.99782,3.07,0.45,9.2,6,4262,10,216.0,0.5237941798896634,0.7179850839697136,194
7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,4263,95,125.0,0.8766071269729784,0.7877145121442345,54
7.2,0.26,0.3,2.1,0.033,50,158,0.9909,3.33,0.43,12.1,7,4264,92,343.0,4.115885044373077,0.8438377837054513,168
6.7,0.61,0.21,1.65,0.117,40,240,0.9938,3.11,0.57,9.3,5,4265,68,125.0,24.284577659467946,0.7877145121442345,243
8.5,0.23,0.34,1.3,0.035,54,110,0.99176,3.07,0.55,11,7,4266,12,343.0,1.387093672526892,0.8438377837054513,481
6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5,4267,66,125.0,0.6034058883999737,0.7877145121442345,311
7.4,0.19,0.3,1.4,0.057,33,135,0.993,3.12,0.5,9.6,6,4268,70,216.0,0.5026879858044906,0.7179850839697136,115
6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,4269,69,125.0,0.7083212079775356,0.7877145121442345,414
6.3,0.16,0.22,1.3,0.046,18,66,0.99307,3.61,0.55,10.3,6,4270,90,216.0,2.194544598986617,0.7179850839697136,458
5.8,0.3,0.38,4.9,0.039,22,86,0.98963,3.23,0.58,13.1,7,4271,98,343.0,87261.6234660729,0.8438377837054513,102
7.5,0.38,0.56,9.7,0.055,15,170,0.99605,3.13,0.65,9.9,6,4272,99,216.0,2.156416227789099,0.7179850839697136,490
7.9,0.26,0.33,10.3,0.039,73,212,0.9969,2.93,0.49,9.5,6,4273,81,216.0,0.7039798207637792,0.7179850839697136,499
5.1,0.33,0.22,1.6,0.027,18,89,0.9893,3.51,0.38,12.5,7,4274,25,343.0,0.502346774963027,0.8438377837054513,347
5.9,0.27,0.27,5,0.035,14,97,0.99058,3.1,0.33,11.8,7,4275,63,343.0,0.606055833276426,0.8438377837054513,378
5.8,0.26,0.24,9.2,0.044,55,152,0.9961,3.31,0.38,9.4,5,4276,33,125.0,1.4049871420545919,0.7877145121442345,71
7,0.23,0.36,13,0.051,72,177,0.9972,3.16,0.49,9.8,5,4277,18,125.0,25.97197818715987,0.7877145121442345,359
7.5,0.17,0.71,11.8,0.038,52,148,0.99801,3.03,0.46,8.9,5,4278,62,125.0,4.012009385223627,0.7877145121442345,95
7.2,0.3,0.26,1.5,0.041,46,178,0.99154,3.19,0.56,11.3,6,4279,81,216.0,0.8693876761913687,0.7179850839697136,79
6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4,8,4280,23,512.0,0.5227137941842076,0.996833390848202,361
6.6,0.27,0.31,5.3,0.137,35,163,0.9951,3.2,0.38,9.3,5,4281,95,125.0,0.5445266366804171,0.7877145121442345,224
6.9,0.32,0.16,1.4,0.051,15,96,0.994,3.22,0.38,9.5,4,4282,3,64.0,1.0092986959077865,0.39185723042955,414
8.9,0.27,0.34,10.7,0.029,19.5,166,0.99669,3.13,0.48,10.6,5,4283,91,125.0,6.510971612083673,0.7877145121442345,14
8.1,0.24,0.33,10.2,0.048,46,141,0.9972,3.16,0.48,10.3,6,4284,82,216.0,10.573603564616517,0.7179850839697136,487
6.6,0.36,0.28,6.1,0.029,12,93,0.99054,3.19,0.27,12.8,7,4285,25,343.0,1.1520646959561627,0.8438377837054513,327
5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,7,4286,8,343.0,0.5672817701630362,0.8438377837054513,430
6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5,4287,82,125.0,0.5111768329389658,0.7877145121442345,438
7.6,0.48,0.37,1.2,0.034,5,57,0.99256,3.05,0.54,10.4,3,4288,91,27.0,0.7870560355038649,0.2921388087338362,243
5.9,0.13,0.28,1.9,0.05,20,78,0.9918,3.43,0.64,10.8,6,4289,26,216.0,2.9753442503401923,0.7179850839697136,116
6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9,7,4290,54,343.0,83.16535130959468,0.8438377837054513,234
7.4,0.18,0.27,1.3,0.048,26,105,0.994,3.52,0.66,10.6,6,4291,37,216.0,1.6770271365395975,0.7179850839697136,296
8,0.27,0.25,19.1,0.045,50,208,1.00051,3.05,0.5,9.2,6,4292,80,216.0,0.644442669955075,0.7179850839697136,320
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5,4293,13,125.0,0.5000232530662313,0.7877145121442345,4
6.7,0.16,0.28,2.5,0.046,40,153,0.9921,3.38,0.51,11.4,7,4294,24,343.0,0.6541181956451606,0.8438377837054513,88
6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,4295,27,216.0,1.7498104747761267,0.7179850839697136,468
6,0.27,0.4,1.7,0.021,18,82,0.9891,3.24,0.95,13.1333333333333,6,4296,65,216.0,122.32531339834598,0.7179850839697136,116
7.4,0.18,0.31,1.4,0.058,38,167,0.9931,3.16,0.53,10,7,4297,77,343.0,2.8031715242267627,0.8438377837054513,452
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7,4298,77,343.0,0.7711800512426282,0.8438377837054513,419
6.4,0.32,0.27,4.9,0.034,18,122,0.9916,3.36,0.71,12.5,6,4299,2,216.0,0.5091930278083292,0.7179850839697136,10
7.2,0.27,0.28,15.2,0.046,6,41,0.99665,3.17,0.39,10.9,6,4300,87,216.0,0.5731079878405807,0.7179850839697136,59
6,0.29,0.2,12.6,0.045,45,187,0.9972,3.33,0.42,9.5,5,4301,12,125.0,1.1890320980664384,0.7877145121442345,40
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4302,89,343.0,11.999929277178037,0.8438377837054513,264
6.9,0.24,0.33,1.7,0.035,47,136,0.99,3.26,0.4,12.6,7,4303,60,343.0,5.937321566566252,0.8438377837054513,211
6.9,0.21,0.62,6.3,0.042,7,109,0.99358,2.96,0.59,10.2,6,4304,47,216.0,0.9822569046685177,0.7179850839697136,296
9.4,0.42,0.32,6.5,0.027,20,167,0.99479,3.08,0.43,10.6,5,4305,86,125.0,0.5402212275236534,0.7877145121442345,17
6.7,0.36,0.26,7.9,0.034,39,123,0.99119,2.99,0.3,12.2,7,4306,90,343.0,0.5258641120684547,0.8438377837054513,220
6.8,0.28,0.36,8,0.045,28,123,0.9928,3.02,0.37,11.4,6,4307,86,216.0,0.890302170432623,0.7179850839697136,483
9.2,0.19,0.42,2,0.047,16,104,0.99517,3.09,0.66,10,4,4308,5,64.0,4.319396418838331,0.39185723042955,15
7.1,0.47,0.24,6,0.044,11,77,0.9956,3.21,0.56,9.7,5,4309,10,125.0,21.57211366655415,0.7877145121442345,427
5.8,0.26,0.29,1,0.042,35,101,0.99044,3.36,0.48,11.4,7,4310,37,343.0,1.355060880359764,0.8438377837054513,26
8.5,0.18,0.3,1.1,0.028,34,95,0.99272,2.83,0.36,10,4,4311,100,64.0,0.5986240292339713,0.39185723042955,299
7.7,0.26,0.31,1.3,0.043,47,155,0.9937,3.42,0.5,10.1,6,4312,62,216.0,0.5033805607674233,0.7179850839697136,248
7,0.15,0.38,2.2,0.047,33,96,0.9928,3.13,0.39,10.4,8,4313,28,512.0,0.7165413086337468,0.996833390848202,11
9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,5,4314,13,125.0,2.2680314187775505,0.7877145121442345,13
7.5,0.34,0.24,3.85,0.031,5,34,0.99098,3.01,0.36,11.8,4,4315,23,64.0,3954.194431260134,0.39185723042955,483
8.2,0.36,0.29,7.6,0.035,37,122,0.9939,3.16,0.34,12,5,4316,42,125.0,2.0887393857660688,0.7877145121442345,214
6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,5,4317,96,125.0,0.6961411737172474,0.7877145121442345,192
7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7,4318,14,343.0,0.5017773721180544,0.8438377837054513,19
6.4,0.18,0.35,1,0.045,39,108,0.9911,3.31,0.35,10.9,6,4319,43,216.0,0.6110754837126362,0.7179850839697136,419
7.2,0.4,0.49,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,5,4320,90,125.0,1.4391701345956307,0.7877145121442345,52
7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,4321,44,343.0,29.59549219924178,0.8438377837054513,222
7.1,0.43,0.61,11.8,0.045,54,155,0.9974,3.11,0.45,8.7,5,4322,76,125.0,3.830493302107561,0.7877145121442345,58
6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5,4323,55,125.0,0.856375310028616,0.7877145121442345,55
6.2,0.35,0.29,7.3,0.044,56,244,0.9956,3.36,0.55,10,6,4324,13,216.0,0.5207878388823615,0.7179850839697136,70
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5,4325,33,125.0,0.5474576928418549,0.7877145121442345,267
6.2,0.26,0.19,3.4,0.049,47,172,0.9924,3.14,0.43,10.4,6,4326,33,216.0,1.0276570854116058,0.7179850839697136,337
6.1,0.22,0.31,1.4,0.039,40,129,0.99193,3.45,0.59,10.9,5,4327,84,125.0,6.930353545104176,0.7877145121442345,145
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,4328,29,343.0,9.781712097725384,0.8438377837054513,207
5.2,0.36,0.02,1.6,0.031,24,104,0.9896,3.44,0.35,12.2,6,4329,18,216.0,1.1292104282872157,0.7179850839697136,272
6.4,0.28,0.45,8.6,0.057,47,223,0.99654,3.16,0.51,9.1,5,4330,39,125.0,0.5636598179338677,0.7877145121442345,433
8.5,0.23,0.28,11.1,0.033,30,97,0.99507,3.03,0.39,10.5,7,4331,53,343.0,0.5125726885124391,0.8438377837054513,111
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5,4332,35,125.0,0.7977831454430762,0.7877145121442345,274
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,4333,38,216.0,3.0963415902320177,0.7179850839697136,500
5.7,0.1,0.27,1.3,0.047,21,100,0.9928,3.27,0.46,9.5,5,4334,44,125.0,67.04246344095313,0.7877145121442345,166
7.2,0.24,0.27,1.4,0.038,31,122,0.9927,3.15,0.46,10.3,6,4335,26,216.0,1.632514951510231,0.7179850839697136,493
6.4,0.16,0.25,1.4,0.057,21,125,0.99091,3.23,0.44,11.1,7,4336,39,343.0,0.6384041786952667,0.8438377837054513,278
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7,4337,25,343.0,0.5001228080263059,0.8438377837054513,359
6.5,0.23,0.45,2.1,0.027,43,104,0.99054,3.02,0.52,11.3,6,4338,21,216.0,0.6606467969714604,0.7179850839697136,57
8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,6,4339,51,216.0,1.7999750419060232,0.7179850839697136,272
8,0.2,0.3,8.1,0.037,42,130,0.99379,3.1,0.67,11.8,6,4340,26,216.0,164.70447424900934,0.7179850839697136,324
6.9,0.25,0.29,2.4,0.038,28,76,0.99088,3.01,0.36,11.7,7,4341,11,343.0,2.699835045252515,0.8438377837054513,232
6.5,0.2,0.33,1.5,0.039,36,110,0.99008,3.22,0.65,12,6,4342,20,216.0,0.761282806337689,0.7179850839697136,162
7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,4343,66,216.0,0.5080127157919655,0.7179850839697136,49
6.6,0.21,0.49,18.15,0.042,41,158,0.9997,3.28,0.39,8.7,6,4344,69,216.0,0.5770525967045396,0.7179850839697136,283
6.6,0.4,0.46,6.2,0.056,42,241,0.9968,3.5,0.6,9.9,5,4345,81,125.0,1.2142283607488906,0.7877145121442345,38
7.5,0.29,0.26,14.95,0.067,47,178,0.99838,3.04,0.49,9.2,4,4346,32,64.0,13.08852258464524,0.39185723042955,341
6.2,0.3,0.49,11.2,0.058,68,215,0.99656,3.19,0.6,9.4,6,4347,73,216.0,5.605748361382542,0.7179850839697136,22
7,0.2,0.31,8,0.05,29,213,0.99596,3.28,0.57,10.4,6,4348,38,216.0,0.9654748082119008,0.7179850839697136,158
7.8,0.2,0.2,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,6,4349,21,216.0,0.5375610294916824,0.7179850839697136,171
7.8,0.18,0.46,12.6,0.042,41,143,1,3.24,0.76,8.5,8,4350,5,512.0,0.5280292381147148,0.996833390848202,249
5.5,0.16,0.31,1.2,0.026,31,68,0.9898,3.33,0.44,11.6333333333333,6,4351,12,216.0,0.9044635011034352,0.7179850839697136,136
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6,4352,35,216.0,4.539112657517721,0.7179850839697136,108
7.1,0.32,0.24,13.1,0.05,52,204,0.998,3.1,0.49,8.8,5,4353,31,125.0,19.292823497722775,0.7877145121442345,290
7.5,0.26,0.52,13.2,0.047,64,179,0.9982,3.1,0.46,9,5,4354,71,125.0,1.3243301567935117,0.7877145121442345,422
7.5,0.26,0.38,5.7,0.021,23,125,0.99338,3.13,0.62,11.1,6,4355,8,216.0,0.5939914918895053,0.7179850839697136,291
5.8,0.3,0.09,6.3,0.042,36,138,0.99382,3.15,0.48,9.7,5,4356,65,125.0,0.5041536174014108,0.7877145121442345,212
7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,5,4357,36,125.0,0.7250195991516224,0.7877145121442345,136
6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4,6,4358,70,216.0,2.3456459275642745,0.7179850839697136,364
8.2,0.4,0.48,13.7,0.042,59,169,0.9986,3.1,0.52,9.4,5,4359,99,125.0,1238.1820432996954,0.7877145121442345,144
5.7,0.245,0.33,1.1,0.049,28,150,0.9927,3.13,0.42,9.3,5,4360,88,125.0,2.024511487172167,0.7877145121442345,80
6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,5,4361,68,125.0,0.6885400108670598,0.7877145121442345,321
7.3,0.26,0.53,12.7,0.047,60.5,156,0.9984,3.06,0.45,9.1,6,4362,38,216.0,0.5012874382067075,0.7179850839697136,396
6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,6,4363,49,216.0,0.6162547167745709,0.7179850839697136,194
6.3,0.17,0.32,4.2,0.04,37,117,0.99182,3.24,0.43,11.3,6,4364,90,216.0,1.4748498895269624,0.7179850839697136,31
6.1,0.21,0.3,6.3,0.039,47,136,0.99068,3.27,0.31,12.7,6,4365,58,216.0,34.03952027883907,0.7179850839697136,118
10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9,4,4366,61,64.0,3.6615836685981646,0.39185723042955,289
6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9,6,4367,68,216.0,0.8437841374195261,0.7179850839697136,395
5.8,0.38,0.26,1.1,0.058,20,140,0.99271,3.27,0.43,9.7,6,4368,34,216.0,0.5189536726692238,0.7179850839697136,398
